A2,A6,A7,A9,class,contam,num,std,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7
1.10543046186201,0.996589733111991,1.40338359743922,1.27205736770634,0,1.0,17,0.0,3.3680832063871446,0.19900874649674094,1.2945428686892009,8.130376710115195,2.268647100818331,2.1058029079358462,1.27205736770634
1.11643866375475,1.00148761333163,1.4703202987947,1.27181170193428,0,1.0,17,0.0,3.634349347920689,0.2514491080934075,1.3553692483715798,10.09157459204931,2.27329931526591,2.116267915047709,1.27181170193428
1.11662683814608,1.00380766185672,1.46193415170005,1.26075674219176,0,1.0,17,0.0,3.604752166513459,0.254237283373278,1.34911497541069,9.90213384271039,2.26456440404848,2.1161988903523072,1.26075674219176
1.11559187899377,1.00071426382327,1.45423414391314,1.26628422206302,0,1.0,17,0.0,3.5700697960754844,0.2448351116855656,1.33935652874264,9.6154121757138,2.26699848588629,2.115509884634754,1.26628422206302
1.1170972741244,1.01179894010982,1.4539291931097,1.27279436502251,0,1.0,17,0.0,3.584994115159744,0.2416802517175347,1.34863085909512,9.686125985060462,2.28459330513233,2.1158693535490265,1.27279436502251
1.11643866375475,1.01102559060146,1.44638166072452,1.26996920864386,0,1.0,17,0.0,3.5543487812493484,0.23840678383744773,1.3409685875712298,9.46425536958631,2.2809947992453203,2.115289097018325,1.26996920864386
1.11549779179811,1.010767807432,1.43845293983503,1.26726688515125,0,1.0,17,0.0,3.5230887842112084,0.23450485135711963,1.33372295546892,9.239506413265433,2.27803469258325,2.1143820931225896,1.26726688515125
1.1347,0.9232,1.5595555555555554,1.295294117647059,0,1.0,1,0.0,3.8719952197530856,0.30414663302767664,1.3480555555555553,12.036883235972857,2.218494117647059,2.1522944540727904,1.295294117647059
1.1342,0.9227,1.555222222222222,1.295294117647059,0,1.0,1,0.0,3.8537197049382708,0.30133245275248055,1.343722222222222,11.879152969489407,2.217994117647059,2.1519185975940176,1.295294117647059
1.1339,0.924,1.5511111111111109,1.299294117647059,0,1.0,1,0.0,3.8391723456790117,0.2962461992246752,1.341211111111111,11.73390966355091,2.223294117647059,2.151164502164502,1.299294117647059
1.1331,0.9231,1.577888888888889,1.2963529411764707,0,1.0,1,0.0,3.946282579012346,0.31152571152818564,1.367888888888889,12.68686945578731,2.2194529411764705,2.150594312642184,1.2963529411764707
1.1333,0.926,1.5723333333333334,1.2922352941176471,0,1.0,1,0.0,3.928212777777778,0.31144164037461486,1.3650333333333333,12.546052643777202,2.218235294117647,2.149866090712743,1.2922352941176471
1.133,0.9264,1.5684444444444443,1.2902352941176471,0,1.0,1,0.0,3.913024908641975,0.31037902755321445,1.3618444444444444,12.421432771009005,2.2166352941176473,2.149413816925734,1.2902352941176471
1.1283,0.9383,1.6076666666666668,1.3058823529411767,0,1.0,1,0.0,4.093065744444445,0.316015724896635,1.4176666666666669,13.984405915303743,2.2441823529411766,2.140793871895982,1.3058823529411767
1.1285,0.9381,1.6011111111111112,1.31,0,1.0,1,0.0,4.065559123456791,0.3103181818181818,1.410711111111111,13.700061214946755,2.2481,2.1410634367338237,1.31
1.1268,0.9395,1.5945555555555555,1.299764705882353,0,1.0,1,0.0,4.040692364197531,0.3116733640205438,1.4072555555555555,13.524999242104611,2.239264705882353,2.138861362426823,1.299764705882353
1.1697,1.0244,1.6688,1.3406,1,465.9,16,2.7,4.49441216,0.3663682646212847,1.5235,17.834766826569865,2.365,2.1662391253416633,1.3406
1.1697,1.0231,1.664,1.3394,1,465.9,16,2.7,4.4713344,0.3647721153846154,1.5173999999999999,17.5887207701377,2.3625,2.1663900009774215,1.3394
1.1694,1.0249,1.6588,1.3368,1,465.9,16,2.7,4.45172156,0.36351622859898725,1.5143,17.389015112957456,2.3617,2.1658893648160795,1.3368
1.1713,1.0101,1.6529,1.3322,1,465.9,16,2.7,4.401672700000001,0.36532262689817896,1.4917,16.894297783640678,2.3423,2.1696881595881594,1.3322
1.1705,1.0092,1.6481,1.331,1,465.9,16,2.7,4.37949613,0.3629033735817002,1.4868,16.665506042463328,2.3402000000000003,2.1690295679746336,1.331
1.1708,1.0083,1.6428,1.3278,1,465.9,16,2.7,4.35522708,0.362545799853908,1.4803,16.430094309773494,2.3361,2.1694623524744623,1.3278
1.1738,1.0227,1.6395,1.3252,1,465.9,16,2.7,4.3646769,0.36550478804513564,1.4884,16.530776955627857,2.3479,2.1704461621198785,1.3252
1.1736,1.0215,1.6355,1.3243,1,465.9,16,2.7,4.3455235,0.3638782023845918,1.4834,16.33490268848927,2.3458,2.170398678414097,1.3243
1.1735,1.02,1.6301,1.3217,1,465.9,16,2.7,4.319928010000001,0.36269084718728906,1.4766000000000001,16.08463461905183,2.3417000000000003,2.1704901960784313,1.3217
1.1846,1.042,1.5776,1.289,0,73.6,10,6.0,4.13268096,0.3675361054766735,1.4349999999999998,14.35388586229972,2.331,2.178852207293666,1.289
1.1843,1.0411,1.5732,1.2881,0,73.6,10,6.0,4.11281676,0.3655229849987286,1.43,14.165829556579201,2.3292,2.1786468254730575,1.2881
1.1837,1.0394,1.5686,1.287,0,73.6,10,6.0,4.0909088,0.36322314165497893,1.4243000000000001,13.962088341509988,2.3264,2.1782300942851647,1.287
1.1852,1.0366,1.5436,1.2739,0,73.6,10,6.0,3.9827967200000005,0.3599214304223892,1.395,13.016039899050218,2.3105,2.179953270306772,1.2739
1.1845,1.0375,1.5389,1.2708,0,73.6,10,6.0,3.96482196,0.3587153486256418,1.3919,12.865078759859301,2.3083,2.179186746987952,1.2708
1.1855,1.0397,1.5354,1.2677,0,73.6,10,6.0,3.9538085400000003,0.3598519604011984,1.3896000000000002,12.776629174477138,2.3074000000000003,2.179932759449841,1.2677
1.1866,1.039,1.528,1.2587,0,73.6,10,6.0,3.9223760000000003,0.3628434554973824,1.3803999999999998,12.539405588666462,2.2977,2.1810596727622715,1.2587
1.1869,1.0379,1.5229,1.2553,0,73.6,10,6.0,3.89984232,0.3626173813119705,1.3739,12.355406451464155,2.2932,2.181459109740823,1.2553
1.1873,1.0368,1.5187,1.2556,0,73.6,10,6.0,3.88103785,0.36054027128465127,1.3681999999999999,12.186670674300379,2.2923999999999998,2.1819581790123457,1.2556
1.1951,1.0684,1.759777777777778,1.3105882352941178,0,92.6,11,8.2,4.976964404938274,0.4503535599414663,1.633077777777778,24.004301946371534,2.378988235294118,2.186988543616623,1.3105882352941178
1.1943,1.0672,1.7534444444444444,1.3249411764705885,0,92.6,11,8.2,4.945843330864197,0.4386780122783538,1.6263444444444444,23.439064958869974,2.3921411764705884,2.1862967016491757,1.3249411764705885
1.1945,1.0682,1.7472222222222222,1.3229411764705885,0,92.6,11,8.2,4.9191682716049385,0.43733175909473465,1.6209222222222224,23.102879247798203,2.3911411764705885,2.186436285339824,1.3229411764705885
1.1984,1.0838,1.7713333333333334,1.3192941176470587,0,92.6,11,8.2,5.057392844444445,0.453597148486794,1.6567333333333336,24.995127690356576,2.4030941176470586,2.1895390662483853,1.3192941176470587
1.1977,1.0868,1.7666666666666666,1.3192941176470587,0,92.6,11,8.2,5.041124444444445,0.4509297447280799,1.6557666666666666,24.76377594915356,2.4060941176470587,2.188842694147957,1.3192941176470587
1.1982,1.0876,1.7586666666666666,1.3171764705882352,0,92.6,11,8.2,5.005634311111111,0.44923688177317933,1.6480666666666666,24.29537164737923,2.404776470588235,2.189291798455314,1.3171764705882352
1.2063,1.0938,1.7585555555555554,1.3185882352941176,0,92.6,11,8.2,5.016025708641975,0.456486762011306,1.6460555555555556,24.411860800133155,2.4123882352941175,2.196652441031267,1.3185882352941176
1.2058,1.0977,1.7523333333333333,1.3103529411764705,0,92.6,11,8.2,4.994208411111111,0.4580239255222729,1.6442333333333332,24.191610295915503,2.4080529411764706,2.196178637150405,1.3103529411764705
1.2047,1.0952,1.7467777777777778,1.3205882352941178,0,92.6,11,8.2,4.9643036271604934,0.4486861257142002,1.6372777777777776,23.683301588367872,2.4157882352941176,2.1951817384952523,1.3205882352941178
1.1612,1.0524,1.6434,1.3371,1,185.9,20,4.7,4.43027772,0.34758189120116834,1.5346,17.111150350454558,2.3895,2.1557827442037247,1.3371
1.1609,1.0556,1.6394,1.3347,1,185.9,20,4.7,4.418183,0.34676068073685495,1.5341,16.990689801765285,2.3903,2.1553536945812812,1.3347
1.16,1.0564,1.6328,1.3326,1,185.9,20,4.7,4.39092576,0.3438559529642331,1.5292000000000001,16.708745098435024,2.3890000000000002,2.1544689132904202,1.3326
1.1569,1.0198,1.6232,1.3326,1,185.9,20,4.7,4.290117599999999,0.335929078363726,1.4861,15.702846292031142,2.3524000000000003,2.154238125122573,1.3326
1.1566,1.021,1.6185,1.3296,1,185.9,20,4.7,4.27203075,0.33509860982391115,1.4828999999999999,15.53451723888139,2.3506,2.15381096963761,1.3296
1.1568,1.0192,1.6132,1.3279,1,185.9,20,4.7,4.24658768,0.3336534589635507,1.4756,15.288211724762116,2.3471,2.1542078492935635,1.3279
1.1564,1.0098,1.6042,1.325,1,185.9,20,4.7,4.1933788,0.33044313676598946,1.4576,14.78436110527602,2.3348,2.154977262824322,1.325
1.1552,1.009,1.5983,1.3219,1,185.9,20,4.7,4.16724759,0.32813374210098223,1.4521,14.545824993633746,2.3308999999999997,2.153895936570862,1.3219
1.1558,1.0104,1.5924,1.3186,1,185.9,20,4.7,4.14469872,0.3277417231851293,1.447,14.342707683812018,2.3289999999999997,2.1543034045922407,1.3186
1.1583,1.0365,1.5299,1.2782,0,54.8,19,4.9,3.92633536,0.3228205568991439,1.4081,12.474847384926248,2.3147,2.1540108538350218,1.2782
1.1575,1.0363,1.5263,1.2755,0,54.8,19,4.9,3.9112963799999996,0.3218189412304264,1.4051,12.353834616505852,2.3118,2.1532545498407796,1.2755
1.1578,1.035,1.5215,1.2735,0,54.8,19,4.9,3.88971475,0.32079704239237583,1.3987,12.173376089173061,2.3085,2.153647342995169,1.2735
1.162,1.0442,1.5272,1.2807,0,54.8,19,4.9,3.927042079999999,0.32340649554740697,1.4094,12.453791133296164,2.3249,2.1570136372342463,1.2807
1.1627,1.0448,1.5226,1.278,0,54.8,19,4.9,3.90912324,0.3233462629712335,1.4046999999999998,12.305427227678296,2.3228,2.157644563552833,1.278
1.1614,1.0453,1.517,1.279,0,54.8,19,4.9,3.8870090999999993,0.3182885959129862,1.4008999999999998,12.101797905510308,2.3243,2.1563685927484935,1.279
1.1685,1.0594,1.516,1.2729,0,54.8,19,4.9,3.9043064000000003,0.3288562005277046,1.4068999999999998,12.260140003428257,2.3323,2.1623828204644138,1.2729
1.1694,1.0614,1.5117,1.2706,0,54.8,19,4.9,3.88975527,0.3288893166633592,1.4037,12.137706742353442,2.332,2.163152402487281,1.2706
1.1681,1.0596,1.5066,1.2679,0,54.8,19,4.9,3.8662369200000004,0.32653621399176946,1.3981000000000001,11.946303097464947,2.3275,2.1619971309928276,1.2679
1.14268899134514,1.04797451155663,1.48915101090723,1.27414552676882,1,332.9,14,2.1,3.7781630365755907,0.28707024117380764,1.39443653111872,11.176714095185378,2.32212003832545,2.1383531216697937,1.27414552676882
1.14090133462752,1.04556853530839,1.48198466702635,1.26309056702629,1,332.9,14,2.1,3.745795090953434,0.28860468464886546,1.3866518677072197,10.960922489590686,2.30865910233468,2.136746488832988,1.26309056702629
1.14193629377983,1.04737301749457,1.4747420854446,1.27414552676882,1,332.9,14,2.1,3.719469286639834,0.277957745025866,1.3801788091593399,10.688176774196368,2.32151854426339,2.1376591664651303,1.27414552676882
1.15237997249858,1.06619118886477,1.67189277986974,1.29085079926863,1,332.9,14,2.1,4.5777828180043105,0.3802905091005728,1.58570399623593,19.119951917565658,2.3570419881333997,2.1470292079123476,1.29085079926863
1.15256814688991,1.06378521261652,1.66266801806562,1.27697068314746,1,332.9,14,2.1,4.5331865894068795,0.3845430996329643,1.5738850837922298,18.71497067300336,2.34075589576398,2.1472446677964023,1.27697068314746
1.15162727493327,1.06292593538501,1.65435810867183,1.28802564288998,1,332.9,14,2.1,4.495360891850016,0.3730620802886554,1.5656567691235699,18.188459023783516,2.35095157827499,2.146376095547045,1.28802564288998
1.15567302434684,1.04969306601967,1.53283521350027,1.28937680463629,1,332.9,14,2.1,3.9585902867084326,0.31450184477042387,1.4268552551731,12.683934403991762,2.33906987065596,2.150655872918105,1.28937680463629
1.15539076275985,1.05166940365215,1.52444906640562,1.27279436502251,1,332.9,14,2.1,3.9271613966298413,0.32046987686660544,1.4207277072979199,12.482539027213038,2.3244637686746596,2.1502948450194705,1.27279436502251
1.15557893715118,1.05063827097433,1.51613915701183,1.28114700127241,1,332.9,14,2.1,3.8915917659039305,0.3105727282241366,1.4111984908349802,12.121249920772879,2.33178527224674,2.150521046117797,1.28114700127241
1.11690909973307,1.02253990550377,1.42412025207326,1.27549668851512,0,33.0,18,0.9,3.4843382803462024,0.2212707667634849,1.3297510578439602,8.902043763273321,2.29803659401889,2.114828914198064,1.27549668851512
1.11606231497209,1.02168062827225,1.4167251950898,1.27832184489377,0,33.0,18,0.9,3.454550965810705,0.21375476137998872,1.32234350838996,8.677283129928169,2.3000024731660202,2.1140594833548287,1.27832184489377
1.11719136132007,1.02168062827225,1.41032122821752,1.26714405226522,0,33.0,18,0.9,3.429903845271941,0.2187123290880011,1.3148104951697,8.540537213014838,2.28882468053747,2.115164570714554,1.26714405226522
1.14297125293213,1.05235682543736,1.45705493884498,1.26124807373587,0,33.0,18,0.9,3.6563508047432784,0.27735662158839214,1.36644051135021,10.222663891409498,2.31360489917323,2.138463006634133,1.26124807373587
1.14334760171479,1.05089605414379,1.44981235726324,1.27242586636442,0,33.0,18,0.9,3.625557956770038,0.26569894601817734,1.3573608096922398,9.933460939499932,2.32332192050821,2.13887007137076,1.27242586636442
1.14250081695381,1.05072419869748,1.44226482487805,1.26960070998578,0,33.0,18,0.9,3.595550377510063,0.2622181614483411,1.35048820662172,9.711130187510054,2.32032490868326,2.1380702580821405,1.26960070998578
1.1472992639327,1.04866193334185,1.46597474984565,1.2745140254269,0,33.0,18,0.9,3.6863938825884897,0.2779022804163799,1.3673374192548,10.414175015525567,2.32317595876875,2.1427221137057115,1.2745140254269
1.14720517673704,1.04737301749457,1.45880840596477,1.29121929792671,0,33.0,18,0.9,3.6560385274152374,0.2620859982025745,1.3589762467222999,10.102560751492158,2.33859231542128,2.14268973615635,1.29121929792671
1.14626430478039,1.04754487294088,1.45126087357958,1.27733918180555,0,33.0,18,0.9,3.6264190106009573,0.2661060885287845,1.35254144174007,9.926319090996845,2.32488405474643,2.141783730282012,1.27733918180555
1.1713,1.0246,1.76977777777778,1.31,0,42.0,7,1.9,4.94542769382717,0.43109407332998584,1.6230777777777798,23.63074355621292,2.3346,2.167777825492875,1.31
1.1705,1.0242,1.76266666666667,1.31811764705882,0,42.0,7,1.9,4.912316977777793,0.4227025451633033,1.6163666666666698,23.108548027337527,2.3423176470588203,2.1670431946885373,1.31811764705882
1.1709,1.0242,1.75644444444444,1.312,0,42.0,7,1.9,4.884047486419733,0.42393643724696173,1.60974444444444,22.79853140367602,2.3362,2.1674337434094904,1.312
1.1822,1.0544,1.78488888888889,1.31682352941176,0,42.0,7,1.9,5.067815190123462,0.4444378134520771,1.6570888888888902,25.207170105074322,2.3712235294117603,2.175606373292868,1.31682352941176
1.1805,1.0523,1.77855555555556,1.32294117647059,0,42.0,7,1.9,5.034833875308664,0.43667101341692516,1.65035555555556,24.6853964395285,2.37524117647059,2.1741283759384205,1.32294117647059
1.1815,1.0556,1.77188888888889,1.30858823529412,0,42.0,7,1.9,5.009996145679017,0.44297274611857573,1.64598888888889,24.49403292216029,2.36418823529412,2.174868662372111,1.30858823529412
1.1905,1.0674,1.83233333333333,1.31329411764706,0,42.0,7,1.9,5.313278044444429,0.4737668086335841,1.70923333333333,28.81976363002245,2.38069411764706,2.1827269627131347,1.31329411764706
1.1897,1.0666,1.824,1.32976470588235,0,42.0,7,1.9,5.2724544,0.4606623323013431,1.7009,27.999830484328996,2.39636470588235,2.182013463341459,1.32976470588235
1.1913,1.0694,1.81866666666667,1.31129411764706,0,42.0,7,1.9,5.252430577777793,0.4702805071588759,1.6967666666666699,27.92488483526694,2.38069411764706,2.1833891527959604,1.31129411764706
1.1744,1.1011,1.4772,1.241,0,1.0,405,0.0,3.80866476,0.33429710262659096,1.4039,11.484010613291645,2.3421000000000003,2.167669793842521,1.241
1.175,1.1024,1.4733,1.2381,0,1.0,405,0.0,3.794778810000001,0.33464162085115057,1.4007,11.374749156529,2.3405,2.1682563134978228,1.2381
1.1743,1.1001,1.4694,1.2371,0,1.0,405,0.0,3.7756233000000003,0.33239173812440437,1.3952000000000002,11.220069091324616,2.3372,2.1675484137805654,1.2371
1.1861,1.1036,1.4767,1.2288,0,1.0,405,0.0,3.8103290099999994,0.35397431434956317,1.3941999999999999,11.554392781228177,2.3324,2.178355346139906,1.2288
1.1858,1.1026,1.4716,1.2284,0,1.0,405,0.0,3.7881927200000005,0.3510622995379179,1.3884,11.365827519055774,2.331,2.1780580083439145,1.2284
1.1855,1.105,1.4674,1.2249,0,1.0,405,0.0,3.77473976,0.35075827995093356,1.3869,11.261056916788325,2.3299000000000003,2.177850678733032,1.2249
1.1913,1.0991,1.4833,1.2349,0,1.0,405,0.0,3.8304739199999998,0.3587644374030877,1.3911,11.71123814349722,2.334,2.182986816486216,1.2349
1.192,1.0982,1.4789,1.2317,0,1.0,405,0.0,3.8112731900000005,0.3591512610724187,1.3851000000000002,11.561047025229325,2.3299000000000003,2.183612493170643,1.2317
1.1912,1.0976,1.4739,1.232,0,1.0,405,0.0,3.7901338499999997,0.3553223963633897,1.3802999999999999,11.376723643666763,2.3296,2.182876967930029,1.232
1.1975,1.0987,1.71088888888889,1.31517647058824,0,93.1,12,4.4,4.8068944123456845,0.42879054193439714,1.61208888888889,21.6601081891511,2.41387647058824,2.1886244561754804,1.31517647058824
1.1978,1.0963,1.70588888888889,1.31517647058824,0,93.1,12,4.4,4.780222890123461,0.4268374366381714,1.60438888888889,21.325953933547495,2.41147647058824,2.1888841466751803,1.31517647058824
1.1981,1.0995,1.69966666666667,1.30494117647059,0,93.1,12,4.4,4.757650277777793,0.43033700148818144,1.60106666666667,21.127452018611432,2.40444117647059,2.1891771259663484,1.30494117647059
1.207,1.1079,1.74277777777778,1.30952941176471,0,93.1,12,4.4,4.96809788271606,0.4555964484614361,1.64367777777778,23.82218534863423,2.41742941176471,2.197348506182869,1.30952941176471
1.2074,1.1061,1.737,1.31352941176471,0,93.1,12,4.4,4.938464700000001,0.45119423617460563,1.6357000000000002,23.384553448337115,2.41962941176471,2.197683039508182,1.31352941176471
1.2068,1.1075,1.73055555555556,1.31764705882353,0,93.1,12,4.4,4.9114128086419955,0.44539881031064277,1.63125555555556,22.978975004782455,2.42514705882353,2.197161399548533,1.31764705882353
1.2127,1.1078,1.75055555555556,1.30788235294118,0,93.1,12,4.4,5.003710197530885,0.46557583773591926,1.64565555555556,24.327413730984336,2.4156823529411797,2.202492182704459,1.30788235294118
1.2119,1.1066,1.74333333333333,1.31611764705882,0,93.1,12,4.4,4.968383777777762,0.45695679901023567,1.6380333333333301,23.76080713967868,2.4227176470588203,2.201756334718959,1.31611764705882
1.2116,1.1042,1.73755555555556,1.312,0,93.1,12,4.4,4.937708153086439,0.4565162296968941,1.63015555555556,23.39404143298726,2.4162,2.2014649882267703,1.312
1.1765,1.0725,1.5209,1.271,0,28.9,6,1.5,3.9443020599999996,0.340810605562496,1.4168999999999998,12.605330837659361,2.3434999999999997,2.169469696969697,1.271
1.1752,1.0739,1.5166,1.2697,0,28.9,6,1.5,3.9287522999999998,0.33799836476328626,1.4153,12.467368734285106,2.3436000000000003,2.1682290809200113,1.2697
1.176,1.0766,1.5122,1.266,0,28.9,6,1.5,3.91478336,0.33880915222854113,1.4128,12.354384446380623,2.3426,2.168927698309493,1.266
1.1782,1.0813,1.5027,1.2599,0,28.9,6,1.5,3.8829767999999993,0.33977583017235624,1.4058,12.089748882307328,2.3411999999999997,2.1709143530934982,1.2599
1.1779,1.0805,1.4981,1.2579,0,28.9,6,1.5,3.8630006599999995,0.338236426139777,1.4007,11.923975729944887,2.3384,2.170643452105507,1.2579
1.1776,1.0825,1.4944,1.2546,0,28.9,6,1.5,3.8509193600000002,0.3380657387580299,1.3993,11.829456653203161,2.3371,2.170352193995381,1.2546
1.1835,1.0838,1.5112,1.2595,0,28.9,6,1.5,3.9215640000000005,0.3500563790365273,1.4115000000000002,12.434498068370024,2.3433,2.175791142277173,1.2595
1.1831,1.0864,1.5065,1.2558,0,28.9,6,1.5,3.9062038500000003,0.34951221374045804,1.4098,12.308826941379715,2.3422,2.1754095729013256,1.2558
1.1835,1.0858,1.5016,1.2535,0,28.9,6,1.5,3.8852398400000006,0.34872376132125726,1.4039000000000001,12.133327056104646,2.3393,2.175779738441702,1.2535
1.1726,1.03175,1.66945,1.3397,1,202.4,21,2.6,4.5095183400000005,0.37012014136392246,1.5286,18.001322936541644,2.37145,2.1682656287860436,1.3397
1.1724,1.03155,1.6637,1.33835,1,202.4,21,2.6,4.484087424999999,0.3679580934062633,1.5228499999999998,17.727135644628827,2.3699,2.1680920968445543,1.33835
1.1753,1.0419,1.6582,1.3327,1,202.4,21,2.6,4.47730582,0.37159718972379685,1.5248,17.67840895782905,2.3746,2.1699353200883005,1.3327
1.1809,1.033,1.637,1.32015,1,202.4,21,2.6,4.3707899999999995,0.37445528405620043,1.4890999999999999,16.616712796591234,2.35315,2.1761752178121974,1.32015
1.18035,1.03295,1.63225,1.3183,1,202.4,21,2.6,4.3502727,0.3726918593965385,1.48485,16.410232553697043,2.3512500000000003,2.175648097681398,1.3183
1.18025,1.03205,1.6271,1.31655,1,202.4,21,2.6,4.326702965,0.37111104111609605,1.4788999999999999,16.1735938223034,2.3486000000000002,2.1756476939101788,1.31655
1.188,1.0433,1.6345,1.3151,1,202.4,21,2.6,4.3768641,0.3834114408075864,1.4898,16.701414472571212,2.3583999999999996,2.1819945269816925,1.3151
1.1871,1.0444,1.629,1.3123,1,202.4,21,2.6,4.3549686,0.38151375076734195,1.4863,16.483802200039968,2.3567,2.181033473764841,1.3123
1.187,1.0441,1.6241,1.3114,1,202.4,21,2.6,4.3334236200000005,0.37953740533218416,1.4812,16.260731044288207,2.3555,2.1809642850301696,1.3114
