A2,A6,A7,A9,class,contam,num,std,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9
1.2211,1.1186,1.79122222222222,1.31364705882353,1,424.7,15,1.2,-0.06338932436895428,-2.03854468222222,1.31364705882353,-1.5768038133623887,2.28742459882353,50.7839585850257,0.15288783769145842,3.58244444444444,3.9178713250012254
1.2203,1.1198,1.78555555555556,1.31152941176471,1,424.7,15,1.2,-0.07094128353736151,-2.03224749555556,1.31152941176471,-1.5849293972403782,2.28513747176471,50.78168878948703,0.13302670047098686,3.57111111111112,3.8905710058024883
1.2221,1.1201,1.79111111111111,1.31717647058824,1,424.7,15,1.2,-0.060561988070460426,-2.03988532111111,1.31717647058824,-1.588406870007277,2.29050226058824,50.75491840490603,0.13716817457831432,3.58222222222222,3.920593360987649
1.2215,1.1211,1.78522222222222,1.30294117647059,1,424.7,15,1.2,-0.08270908638527041,-2.03354587222222,1.30294117647059,-1.5630623362382086,2.27611752647059,50.51037493693114,0.15264274078440632,3.57044444444444,3.892942954487645
1.2227,1.1217,1.778,1.30494117647059,1,424.7,15,1.2,-0.08804555780601042,-2.02780259,1.30494117647059,-1.5855425882352987,2.27783858647059,50.309289223354625,0.1221721485452626,3.556,3.8653019468
1.1070299441883,0.998995709360235,1.4171063835941,1.26370473145643,0,1.0,17,0.0,-0.3437420558806412,-1.5240288386112772,1.26370473145643,-2.0453139803184923,2.2638122206275537,66.70864008834347,-0.48000769201137927,2.8342127671882,2.223127019816972
1.10674768260131,0.998308287575022,1.41001627741408,1.27205736770634,0,1.0,17,0.0,-0.340463734323285,-1.5165833736343959,1.27205736770634,-2.07584134697915,2.272237954087334,66.87202656131335,-0.5162815572761434,2.82003255482816,2.2003758703455816
1.10543046186201,0.996589733111991,1.40338359743922,1.27205736770634,0,1.0,17,0.0,-0.344973887662265,-1.5084545132881546,1.27205736770634,-2.0843460240976732,2.2724169137194155,67.27796363742421,-0.5280873247340039,2.80676719487844,2.1771292897302117
1.11643866375475,1.00148761333163,1.4703202987947,1.27181170193428,0,1.0,17,0.0,-0.29157626618665056,-1.5869321782579688,1.27181170193428,-1.9814280958167807,2.2716384862257613,64.19088099900584,-0.35392493549765425,2.9406405975894,2.413563749282123
1.11662683814608,1.00380766185672,1.46193415170005,1.26075674219176,0,1.0,17,0.0,-0.3127348648057451,-1.5790050654092087,1.26075674219176,-1.9704562785377646,2.260312666628681,63.732938759463096,-0.3595630484381872,2.9238683034001,2.3865123444654923
1.11559187899377,1.00071426382327,1.45423414391314,1.26628422206302,0,1.0,17,0.0,-0.31135650841713414,-1.5699085860043391,1.26628422206302,-1.993675292186039,2.266201658965591,64.02083681898398,-0.3823756171116442,2.90846828782628,2.359250297922929
1.1170972741244,1.01179894010982,1.4539291931097,1.27279436502251,0,1.0,17,0.0,-0.3115424440201171,-1.572408090958517,1.27279436502251,-2.0212360906874576,2.271412741298093,63.89718709502141,-0.44473372111494613,2.9078583862194,2.361443208863988
1.11643866375475,1.01102559060146,1.44638166072452,1.26996920864386,0,1.0,17,0.0,-0.3208092256273347,-1.564104129516011,1.26996920864386,-2.0258350638324103,2.26868540360712,63.900084946607116,-0.455846342716213,2.89276332144904,2.3356119111719913
1.11549779179811,1.010767807432,1.43845293983503,1.26726688515125,0,1.0,17,0.0,-0.330498659800218,-1.5551943896140432,1.26726688515125,-2.031791608964607,2.266023227170347,64.02437571683706,-0.47081215118932707,2.87690587967006,2.3081287533698984
1.1347,0.9232,1.5595555555555554,1.295294117647059,0,1.0,1,0.0,-0.15358340369254853,-1.6839105955555553,1.295294117647059,-1.8063637240377637,2.3056390776470588,58.233937031995545,0.1889417235350359,3.1191111111111107,2.7598326934716044
1.1342,0.9227,1.555222222222222,1.295294117647059,0,1.0,1,0.0,-0.1566578881432079,-1.679048562222222,1.295294117647059,-1.813748153231664,2.305667777647059,58.28528439295112,0.1775069521412171,3.110444444444444,2.7433078692320985
1.1339,0.924,1.5511111111111109,1.299294117647059,0,1.0,1,0.0,-0.156081718829167,-1.6748347111111106,1.299294117647059,-1.8326979811183743,2.3094705176470596,58.41599963757038,0.15001007404848832,3.1022222222222218,2.728101805432098
1.1331,0.9231,1.577888888888889,1.2963529411764707,0,1.0,1,0.0,-0.13678306640986637,-1.7007534988888888,1.2963529411764707,-1.7752204974582433,2.30658833117647,59.06501266738583,0.23984990196223172,3.155777777777778,2.821116853988889
1.1333,0.926,1.5723333333333334,1.2922352941176471,0,1.0,1,0.0,-0.14742680649776885,-1.6957691333333331,1.2922352941176471,-1.7778278104575163,2.302099494117647,58.8899048857362,0.2220711703717403,3.1446666666666667,2.8017806515222223
1.133,0.9264,1.5684444444444443,1.2902352941176471,0,1.0,1,0.0,-0.15291737362199953,-1.6916556444444444,1.2902352941176471,-1.7802796978939734,2.300024094117647,58.8736717280392,0.21345627037399095,3.1368888888888886,2.787200366024691
1.1283,0.9383,1.6076666666666668,1.3058823529411767,0,1.0,1,0.0,-0.10688591860390328,-1.728050556666667,1.3058823529411767,-1.7590137712418301,2.3137984629411763,61.757660418331895,0.23948075998470986,3.2153333333333336,2.9161952789666676
1.1285,0.9381,1.6011111111111112,1.31,0,1.0,1,0.0,-0.10774104268202622,-1.721656961111111,1.31,-1.7819987654320995,2.3179541500000003,61.65021995499296,0.2101751507063424,3.2022222222222223,2.8929738376543215
1.1268,0.9395,1.5945555555555555,1.299764705882353,0,1.0,1,0.0,-0.12454460442087134,-1.7136841555555555,1.299764705882353,-1.7692043188090045,2.3074361058823527,61.89739162905824,0.20846156767137175,3.189111111111111,2.865010040577778
1.1697,1.0244,1.6688,1.3406,1,465.9,16,2.7,-0.0732840984867913,-1.84264068,1.3406,-1.8172998399999998,2.3364593200000003,55.214615479708975,0.02633532328107202,3.3376,3.257489856768
1.1697,1.0231,1.664,1.3394,1,465.9,16,2.7,-0.07829990595879321,-1.8376200699999998,1.3394,-1.8223656000000001,2.335479929999999,55.08163742046515,0.020348928329008475,3.328,3.2387776511999995
1.1694,1.0249,1.6588,1.3368,1,465.9,16,2.7,-0.08645669574140591,-1.83241806,1.3368,-1.8275663999999998,2.3325819400000003,55.0452732829341,0.0028664693906002015,3.3176,3.217741434336
1.1713,1.0101,1.6529,1.3322,1,465.9,16,2.7,-0.09132400751301972,-1.8259301300000002,1.3322,-1.8122149699999999,2.33046987,54.15401778972495,0.06380506755562343,3.3058,3.200083441633
1.1705,1.0092,1.6481,1.331,1,465.9,16,2.7,-0.0960318923536958,-1.8201686,1.331,-1.8175874899999998,2.3294314000000007,54.18407252816454,0.0549118998020921,3.2962,3.179351440505
1.1708,1.0083,1.6428,1.3278,1,465.9,16,2.7,-0.10401311923471113,-1.81501764,1.3278,-1.8186179999999996,2.32638236,53.958190186933,0.05128589317078858,3.2856,3.1597454862720005
1.1738,1.0227,1.6395,1.3252,1,465.9,16,2.7,-0.11790384222184347,-1.81724526,1.3252,-1.8326051499999996,2.3212547399999997,53.61824485746475,-0.00987904722245736,3.279,3.1551277414499994
1.1736,1.0215,1.6355,1.3243,1,465.9,16,2.7,-0.12176989604635313,-1.8128324,1.3243,-1.836832400000001,2.3205676000000004,53.545715008736586,-0.014843878517936782,3.271,3.1392159894
1.1735,1.02,1.6301,1.3217,1,465.9,16,2.7,-0.1287092884533445,-1.8070700000000002,1.3217,-1.8389771600000004,2.31823,53.39290630137616,-0.018165251842853558,3.2602,3.1182547227350006
1.1846,1.042,1.5776,1.289,0,73.6,10,6.0,-0.2286614553435764,-1.7699532,1.289,-1.8757046400000008,2.2812468,50.51787727754684,-0.16997545169339368,3.1552,2.9482582568959996
1.1843,1.0411,1.5732,1.2881,0,73.6,10,6.0,-0.23295536603901024,-1.7650747299999998,1.2881,-1.8806806800000002,2.28052527,50.46026274348774,-0.17726236404693585,3.1464,2.9310930436319995
1.1837,1.0394,1.5686,1.287,0,73.6,10,6.0,-0.23708442172847866,-1.75953778,1.287,-1.88468224,2.27976222,50.426713071724315,-0.18159444077335457,3.1372,2.9125009048519996
1.1852,1.0366,1.5436,1.2739,0,73.6,10,6.0,-0.27339608504893675,-1.7355783200000001,1.2739,-1.8941910799999992,2.2671216800000003,49.49773838676055,-0.20740365023141383,3.0872,2.8239771777920004
1.1845,1.0375,1.5389,1.2708,0,73.6,10,6.0,-0.28123685099198026,-1.7303187500000001,1.2708,-1.8957209100000003,2.26388125,49.49171675233537,-0.21799791894539616,3.0778,2.8051485472450004
1.1855,1.0397,1.5354,1.2677,0,73.6,10,6.0,-0.28958458034584567,-1.7282643500000001,1.2677,-1.89637342,2.26033565,49.27005619264782,-0.22823065476543586,3.0708,2.7947607211800003
1.1866,1.039,1.528,1.2587,0,73.6,10,6.0,-0.3066392381594474,-1.7218774000000001,1.2587,-1.8862095999999988,2.2514225999999997,48.80684229987291,-0.22235877541912474,3.056,2.7704546944
1.1869,1.0379,1.5229,1.2553,0,73.6,10,6.0,-0.3145724745134384,-1.71688351,1.2553,-1.8856719600000007,2.248216490000001,48.59763348980959,-0.2234855657818714,3.0458,2.752687452229
1.1873,1.0368,1.5187,1.2556,0,73.6,10,6.0,-0.31747495157079086,-1.71289264,1.2556,-1.8928300300000007,2.24870736,48.45710162482324,-0.2312366165504961,3.0374,2.738447716937
1.1951,1.0684,1.759777777777778,1.3105882352941178,0,92.6,11,8.2,-0.059729317643995916,-1.9682226177777782,1.3105882352941178,-1.5885144604212051,2.2972433952941183,52.71083259466319,0.243064589843079,3.519555555555556,3.7010069852395078
1.1943,1.0672,1.7534444444444444,1.3249411764705885,0,92.6,11,8.2,-0.04774363329299991,-1.9608014044444442,1.3249411764705885,-1.6407845018155414,2.311884216470588,52.968730118581725,0.18622407527582963,3.5068888888888887,3.6719558694111103
1.1945,1.0682,1.7472222222222222,1.3229411764705885,0,92.6,11,8.2,-0.05612982679328127,-1.9549871222222222,1.3229411764705885,-1.6498279048656508,2.3096762764705883,52.82578800003567,0.1672479582544193,3.4944444444444445,3.646552272376543
1.1984,1.0838,1.7713333333333334,1.3192941176470587,0,92.6,11,8.2,-0.04691871645854606,-1.9863592533333334,1.3192941176470587,-1.6023819869281044,2.302668197647059,52.88184418121438,0.19214587423623164,3.542666666666667,3.7601259384888888
1.1977,1.0868,1.7666666666666666,1.3192941176470587,0,92.6,11,8.2,-0.0517569549152217,-1.9815270266666667,1.3192941176470587,-1.6157359477124176,2.3021337576470593,52.97655519626213,0.16176701906369073,3.533333333333333,3.7381547777777775
1.1982,1.0876,1.7586666666666666,1.3171764705882352,0,92.6,11,8.2,-0.06210521599392571,-1.9742289866666665,1.3171764705882352,-1.6283423790849674,2.2998141505882357,52.755652888751825,0.1385792255223467,3.517333333333333,3.705922898133333
1.2063,1.0938,1.7585555555555554,1.3185882352941176,0,92.6,11,8.2,-0.06819598951907713,-1.9842064955555554,1.3185882352941176,-1.6386812599854756,2.299237295294117,51.75977620488818,0.1194751479599715,3.517111111111111,3.7305040315148137
1.2058,1.0977,1.7523333333333333,1.3103529411764705,0,92.6,11,8.2,-0.08461584693588797,-1.9782399933333332,1.3103529411764705,-1.6335559673202598,2.2902462811764703,51.665315728848775,0.1035234446762946,3.5046666666666666,3.702616431577778
1.2047,1.0952,1.7467777777777778,1.3205882352941178,0,92.6,11,8.2,-0.07602012862475993,-1.970965217777778,1.3205882352941178,-1.6713298133623817,2.3011007952941176,51.862767151413316,0.06619403742185581,3.4935555555555555,3.675819919169136
1.1612,1.0524,1.6434,1.3371,1,185.9,20,4.7,-0.10776534619359301,-1.81304688,1.3371,-1.8861265800000009,2.3286531199999994,57.139494275888595,-0.17992116290205218,3.2868,3.136126645872
1.1609,1.0556,1.6394,1.3347,1,185.9,20,4.7,-0.11540851925230422,-1.80924604,1.3347,-1.8907748199999996,2.3257539599999992,57.16360849223752,-0.2005909256742771,3.2788,3.1200724067239998
1.16,1.0564,1.6328,1.3326,1,185.9,20,4.7,-0.12370868965517268,-1.8018239999999999,1.3326,-1.8988334399999995,2.3235760000000005,57.224689850397276,-0.21995680228299674,3.2656,3.0926015744
1.1569,1.0198,1.6232,1.3326,1,185.9,20,4.7,-0.11402453971821291,-1.78320662,1.3326,-1.8806980800000008,2.3294933800000006,56.88075937707824,-0.09038734821278188,3.2464,3.0481749458559997
1.1566,1.021,1.6185,1.3296,1,185.9,20,4.7,-0.12198939996541602,-1.7783886000000002,1.3296,-1.88301535,2.3263114,56.83523877493809,-0.10237456030201364,3.237,3.0297625663500005
1.1568,1.0192,1.6132,1.3279,1,185.9,20,4.7,-0.12784744121715086,-1.7730105600000001,1.3279,-1.8868540400000007,2.3248894399999998,56.61947842001384,-0.10570421972984184,3.2264,3.010472792832
1.1564,1.0098,1.6042,1.325,1,185.9,20,4.7,-0.13439339328951894,-1.76213272,1.325,-1.886907359999999,2.32346728,56.26982793234915,-0.08487487250107512,3.2084,2.9759464148960006
1.1552,1.009,1.5983,1.3219,1,185.9,20,4.7,-0.1421237707756231,-1.7548968,1.3219,-1.8891298800000011,2.320503199999999,56.358301384758406,-0.09267937384296737,3.1966,2.951031050528
1.1558,1.0104,1.5924,1.3186,1,185.9,20,4.7,-0.1519789236892195,-1.74982032,1.3186,-1.8930008799999996,2.3169796799999998,56.08508706939078,-0.1069394641014122,3.1848,2.9308057030079997
1.1583,1.0365,1.5299,1.2782,0,54.8,19,4.9,-0.267734930501597,-1.69397795,1.2782,-1.9296241699999999,2.2724220500000003,54.23027442226396,-0.2954412420323696,3.0598,2.7111100417830003
1.1575,1.0363,1.5263,1.2755,0,54.8,19,4.9,-0.27355188768898486,-1.68951725,1.2755,-1.9290039600000004,2.269782749999999,54.279975111734245,-0.2991837084128775,3.0526,2.6965023811749997
1.1578,1.035,1.5215,1.2735,0,54.8,19,4.9,-0.27954287441699766,-1.684823,1.2735,-1.9311680000000004,2.267977,54.06132987976402,-0.3018232297274206,3.043,2.6802632930500003
1.162,1.0442,1.5272,1.2807,0,54.8,19,4.9,-0.27319738382099823,-1.6963603999999999,1.2807,-1.948445200000001,2.2735396000000003,53.632100988244666,-0.33769319639768836,3.0544,2.7101788940799993
1.1627,1.0448,1.5226,1.278,0,54.8,19,4.9,-0.2810583727530749,-1.69258896,1.278,-1.9503720400000004,2.2707110400000006,53.36956796357894,-0.3455739253939857,3.0452,2.695499920652
1.1614,1.0453,1.517,1.279,0,54.8,19,4.9,-0.28463929739969007,-1.6857114199999998,1.279,-1.9632539999999996,2.27168858,53.56966154606057,-0.36813458586886827,3.034,2.6727170445999997
1.1685,1.0594,1.516,1.2729,0,54.8,19,4.9,-0.3036229781771502,-1.6945089000000002,1.2729,-1.9637603999999997,2.2628911,52.341057730513455,-0.4065903930844043,3.032,2.685512136
1.1694,1.0614,1.5117,1.2706,0,54.8,19,4.9,-0.3116981871044979,-1.69150116,1.2706,-1.96752913,2.2601988399999993,52.09743178158147,-0.4203540181539975,3.0234,2.672356019166
1.1681,1.0596,1.5066,1.2679,0,54.8,19,4.9,-0.31779387894872024,-1.6847187599999998,1.2679,-1.9678745800000002,2.25788124,52.16281246310121,-0.4219754924783298,3.0132,2.651404262436
1.14268899134514,1.04797451155663,1.48915101090723,1.27414552676882,1,332.9,14,2.1,-0.30880727179069045,-1.638685436916661,1.27414552676882,-2.001944404270139,2.267300092104529,57.390843481221346,-0.47304960511707667,2.97830202181446,2.5339936644551098
1.14090133462752,1.04556853530839,1.48198466702635,1.26309056702629,1,332.9,14,2.1,-0.32567718065212414,-1.6293066690958433,1.26309056702629,-1.9842614024320582,2.2566698995843164,57.431910755845216,-0.45717609747739074,2.9639693340527,2.5057371326751396
1.14193629377983,1.04737301749457,1.4747420854446,1.27414552676882,1,332.9,14,2.1,-0.32136573459420026,-1.6234023297527764,1.27414552676882,-2.02569035698886,2.2674215762404737,57.30435931074853,-0.5113513389365248,2.9494841708892,2.4835563852413105
1.15237997249858,1.06619118886477,1.67189277986974,1.29085079926863,1,332.9,14,2.1,-0.1353897134879105,-1.834358963907182,1.29085079926863,-1.7199806519391385,2.280764587729768,59.101416181272626,-0.04447072735212254,3.34378555973948,3.221161847227348
1.15256814688991,1.06378521261652,1.66266801806562,1.27697068314746,1,332.9,14,2.1,-0.15872472421915873,-1.8249677566434113,1.27697068314746,-1.699469272342411,2.2672390914595786,58.53602181984529,-0.02426449988888213,3.32533603613124,3.186234231076551
1.15162727493327,1.06292593538501,1.65435810867183,1.28802564288998,1,332.9,14,2.1,-0.15298386765445615,-1.8155266717101561,1.28802564288998,-1.7449064930390403,2.2784843547849243,58.82762546015625,-0.07755677684268147,3.30871621734366,3.1518895544756047
1.15567302434684,1.04969306601967,1.53283521350027,1.28937680463629,1,332.9,14,2.1,-0.2583338766041883,-1.6962441077234593,1.28937680463629,-1.9658882485265041,2.2816409347599413,55.388907235871805,-0.3770604096248202,3.06567042700054,2.7153506065638995
1.15539076275985,1.05166940365215,1.52444906640562,1.27279436502251,1,332.9,14,2.1,-0.28571680110138487,-1.6878687772103242,1.27279436502251,-1.9408289940945922,2.2647654169776557,55.00550521897402,-0.3676991620891092,3.04889813281124,2.685064535399808
1.15557893715118,1.05063827097433,1.51613915701183,1.28114700127241,1,332.9,14,2.1,-0.2833182533901233,-1.6795963425403697,1.28114700127241,-1.9755044633395835,2.27326875289505,54.96534115713409,-0.40785607472095525,3.03227831402366,2.6563038147153937
1.11690909973307,1.02253990550377,1.42412025207326,1.27549668851512,0,33.0,18,0.9,-0.342157792723909,-1.5436644718668442,1.27549668851512,-2.0863787672204452,2.272861568454606,63.69544642932474,-0.5781513410882674,2.84824050414652,2.2652239994596135
1.11606231497209,1.02168062827225,1.4167251950898,1.27832184489377,0,33.0,18,0.9,-0.3450008513517768,-1.5353038139692168,1.27832184489377,-2.1039229598584677,2.2758055409864433,63.91119354242797,-0.601974662413856,2.8334503901796,2.2400601437178715
1.11719136132007,1.02168062827225,1.41032122821752,1.26714405226522,0,33.0,18,0.9,-0.363564692991325,-1.5300533718790892,1.26714405226522,-2.0868988698957063,2.264603269923721,63.061682597640385,-0.5902062679070825,2.82064245643504,2.222100283679434
1.14297125293213,1.05235682543736,1.45705493884498,1.26124807373587,0,33.0,18,0.9,-0.3554940601865195,-1.6075117127094383,1.26124807373587,-2.0283035393062487,2.2537625528035417,56.536444284838055,-0.5479287335228791,2.91410987768996,2.4265383650842063
1.14334760171479,1.05089605414379,1.44981235726324,1.27242586636442,0,33.0,18,0.9,-0.34884660673772294,-1.6004557862762885,1.27242586636442,-2.066144793991538,2.265130039066162,56.512974797905905,-0.5884484224584325,2.89962471452648,2.4032662043305266
1.14250081695381,1.05072419869748,1.44226482487805,1.26960070998578,0,33.0,18,0.9,-0.35853281292456174,-1.5919938815855783,1.26960070998578,-2.071297529255436,2.2623724702320613,56.52513786567886,-0.6022515610110725,2.8845296497561,2.3765477395228376
1.1472992639327,1.04866193334185,1.46597474984565,1.2745140254269,0,33.0,18,0.9,-0.33190180984645434,-1.6204418807411465,1.2745140254269,-2.042499371183707,2.267346158464103,55.811076550906094,-0.5342181696161914,2.9319494996913,2.4656401590824077
1.14720517673704,1.04737301749457,1.45880840596477,1.29121929792671,0,33.0,18,0.9,-0.3187924009965455,-1.6129871361146648,1.29121929792671,-2.094111915867221,2.2842457445138553,56.03054187318687,-0.5898592670570821,2.91761681192954,2.4413925353354196
1.14626430478039,1.04754487294088,1.45126087357958,1.27733918180555,0,33.0,18,0.9,-0.3410833777316937,-1.6044792961465397,1.27733918180555,-2.072478308408013,2.2703850640189804,55.83019913798327,-0.5778779035127299,2.90252174715916,2.414213876827893
1.1713,1.0246,1.76977777777778,1.31,0,42.0,7,1.9,-0.020948825142053096,-1.94529175777778,1.31,-1.520895506172835,2.30578602,55.99910399924199,0.4365079843614217,3.53955555555556,3.6686444051753178
1.1705,1.0242,1.76266666666667,1.31811764705882,0,42.0,7,1.9,-0.017238261678016897,-1.93729276666667,1.31811764705882,-1.5587259084967156,2.31399154705882,56.18515080033328,0.3909364125851428,3.52533333333334,3.636736216888903
1.1709,1.0242,1.75644444444444,1.312,0,42.0,7,1.9,-0.029934742505768774,-1.93148022444444,1.312,-1.5555580246913676,2.30786422,55.88456174055278,0.38781394838438477,3.51288888888888,3.6123401784888713
1.1822,1.0544,1.78488888888889,1.31682352941176,0,42.0,7,1.9,-0.016788743043604448,-1.97700056888889,1.31682352941176,-1.5357788700072472,2.3069118494117604,55.029085642354474,0.3515965622585717,3.56977777777778,3.766286270261733
1.1805,1.0523,1.77855555555556,1.32294117647059,0,42.0,7,1.9,-0.01357344151834905,-1.9684957055555603,1.32294117647059,-1.5649056913580186,2.3135010264705897,55.295966115522596,0.32003150963964655,3.55711111111112,3.7342282696852043
1.1815,1.0556,1.77188888888889,1.30858823529412,0,42.0,7,1.9,-0.03785186134828766,-1.96348028888889,1.30858823529412,-1.543270954974586,2.29849683529412,54.81399549637652,0.3247544180026384,3.54377777777778,3.70942586214198
1.1905,1.0674,1.83233333333333,1.31329411764706,0,42.0,7,1.9,0.011811698001332527,-2.03567303333333,1.31329411764706,-1.4296412614379193,2.3004544176470607,54.60832987856935,0.47717603713035384,3.66466666666666,3.997038801611096
1.1897,1.0666,1.824,1.32976470588235,0,42.0,7,1.9,0.024237812300675454,-2.02633402,1.32976470588235,-1.494879529411756,2.3171306858823506,54.89123523852277,0.4037113254157897,3.648,3.9581033472000002
1.1913,1.0694,1.81866666666667,1.31129411764706,0,42.0,7,1.9,-0.003940677921462132,-2.02324288666667,1.31129411764706,-1.4579525751633948,2.2980178976470604,54.26835119680717,0.4281965868071378,3.63733333333334,3.940282461866681
1.1744,1.1011,1.4772,1.241,0,1.0,405,0.0,-0.40279417574931875,-1.6692318400000001,1.241,-1.9931853600000011,2.2233681600000006,50.85768800291552,-0.6094557645320365,2.9544,2.562681540096001
1.175,1.1024,1.4733,1.2381,0,1.0,405,0.0,-0.41084602553191507,-1.66622,1.2381,-1.9939798400000004,2.2201800000000005,50.657213607309465,-0.6177072454924404,2.9466,2.5504701457500003
1.1743,1.1001,1.4694,1.2371,0,1.0,405,0.0,-0.4139384484373667,-1.66114743,1.2371,-1.9958583799999998,2.21965257,50.6465705037327,-0.6167869782066377,2.9388,2.535473827548
1.1861,1.1036,1.4767,1.2288,0,1.0,405,0.0,-0.4245575330916451,-1.6820799599999998,1.2288,-1.9663260699999994,2.20952004,48.76629875318274,-0.5723268426836361,2.9534,2.5864605318289993
1.1858,1.1026,1.4716,1.2284,0,1.0,405,0.0,-0.4290142688480354,-1.67646308,1.2284,-1.97310688,2.2093369199999997,48.70254285653296,-0.581559390683215,2.9432,2.567976258848
