A2,A6,A7,A9,class,contam,num,std,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9
1.194,1.0388,1.5114,1.2417,0,58.7,9,0.8,-1.130780968201667,1.2898779600000003,38.48972224048045,1.623688198760319,3.3160116000000004,-0.21077252000000007,-3.4254271999999997,-19.375287280456075,1.194
1.1927,1.0385,1.5066,1.2398,0,58.7,9,0.8,-1.1297922948971195,1.2875323000000003,39.27957921629655,1.620051700926119,3.3035218200000003,-0.20905005000000004,-3.42271895,-19.954400010613863,1.1927
1.1919,1.0441,1.4688,1.2251,0,58.7,9,0.8,-1.1381843376096128,1.2791269099999998,50.47140408806327,1.5914679713115836,3.21946272,-0.18898210000000007,-3.447262789999999,-20.66078035550276,1.1919
1.1919,1.0449,1.4643,1.221,0,58.7,9,0.8,-1.1460314499078055,1.2758228999999996,52.52296927685841,1.5956267168000564,3.2095991699999997,-0.18400689000000015,-3.4531163099999995,-19.670112097166545,1.1919
1.1922,1.0434,1.4603,1.2183,0,58.7,9,0.8,-1.1508683216749982,1.2711742199999998,52.81078375262024,1.6036913211032289,3.2012696599999995,-0.18249065999999983,-3.4534414799999995,-20.768587912871087,1.1922
1.2156,1.1146,1.80544444444444,1.31082352941177,1,424.7,15,1.2,-1.2051661168177337,1.461043905882359,-25.07088661881559,1.6180349467688493,4.000142711111101,-0.21871074588235886,-3.5898842305882304,-5.2862005823731355,1.2156
1.2158,1.1164,1.79855555555556,1.31082352941177,1,424.7,15,1.2,-1.2008248130931567,1.4634033882353004,-20.403567221977802,1.598347707127421,3.98523940000001,-0.21705442823530002,-3.5944955905882296,-5.303477917263647,1.2158
1.215,1.115,1.79222222222222,1.31082352941177,1,424.7,15,1.2,-1.1950573825213242,1.4615682352941235,-17.50594762677002,1.5889308630818235,3.9697722222222174,-0.2183432352941236,-3.58890147058823,-5.282788225135306,1.215
1.2209,1.117,1.79822222222222,1.31764705882353,1,424.7,15,1.2,-1.192122721231783,1.4718117647058833,-19.46200468005287,1.572083062758522,3.9936717333333283,-0.22412276470588308,-3.6048982411764703,-5.5394130643297075,1.2209
1.2211,1.1186,1.79122222222222,1.31364705882353,1,424.7,15,1.2,-1.1979165908728702,1.4694456000000007,-15.240531168705852,1.5755770566875118,3.9784836777777732,-0.21817964000000067,-3.6130754011764705,-5.419074224430984,1.2211
1.2203,1.1198,1.78555555555556,1.31152941176471,1,424.7,15,1.2,-1.1980177974296629,1.468650635294122,-11.680267886327384,1.5690797024519392,3.96446900000001,-0.2146985952941224,-3.615362528235289,-5.359029783196909,1.2203
1.2221,1.1201,1.79111111111111,1.31717647058824,1,424.7,15,1.2,-1.1904979924421377,1.4753693647058879,-14.202861902961791,1.5514219604557682,3.9800279999999972,-0.2207453547058876,-3.6159977394117595,-5.556570843134377,1.2221
1.2215,1.1211,1.78522222222222,1.30294117647059,1,424.7,15,1.2,-1.2219758137044148,1.4607273529411784,-11.453421630946368,1.6150908179762598,3.9658711666666617,-0.20386214294117852,-3.63058247352941,-5.08973175530518,1.2215
1.2227,1.1217,1.778,1.30494117647059,1,424.7,15,1.2,-1.2140046969083833,1.4637525176470607,-6.956709400882809,1.5915356149542215,3.9519606,-0.20554162764706094,-3.6336614135294094,-5.156461284888602,1.2227
1.1070299441883,0.998995709360235,1.4171063835941,1.26370473145643,0,1.0,17,0.0,-0.8268233528810673,1.2624356046232017,25.94722023706302,1.2485428349500098,2.98588558433316,-0.2644431773030425,-3.0552690306578167,32.99314016696593,1.1070299441883
1.10674768260131,0.998308287575022,1.41001627741408,1.27205736770634,0,1.0,17,0.0,-0.7942599963323205,1.2699054124521068,25.614297215466234,1.195375821758116,2.970548524872239,-0.2732859754111336,-3.0446216688666397,28.68609725743513,1.10674768260131
1.10543046186201,0.996589733111991,1.40338359743922,1.27205736770634,0,1.0,17,0.0,-0.7852427810713678,1.267719312585603,25.509381154893795,1.1856795456842557,2.954726575726026,-0.2745282164413738,-3.0370539380905965,26.878614068459402,1.10543046186201
1.11643866375475,1.00148761333163,1.4703202987947,1.27181170193428,0,1.0,17,0.0,-0.8702828123140427,1.2737036659774008,22.475882303347426,1.3276362342790573,3.1118427284725394,-0.27072622632071613,-3.0806527317017487,53.91790951652377,1.11643866375475
1.11662683814608,1.00380766185672,1.46193415170005,1.26075674219176,0,1.0,17,0.0,-0.894890009047909,1.2655572775496062,24.55433185148472,1.3553110137045639,3.0943690610906485,-0.2579274555473511,-3.097183171522998,71.65939419867013,1.11662683814608
1.11559187899377,1.00071426382327,1.45423414391314,1.26628422206302,0,1.0,17,0.0,-0.8698872649719176,1.267188683072817,23.959563726498367,1.3249588912521937,3.0765659450180967,-0.2657596452534679,-3.082002505662259,46.25830713845685,1.11559187899377
1.1170972741244,1.01179894010982,1.4539291931097,1.27279436502251,0,1.0,17,0.0,-0.8531960012086561,1.2878119895075266,26.598836318027473,1.252060716739409,3.0781095315024345,-0.26407489430017184,-3.1034769612947466,71.43897843083472,1.1170972741244
1.11643866375475,1.01102559060146,1.44638166072452,1.26996920864386,0,1.0,17,0.0,-0.8531615001484756,1.2839713692148274,27.16347422167983,1.2531276301450411,3.061178069303179,-0.2617986243637964,-3.1026817688600516,63.425866474580914,1.11643866375475
1.11549779179811,1.010767807432,1.43845293983503,1.26726688515125,0,1.0,17,0.0,-0.851887027426981,1.2809125709355094,27.8568863561827,1.24956518875905,3.0430440178265057,-0.25926101039461663,-3.1020057630879823,58.45464336662505,1.11549779179811
1.1347,0.9232,1.5595555555555554,1.295294117647059,0,1.0,1,0.0,-0.9152953972730524,1.1958155294117647,-0.7653764428574863,1.6683909380136435,3.329183244444444,-0.3435172894117648,-2.9448609223529405,14.447853806927608,1.1347
1.1342,0.9227,1.555222222222222,1.295294117647059,0,1.0,1,0.0,-0.9106454106898338,1.1951678823529415,-0.31749054921239156,1.6630970817539639,3.3191552666666664,-0.3437925923529413,-2.9423322223529413,14.32446420970102,1.1342
1.1339,0.924,1.5511111111111109,1.299294117647059,0,1.0,1,0.0,-0.8951671087203175,1.2005477647058826,0.3306174921588933,1.6419241817759058,3.3099159999999994,-0.34677176470588245,-2.940229482352941,14.262778359473241,1.1339
1.1331,0.9231,1.577888888888889,1.2963529411764707,0,1.0,1,0.0,-0.9252671481131134,1.1966634,-2.9805671828956344,1.6828152430829044,3.3657947888888886,-0.3445497900000001,-2.93891166882353,14.809280879816212,1.1331
1.1333,0.926,1.5723333333333334,1.2922352941176471,0,1.0,1,0.0,-0.9323741380858306,1.1966098823529412,-2.00993904327249,1.6817070424166198,3.3542587,-0.33913388235294123,-2.9498005058823527,15.179574623723914,1.1333
1.133,0.9264,1.5684444444444443,1.2902352941176471,0,1.0,1,0.0,-0.9341175136775757,1.1952739764705884,-1.5010655291738535,1.6810341816360648,3.3454919999999997,-0.33705701647058833,-2.951775905882353,15.21692238874058,1.133
1.1283,0.9383,1.6076666666666668,1.3058823529411767,0,1.0,1,0.0,-0.9155110167758727,1.2253094117647063,-5.021053983047071,1.6386559879928726,3.421596966666667,-0.3449025217647061,-2.947701537058824,17.99454664043343,1.1283
1.1285,0.9381,1.6011111111111112,1.31,0,1.0,1,0.0,-0.898953181818182,1.2289110000000003,-4.071338167430744,1.6168294926439892,3.407965,-0.34887939,-2.9437458499999996,17.306204606224053,1.1285
1.1268,0.9395,1.5945555555555555,1.299764705882353,0,1.0,1,0.0,-0.918797873748306,1.2211289411764705,-3.1510187556482645,1.6351345614474033,3.391300755555555,-0.3384686911764706,-2.9519638941176467,18.12362155373198,1.1268
1.1697,1.0244,1.6688,1.3406,1,465.9,16,2.7,-0.9424062567761267,1.3733106399999997,-1.6514349162699091,1.4017545032842726,3.62079536,-0.32391528,-3.2214406799999997,-23.028321784384737,1.1697
1.1697,1.0231,1.664,1.3394,1,465.9,16,2.7,-0.9417262959783657,1.3703401400000002,-0.9286865074022665,1.4059004745083796,3.6103807999999997,-0.32360653,-3.2198200699999995,-25.090199668561688,1.1697
1.1694,1.0249,1.6588,1.3368,1,465.9,16,2.7,-0.9440940919604535,1.3700863200000002,0.5447732655233696,1.4030857431677262,3.5986007200000003,-0.31966631000000006,-3.22541806,-23.936172247126915,1.1694
1.1713,1.0101,1.6529,1.3322,1,465.9,16,2.7,-0.955266424652429,1.34565522,-1.4984804000148189,1.4878714849594266,3.58894177,-0.32535321000000006,-3.2036301299999996,-49.69390198910285,1.1713
1.1705,1.0092,1.6481,1.331,1,465.9,16,2.7,-0.9531972874825558,1.3432452000000004,-0.7375396525910273,1.4869855728300403,3.57720105,-0.3247605599999999,-3.2004686,-57.20229375804514,1.1705
1.1708,1.0083,1.6428,1.3278,1,465.9,16,2.7,-0.9582016160993427,1.33882074,0.08297884456052682,1.499624793724377,3.56619024,-0.32215185000000013,-3.2026176400000006,-63.6372748049508,1.1708
1.1738,1.0227,1.6395,1.3252,1,465.9,16,2.7,-0.9679049308008538,1.3552820399999999,3.960994584622039,1.4602999567499175,3.5639450999999998,-0.30936674999999997,-3.24554526,-27.74398340847343,1.1738
1.1736,1.0215,1.6355,1.3243,1,465.9,16,2.7,-0.9667065380226227,1.3527724500000002,4.468799753560727,1.462422470882725,3.5549228,-0.3093102,-3.2432324,-30.44417837488156,1.1736
1.1735,1.02,1.6301,1.3217,1,465.9,16,2.7,-0.969260965943807,1.3481340000000004,5.1726479152332985,1.4728497257741102,3.54302235,-0.30773400000000006,-3.2422700000000004,-33.59968352995291,1.1735
1.1846,1.042,1.5776,1.289,0,73.6,10,6.0,-1.0362833059077081,1.3431380000000002,23.020901456226262,1.4974657261479207,3.44642496,-0.2573739999999999,-3.3565532000000005,-17.47431842942526,1.1846
1.1843,1.0411,1.5732,1.2881,0,73.6,10,6.0,-1.034569204981566,1.3410409099999996,23.535748048024182,1.4966219741620752,3.4363407599999998,-0.2571517000000001,-3.3545747299999995,-18.551813773042085,1.1843
1.1837,1.0394,1.5686,1.287,0,73.6,10,6.0,-1.0327123260869568,1.3377078,23.778123319875025,1.4985066188981588,3.42535182,-0.2573554399999998,-3.35013778,-20.19317303368589,1.1837
1.1852,1.0366,1.5436,1.2739,0,73.6,10,6.0,-1.0511705182093807,1.32052474,28.050413640603644,1.5308661016974177,3.37307472,-0.24598518000000005,-3.36167832,-24.36606681248561,1.1852
1.1845,1.0375,1.5389,1.2708,0,73.6,10,6.0,-1.0547120332185331,1.3184550000000004,29.402322113209742,1.530890750106398,3.36172705,-0.24204874999999987,-3.3646187500000004,-23.528029646035982,1.1845
1.1855,1.0397,1.5354,1.2677,0,73.6,10,6.0,-1.062299680672789,1.31802769,31.22337173937093,1.5334485189670464,3.3556167,-0.2370516,-3.37556435,-21.606784094461844,1.1855
1.1866,1.039,1.528,1.2587,0,73.6,10,6.0,-1.0834662737212046,1.3077892999999998,33.16849887641305,1.564215805426487,3.3411248000000002,-0.22826829999999998,-3.3863774000000006,-20.578697157400665,1.1866
1.1869,1.0379,1.5229,1.2553,0,73.6,10,6.0,-1.0893075612180707,1.30287587,33.915734144586615,1.573948258248713,3.3304300099999997,-0.22563946000000004,-3.388283510000001,-21.451079781000736,1.1869
1.1873,1.0368,1.5187,1.2556,0,73.6,10,6.0,-1.085620501924014,1.30180608,34.07523726685958,1.5709323738186887,3.32185251,-0.2268518400000001,-3.3867926399999995,-23.986502798146255,1.1873
1.1951,1.0684,1.759777777777778,1.3105882352941178,0,92.6,11,8.2,-1.1377061147754228,1.4002324705882354,-18.760309683001246,1.6418347796093882,3.8628882000000004,-0.2587539105882355,-3.424856604705883,-5.407964203126608,1.1951
1.1943,1.0672,1.7534444444444444,1.3249411764705885,0,92.6,11,8.2,-1.0942056138089045,1.413977223529412,-15.691617858377784,1.557844296913238,3.847583144444444,-0.2750613835294121,-3.4054157835294117,-6.27757722225623,1.1943
1.1945,1.0682,1.7472222222222222,1.3229411764705885,0,92.6,11,8.2,-1.09523085799946,1.4131657647058824,-13.282481208670726,1.5542290407438584,3.8342791666666667,-0.2721145247058826,-3.410223723529411,-6.255699421345666,1.1945
1.1984,1.0838,1.7713333333333334,1.3192941176470587,0,92.6,11,8.2,-1.1291930739088365,1.4298509647058824,-18.16785113553078,1.5712157696309177,3.8940992000000003,-0.25522852470588214,-3.460131802352941,-5.530086647600532,1.1984
1.1977,1.0868,1.7666666666666666,1.3192941176470587,0,92.6,11,8.2,-1.1246115857998302,1.4338088470588235,-15.19274136347713,1.5482646780890565,3.882603333333333,-0.25267460705882344,-3.4645662423529417,-5.552350328873471,1.1977
1.1982,1.0876,1.7586666666666666,1.3171764705882352,0,92.6,11,8.2,-1.1252468254664985,1.4325611294117648,-11.757079973598023,1.5433372800587417,3.8659010666666664,-0.24968736941176467,-3.4699858494117652,-5.5256920589652045,1.1982
1.2063,1.0938,1.7585555555555554,1.3185882352941176,0,92.6,11,8.2,-1.1357421196105033,1.442271811764706,-9.506632527047254,1.5359622175773837,3.879901122222222,-0.24587337176470575,-3.507262704705882,-5.575808745008288,1.2063
1.2058,1.0977,1.7523333333333333,1.3103529411764705,0,92.6,11,8.2,-1.151913984476523,1.4383744235294111,-5.591312565021956,1.5536376027081493,3.8652968666666663,-0.23342913352941175,-3.5225537188235294,-5.269037434868641,1.2058
1.2047,1.0952,1.7467777777777778,1.3205882352941178,0,92.6,11,8.2,-1.119034852297931,1.446308235294118,-3.983567230334073,1.4891213172943276,3.8511209666666666,-0.24684519529411791,-3.503399204705882,-5.746443226741698,1.2047
1.1612,1.0524,1.6434,1.3371,1,185.9,20,4.7,-0.9160281311354508,1.40716404,10.808165998755767,1.2074441155734819,3.5517160800000003,-0.29961827999999996,-3.2597468800000002,-13.63305784348088,1.1612
1.1609,1.0556,1.6394,1.3347,1,185.9,20,4.7,-0.9188317884097843,1.4089093199999998,12.644720489712665,1.1982536030275142,3.54257946,-0.2946179599999999,-3.2681460400000004,-12.886437973245705,1.1609
1.16,1.0564,1.6328,1.3326,1,185.9,20,4.7,-0.9175250112689859,1.4077586400000004,14.271275007269848,1.1913712488298462,3.526848,-0.29177768,-3.2692239999999995,-12.979803900118634,1.16
1.1569,1.0198,1.6232,1.3326,1,185.9,20,4.7,-0.9038769030039431,1.3589854800000003,6.176192495926411,1.3394028504042998,3.50108008,-0.31899343999999996,-3.1808066200000003,-45.0849644375369,1.1569
1.1566,1.021,1.6185,1.3296,1,185.9,20,4.7,-0.9077628034253944,1.3575215999999997,7.304077594577138,1.34243287146862,3.4904571000000004,-0.31508059999999993,-3.1854885999999993,-42.30062619427431,1.1566
1.1568,1.0192,1.6132,1.3279,1,185.9,20,4.7,-0.9083121084254897,1.3533956800000002,7.821623433298997,1.3515291644545988,3.47934976,-0.31462704,-3.1839105600000006,-50.72550033514483,1.1568
1.1564,1.0098,1.6042,1.325,1,185.9,20,4.7,-0.9079877883056979,1.3379849999999998,7.216307247847532,1.3914915072153822,3.45929688,-0.31828895999999995,-3.1653327199999994,-194.7257200328817,1.1564
1.1552,1.009,1.5983,1.3219,1,185.9,20,4.7,-0.9095491813351684,1.3337971000000002,8.00886536712814,1.3975284046127165,3.44465616,-0.31571610000000017,-3.163096799999999,-272.7923357809121,1.1552
1.1558,1.0104,1.5924,1.3186,1,185.9,20,4.7,-0.9147999318211506,1.3323134399999998,9.316574520298845,1.401457403372236,3.43289592,-0.31140528,-3.1712203199999998,-211.95234490621684,1.1558
1.1583,1.0365,1.5299,1.2782,0,54.8,19,4.9,-0.9794660654343426,1.3248542999999997,28.170048298893914,1.4000771393681626,3.30198317,-0.25052205,-3.27547795,-27.216262721361222,1.1583
1.1575,1.0363,1.5263,1.2755,0,54.8,19,4.9,-0.9825974321070563,1.3218006500000001,28.792179889056698,1.4049987434122075,3.29299225,-0.24788296000000007,-3.2753172499999996,-27.139627365989018,1.1575
1.1578,1.035,1.5215,1.2735,0,54.8,19,4.9,-0.9846327998356883,1.3180725000000002,29.17457456715164,1.4121342699502484,3.2830927,-0.24684750000000014,-3.275422999999999,-29.622775338924285,1.1578
1.162,1.0442,1.5272,1.2807,0,54.8,19,4.9,-0.9764864042823469,1.33730694,31.432258514766104,1.3621176809640434,3.3018063999999994,-0.24695329999999993,-3.3008604,-23.14530635829823,1.162
1.1627,1.0448,1.5226,1.278,0,54.8,19,4.9,-0.981401112045186,1.3352544,32.63644755899233,1.3671692571265466,3.29292702,-0.24364736000000006,-3.3069889600000004,-23.001994007820993,1.1627
1.1614,1.0453,1.517,1.279,0,54.8,19,4.9,-0.9712666200395519,1.3369386999999995,33.4010874264662,1.3444843933477286,3.2788437999999998,-0.24428661,-3.3031114199999996,-24.757362820897633,1.1614
1.1685,1.0594,1.516,1.2729,0,54.8,19,4.9,-1.0004687281761218,1.3485102599999998,41.06873729995539,1.3366252222687653,3.287446,-0.2261819,-3.3614089,-15.57803854604685,1.1685
1.1694,1.0614,1.5117,1.2706,0,54.8,19,4.9,-1.0048762277012635,1.3486148399999998,43.102417921850986,1.3343670416322808,3.27948198,-0.22204488000000003,-3.370801159999999,-15.055656719251335,1.1694
1.1681,1.0596,1.5066,1.2679,0,54.8,19,4.9,-1.0058273623251024,1.34346684,43.2344226519249,1.3421273349340612,3.2664594599999996,-0.22071467999999994,-3.3656187599999994,-15.781870284417664,1.1681
1.14268899134514,1.04797451155663,1.48915101090723,1.27414552676882,1,332.9,14,2.1,-0.9271614184355474,1.3352720360676191,37.09378833204548,1.2389220585794796,3.1907874775214076,-0.23702145919526202,-3.256715905044151,-26.769606220347832,1.14268899134514
1.14090133462752,1.04556853530839,1.48198466702635,1.26309056702629,1,332.9,14,2.1,-0.9494491248397856,1.3206477541275214,38.212599449478105,1.2892323658006313,3.1727829515342334,-0.2274341921005899,-3.2571711749150234,-25.2625204357983,1.14090133462752
1.14193629377983,1.04737301749457,1.4747420854446,1.27414552676882,1,332.9,14,2.1,-0.9125638879468243,1.3345056450990669,38.320965383608716,1.2089729179214312,3.158803596778344,-0.23751540732338663,-3.2531333400881564,-34.5414588829628,1.14193629377983
1.15237997249858,1.06619118886477,1.67189277986974,1.29085079926863,1,332.9,14,2.1,-1.0493259275187876,1.3762937483192594,9.50581568412872,1.4626901816811255,3.5985485355566054,-0.2395300971063876,-3.308757707495512,-5.752851669572786,1.15237997249858
1.15256814688991,1.06378521261652,1.66266801806562,1.27697068314746,1,332.9,14,2.1,-1.0792160419044603,1.3584225296770833,11.538004784662158,1.5247242805606591,3.579006214540631,-0.22678355109550902,-3.3180357744431914,-5.247230524660279,1.15256814688991
1.15162727493327,1.06292593538501,1.65435810867183,1.28802564288998,1,332.9,14,2.1,-1.042193951575439,1.3690758612687108,12.996259183141772,1.4547565067771795,3.5595620291253285,-0.23926431715461227,-3.3022493407849067,-6.187855253872485,1.15162727493327
1.15567302434684,1.04969306601967,1.53283521350027,1.28937680463629,1,332.9,14,2.1,-0.945450797056649,1.3534498913133122,31.49755724258655,1.278691387672123,3.3042915205114616,-0.25159435846353695,-3.2847642703199194,-20.535572771516208,1.15567302434684
1.15539076275985,1.05166940365215,1.52444906640562,1.27279436502251,1,332.9,14,2.1,-0.9849451475071236,1.3385588908350399,35.318142387780036,1.3440203405983113,3.2857834360285505,-0.23255035625697126,-3.304745678606194,-16.08570731287592,1.15539076275985
1.15557893715118,1.05063827097433,1.51613915701183,1.28114700127241,1,332.9,14,2.1,-0.9540487042637944,1.346022070280793,35.024959062977345,1.2870269262834535,3.2681576326448467,-0.24218129384486287,-3.29474460050715,-21.14495266529213,1.15557893715118
1.11690909973307,1.02253990550377,1.42412025207326,1.27549668851512,0,33.0,18,0.9,-0.8158422948418458,1.3042462633446228,31.71198223918175,1.1277469496237023,3.014733120728038,-0.2586584049969634,-3.122945541752144,70.80706718824739,1.11690909973307
1.11606231497209,1.02168062827225,1.4167251950898,1.27832184489377,0,33.0,18,0.9,-0.7984063203745067,1.3060366656252083,31.607241240414798,1.0970914468047037,2.9978787960010083,-0.2622053594384293,-3.115742660474327,55.56148879743242,1.11606231497209
1.11719136132007,1.02168062827225,1.41032122821752,1.26714405226522,0,33.0,18,0.9,-0.827728370578406,1.2946165314297748,33.174753659009994,1.1505637273612512,2.9859199210684437,-0.2507852252429953,-3.130332070580989,63.979921678964004,1.11719136132007
1.14297125293213,1.05235682543736,1.45705493884498,1.26124807373587,0,33.0,18,0.9,-0.9357160231444661,1.327283018965666,44.25831504633531,1.223677783796148,3.122426847887575,-0.21982813092106723,-3.279864856867568,-28.094546382426557,1.14297125293213
1.14334760171479,1.05089605414379,1.44981235726324,1.27242586636442,0,33.0,18,0.9,-0.8965845774562007,1.3371873221528623,42.506650376848654,1.1527890663840732,3.107451838876632,-0.23280480553787475,-3.266704874365789,-46.07248774166854,1.14334760171479
1.14250081695381,1.05072419869748,1.44226482487805,1.26960070998578,0,33.0,18,0.9,-0.8962503385738203,1.3340001886655604,43.430338966570034,1.1506599277128136,3.0900535655649657,-0.22997884693709894,-3.2665783780243283,-50.026142033869164,1.14250081695381
1.1472992639327,1.04866193334185,1.46597474984565,1.2745140254269,0,33.0,18,0.9,-0.9127235253933541,1.336534341975477,40.114943267634445,1.200693330225882,3.1478865012874877,-0.23684249153521006,-3.2718755000176967,-40.8430575603736,1.1472992639327
1.14720517673704,1.04737301749457,1.45880840596477,1.29121929792671,0,33.0,18,0.9,-0.8558194397927015,1.3523882523167183,38.0891592250387,1.089404521257731,3.1323609611550634,-0.2553980145410378,-3.252115820686404,-106.61242603842422,1.14720517673704
1.14626430478039,1.04754487294088,1.45126087357958,1.27733918180555,0,33.0,18,0.9,-0.8884622122843551,1.3380701109069024,40.52184472687295,1.1542234650600296,3.1147894098882585,-0.24071985008217797,-3.2634975962039503,-68.29002673244125,1.14626430478039
1.1713,1.0246,1.76977777777778,1.31,0,42.0,7,1.9,-1.104159243470619,1.342226,-30.690659296439414,1.7275678980427824,3.8427184888888934,-0.29242084000000007,-3.2573139799999997,-6.63229589420494,1.1713
1.1705,1.0242,1.76266666666667,1.31811764705882,0,42.0,7,1.9,-1.076867581403882,1.3500160941176436,-27.62118341508286,1.68332682486332,3.825868000000007,-0.3010304541176435,-3.2459084529411797,-7.621473845291468,1.1705
1.1709,1.0242,1.75644444444444,1.312,0,42.0,7,1.9,-1.0889024793522237,1.3437504,-26.182956257344237,1.7004061758452562,3.813065244444435,-0.29476476000000007,-3.25323578,-7.355262181382113,1.1709
1.1822,1.0544,1.78488888888889,1.31682352941176,0,42.0,7,1.9,-1.1165694693456403,1.38845872941176,-30.743583145095926,1.663676011211623,3.8949845333333357,-0.2766993694117598,-3.3484881505882393,-5.544350466187812,1.1822
1.1805,1.0523,1.77855555555556,1.32294117647059,0,42.0,7,1.9,-1.0933865494291737,1.392131000000002,-28.04730186233917,1.6254031882403837,3.878140388888899,-0.2847957100000019,-3.33259897352941,-6.0250472975425735,1.1805
1.1815,1.0556,1.77188888888889,1.30858823529412,0,42.0,7,1.9,-1.1273071029432868,1.381345741176473,-26.280359140355543,1.674095735233515,3.865375611111113,-0.26705438117647307,-3.3572031647058798,-5.300357416903444,1.1815
1.1905,1.0674,1.83233333333333,1.31329411764706,0,42.0,7,1.9,-1.1723937733044647,1.4018101411764718,-50.13706294048153,1.7395281133478484,4.013726166666659,-0.262467381176472,-3.4058455823529394,-4.854435763285698,1.1905
1.1897,1.0666,1.824,1.32976470588235,0,42.0,7,1.9,-1.1239346019448564,1.4183270352941146,-43.56874722939455,1.6482056264145486,3.9940128,-0.2806914752941146,-3.3851693141176504,-5.5879333486594085,1.1897
1.1913,1.0694,1.81866666666667,1.31129411764706,0,42.0,7,1.9,-1.1697451355356212,1.402297929411766,-43.61737294739624,1.7223807219616907,3.9852442666666743,-0.2586815694117661,-3.4146821023529395,-4.862475140982342,1.1913
1.1744,1.1011,1.4772,1.241,0,1.0,405,0.0,-1.0684576452748442,1.3664651,86.89086551213231,1.2517894751297431,3.2120236800000006,-0.15404389000000016,-3.5020318400000003,-7.0135526050718795,1.1744
1.175,1.1024,1.4733,1.2381,0,1.0,405,0.0,-1.0744473279372837,1.36488144,90.60444573276524,1.2546430898339278,3.2044275000000004,-0.14959567999999993,-3.50962,-6.848949067077559,1.175
1.1743,1.1001,1.4694,1.2371,0,1.0,405,0.0,-1.0726656933013468,1.3609337100000003,89.02585723554121,1.2601981876399682,3.19491642,-0.15071370000000003,-3.5034474300000005,-7.13938078043682,1.1743
1.1861,1.1036,1.4767,1.2288,0,1.0,405,0.0,-1.1238619551811473,1.3561036799999997,99.67303151150315,1.3434418730201891,3.2282138699999994,-0.13817071999999997,-3.5559799599999993,-6.0527296110090365,1.1861
