A2,A6,A7,A9,class,contam,num,std,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9
1.2156,1.1146,1.80544444444444,1.31082352941177,1,424.7,15,1.2,-0.5247555555555601,-2.563302502865317,0.8397905066666612,1.3335548730804112,1.9649051516783307,1.2156,1.1146,-1.4942155200000002,1.0336309423801788
1.2158,1.1164,1.79855555555556,1.31082352941177,1,424.7,15,1.2,-0.5336444444444404,-2.573001508790603,0.8293647244444496,1.3368414167770546,1.9680783342308348,1.2158,1.1164,-1.4988382400000002,1.035470518757849
1.215,1.115,1.79222222222222,1.31082352941177,1,424.7,15,1.2,-0.5377777777777801,-2.5769596039258844,0.8228249999999973,1.334832005224012,1.965610303356665,1.215,1.115,-1.4944500000000003,1.0334915185783482
1.2209,1.117,1.79822222222222,1.31764705882353,1,424.7,15,1.2,-0.5396777777777804,-2.5670220896771205,0.8317042111111084,1.34035671601103,1.9647232142857138,1.2209,1.117,-1.5065906000000002,1.0349852723214281
1.2211,1.1186,1.79122222222222,1.31364705882353,1,424.7,15,1.2,-0.5484777777777801,-2.5764416148649985,0.8213389955555529,1.3393340518627561,1.970122478953967,1.2211,1.1186,-1.5107449200000003,1.0397940990506893
1.2203,1.1198,1.78555555555556,1.31152941176471,1,424.7,15,1.2,-0.5545444444444396,-2.585344743331237,0.8124215044444499,1.3402619388845518,1.9736123430211667,1.2203,1.1198,-1.5126838799999995,1.04190720218873
1.2221,1.1201,1.79111111111111,1.31717647058824,1,424.7,15,1.2,-0.5510888888888901,-2.5782355874338814,0.8200426788888874,1.344834225197788,1.970479599857089,1.2221,1.1201,-1.51564842,1.0392489089853483
1.2215,1.1211,1.78522222222222,1.30294117647059,1,424.7,15,1.2,-0.55737777777778,-2.5866250975149354,0.8112252944444418,1.33337074431831,1.981537923250563,1.2215,1.1211,-1.5173473000000002,1.0510249232505628
1.2227,1.1217,1.778,1.30494117647059,1,424.7,15,1.2,-0.5663999999999998,-2.592762807486762,0.80245801,1.3354655909279014,1.9812789758384408,1.2227,1.1217,-1.5203051799999996,1.0510072137576616
1.1070299441883,0.998995709360235,1.4171063835941,1.26370473145643,0,1.0,17,0.0,-0.6889192699544351,-2.8998909773601724,0.4628610363616481,1.1775073715834266,1.789525082633123,1.1070299441883,0.998995709360235,-1.1048063845665241,0.8751396879734971
1.10674768260131,0.998308287575022,1.41001627741408,1.27205736770634,0,1.0,17,0.0,-0.6950396927622522,-2.908404125465762,0.45565686366282127,1.1856289227084393,1.7831064522797178,1.10674768260131,0.998308287575022,-1.1030030849893655,0.8685735500966832
1.10543046186201,0.996589733111991,1.40338359743922,1.27205736770634,0,1.0,17,0.0,-0.698636597534781,-2.9155304435834486,0.4496823293258806,1.184123755304069,1.7800368939180733,1.10543046186201,0.996589733111991,-1.097890836059841,0.8660463568143483
1.11643866375475,1.00148761333163,1.4703202987947,1.27181170193428,0,1.0,17,0.0,-0.6476059782916803,-2.8190037037565574,0.523422936882941,1.18246670663754,1.7889372112622683,1.11643866375475,1.00148761333163,-1.1197603218350476,0.8791391768878974
1.11662683814608,1.00380766185672,1.46193415170005,1.26075674219176,0,1.0,17,0.0,-0.6585003483027501,-2.8353420228616955,0.5115563338247198,1.1739739106881308,1.800002223633683,1.11662683814608,1.00380766185672,-1.1251303129856776,0.889052216066114
1.11559187899377,1.00071426382327,1.45423414391314,1.26628422206302,0,1.0,17,0.0,-0.6620719989038997,-2.8392680123152987,0.5059430951904874,1.1760640474992816,1.7909904485749952,1.11559187899377,1.00071426382327,-1.117185532835168,0.8816256938712052
1.1170972741244,1.01179894010982,1.4539291931097,1.27279436502251,0,1.0,17,0.0,-0.6749670211245198,-2.865400851678509,0.4939025004340974,1.1985783465731679,1.8067419159077414,1.1170972741244,1.01179894010982,-1.1434584017928737,0.888028631348197
1.11643866375475,1.01102559060146,1.44638166072452,1.26996920864386,0,1.0,17,0.0,-0.6810825936316902,-2.8745825515602954,0.4860483491857083,1.194923880233895,1.8071280344403042,1.11643866375475,1.01102559060146,-1.141057455031152,0.8887995486113301
1.11549779179811,1.010767807432,1.43845293983503,1.26726688515125,0,1.0,17,0.0,-0.68781265939508,-2.8862163439695765,0.47708182078046246,1.1924154465828913,1.80836444573709,1.11549779179811,1.010767807432,-1.1395207226239161,0.889717288774924
1.1347,0.9232,1.5595555555555554,1.295294117647059,0,1.0,1,0.0,-0.4983444444444447,-2.497778154736479,0.7220726488888887,1.094016816005642,1.6359338782924615,1.1347,0.9232,-0.9604100799999999,0.8087391316984559
1.1342,0.9227,1.555222222222222,1.295294117647059,0,1.0,1,0.0,-0.5016777777777781,-2.5018788915836883,0.7174067044444443,1.093824539146196,1.6350478655767482,1.1342,0.9227,-0.9588526799999999,0.807944949137148
1.1339,0.924,1.5511111111111109,1.299294117647059,0,1.0,1,0.0,-0.5067888888888892,-2.5096411164883565,0.7110812888888886,1.1000824284040311,1.6351553784860557,1.1339,0.924,-0.9615471999999998,0.8063790836653386
1.1331,0.9231,1.577888888888889,1.2963529411764707,0,1.0,1,0.0,-0.47831111111111113,-2.481035504325688,0.74194129,1.0962696703554797,1.6351745984209094,1.1331,0.9231,-0.9588292199999999,0.8068517274707324
1.1333,0.926,1.5723333333333334,1.2922352941176471,0,1.0,1,0.0,-0.48696666666666655,-2.49307483233392,0.7324895666666666,1.0945831906944863,1.6425877640203934,1.1333,0.926,-0.9655715999999999,0.8121089129643116
1.133,0.9264,1.5684444444444443,1.2902352941176471,0,1.0,1,0.0,-0.4909555555555558,-2.4984431890972667,0.7274363555555554,1.0929387161860342,1.6444085711680496,1.133,0.9264,-0.9662223999999999,0.8135037111334001
1.1283,0.9383,1.6076666666666668,1.3058823529411767,0,1.0,1,0.0,-0.4589333333333334,-2.492853506043099,0.7552464100000001,1.1277666868636542,1.6568180180180179,1.1283,0.9383,-0.9890677800000003,0.8107038797297296
1.1285,0.9381,1.6011111111111112,1.31,0,1.0,1,0.0,-0.46548888888888906,-2.498672634431462,0.7482080388888889,1.1320700788862597,1.6542068702290078,1.1285,0.9381,-0.9887916999999999,0.8081266030534352
1.1268,0.9395,1.5945555555555555,1.299764705882353,0,1.0,1,0.0,-0.4717444444444445,-2.511060359965957,0.7381165999999999,1.1232948463093533,1.6623231354091237,1.1268,0.9395,-0.9904572,0.8144771089790008
1.1697,1.0244,1.6688,1.3406,1,465.9,16,2.7,-0.5252999999999997,-2.5644971497167495,0.7537546800000001,1.2486709583649112,1.788535461733552,1.1697,1.0244,-1.2267813599999997,0.893809249589736
1.1697,1.0231,1.664,1.3394,1,465.9,16,2.7,-0.5288000000000002,-2.5663338212797107,0.74966073,1.2454721863453784,1.78694948484396,1.1697,1.0231,-1.2237401399999996,0.89347474242198
1.1694,1.0249,1.6588,1.3368,1,465.9,16,2.7,-0.5355000000000001,-2.5759779508312075,0.7412826600000002,1.2455802275950028,1.7915816277678036,1.1694,1.0249,-1.2276361199999997,0.8965574955116696
1.1713,1.0101,1.6529,1.3322,1,465.9,16,2.7,-0.5285,-2.545912054662015,0.7529116400000001,1.2177103815500676,1.768319486563579,1.1713,1.0101,-1.1949602600000002,0.8881024846119201
1.1705,1.0092,1.6481,1.331,1,465.9,16,2.7,-0.5316000000000005,-2.5498541165827016,0.7478324499999999,1.2157378652802404,1.7674268970698725,1.1705,1.0092,-1.1920372000000001,0.8875045830202858
1.1708,1.0083,1.6428,1.3278,1,465.9,16,2.7,-0.5363,-2.552675557037605,0.7428726000000001,1.2107564706936287,1.7676764121102575,1.1708,1.0083,-1.1902352799999998,0.8890779032986895
1.1738,1.0227,1.6395,1.3252,1,465.9,16,2.7,-0.5569999999999999,-2.58379009612381,0.72399984,1.226507204258225,1.79443256866888,1.1738,1.0227,-1.22709052,0.9058596891035315
1.1736,1.0215,1.6355,1.3243,1,465.9,16,2.7,-0.5596000000000001,-2.5854603882769602,0.7205903999999999,1.2239181291059429,1.7928509023635129,1.1736,1.0215,-1.2240648000000003,0.9052574190138186
1.1735,1.02,1.6301,1.3217,1,465.9,16,2.7,-0.5634000000000001,-2.5877466959414805,0.7159523500000001,1.2189822879624728,1.791733373685405,1.1735,1.02,-1.2204400000000002,0.9056291140198228
1.1846,1.042,1.5776,1.289,0,73.6,10,6.0,-0.6490000000000005,-2.6768091786199575,0.6344717599999998,1.209103093871218,1.8503785880527541,1.1846,1.042,-1.2841064000000002,0.9576052754072926
1.1843,1.0411,1.5732,1.2881,0,73.6,10,6.0,-0.6521999999999997,-2.6800796473106128,0.6301660299999999,1.2069435110092384,1.8493447014983309,1.1843,1.0411,-1.2816494599999997,0.957204199984473
1.1837,1.0394,1.5686,1.287,0,73.6,10,6.0,-0.6545000000000001,-2.682207229864552,0.6264140399999999,1.2035349362735044,1.847014607614608,1.1837,1.0394,-1.2769755600000003,0.9559734110334112
1.1852,1.0366,1.5436,1.2739,0,73.6,10,6.0,-0.6781999999999999,-2.701642616335466,0.6008964000000001,1.183853205036502,1.8503216422011146,1.1852,1.0366,-1.27195664,0.9644228903367611
1.1845,1.0375,1.5389,1.2708,0,73.6,10,6.0,-0.6831000000000005,-2.7102809475445113,0.5939082999999998,1.1825506565745987,1.853914856783129,1.1845,1.0375,-1.2733375000000005,0.9670433978596163
1.1855,1.0397,1.5354,1.2677,0,73.6,10,6.0,-0.6898,-2.7179330375100954,0.58765235,1.1819750577999528,1.8598467224106652,1.1855,1.0397,-1.2796287000000002,0.9722839394178434
1.1866,1.039,1.528,1.2587,0,73.6,10,6.0,-0.6976,-2.723181482926411,0.5802474000000002,1.170311121792325,1.8644548343529037,1.1866,1.039,-1.2791548,0.9794847064431558
1.1869,1.0379,1.5229,1.2553,0,73.6,10,6.0,-0.7019000000000002,-2.7261045370830175,0.5756464999999998,1.1646285747940732,1.8647143073368917,1.1869,1.0379,-1.27686702,0.9813459013781568
1.1873,1.0368,1.5187,1.2556,0,73.6,10,6.0,-0.7054,-2.7278285347603015,0.57215987,1.1628315355463523,1.8625406817457788,1.1873,1.0368,-1.27468528,0.9804019114367633
1.1951,1.0684,1.759777777777778,1.3105882352941178,0,92.6,11,8.2,-0.503722222222222,-2.5365932532174504,0.8262655822222227,1.2668756908402579,1.883606463195691,1.1951,1.0684,-1.3585896800000001,0.9742532441651706
1.1943,1.0672,1.7534444444444444,1.3249411764705885,0,92.6,11,8.2,-0.5080555555555555,-2.5409919753950696,0.81958174,1.2803309125572517,1.87266972118629,1.1943,1.0672,-1.3548139199999996,0.961972488012786
1.1945,1.0682,1.7472222222222222,1.3229411764705885,0,92.6,11,8.2,-0.5154777777777775,-2.548579664919585,0.8110920444444444,1.2797843328803709,1.8756433081369497,1.1945,1.0682,-1.3574298,0.9644910315695862
1.1984,1.0838,1.7713333333333334,1.3192941176470587,0,92.6,11,8.2,-0.5108666666666666,-2.554154957141817,0.8239399466666666,1.299760854227405,1.9052999108257538,1.1984,1.0838,-1.3992518400000002,0.984485493133583
1.1977,1.0868,1.7666666666666666,1.3192941176470587,0,92.6,11,8.2,-0.5178333333333334,-2.565903863087722,0.8142763066666666,1.305647677685582,1.910573854110933,1.1977,1.0868,-1.4056207200000002,0.9866339450686642
1.1982,1.0876,1.7586666666666666,1.3171764705882352,0,92.6,11,8.2,-0.5271333333333335,-2.574266638498604,0.80407208,1.3045215082531154,1.9133056091461236,1.1982,1.0876,-1.4081246399999996,0.9893604608788853
1.2063,1.0938,1.7585555555555554,1.3185882352941176,0,92.6,11,8.2,-0.5415444444444446,-2.5755940667999333,0.8018946266666663,1.3103746580467945,1.9233235546038547,1.2063,1.0938,-1.4326018800000002,1.0006542639186295
1.2058,1.0977,1.7523333333333333,1.3103529411764705,0,92.6,11,8.2,-0.5511666666666664,-2.590548795251503,0.7893568733333334,1.3096369392982605,1.9354132339737833,1.2058,1.0977,-1.4414133199999997,1.010114617525588
1.2047,1.0952,1.7467777777777778,1.3205882352941178,0,92.6,11,8.2,-0.5531222222222223,-2.592034000862057,0.784955748888889,1.3162450809037392,1.924527394209354,1.2047,1.0952,-1.43407488,0.9990907118040089
1.1612,1.0524,1.6434,1.3371,1,185.9,20,4.7,-0.5702,-2.6668957445221255,0.6862692,1.2948700080951312,1.8394765088624636,1.1612,1.0524,-1.2828937599999999,0.9139532420910927
1.1609,1.0556,1.6394,1.3347,1,185.9,20,4.7,-0.5771,-2.6789569521025083,0.6777334199999999,1.2978377235453662,1.8464893384281114,1.1609,1.0556,-1.2899920800000004,0.9181434329811945
1.16,1.0564,1.6328,1.3326,1,185.9,20,4.7,-0.5836000000000001,-2.6892669163854253,0.668624,1.2977045220951524,1.8491360048026415,1.16,1.0564,-1.2908479999999998,0.9195737655710641
1.1569,1.0198,1.6232,1.3326,1,185.9,20,4.7,-0.5535000000000003,-2.619952914410156,0.6980734599999999,1.243133740351193,1.785070898994447,1.1569,1.0198,-1.2027132400000002,0.8853419030466758
1.1566,1.021,1.6185,1.3296,1,185.9,20,4.7,-0.5590999999999999,-2.628099211442918,0.6910685000000002,1.2419372901624546,1.7889001203369435,1.1566,1.021,-1.2051772,0.8881532791817088
1.1568,1.0192,1.6132,1.3279,1,185.9,20,4.7,-0.5628000000000002,-2.6292222353776524,0.6871391999999998,1.2373076646494467,1.786727675276753,1.1568,1.0192,-1.2012211200000005,0.8878760147601478
1.1564,1.0098,1.6042,1.325,1,185.9,20,4.7,-0.5619999999999998,-2.617693982829996,0.6873641600000001,1.22081610656,1.7719132075471697,1.1564,1.0098,-1.17906544,0.8813077132075474
1.1552,1.009,1.5983,1.3219,1,185.9,20,4.7,-0.5659000000000001,-2.6239775998949115,0.6807593600000001,1.2172377176790983,1.7722952568272938,1.1552,1.009,-1.1759935999999998,0.8817586806868899
1.1558,1.0104,1.5924,1.3186,1,185.9,20,4.7,-0.5737999999999999,-2.6325898694283403,0.6726756,1.215236800291218,1.7766672531472774,1.1558,1.0104,-1.1798406399999999,0.8856516911876231
1.1583,1.0365,1.5299,1.2782,0,54.8,19,4.9,-0.6648999999999998,-2.760923481199548,0.5715052200000001,1.2101100509505553,1.847405961508371,1.1583,1.0365,-1.2428559,0.9392723752151464
1.1575,1.0363,1.5263,1.2755,0,54.8,19,4.9,-0.6675,-2.7660608366087818,0.567175,1.2075922400211683,1.8487656997255977,1.1575,1.0363,-1.2415345,0.9404290474323793
1.1578,1.035,1.5215,1.2735,0,54.8,19,4.9,-0.6713,-2.7681665911688738,0.5632697000000001,1.2031386925795053,1.8477208480565368,1.1578,1.035,-1.2388459999999997,0.9409681978798584
1.162,1.0442,1.5272,1.2807,0,54.8,19,4.9,-0.679,-2.776600354009816,0.5612459999999998,1.2222841890278755,1.8595353634731007,1.162,1.0442,-1.2647208,0.9474196923557429
1.1627,1.0448,1.5226,1.278,0,54.8,19,4.9,-0.6849000000000001,-2.782421850348389,0.5555380600000001,1.2198795582097026,1.862327386541471,1.1627,1.0448,-1.2668779199999998,0.9505390923317684
1.1614,1.0453,1.517,1.279,0,54.8,19,4.9,-0.6896999999999998,-2.7926001594145955,0.54783238,1.2228137683166533,1.8625791243158716,1.1614,1.0453,-1.2666228399999997,0.9491879749804534
1.1685,1.0594,1.516,1.2729,0,54.8,19,4.9,-0.7119,-2.8162038894530177,0.5335371000000002,1.2344726016057816,1.8916727629821666,1.1685,1.0594,-1.3073178,0.9725107235446618
1.1694,1.0614,1.5117,1.2706,0,54.8,19,4.9,-0.7190999999999999,-2.8248718033038687,0.5265808200000002,1.2348217814764677,1.8967533763576263,1.1694,1.0614,-1.3130023199999998,0.9768622383126081
1.1681,1.0596,1.5066,1.2679,0,54.8,19,4.9,-0.7211000000000001,-2.829012281877242,0.5221406999999998,1.2300022389273604,1.8953125956305703,1.1681,1.0596,-1.30733752,0.976195882956069
1.14268899134514,1.04797451155663,1.48915101090723,1.27414552676882,1,332.9,14,2.1,-0.7015124919945399,-2.866155207943114,0.5041275290481169,1.2375952860600006,1.870466518583684,1.14268899134514,1.04797451155663,-1.2523288837869821,0.9398525618991842
1.14090133462752,1.04556853530839,1.48198466702635,1.26309056702629,1,332.9,14,2.1,-0.7044852029095598,-2.872476798878041,0.4979077471300002,1.223615302265581,1.8733544143289143,1.14090133462752,1.04556853530839,-1.2448797401282465,0.944422014160331
1.14193629377983,1.04737301749457,1.4747420854446,1.27414552676882,1,332.9,14,2.1,-0.7145672258297997,-2.884619700591451,0.4880282495309978,1.237198972931342,1.8693929480990938,1.14193629377983,1.04737301749457,-1.2501302298256625,0.938694392967683
1.15237997249858,1.06619118886477,1.67189277986974,1.29085079926863,1,332.9,14,2.1,-0.54667838149361,-2.683173554025233,0.6979983827846535,1.2779523417809504,1.892151237438046,1.15237997249858,1.06619118886477,-1.3049347733058438,0.9518198180597977
1.15256814688991,1.06378521261652,1.66266801806562,1.27697068314746,1,332.9,14,2.1,-0.5536853414408098,-2.6868996324242245,0.6902532452806998,1.2595355610631431,1.8968389597820512,1.15256814688991,1.06378521261652,-1.2996017554987125,0.9601512136302721
1.15162727493327,1.06292593538501,1.65435810867183,1.28802564288998,1,332.9,14,2.1,-0.5601951016464501,-2.695152839261219,0.6811094220301621,1.2700225028010552,1.8881625611093962,1.15162727493327,1.06292593538501,-1.2965617219134022,0.9503650064581016
1.15567302434684,1.04969306601967,1.53283521350027,1.28937680463629,1,332.9,14,2.1,-0.6725308768662399,-2.793760627719407,0.5583543467683322,1.2455635085913244,1.863801914763672,1.15567302434684,1.04969306601967,-1.2705308961388784,0.9408436353755049
1.15539076275985,1.05166940365215,1.52444906640562,1.27279436502251,1,332.9,14,2.1,-0.6826111000063799,-2.8092107203089975,0.5462452551660766,1.2319914043164182,1.8779375209167566,1.15539076275985,1.05166940365215,-1.274787466153858,0.9546625502504991
1.15557893715118,1.05063827097433,1.51613915701183,1.28114700127241,1,332.9,14,2.1,-0.6900780511136801,-2.816541057393009,0.5379230191301468,1.238717762735946,1.8707145541259567,1.15557893715118,1.05063827097433,-1.2726119758545593,0.9476628796672467
1.11690909973307,1.02253990550377,1.42412025207326,1.27549668851512,0,33.0,18,0.9,-0.7153287531635801,-2.9339484082964074,0.4485287433574234,1.2183198913636115,1.8242196861813413,1.11690909973307,1.02253990550377,-1.1672591508616383,0.8954034421107914
1.11606231497209,1.02168062827225,1.4167251950898,1.27832184489377,0,33.0,18,0.9,-0.7210177481545397,-2.9435621111028896,0.44089435375954156,1.220592234208249,1.820916464187385,1.11606231497209,1.02168062827225,-1.1644561793312431,0.8919969972400992
1.11719136132007,1.02168062827225,1.41032122821752,1.26714405226522,0,33.0,18,0.9,-0.7285507613748001,-2.950488613428176,0.4341859209171049,1.2079948599656696,1.8279667221428202,1.11719136132007,1.02168062827225,-1.1656341825475685,0.900775858824704
1.14297125293213,1.05235682543736,1.45705493884498,1.26124807373587,0,33.0,18,0.9,-0.7382731395245103,-2.91890350693346,0.46255830974077666,1.2316140233199129,1.8867341754223117,1.14297125293213,1.05235682543736,-1.2626559456715065,0.9536693251304906
1.14334760171479,1.05089605414379,1.44981235726324,1.27242586636442,0,33.0,18,0.9,-0.7444312985953401,-2.924253780739576,0.4560999984565534,1.2402446169390549,1.8767956856456347,1.14334760171479,1.05089605414379,-1.2597313645988868,0.944290362934763
1.14250081695381,1.05072419869748,1.44226482487805,1.26960070998578,0,33.0,18,0.9,-0.7509601907732399,-2.935620059840372,0.44733548528190764,1.2377550159384707,1.8783262868447437,1.14250081695381,1.05072419869748,-1.2584056938562065,0.9455360618209279
1.1472992639327,1.04866193334185,1.46597474984565,1.2745140254269,0,33.0,18,0.9,-0.7299864474289002,-2.8898981759282907,0.4787826872044914,1.2353429521563195,1.8714554941978,1.1472992639327,1.04866193334185,-1.2589588645419933,0.9439904467385968
1.14720517673704,1.04737301749457,1.45880840596477,1.29121929792671,0,33.0,18,0.9,-0.7357697882668399,-2.8962855994587935,0.47200080754582846,1.2504874313663872,1.8585233923196052,1.14720517673704,1.04737301749457,-1.2558983185518897,0.9305559091114709
1.14626430478039,1.04754487294088,1.45126087357958,1.27733918180555,0,33.0,18,0.9,-0.74254830414169,-2.9084898285892695,0.46276524080083886,1.2372248122704874,1.867644097846946,1.14626430478039,1.04754487294088,-1.2552622862352896,0.9400504678878885
1.1713,1.0246,1.76977777777778,1.31,0,42.0,7,1.9,-0.42612222222222007,-2.4686975029692,0.8728267311111136,1.2149743411725191,1.8067374045801525,1.1713,1.0246,-1.22892796,0.9161175419847327
1.1705,1.0242,1.76266666666667,1.31811764705882,0,42.0,7,1.9,-0.43203333333333016,-2.4752665666351135,0.8643752333333372,1.2236989069792052,1.8012171367368817,1.1705,1.0242,-1.2271522,0.9094985585505202
1.1709,1.0242,1.75644444444444,1.312,0,42.0,7,1.9,-0.43865555555556,-2.4802071148966336,0.8573850199999948,1.2168287442743901,1.8048402439024391,1.1709,1.0242,-1.22757156,0.9140516615853658
1.1822,1.0544,1.78488888888889,1.31682352941176,0,42.0,7,1.9,-0.45171111111111006,-2.5031142329607867,0.8635839644444457,1.260420671202522,1.8551147324220523,1.1822,1.0544,-1.31082336,0.9466049566693502
1.1805,1.0523,1.77855555555556,1.32294117647059,0,42.0,7,1.9,-0.45424444444444,-2.506730151353864,0.8573446833333388,1.2647441638578287,1.8477246331702968,1.1805,1.0523,-1.3039803000000003,0.9389987794575355
1.1815,1.0556,1.77188888888889,1.30858823529412,0,42.0,7,1.9,-0.4652111111111099,-2.5182668356247033,0.8462953222222234,1.254372983719545,1.8622708621774688,1.1815,1.0556,-1.3128828000000003,0.9530816236626792
1.1905,1.0674,1.83233333333333,1.31329411764706,0,42.0,7,1.9,-0.42556666666666976,-2.477534352150686,0.9106531333333294,1.2717152837497208,1.8801653856490181,1.1905,1.0674,-1.3509793999999997,0.9675971916151561
1.1897,1.0666,1.824,1.32976470588235,0,42.0,7,1.9,-0.4322999999999999,-2.484081008259979,0.9010787800000001,1.2880039857652128,1.8686967884632417,1.1897,1.0666,-1.3481680399999998,0.9542545492347185
1.1913,1.0694,1.81866666666667,1.31129411764706,0,42.0,7,1.9,-0.44203333333332995,-2.4921938487044333,0.8926013800000041,1.2724066675092527,1.8849302350619048,1.1913,1.0694,-1.35665244,0.9715411690292473
1.1744,1.1011,1.4772,1.241,0,1.0,405,0.0,-0.7983,-2.9594038389180404,0.44169184000000017,1.2747350155769541,1.9883683319903303,1.1744,1.1011,-1.41186368,1.042007929089444
1.175,1.1024,1.4733,1.2381,0,1.0,405,0.0,-0.8041,-2.9668836593810175,0.4358075,1.2739703027412972,1.992796575397787,1.175,1.1024,-1.41564,1.0462159760923997
1.1743,1.1001,1.4694,1.2371,0,1.0,405,0.0,-0.8049999999999999,-2.967596203508421,0.4336689899999999,1.2690421251321644,1.9893571336189475,1.1743,1.1001,-1.4093948600000001,1.04425465200873
1.1861,1.1036,1.4767,1.2288,0,1.0,405,0.0,-0.813,-2.945512307079351,0.44253391,1.2573895627083331,2.0017119791666667,1.1861,1.1036,-1.4318599199999997,1.0652506184895834
1.1858,1.1026,1.4716,1.2284,0,1.0,405,0.0,-0.8168000000000002,-2.9503816478988334,0.43756019999999995,1.2552619713253013,2.0001903614457834,1.1858,1.1026,-1.42912616,1.0643626506024098
1.1855,1.105,1.4674,1.2249,0,1.0,405,0.0,-0.8230999999999997,-2.9626465192891693,0.42962520000000004,1.2569476161319293,2.0071144583231284,1.1855,1.105,-1.434455,1.0694566903420686
1.1913,1.0991,1.4833,1.2349,0,1.0,405,0.0,-0.8070999999999999,-2.9163930652780077,0.4576974600000001,1.2497820489683376,1.9891315815045751,1.1913,1.0991,-1.4274156599999999,1.0602946230464003
1.192,1.0982,1.4789,1.2317,0,1.0,405,0.0,-0.8112999999999999,-2.918745443723382,0.45379440000000004,1.2442211384005848,1.9898132175042624,1.192,1.0982,-1.4261088,1.0628029552650806
