A2,A6,A7,A9,class,contam,num,std,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7
1.1966,1.0347,1.5257,1.2522,0,58.7,9,0.8,-0.7292566571821616,-0.8414180204870924,4.394878182969326,-1.2638559221843975,2.53377336,-1.1802832670345202,-0.09572952546631863
1.1962,1.0337,1.5218,1.2494,0,58.7,9,0.8,-0.7305294070114438,-0.839006910155744,4.380459482101051,-1.2560351188289258,2.52801672,-1.1850121914890963,-0.0921977169391508
1.1925,1.0396,1.5146,1.2447,0,58.7,9,0.8,-0.7445364708748019,-0.813630960053453,4.344522139660786,-1.2414975432415956,2.53371312,-1.1839296963243788,-0.09762420161600627
1.194,1.0388,1.5114,1.2417,0,58.7,9,0.8,-0.7484117840921201,-0.8134253476683362,4.341132175094124,-1.2335330735208412,2.5302051599999995,-1.1900408100988498,-0.09229684251058923
1.1927,1.0385,1.5066,1.2398,0,58.7,9,0.8,-0.7517487502678748,-0.8062105551174258,4.320251003750593,-1.2251181283717583,2.52615125,-1.1869795418943028,-0.09131661049590756
1.1919,1.0441,1.4688,1.2251,0,58.7,9,0.8,-0.8135759707630008,-0.7365447386799864,4.203763394403767,-1.1571657970398015,2.5235897,-1.143239280833062,-0.0835426779044155
1.1919,1.0449,1.4643,1.221,0,58.7,9,0.8,-0.8194975288321253,-0.7302988462962775,4.190264358073932,-1.1544979041562284,2.52123921,-1.1502759389298998,-0.08031668102210743
1.1922,1.0434,1.4603,1.2183,0,58.7,9,0.8,-0.8213353772242752,-0.7291516872781864,4.178731018598706,-1.1556551646425954,2.5151157,-1.1539030585163836,-0.07568930419781505
1.2156,1.1146,1.80544444444444,1.31082352941177,1,424.7,15,1.2,-0.5484827273256366,-1.1137693016277463,3.9099615501449145,-2.120514523097375,2.8159516658823587,-1.5778237241120885,-0.22020806197950749
1.2158,1.1164,1.79855555555556,1.31082352941177,1,424.7,15,1.2,-0.5619008860785332,-1.0974150426726939,3.8761986924460907,-2.0959234795612884,2.8207225082353005,-1.5548455430912405,-0.22178734166544256
1.215,1.115,1.79222222222222,1.31082352941177,1,424.7,15,1.2,-0.5667447915328342,-1.089163737429182,3.6656544314183055,-2.07430552900055,2.816293235294124,-1.53882839567998,-0.2211374307570615
1.2209,1.117,1.79822222222222,1.31764705882353,1,424.7,15,1.2,-0.5763070113659197,-1.091832295261211,3.333554706091812,-2.0897463444986326,2.8355570647058834,-1.5092665312113567,-0.22463004897572336
1.2211,1.1186,1.79122222222222,1.31364705882353,1,424.7,15,1.2,-0.5869890922117407,-1.079403614270129,3.5140966457170295,-2.0650945344537432,2.8353680600000013,-1.5086499772491497,-0.2220146611836229
1.2203,1.1198,1.78555555555556,1.31152941176471,1,424.7,15,1.2,-0.5946805779133992,-1.0681074320930501,3.6094984336570697,-2.0460258508401163,2.835142575294122,-1.5030517078804737,-0.22178124244876063
1.2221,1.1201,1.79111111111111,1.31717647058824,1,424.7,15,1.2,-0.594223862473112,-1.0730235179473604,3.3868638223303913,-2.06358880307234,2.844243574705888,-1.4856105067051404,-0.22611317266841158
1.2215,1.1211,1.78522222222222,1.30294117647059,1,424.7,15,1.2,-0.5936621790116463,-1.0727346044774952,3.9544149014726635,-2.0442923511229285,2.8301510029411787,-1.546799095557477,-0.21338627503450036
1.2227,1.1217,1.778,1.30494117647059,1,424.7,15,1.2,-0.6085817259926358,-1.0574701104167734,3.7544554914371124,-2.0178159041502,2.8352551076470607,-1.5122779888217086,-0.21489927578413193
1.1070299441883,0.998995709360235,1.4171063835941,1.26370473145643,0,1.0,17,0.0,-0.6772449274374001,-0.6483993048943223,3.7634971102854533,-0.8605980767941872,2.368353769000614,-0.8687715380892411,-0.1555618897847164
1.10674768260131,0.998308287575022,1.41001627741408,1.27205736770634,0,1.0,17,0.0,-0.6918914732480105,-0.6276351622793876,3.7543737276933786,-0.8471739065055166,2.3747807962474443,-0.7965970098120616,-0.16343421354050935
1.10543046186201,0.996589733111991,1.40338359743922,1.27205736770634,0,1.0,17,0.0,-0.6965127571054014,-0.6177828346070131,3.7355664862041627,-0.8375000090953454,2.369379961546529,-0.7771608358437994,-0.16284419288248464
1.11643866375475,1.00148761333163,1.4703202987947,1.27181170193428,0,1.0,17,0.0,-0.621743412977854,-0.7444148394937293,3.924777287078496,-0.8352629417705683,2.3918031587722997,-0.9890010461066463,-0.15703140021820117
1.11662683814608,1.00380766185672,1.46193415170005,1.26075674219176,0,1.0,17,0.0,-0.632553981682297,-0.7336814634488104,3.896657485203627,-0.846793352952746,2.386435853115485,-1.0237260333204938,-0.14836551369617257
1.11559187899377,1.00071426382327,1.45423414391314,1.26628422206302,0,1.0,17,0.0,-0.639608789316914,-0.7199508345798693,3.8799770831090665,-0.8791873751041712,2.3835773889872858,-0.9702413377956096,-0.15148860125153552
1.1170972741244,1.01179894010982,1.4539291931097,1.27279436502251,0,1.0,17,0.0,-0.6695932028019175,-0.6875757054327322,3.8881133911243166,-0.7679012376239012,2.4180898274661637,-0.916003292585643,-0.16872395158330322
1.11643866375475,1.01102559060146,1.44638166072452,1.26996920864386,0,1.0,17,0.0,-0.6767340304547893,-0.6771827204656676,3.866113554769526,-0.8084545494372599,2.4127194286077787,-0.9092127487050168,-0.165705702226995
1.11549779179811,1.010767807432,1.43845293983503,1.26726688515125,0,1.0,17,0.0,-0.6851793401621157,-0.6645231064628434,3.842309268548312,-0.8251708077872996,2.408421828146522,-0.8998575467453176,-0.16365259946066057
1.1347,0.9232,1.5595555555555554,1.295294117647059,0,1.0,1,0.0,-0.37686788345342537,-1.1224356081592852,4.230866205811498,-1.3164605298092351,2.243370569411765,-1.2310508433287177,-0.06619966357426854
1.1342,0.9227,1.555222222222222,1.295294117647059,0,1.0,1,0.0,-0.38089675663386724,-1.1146025294899193,4.2185817396328344,-1.3052265151756688,2.2416942223529417,-1.218110641444803,-0.06607552005304118
1.1339,0.924,1.5511111111111109,1.299294117647059,0,1.0,1,0.0,-0.3903121727851122,-1.0976736516724714,4.2112769484452945,-1.2924748916746132,2.2482713647058823,-1.1801903772807631,-0.07212961548255703
1.1331,0.9231,1.577888888888889,1.2963529411764707,0,1.0,1,0.0,-0.3513528706751228,-1.1585029310696424,4.269360388126237,-1.3709958474780446,2.24262801,-1.2847947799664474,-0.0688586285342867
1.1333,0.926,1.5723333333333334,1.2922352941176471,0,1.0,1,0.0,-0.36276988476075145,-1.1428441092655819,4.253425122393608,-1.3496317246993255,2.2460456823529413,-1.2870791906407963,-0.06836920340490416
1.133,0.9264,1.5684444444444443,1.2902352941176471,0,1.0,1,0.0,-0.36734983838519286,-1.135553176208048,4.241216662929607,-1.338222234459704,2.2448851764705884,-1.285917005715915,-0.06722147719191307
1.1283,0.9383,1.6076666666666668,1.3058823529411767,0,1.0,1,0.0,-0.3415448648955559,-1.160966304467143,4.331039065461715,-1.3877524061910513,2.283993301764706,-1.3078113679246988,-0.1033884810451946
1.1285,0.9381,1.6011111111111112,1.31,0,1.0,1,0.0,-0.35131648168924223,-1.1438435568506828,4.319199788427369,-1.3832763943277728,2.2875568500000005,-1.2624830521776316,-0.10703656326617628
1.1268,0.9395,1.5945555555555555,1.299764705882353,0,1.0,1,0.0,-0.35604879955725655,-1.1360389600691994,4.288164799683549,-1.366807516155329,2.279757541176471,-1.301261634406966,-0.10040334345553004
1.1697,1.0244,1.6688,1.3406,1,465.9,16,2.7,-0.5058107687577509,-1.0344284969280715,4.706314883603603,-1.7003698905920248,2.5715513199999998,-1.1564915938479412,-0.1987608746583367
1.1697,1.0231,1.664,1.3394,1,465.9,16,2.7,-0.5092011852057529,-1.0298122974669741,4.691695142616178,-1.6852828383914111,2.5670602099999997,-1.1504644666754933,-0.1961099990225783
1.1694,1.0249,1.6588,1.3368,1,465.9,16,2.7,-0.5182554683961986,-1.0176711529879712,4.674993729230391,-1.6690488962914507,2.5686043799999996,-1.1473142355307404,-0.1958106351839204
1.1713,1.0101,1.6529,1.3322,1,465.9,16,2.7,-0.4965668961086478,-1.050416355939981,4.660955591912812,-1.6512629276008466,2.5287853499999997,-1.1743301879387056,-0.1726118404118404
1.1705,1.0092,1.6481,1.331,1,465.9,16,2.7,-0.4995628740261636,-1.044263054758187,4.643081927840761,-1.6373523855288052,2.5245138000000003,-1.1681715365411676,-0.17117043202536664
1.1708,1.0083,1.6428,1.3278,1,465.9,16,2.7,-0.5038300763577371,-1.039786258109312,4.6279280599675126,-1.62114224252179,2.51933838,-1.1712623252579388,-0.166637647525538
1.1738,1.0227,1.6395,1.3252,1,465.9,16,2.7,-0.5413145245748293,-1.0005497649230122,4.635451322690638,-1.6055445843545966,2.5557272999999996,-1.155074793968977,-0.17745383788012115
1.1736,1.0215,1.6355,1.3243,1,465.9,16,2.7,-0.5437338937532102,-0.9967685588343429,4.62238606461343,-1.5936190503486367,2.5516048500000004,-1.149668858036958,-0.17540132158590316
1.1735,1.02,1.6301,1.3217,1,465.9,16,2.7,-0.5467051409319937,-0.992809805966433,4.605119131753623,-1.5776150895990595,2.5451040000000003,-1.149990484552694,-0.17120980392156881
1.1846,1.042,1.5776,1.289,0,73.6,10,6.0,-0.66842590780819,-0.8777259755580044,4.50326630166039,-1.4094280273532578,2.5774912000000003,-1.1372419951343369,-0.15214779270633394
1.1843,1.0411,1.5732,1.2881,0,73.6,10,6.0,-0.6721990028485534,-0.8723702459965829,4.488052516497761,-1.3973104637832021,2.57401564,-1.1301469718228425,-0.1505531745269426
1.1837,1.0394,1.5686,1.287,0,73.6,10,6.0,-0.6739326799453015,-0.8685711563161899,4.4706090826446605,-1.3852801883156065,2.56804558,-1.1247734782377692,-0.14816990571483557
1.1852,1.0366,1.5436,1.2739,0,73.6,10,6.0,-0.7005128023368643,-0.8421459225665348,4.400040434689624,-1.3174625690118724,2.54910306,-1.1230987496602831,-0.1305467296932279
1.1845,1.0375,1.5389,1.2708,0,73.6,10,6.0,-0.7063771604643665,-0.8337568925386384,4.382692556579215,-1.3061252994116082,2.5473737500000007,-1.1250791850161603,-0.129113253012048
1.1855,1.0397,1.5354,1.2677,0,73.6,10,6.0,-0.7161551392999619,-0.8255833109041174,4.37716285668881,-1.2956225547729243,2.55059204,-1.1278547886955055,-0.1274672405501589
1.1866,1.039,1.528,1.2587,0,73.6,10,6.0,-0.7217036947767692,-0.8228073711633723,4.358596810892136,-1.2778833433155232,2.5406667,-1.1544771211096132,-0.11664032723772833
1.1869,1.0379,1.5229,1.2553,0,73.6,10,6.0,-0.7255127635948224,-0.8193849581269136,4.343826732976408,-1.2662133241600126,2.53475938,-1.158501718859762,-0.11174089025917722
1.1873,1.0368,1.5187,1.2556,0,73.6,10,6.0,-0.730912768133071,-0.814137647268985,4.332733822658799,-1.255718901468897,2.5327987199999997,-1.145020588183716,-0.11044182098765432
1.1951,1.0684,1.759777777777778,1.3105882352941178,0,92.6,11,8.2,-0.4895050452537847,-1.1349354616690088,5.506604524336833,-1.9798669940177573,2.6770773105882353,-1.5258218271801849,-0.19199969167749487
1.1943,1.0672,1.7534444444444444,1.3249411764705885,0,92.6,11,8.2,-0.503085531410013,-1.112475274723618,5.282905333661178,-1.957920512134824,2.688534183529412,-1.427560254571448,-0.205844474821413
1.1945,1.0682,1.7472222222222222,1.3229411764705885,0,92.6,11,8.2,-0.5127098221636796,-1.1005330804112698,5.262621217004338,-1.936522981121295,2.6891306647058824,-1.41871311608712,-0.20470489113076473
1.1984,1.0838,1.7713333333333334,1.3192941176470587,0,92.6,11,8.2,-0.5141189926194416,-1.1111548032307386,5.918513875650547,-2.016014257938138,2.7286768847058824,-1.4874807261263943,-0.2135550513986737
1.1977,1.0868,1.7666666666666666,1.3192941176470587,0,92.6,11,8.2,-0.5253436475671851,-1.0949694521456885,5.957735565925697,-2.0004211944681627,2.7354692070588236,-1.470224748516403,-0.21725142349910143
1.1982,1.0876,1.7586666666666666,1.3171764705882352,0,92.6,11,8.2,-0.5374023495955057,-1.0807699656844252,5.880063902228267,-1.9724504226864836,2.735723449411764,-1.4566898909477504,-0.21548467213292066
1.2063,1.0938,1.7585555555555554,1.3185882352941176,0,92.6,11,8.2,-0.5634504453706816,-1.068473060359377,6.075398044531319,-1.96454650537207,2.761722751764706,-1.4321927121222022,-0.2157357942628506
1.2058,1.0977,1.7523333333333333,1.3103529411764705,0,92.6,11,8.2,-0.5737831229142538,-1.0552089840817254,6.929195166894331,-1.9440809264050951,2.7619810835294114,-1.4553432648293771,-0.2118743040260651
1.2047,1.0952,1.7467777777777778,1.3205882352941178,0,92.6,11,8.2,-0.5817366853492715,-1.0413204640639742,5.7891638457744135,-1.9254086779732038,2.765695675294118,-1.3855029595037534,-0.22060649679886568
1.1612,1.0524,1.6434,1.3371,1,185.9,20,4.7,-0.5835968693065985,-0.9155304169351234,4.599070725858342,-1.6261140529132032,2.62921092,-1.0659843839281553,-0.23371725579627523
1.1609,1.0556,1.6394,1.3347,1,185.9,20,4.7,-0.5939751388041957,-0.9025490869195253,4.586204381085343,-1.6139592533999076,2.6343553600000003,-1.0635557774978055,-0.2349463054187193
1.16,1.0564,1.6328,1.3326,1,185.9,20,4.7,-0.6024508127172279,-0.8898611222680227,4.562145302196212,-1.59447797476887,2.63318264,-1.0548380952084964,-0.23453108670957978
1.1569,1.0198,1.6232,1.3326,1,185.9,20,4.7,-0.5364050468392526,-0.9594653751240471,4.515801596786914,-1.5723124232635133,2.5387921,-1.0754536495485125,-0.19816187487742698
1.1566,1.021,1.6185,1.3296,1,185.9,20,4.7,-0.5433813614739446,-0.9502265220000017,4.500144673733998,-1.5585559874896915,2.5384102,-1.0768972672815975,-0.1967890303623896
1.1568,1.0192,1.6132,1.3279,1,185.9,20,4.7,-0.5466077406580239,-0.9464249465068602,4.485701382219965,-1.5431027350810849,2.5324062400000003,-1.0726001835020842,-0.1928921507064365
1.1564,1.0098,1.6042,1.325,1,185.9,20,4.7,-0.5378772674910969,-0.9556200377060321,4.457740859679538,-1.5203662096252952,2.50571772,-1.0741124640823856,-0.1798227371756782
1.1552,1.009,1.5983,1.3219,1,185.9,20,4.7,-0.541038313402432,-0.9486344788910069,4.4349033333515635,-1.5056117527747903,2.4993939,-1.0753857756900755,-0.17700406342913766
1.1558,1.0104,1.5924,1.3186,1,185.9,20,4.7,-0.5514558059774675,-0.9373601706283788,4.419917722808943,-1.4881265005194073,2.50013376,-1.0739382583676,-0.17469659540775928
1.1583,1.0365,1.5299,1.2782,0,54.8,19,4.9,-0.6776154942074054,-0.795671053163872,4.2426648696410485,-1.3169083513550395,2.52543225,-1.0747088165844654,-0.1606891461649782
1.1575,1.0363,1.5263,1.2755,0,54.8,19,4.9,-0.6795255822329358,-0.7914770993060662,4.228189833803214,-1.3107672342021708,2.5213178999999997,-1.0795163766843827,-0.1585454501592205
1.1578,1.035,1.5215,1.2735,0,54.8,19,4.9,-0.6834034208163986,-0.787642343796882,4.215513363045968,-1.300879292504711,2.5163955000000002,-1.0772339042990162,-0.15485265700483097
1.162,1.0442,1.5272,1.2807,0,54.8,19,4.9,-0.7062556305857144,-0.7724905434383789,4.253009847841266,-1.3002901160433833,2.55066734,-1.0398636930749956,-0.16788636276575364
1.1627,1.0448,1.5226,1.278,0,54.8,19,4.9,-0.7141084967180229,-0.765537268100889,4.242344536757702,-1.2885224534577415,2.55004336,-1.0395640074352446,-0.1651554364471668
1.1614,1.0453,1.517,1.279,0,54.8,19,4.9,-0.7224764049767185,-0.7521597916303139,4.221823343769706,-1.276546778944408,2.5509501199999995,-1.0165052619243564,-0.16793140725150657
1.1685,1.0594,1.516,1.2729,0,54.8,19,4.9,-0.762434207071685,-0.728398809900362,4.24938451570365,-1.260520807222267,2.5864191599999997,-1.0254590927654221,-0.16991717953558583
1.1694,1.0614,1.5117,1.2706,0,54.8,19,4.9,-0.7736252189906678,-0.7187137239275507,4.240821896999728,-1.248810976122063,2.589816,-1.0218573654372594,-0.16884759751271883
1.1681,1.0596,1.5066,1.2679,0,54.8,19,4.9,-0.7736216065997317,-0.7150966977211676,4.219364157366627,-1.239960881144123,2.5811856,-1.0242154607488407,-0.1655028690071727
1.14268899134514,1.04797451155663,1.48915101090723,1.27414552676882,1,332.9,14,2.1,-0.7353252652787313,-0.6868344420133901,4.066118250555077,-1.270462293556709,2.53278097363368,-0.9634233516444815,-0.18376691665565614
1.14090133462752,1.04556853530839,1.48198466702635,1.26309056702629,1,332.9,14,2.1,-0.7305314275630137,-0.6882743674918292,4.034240306260387,-1.2909546629809698,2.5135382915054048,-1.0084034159677076,-0.17191261350169218
1.14193629377983,1.04737301749457,1.4747420854446,1.27414552676882,1,332.9,14,2.1,-0.7559158996961509,-0.6607841934417237,4.026879721845174,-1.267103775650938,2.5305389069018136,-0.9185305139432989,-0.18385937779825956
1.15237997249858,1.06619118886477,1.67189277986974,1.29085079926863,1,332.9,14,2.1,-0.5298932598359799,-0.9738358409492247,4.7611034520226845,-1.729953611296394,2.604951121221471,-1.4151338833367448,-0.21001278022105208
1.15256814688991,1.06378521261652,1.66266801806562,1.27697068314746,1,332.9,14,2.1,-0.5299338838912179,-0.9757402154278286,4.7781353979211465,-1.70204615113055,2.584507480871395,-1.4704400968502234,-0.1935112279675777
1.15162727493327,1.06292593538501,1.65435810867183,1.28802564288998,1,332.9,14,2.1,-0.5447369846583358,-0.9515069453179568,4.6544454941484315,-1.6755210709816777,2.593170359692047,-1.3813696575410563,-0.20457548272794468
1.15567302434684,1.04969306601967,1.53283521350027,1.28937680463629,1,332.9,14,2.1,-0.70385084036367,-0.7580695796195811,4.244478103325345,-1.3197560906978059,2.5665518515561714,-1.0046908371664014,-0.18841399773785494
1.15539076275985,1.05166940365215,1.52444906640562,1.27279436502251,1,332.9,14,2.1,-0.7088304976058286,-0.7535380866991378,4.2137100470372495,-1.304411442980214,2.553648005291894,-1.0709094282082803,-0.17416892365518932
1.15557893715118,1.05063827097433,1.51613915701183,1.28114700127241,1,332.9,14,2.1,-0.7261784564796632,-0.7326106281209465,4.195042630377472,-1.2816116513019757,2.5601175267836624,-0.998151221129467,-0.181264226128943
1.11690909973307,1.02253990550377,1.42412025207326,1.27549668851512,0,33.0,18,0.9,-0.7408121071445661,-0.6028799585460728,3.8193167331660636,-0.758256732149008,2.4463303886419765,-0.7887250731863087,-0.1832076798208262
1.11606231497209,1.02168062827225,1.4167251950898,1.27832184489377,0,33.0,18,0.9,-0.7514905632977767,-0.5873337666935723,3.8023950472072325,-0.7682816874895018,2.4462959127768755,-0.7491469900596621,-0.18594298981119128
1.11719136132007,1.02168062827225,1.41032122821752,1.26714405226522,0,33.0,18,0.9,-0.7561705714358117,-0.5868178755411746,3.782011772667465,-0.7656871528369698,2.436029303363594,-0.7936873082771838,-0.17366010982291602
1.14297125293213,1.05235682543736,1.45705493884498,1.26124807373587,0,33.0,18,0.9,-0.7876966914412344,-0.6297247156259714,3.977157895010973,-1.3017943318342249,2.5300966182674838,-0.9293149545634434,-0.17514189253909707
1.14334760171479,1.05089605414379,1.44981235726324,1.27242586636442,0,33.0,18,0.9,-0.8060267078327303,-0.6090714030241073,3.96900382022978,-1.2949800014490052,2.5387268053097003,-0.8436224350454666,-0.18445184913745027
1.14250081695381,1.05072419869748,1.44226482487805,1.26960070998578,0,33.0,18,0.9,-0.8145721896379512,-0.5975292296418497,3.9452014512420983,-1.3728122503245275,2.534453444070569,-0.8363104745679759,-0.18225465060111934
1.1472992639327,1.04866193334185,1.46597474984565,1.2745140254269,0,33.0,18,0.9,-0.7833407703449258,-0.6446863255446251,4.026770428359012,-1.2353163174573971,2.539663406212824,-0.8842079363215813,-0.18045384506303885
1.14720517673704,1.04737301749457,1.45880840596477,1.29121929792671,0,33.0,18,0.9,-0.805179862882583,-0.618173783461698,4.021989469654371,-1.2174889282319852,2.5539399999611834,-0.7672654432646475,-0.1959025792649296
1.14626430478039,1.04754487294088,1.45126087357958,1.27733918180555,0,33.0,18,0.9,-0.8057831901631091,-0.6163563252188499,3.988713907366045,-1.2568167305245934,2.538833406414742,-0.8230948997260179,-0.18310032446441782
1.1713,1.0246,1.76977777777778,1.31,0,42.0,7,1.9,-0.3600081102391256,-1.2569269163466321,5.113703402248472,-2.037688737950708,2.54233998,-1.6426652381977351,-0.16682217450712478
1.1705,1.0242,1.76266666666667,1.31811764705882,0,42.0,7,1.9,-0.3709327422860085,-1.236101278895594,5.048229401127751,-2.013378225195577,2.548842194117644,-1.5749463049419044,-0.1752744523702825
1.1709,1.0242,1.75644444444444,1.312,0,42.0,7,1.9,-0.37629680700183943,-1.2304334025709542,5.038474378771578,-1.9920880412475166,2.5429861799999998,-1.5909133224875156,-0.1687662565905097
1.1822,1.0544,1.78488888888889,1.31682352941176,0,42.0,7,1.9,-0.41490519979908924,-1.2046238087856123,5.440015545231599,-2.0787085921973802,2.6349704094117596,-1.5983863137202041,-0.1956171561188922
1.1805,1.0523,1.77855555555556,1.32294117647059,0,42.0,7,1.9,-0.41992837642291025,-1.1916287173035516,5.297013890234127,-2.0578189316824163,2.634371150000002,-1.5482668984455776,-0.2011128005321694
1.1815,1.0556,1.77188888888889,1.30858823529412,0,42.0,7,1.9,-0.42856381579411695,-1.1847704236883605,5.4346836855837655,-2.0345417010736964,2.6285371411764737,-1.6054396304630438,-0.1893195729220094
1.1905,1.0674,1.83233333333333,1.31329411764706,0,42.0,7,1.9,-0.38856824915918076,-1.2658372197362804,9.414704520386598,-2.239682536453985,2.6725498411764717,-1.7360762292133753,-0.19796715493392525
1.1897,1.0666,1.824,1.32976470588235,0,42.0,7,1.9,-0.4050879134857903,-1.2367563559022778,6.02114805067182,-2.2095463832272912,2.6872610552941145,-1.6178480955932646,-0.21435124254089133
1.1913,1.0694,1.81866666666667,1.31129411764706,0,42.0,7,1.9,-0.4095070191647464,-1.2377654215316873,8.070271890997768,-2.189974244124089,2.676274149411766,-1.70262695346222,-0.1973049648510996
1.1744,1.1011,1.4772,1.241,0,1.0,405,0.0,-0.9018232460794898,-0.60114513160817,4.177543105819891,-1.180010549604714,2.65959694,-1.0260632919879922,-0.17443020615747895
1.175,1.1024,1.4733,1.2381,0,1.0,405,0.0,-0.9100316495275473,-0.5945003020381068,4.170185991311029,-1.1744103887369344,2.6602014400000003,-1.0278975553285883,-0.17224368650217703
1.1743,1.1001,1.4694,1.2371,0,1.0,405,0.0,-0.9096043421542608,-0.5927613866153474,4.15110906846541,-1.1691797809148077,2.65278114,-1.0246161000642982,-0.16965158621943477
1.1861,1.1036,1.4767,1.2288,0,1.0,405,0.0,-0.9206831215553031,-0.6133271233849626,4.25717844037845,-1.1580401339742106,2.6650836399999998,-1.079410361530041,-0.15404465386009414
1.1858,1.1026,1.4716,1.2284,0,1.0,405,0.0,-0.926576196289695,-0.606509253104932,4.232235411786935,-1.1482689965266648,2.66189692,-1.06725929427123,-0.15294199165608569
1.1855,1.105,1.4674,1.2249,0,1.0,405,0.0,-0.935318632869754,-0.5970669087504791,4.223425428884804,-1.1450758356751582,2.663492,-1.0706058179223517,-0.15204932126696846
1.1913,1.0991,1.4833,1.2349,0,1.0,405,0.0,-0.9156179338904618,-0.6321160041811571,4.292860165881526,-1.1570528118057317,2.66663642,-1.0679612961319387,-0.151013183513784
1.192,1.0982,1.4789,1.2317,0,1.0,405,0.0,-0.9199034387139897,-0.6295078482669823,4.28156372066059,-1.147341935364945,2.6617073400000004,-1.0723157406500041,-0.1462875068293572
1.1912,1.0976,1.4739,1.232,0,1.0,405,0.0,-0.9261368147030996,-0.6210869048558622,4.255979456629307,-1.137463198991867,2.65970432,-1.0566628960038595,-0.14672303206997062
1.1975,1.0987,1.71088888888889,1.31517647058824,0,93.1,12,4.4,-0.6251722703039412,-0.9699181456619814,5.432843564546944,-1.8111110749179165,2.7606776382352995,-1.3105578274237635,-0.22525201441275988
1.1978,1.0963,1.70588888888889,1.31517647058824,0,93.1,12,4.4,-0.6281461902477281,-0.9667071779814504,5.318836592310478,-1.79417971629431,2.7549761047058876,-1.298426396922273,-0.22259232391306005
1.1981,1.0995,1.69966666666667,1.30494117647059,0,93.1,12,4.4,-0.6371473218600576,-0.9576203107249823,5.517612241979712,-1.7740282827732816,2.7520937735294133,-1.3329956339928326,-0.21526405050424158
1.207,1.1079,1.74277777777778,1.30952941176471,0,93.1,12,4.4,-0.609185922826117,-1.0154250283685502,10.949040606586538,-1.910292315185508,2.7880629352941226,-1.4168722922444075,-0.22008090558184157
1.2074,1.1061,1.737,1.31352941176471,0,93.1,12,4.4,-0.6173891354139581,-1.0059574441168522,6.7561267009793955,-1.8899864990675588,2.788400022352946,-1.3791513033418896,-0.22194637225652825
1.2068,1.1075,1.73055555555556,1.31764705882353,0,93.1,12,4.4,-0.6315207671987961,-0.9872184827296291,6.190420246357033,-1.8684024250491384,2.79582511764706,-1.3355404069494843,-0.22798565927499714
1.2127,1.1078,1.75055555555556,1.30788235294118,0,93.1,12,4.4,-0.6059865242688572,-1.0338983497684837,16.84765444805636,-1.9317893856409403,2.792301130588239,-1.4435978473699869,-0.2131901702367207
1.2119,1.1066,1.74333333333333,1.31611764705882,0,93.1,12,4.4,-0.6184901371154021,-1.0160406192341866,6.735772034957047,-1.9072731399095768,2.7975043282352905,-1.3785216270428104,-0.22096131233986105
1.2116,1.1042,1.73755555555556,1.312,0,93.1,12,4.4,-0.6186759022052012,-1.0149629454640088,6.497183069254977,-1.8881447107928802,2.78655912,-1.3878191049032254,-0.21473501177322962
