A2,A6,A7,A9,class,contam,num,std,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7
1.2203,1.1198,1.78555555555556,1.31152941176471,1,424.7,15,1.2,0.21146931814879555,1.2083938254568343,0.1411300522266068,1.6426160746276226,9.754683430612888,3.3861496361274823,0.1729281400908933
1.2221,1.1201,1.79111111111111,1.31717647058824,1,424.7,15,1.2,0.21422917049191037,1.2199561294378678,0.1377110436266864,1.6436188720329905,9.804591161035669,3.38744802331916,0.1755455112484763
1.2215,1.1211,1.78522222222222,1.30294117647059,1,424.7,15,1.2,0.18708221850322895,1.2195315471419788,0.148647980938045,1.6172402091803737,9.755311069053507,3.3625442734300393,0.1519132343442643
1.2227,1.1217,1.778,1.30494117647059,1,424.7,15,1.2,0.19672899094346788,1.208703560401898,0.1398135232600055,1.6711463137953912,9.709712206364465,3.4365018993893304,0.15955366793292083
1.1070299441883,0.998995709360235,1.4171063835941,1.26370473145643,0,1.0,17,0.0,-6.095423392608273,1.2187238874425992,0.014360479000883775,4.10885866934135,6.640564936241196,6.341299774761027,-6.109959076385094
1.10674768260131,0.998308287575022,1.41001627741408,1.27205736770634,0,1.0,17,0.0,-5.358133488835815,1.2275904848099377,0.0017056884573358744,4.627119880512089,6.599082404279537,7.043233486735059,-5.379997939124822
1.10543046186201,0.996589733111991,1.40338359743922,1.27205736770634,0,1.0,17,0.0,-5.257531291298354,1.2272560922201108,-0.002191226693178283,4.86460302390066,6.551965079175037,7.360183869060143,-5.301479165318214
1.11643866375475,1.00148761333163,1.4703202987947,1.27181170193428,0,1.0,17,0.0,-6.719998447514227,1.2292966697441245,0.03964465939639794,3.01601867738869,6.999465002409857,4.887620015781979,-6.698909857385909
1.11662683814608,1.00380766185672,1.46193415170005,1.26075674219176,0,1.0,17,0.0,-12.375457912870058,1.2171405382954321,0.04294193731694351,3.0234119710705953,6.947908566340712,4.896220279157691,-12.273889659975003
1.11559187899377,1.00071426382327,1.45423414391314,1.26628422206302,0,1.0,17,0.0,-8.46984694781349,1.2227257186385287,0.03283445261124185,3.234880410146137,6.893089162766777,5.178631388264893,-8.456612244595993
1.1170972741244,1.01179894010982,1.4539291931097,1.27279436502251,0,1.0,17,0.0,-7.856867449275584,1.2308360229006052,0.025215445875728548,3.553690473570134,6.924250025730045,5.622617229556489,-7.654135703232494
1.11643866375475,1.01102559060146,1.44638166072452,1.26996920864386,0,1.0,17,0.0,-8.612443058038687,1.2274701891194058,0.022472146743594434,3.667083459713073,6.872700444678013,5.771688135419225,-8.401139056557039
1.11549779179811,1.010767807432,1.43845293983503,1.26726688515125,0,1.0,17,0.0,-9.20971660059126,1.2242733888953474,0.019585083553240068,3.808320964806931,6.819611133643807,5.958010917615232,-8.984967903819774
1.1347,0.9232,1.5595555555555554,1.295294117647059,0,1.0,1,0.0,-12.870681843558271,1.2496565713043786,0.06931655061055575,1.420307082943829,7.425549003727533,2.611128956523702,-14.636353984375159
1.1342,0.9227,1.555222222222222,1.295294117647059,0,1.0,1,0.0,-11.470658268945641,1.2494973111826093,0.06647110707437642,1.44855146865701,7.395774456354116,2.650175059795021,-13.066751340730727
1.1339,0.924,1.5511111111111109,1.299294117647059,0,1.0,1,0.0,-7.81962419715563,1.2539624328242795,0.05991061612137294,1.5181634410222395,7.37398974246638,2.7502083589639668,-8.8969448230176
1.1331,0.9231,1.577888888888889,1.2963529411764707,0,1.0,1,0.0,-7.347655282403746,1.2511942661628157,0.08407538393280278,1.2963033386182599,7.538070083305662,2.4336391582034023,-8.324589628148935
1.1333,0.926,1.5723333333333334,1.2922352941176471,0,1.0,1,0.0,-11.760684110132951,1.2468428810892678,0.08345467346443303,1.328683819603616,7.50840214527898,2.483942808665063,-13.28031167909301
1.133,0.9264,1.5684444444444443,1.2902352941176471,0,1.0,1,0.0,-14.287437318987141,1.2445749991783706,0.08262667801383938,1.345276914025075,7.483050654974331,2.507908143987859,-16.136288873779275
1.1283,0.9383,1.6076666666666668,1.3058823529411767,0,1.0,1,0.0,-2.5507404937764186,1.264166603902565,0.10279609609609586,1.2533243930893143,7.758373252339598,2.3887993331707937,-2.808251803590969
1.1285,0.9381,1.6011111111111112,1.31,0,1.0,1,0.0,-2.410423227606542,1.2684559691969461,0.09372222222222204,1.3143891759935764,7.718160499989806,2.4750035603839113,-2.6571146740588856
1.1268,0.9395,1.5945555555555555,1.299764705882353,0,1.0,1,0.0,-2.8922939389840336,1.2571689688925893,0.10000324241692815,1.3059675650110774,7.670605910062477,2.4646801966586738,-3.1849542596400156
1.1697,1.0244,1.6688,1.3406,1,465.9,16,2.7,2.8326294284260762,1.3147487061001029,0.07511575413993743,1.7249112766629016,8.515325838516997,3.215810187392825,2.728154277188633
1.1697,1.0231,1.664,1.3394,1,465.9,16,2.7,2.7618446163386885,1.312958128774186,0.07264731969538607,1.7428269897562139,8.478569647107287,3.238508683786548,2.664697464706506
1.1694,1.0249,1.6588,1.3368,1,465.9,16,2.7,2.6343872078119572,1.3100030850803035,0.0714737283064033,1.7794260851135153,8.446448669148268,3.2923665480754245,2.5336232964050116
1.1713,1.0101,1.6529,1.3322,1,465.9,16,2.7,2.022909499327051,1.3030617494863952,0.06942962017715049,1.6806289255538147,8.368069248693917,3.1328082843373206,1.991236114317365
1.1705,1.0092,1.6481,1.331,1,465.9,16,2.7,2.094904780569384,1.3013756978725854,0.06774192336589024,1.7001234628785538,8.330674639502563,3.1577226369476543,2.0648161928409077
1.1708,1.0083,1.6428,1.3278,1,465.9,16,2.7,1.9269556233188285,1.297508112842957,0.06643452327157684,1.7129585829360925,8.29194077375244,3.174774445259348,1.9017607964200138
1.1738,1.0227,1.6395,1.3252,1,465.9,16,2.7,1.6058092048609862,1.295967514747509,0.0633717476607305,1.8451083298058522,8.316290537129737,3.3852806592787426,1.5477807875026328
1.1736,1.0215,1.6355,1.3243,1,465.9,16,2.7,1.6174499476974356,1.2946226341195437,0.061392071282941885,1.8612750298333451,8.285165145836807,3.405334622890599,1.5617591132909305
1.1735,1.02,1.6301,1.3217,1,465.9,16,2.7,1.5713203877054984,1.2913351861096611,0.05983585533782243,1.874947174621571,8.243338140202585,3.421785928994518,1.5205499200779875
1.1846,1.042,1.5776,1.289,0,73.6,10,6.0,0.8963651053595617,1.254566311327782,0.03929449185415046,2.349602100808198,7.966835691021717,4.120740119620155,0.828792220403749
1.1843,1.0411,1.5732,1.2881,0,73.6,10,6.0,0.9131133023183519,1.2532995289966142,0.03703374737986187,2.380474676459658,7.934051645422654,4.1603333141670875,0.8452866262611486
1.1837,1.0394,1.5686,1.287,0,73.6,10,6.0,0.9333524718464193,1.2517490027214069,0.03510341880341894,2.403064268328951,7.896991680907744,4.187016174931765,0.8664220638395853
1.1852,1.0366,1.5436,1.2739,0,73.6,10,6.0,0.8810039598754817,1.2358662102827862,0.026512065311248945,2.544891097244727,7.722653757080115,4.373660388154107,0.8195860049744244
1.1845,1.0375,1.5389,1.2708,0,73.6,10,6.0,0.8840351245691178,1.232330689141688,0.02646946805162087,2.5797024298913516,7.690995831115527,4.420946382992955,0.8202942875197823
1.1855,1.0397,1.5354,1.2677,0,73.6,10,6.0,0.8567453183215963,1.2288734289141172,0.0256698351344955,2.6192547179968417,7.674913483199237,4.478579049663212,0.7908140888838907
1.1866,1.039,1.528,1.2587,0,73.6,10,6.0,0.7855811469499433,1.218355088547465,0.02735090172400101,2.609850399721317,7.623213445624796,4.465237704650392,0.7252226511128403
1.1869,1.0379,1.5229,1.2553,0,73.6,10,6.0,0.7727736840389727,1.21423354302317,0.026276133195251905,2.626859242973474,7.586264959022145,4.485891611754178,0.7145108652444839
1.1873,1.0368,1.5187,1.2556,0,73.6,10,6.0,0.7906065434147269,1.214347772198367,0.02224125517680786,2.675682244951412,7.557277755311119,4.54931295819753,0.7323440020840591
1.1951,1.0684,1.759777777777778,1.3105882352941178,0,92.6,11,8.2,0.37029308010025996,1.3147679122780165,0.14763887891482153,1.3888494930724136,9.330458796455742,2.882642671264185,0.33396556229519836
1.1943,1.0672,1.7534444444444444,1.3249411764705885,0,92.6,11,8.2,0.48072305757536427,1.3226488232160947,0.1291130507705358,1.4716484237577476,9.287502875768995,2.985378262799269,0.4348356605711313
1.1945,1.0682,1.7472222222222222,1.3229411764705885,0,92.6,11,8.2,0.4789758276332197,1.3183377621047034,0.12621043920754893,1.5023377676809548,9.246267611322471,3.03060486077132,0.4321365694631236
1.1984,1.0838,1.7713333333333334,1.3192941176470587,0,92.6,11,8.2,0.36992997953368995,1.348522019342799,0.14423717971583172,1.4709809943786194,9.475186960155167,3.030738813033403,0.3256357384881125
1.1977,1.0868,1.7666666666666666,1.3192941176470587,0,92.6,11,8.2,0.38480266656090634,1.3439018101270344,0.14139993460555256,1.5130240574125844,9.449464288980337,3.0941258508120444,0.33677316271841895
1.1982,1.0876,1.7586666666666666,1.3171764705882352,0,92.6,11,8.2,0.3849775589570782,1.3333712922191752,0.1369792306776232,1.551812028077826,9.395421908468675,3.150200798665936,0.33594313642046275
1.2063,1.0938,1.7585555555555554,1.3185882352941176,0,92.6,11,8.2,0.33584279943010514,1.346061123588469,0.12736543738599404,1.6158188530302837,9.43866918478445,3.2611198110606057,0.2895531546362169
1.2058,1.0977,1.7523333333333333,1.3103529411764705,0,92.6,11,8.2,0.31458556450135056,1.3378638772765696,0.13149873705632387,1.638305162405842,9.400783462622588,3.304451556574398,0.2685152022201485
1.2047,1.0952,1.7467777777777778,1.3205882352941178,0,92.6,11,8.2,0.37841349698988036,1.331615169689447,0.11802704776045503,1.7006455875125477,9.35576958058506,3.3759953972370016,0.32504888529967113
1.1612,1.0524,1.6434,1.3371,1,185.9,20,4.7,8.06161443115638,1.3121091703961516,0.06787785505945698,2.1381057632878724,8.399295589487503,3.8235862832130483,7.401204823138247
1.1609,1.0556,1.6394,1.3347,1,185.9,20,4.7,7.1135238210037075,1.30959977017693,0.06739100172323353,2.1870793735434404,8.379452610838618,3.895865579748978,6.490712862381092
1.16,1.0564,1.6328,1.3326,1,185.9,20,4.7,7.306845001265127,1.3069752678767539,0.0652739006453551,2.241112666871182,8.3338133576742,3.9699274361281565,6.65117169643092
1.1569,1.0198,1.6232,1.3326,1,185.9,20,4.7,16.321583289655905,1.3027595572603492,0.06116993846615637,1.9813558442809385,8.15898551398897,3.5501710350360667,15.801859959105418
1.1566,1.021,1.6185,1.3296,1,185.9,20,4.7,11.845297554428697,1.2994127266969224,0.06068339350180518,2.0116466800721313,8.128798759281096,3.593734280449053,11.441846426644391
1.1568,1.0192,1.6132,1.3279,1,185.9,20,4.7,9.523809881397433,1.2971290510262663,0.058050515852097195,2.032543734304722,8.08839586305394,3.6198829404412103,9.224462463880329
1.1564,1.0098,1.6042,1.325,1,185.9,20,4.7,8.168133079997032,1.2926536042654129,0.05431698113207539,2.008228462106898,8.001043324052583,3.5714362997601876,8.035110751481145
1.1552,1.009,1.5983,1.3219,1,185.9,20,4.7,8.092536798997228,1.288966499601145,0.05389297223693168,2.0299970842038277,7.955510321781562,3.599183769815189,7.970300482171247
1.1558,1.0104,1.5924,1.3186,1,185.9,20,4.7,6.009940415734837,1.2852684269595644,0.051844471409070225,2.075657657342959,7.9203984077354495,3.6648133591841274,5.903836835289202
1.1583,1.0365,1.5299,1.2782,0,54.8,19,4.9,2.0363181174154072,1.2409714447414684,0.03861754029103426,2.7019385182946225,7.568016421037117,4.556140195967691,1.8929904674083067
1.1575,1.0363,1.5263,1.2755,0,54.8,19,4.9,2.0274752524205524,1.2378624017483357,0.03912877303018414,2.715469803196139,7.54089822774984,4.572763287847127,1.8845441457214225
1.1578,1.035,1.5215,1.2735,0,54.8,19,4.9,1.9799113429953985,1.2353625039786011,0.036938908519827285,2.745609660912364,7.506272555258163,4.611063502566871,1.8440598551876193
1.162,1.0442,1.5272,1.2807,0,54.8,19,4.9,1.9445761809298279,1.2441969493638243,0.03047286640118685,2.882336726308738,7.580949185268588,4.814125073134472,1.7776858399654218
1.1627,1.0448,1.5226,1.278,0,54.8,19,4.9,1.862506244172294,1.2410869475765711,0.028692801251956057,2.9281728062585866,7.5530688816932985,4.876580793126791,1.6988977829815066
1.1614,1.0453,1.517,1.279,0,54.8,19,4.9,2.0557551471396804,1.2420578274072476,0.024682877247849788,3.036568587230169,7.515400429749841,5.020737785189722,1.871502362465039
1.1685,1.0594,1.516,1.2729,0,54.8,19,4.9,1.5663622305976042,1.2362577600464364,0.022481223976746012,3.181378647143774,7.56024495767278,5.24227006463722,1.3803902156067456
1.1694,1.0614,1.5117,1.2706,0,54.8,19,4.9,1.5287568818114634,1.2336897892368692,0.02035287265858665,3.253692536043808,7.538628429235237,5.341759655151151,1.3393667307603982
1.1681,1.0596,1.5066,1.2679,0,54.8,19,4.9,1.5595184955151193,1.2304142151873585,0.02016405867970672,3.273288183394691,7.496272339982075,5.36257720609581,1.370210756710696
1.14268899134514,1.04797451155663,1.48915101090723,1.27414552676882,1,332.9,14,2.1,5.404161275581062,1.236336370703669,0.026055849508051176,3.4506536309884197,7.295748979804574,5.553921008184608,4.868445331493654
1.14090133462752,1.04556853530839,1.48198466702635,1.26309056702629,1,332.9,14,2.1,4.380229315766177,1.2237903792744782,0.03239906497518219,3.357683900223855,7.234198271396738,5.421393194806369,3.960640811946151
1.14193629377983,1.04737301749457,1.4747420854446,1.27414552676882,1,332.9,14,2.1,6.2964846934484795,1.2358122871169481,0.01549985025662437,3.760454701914387,7.200619725317376,5.9632822977891236,5.662317392142043
1.15237997249858,1.06619118886477,1.67189277986974,1.29085079926863,1,332.9,14,2.1,1.7295269528036128,1.2672807923789762,0.14280672205744516,1.6959386410201411,8.584502346850657,3.25172314120359,1.5537764705484423
1.15256814688991,1.06378521261652,1.66266801806562,1.27697068314746,1,332.9,14,2.1,1.2081155585297694,1.2507992715435317,0.1494727221827441,1.661689998965412,8.507625776553013,3.205081471416308,1.0867003052515702
1.15162727493327,1.06292593538501,1.65435810867183,1.28802564288998,1,332.9,14,2.1,1.8120706281858263,1.2619394533878883,0.13278667893794283,1.772529522591151,8.452477473112548,3.3481743267431,1.6326168967593446
1.15567302434684,1.04969306601967,1.53283521350027,1.28937680463629,1,332.9,14,2.1,2.987504267264298,1.2545161628609065,0.03314564215046478,2.96220019102045,7.62074429641893,4.9240678316429385,2.704098318549808
1.15539076275985,1.05166940365215,1.52444906640562,1.27279436502251,1,332.9,14,2.1,2.1717941507969085,1.2361870459944133,0.04232750839124777,2.8936792065997063,7.562481831756443,4.833021733955266,1.9527056512690846
1.15557893715118,1.05063827097433,1.51613915701183,1.28114700127241,1,332.9,14,2.1,2.7309945143626875,1.2449542153177462,0.02784431990365488,3.1362876135082067,7.510592632142498,5.155990656802172,2.4579462577633686
1.11690909973307,1.02253990550377,1.42412025207326,1.27549668851512,0,33.0,18,0.9,-8.940409918386687,1.2338310174017189,-0.0003869912114387031,4.756046358259419,6.7661560710357405,7.239123563432548,-8.468631925666498
1.11606231497209,1.02168062827225,1.4167251950898,1.27832184489377,0,33.0,18,0.9,-8.137047216912768,1.2366045368231837,-0.007792749878698935,5.147415306321499,6.7179939941312155,7.762078332510998,-7.717023996616487
1.11719136132007,1.02168062827225,1.41032122821752,1.26714405226522,0,33.0,18,0.9,-14.001997770633452,1.2243010802940681,-0.004199333542053596,4.996421713846134,6.675758266745272,7.550343366603789,-13.265488600460076
1.14297125293213,1.05235682543736,1.45705493884498,1.26124807373587,0,33.0,18,0.9,4.513980882205569,1.221494306976636,0.01227724194098534,4.011190584523925,7.097020310471421,6.2951434613486335,3.9899693482176195
1.14334760171479,1.05089605414379,1.44981235726324,1.27242586636442,0,33.0,18,0.9,6.467146066340299,1.2333972520423693,-0.003939487192841984,4.476088086685322,7.053942799891775,6.9141629267260205,5.728557772293257
1.14250081695381,1.05072419869748,1.44226482487805,1.26960070998578,0,33.0,18,0.9,6.578074073062285,1.2300793489705784,-0.006502062751629456,4.632822445509726,7.002594223210531,7.1176523314456555,5.816632609546698
1.1472992639327,1.04866193334185,1.46597474984565,1.2745140254269,0,33.0,18,0.9,4.8087596010394575,1.2359574953759758,0.0029232684200686254,4.036467923086006,7.160912627513745,6.336376109380741,4.300623579702735
1.14720517673704,1.04737301749457,1.45880840596477,1.29121929792671,0,33.0,18,0.9,9.109720867081517,1.2537750834365948,-0.017413817277686316,4.675642090196754,7.1200398206026065,7.1933976492156955,8.163187553352255
1.14626430478039,1.04754487294088,1.45126087357958,1.27733918180555,0,33.0,18,0.9,6.157409933038929,1.2385057858266557,-0.010104939866689033,4.516845403040326,7.063866726396006,6.971511413543287,5.502576250362885
1.1713,1.0246,1.76977777777778,1.31,0,42.0,7,1.9,0.6740962628319024,1.297396140427431,0.17967540288380146,1.0681680895926058,9.198127588337133,2.3174973971142183,0.6517266822631055
1.1705,1.0242,1.76266666666667,1.31811764705882,0,42.0,7,1.9,0.8668506746163995,1.3037228229390156,0.16676050220160055,1.1178017898740924,9.149516730395183,2.3815121440133145,0.8385012592671219
1.1709,1.0242,1.75644444444444,1.312,0,42.0,7,1.9,0.7604642627888402,1.2959405847217838,0.1678533875338719,1.1221536865223227,9.104158263622464,2.390477607326786,0.7352906207542044
1.1822,1.0544,1.78488888888889,1.31682352941176,0,42.0,7,1.9,0.49829825041548165,1.3260044074977875,0.17325033106009302,1.2022865391469062,9.430315771606987,2.577108678570378,0.4614821262829862
1.1805,1.0523,1.77855555555556,1.32294117647059,0,42.0,7,1.9,0.6078103110858715,1.3250172945673868,0.1638950397707637,1.2355032054182282,9.377516431939613,2.6133788328084133,0.5647493244864489
1.1815,1.0556,1.77188888888889,1.30858823529412,0,42.0,7,1.9,0.46809038799345115,1.3105163514307476,0.17254617059745914,1.232198890733579,9.335760401254277,2.6240542088280865,0.4319347225276834
1.1905,1.0674,1.83233333333333,1.31329411764706,0,42.0,7,1.9,0.30011597871441065,0.8556282621978841,0.20471932574874963,1.0949570409032057,9.832553692045815,2.4716891880834595,0.27315932107054497
1.1897,1.0666,1.824,1.32976470588235,0,42.0,7,1.9,0.4183764388845811,1.4986518829879898,0.18197123772450086,1.1693022311408996,9.776940493882114,2.56197747601572,0.3818471628015021
1.1913,1.0694,1.81866666666667,1.31129411764706,0,42.0,7,1.9,0.3043517926359309,2.0943193156291975,0.1956250553262766,1.1477967027950209,9.74204209633107,2.5510530123904833,0.2757056725696805
1.1744,1.1011,1.4772,1.241,0,1.0,405,0.0,1.3323328967814383,1.2023466461714143,0.015930378726833005,4.081676381929391,7.416505673098833,6.488404651977063,1.036775783191709
1.175,1.1024,1.4733,1.2381,0,1.0,405,0.0,1.3170558619383725,1.1990197416414299,0.014968500121153472,4.139533574399537,7.3945880699887505,6.5649495286813275,1.018484452461052
1.1743,1.1001,1.4694,1.2371,0,1.0,405,0.0,1.3460281748904093,1.1976352417054328,0.013477867593565618,4.167325058068005,7.361007658420708,6.5952832650134745,1.0456516188366036
1.1861,1.1036,1.4767,1.2288,0,1.0,405,0.0,0.9630104478421605,1.1879606812294965,0.015641536458333327,3.9545943140528674,7.442370132145101,6.339722763456842,0.7411644588722746
1.1858,1.1026,1.4716,1.2284,0,1.0,405,0.0,1.0003165519767638,1.187318599017484,0.012181113643764396,4.040020059706995,7.405577024733977,6.447059688979005,0.7701342011500782
1.1855,1.105,1.4674,1.2249,0,1.0,405,0.0,1.0067513205875,1.1833879299396435,0.01247534492611635,4.107056183669371,7.38207086048028,6.53601192028354,0.767384429189287
1.1913,1.0991,1.4833,1.2349,0,1.0,405,0.0,0.8985194716660345,1.194471754471238,0.009849890679407114,3.872456539432261,7.489500158024534,6.233846269167314,0.7032723943164442
1.192,1.0982,1.4789,1.2317,0,1.0,405,0.0,0.884680380709544,1.1905699179095024,0.008698221969635656,3.895350137655428,7.4585098345124985,6.26135694506497,0.6923942572704685
1.1912,1.0976,1.4739,1.232,0,1.0,405,0.0,0.9330868107513979,1.19080422272371,0.0051474025974025395,3.9952789411267453,7.422515414496269,6.388095127777239,0.7299207551064463
1.1975,1.0987,1.71088888888889,1.31517647058824,0,93.1,12,4.4,0.49402466165750986,1.306350629935115,0.10338161334247364,1.9183607017093591,9.089724349902019,3.670265961097901,0.41907915889701186
1.1978,1.0963,1.70588888888889,1.31517647058824,0,93.1,12,4.4,0.5036953926709097,1.3041330895227685,0.09927984216437169,1.9350831587746737,9.048043692585917,3.687421783328553,0.4288589973362634
1.1981,1.0995,1.69966666666667,1.30494117647059,0,93.1,12,4.4,0.45190755079967065,1.2926551259248666,0.10438527467243741,1.9449513994946974,9.009637883576113,3.712474998396606,0.38112387834670003
1.207,1.1079,1.74277777777778,1.30952941176471,0,93.1,12,4.4,0.32242178001151284,1.3344375115160159,0.12384279140338528,1.7674225244861024,9.368309694807408,3.50525935740621,0.26921503232125665
1.2074,1.1061,1.737,1.31352941176471,0,93.1,12,4.4,0.3480343297707328,1.3262344764932086,0.11499140170174238,1.8118676106160274,9.324851990456981,3.558861521414876,0.29169983383744646
1.2068,1.1075,1.73055555555556,1.31764705882353,0,93.1,12,4.4,0.3849545275572846,1.3235173513954896,0.10656805555555815,1.8871011857959497,9.284067763037829,3.6604381454001755,0.3217727643696758
1.2127,1.1078,1.75055555555556,1.30788235294118,0,93.1,12,4.4,0.27546974306286337,1.366659898557639,0.1257656132249907,1.722246573672158,9.43915651111544,3.452801025642379,0.23002185570410383
1.2119,1.1066,1.74333333333333,1.31611764705882,0,93.1,12,4.4,0.32195385707564755,1.339424382132241,0.11270296177110439,1.798149809579743,9.385986471939123,3.546336577089585,0.26985494663461407
1.2116,1.1042,1.73755555555556,1.312,0,93.1,12,4.4,0.31697820462927007,1.3265355229858289,0.11275636856368898,1.7937032952753265,9.33408966309713,3.535891831276893,0.2664617897429816
1.1765,1.0725,1.5209,1.271,0,28.9,6,1.5,1.2658138179761405,1.2351126040553728,0.02011683713611312,3.2803909546584777,7.645867460184076,5.404167669756221,1.0826365925672494
1.1752,1.0739,1.5166,1.2697,0,28.9,6,1.5,1.321137011341754,1.2336683238417856,0.01925538316137665,3.352480353994455,7.6175788863545995,5.499763313384753,1.1247733770860024
1.176,1.0766,1.5122,1.266,0,28.9,6,1.5,1.2814463488396188,1.2295762019433194,0.01847077409162723,3.4173166261901797,7.596144198838343,5.589818945895468,1.081990478106125
1.1782,1.0813,1.5027,1.2599,0,28.9,6,1.5,1.226271027177179,1.2227118302416387,0.014513707437098233,3.5776389056907556,7.548997596370362,5.809269508623428,1.0193510096787608
1.1779,1.0805,1.4981,1.2579,0,28.9,6,1.5,1.238860446803738,1.2202696241887299,0.013053175928134264,3.62105307144519,7.5151353009109085,5.863687714727462,1.0300611886700108
1.1776,1.0825,1.4944,1.2546,0,28.9,6,1.5,1.2332990604626162,1.2166184129727977,0.013536617248525395,3.668624714681398,7.493930842304387,5.9279569885160175,1.0184843561080612
1.1835,1.0838,1.5112,1.2595,0,28.9,6,1.5,1.050458549135357,1.2225121047118748,0.01634120682810636,3.467757089333461,7.6242596354109695,5.676346433112093,0.8698426734420843
1.1831,1.0864,1.5065,1.2558,0,28.9,6,1.5,1.0524908895022982,1.218413866715995,0.01653369963369955,3.5338604249994887,7.59755481664152,5.766155970197351,0.8639881701929872
