A2,A6,A7,A9,class,contam,num,std,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8
1.1455,0.9636,1.64511111111111,1.29035294117647,0,42.2,8,3.2,1.8844747777777766,1.6194139963213432,1.3102525428681266,0.2749311127319877,-0.2668708967320257,1.2014849355174682,-24.48445070086157,11.366479183563403
1.145,0.9638,1.639,1.29647058823529,0,42.2,8,3.2,1.876655,1.6212317738750317,1.338306574394449,0.2642014519056301,-0.27333878823529,1.2245128957200626,-19.35528059177163,11.32736362169151
1.1452,0.9645,1.633,1.29647058823529,0,42.2,8,3.2,1.8701116,1.6232150240645546,1.344306574394449,0.259573502722327,-0.27399908823529007,1.228161852311584,-19.494034259422087,11.163898741392071
1.1473,0.9743,1.65244444444444,1.30588235294118,0,42.2,8,3.2,1.895849511111106,1.6172117010715104,1.3587666282199327,0.2653853853853785,-0.289114530718958,1.2417153704092625,-23.656435324472294,11.974808371975934
1.1474,0.9752,1.64511111111111,1.30388235294118,0,42.2,8,3.2,1.8876004888888878,1.6189964776872041,1.3588804321414982,0.26170210632900814,-0.2878835973856244,1.2397558795447456,-25.506007388148404,11.669305134326596
1.1467,0.9745,1.641,1.29564705882353,0,42.2,8,3.2,1.8817347000000002,1.6181655864097222,1.3333483598615938,0.2665486243530367,-0.27930155882353014,1.2169089256968006,-32.482664538705365,11.298392682884367
1.1628,1.0003,1.69722222222222,1.312,0,42.2,8,3.2,1.9735299999999976,1.620413730856707,1.3361217777777805,0.2936144986449847,-0.31220916666666665,1.2178306738358928,31.51448385051188,15.350995967173969
1.163,1.0016,1.691,1.29976470588235,0,42.2,8,3.2,1.966633,1.6203142027621773,1.298152996539782,0.3010047067342535,-0.3008703058823501,1.1814958253112804,19.35495885713586,14.09655327396559
1.1621,1.0016,1.68533333333333,1.30788235294118,0,42.2,8,3.2,1.9585258666666627,1.621484185984213,1.3331052687428075,0.28859704356690347,-0.3089788862745133,1.211486480046999,27.73678128822004,14.127247215796547
1.1972,1.0335,1.5304,1.2541,0,58.7,9,0.8,1.83219488,1.7160359954810804,1.2964668100000003,0.22031735906227573,-0.2718684,1.1185743434235962,4.196330055027348,9.260801413074468
1.1966,1.0347,1.5257,1.2522,0,58.7,9,0.8,1.8256526200000003,1.71560515604607,1.2945048399999997,0.2184155885641272,-0.27044179,1.1155107021090198,4.163821661151266,9.136561785245803
1.1962,1.0337,1.5218,1.2494,0,58.7,9,0.8,1.82037716,1.7164077390560417,1.28860036,0.21802465183287975,-0.2669846600000001,1.111143551616302,4.141162743950986,9.035983492061868
1.1925,1.0396,1.5146,1.2447,0,58.7,9,0.8,1.8061604999999998,1.7075235244531375,1.2793780899999996,0.21683939905198044,-0.26507816000000006,1.0985590102636225,4.0927092392565045,8.772700659614944
1.194,1.0388,1.5114,1.2417,0,58.7,9,0.8,1.8046116,1.7116802577590298,1.2721188899999998,0.2172022227591206,-0.26154232,1.092505416102334,3.9594727391459443,8.72320773456006
1.1927,1.0385,1.5066,1.2398,0,58.7,9,0.8,1.7969218200000001,1.710771322918799,1.2703040399999999,0.21519599935473457,-0.25930410000000004,1.0912174088641742,4.000400094143074,8.615394271124973
1.1919,1.0441,1.4688,1.2251,0,58.7,9,0.8,1.75066272,1.7179930715167537,1.25717001,0.19892253693576037,-0.24577408000000012,1.0729945571717445,3.707855840510039,7.971620839265728
1.1919,1.0449,1.4643,1.221,0,58.7,9,0.8,1.7452991699999998,1.7185646159188748,1.2475410000000007,0.1992628992628991,-0.24184707000000016,1.0642229214093526,3.612048485247381,7.885297256420049
1.1922,1.0434,1.4603,1.2183,0,58.7,9,0.8,1.7409696599999998,1.721210680307151,1.2422548900000001,0.19863744562094723,-0.23827701999999995,1.0610589112163276,3.5781879173256685,7.826908950721112
1.2156,1.1146,1.80544444444444,1.31082352941177,1,424.7,15,1.2,2.1946982666666615,1.6352508953185336,1.2236374102268597,0.377336005903579,-0.4031274627451029,0.9918243684279759,2.6238352547639394,-21.206045866059167
1.2158,1.1164,1.79855555555556,1.31082352941177,1,424.7,15,1.2,2.18668384444445,1.6365752349446145,1.2305262991157397,0.37208061588782954,-0.4037753960784374,0.9933441340619236,2.6146332081478407,-29.56125031341752
1.215,1.115,1.79222222222222,1.31082352941177,1,424.7,15,1.2,2.1775499999999974,1.6373249805815266,1.2368596324490797,0.36724904764753247,-0.4019290849673254,1.0007183930747399,2.661187718536656,-43.7150975986811
1.2209,1.117,1.79822222222222,1.31764705882353,1,424.7,15,1.2,2.1954495111111085,1.6461876647864164,1.255618608227609,0.36472222222221984,-0.41103905882353,1.0138312437464372,2.5802397755679065,-14.701894626950512
1.2211,1.1186,1.79122222222222,1.31364705882353,1,424.7,15,1.2,2.187261455555553,1.6471141653770922,1.2480934317570211,0.3635490676060239,-0.40748601437908527,1.001674927231024,2.5187022889201796,-23.4555046174207
1.2203,1.1198,1.78555555555556,1.31152941176471,1,424.7,15,1.2,2.17891344444445,1.6463756572659896,1.2460832541330362,0.3614300522266067,-0.40563896732026605,0.9964881551473928,2.5089947052175527,-38.96443839693767
1.2221,1.1201,1.79111111111111,1.31717647058824,1,424.7,15,1.2,2.1889168888888872,1.6487433739167814,1.261019214148423,0.3598110436266863,-0.4121889150326843,1.0108369495435716,2.5298411737234963,-19.105237340460775
1.2215,1.1211,1.78522222222222,1.30294117647059,1,424.7,15,1.2,2.180648944444442,1.646868263656361,1.215374663590935,0.3701479809380451,-0.3980315875817009,0.9638084825532263,2.361380482600329,-69.99284211894496
1.2227,1.1217,1.778,1.30494117647059,1,424.7,15,1.2,2.1739606,1.6508222977201394,1.2298126505190377,0.36251352326000535,-0.3996237764705899,0.9741909743254755,2.3686689911545127,-94.45685800696523
1.1070299441883,0.998995709360235,1.4171063835941,1.26370473145643,0,1.0,17,0.0,1.5687792007390602,1.6003852381497359,1.4435479961676982,0.12139042318918386,-0.26328583541960016,1.270749910742282,-9.696760635390843,7.235491877142184
1.10674768260131,0.998308287575022,1.41001627741408,1.27205736770634,0,1.0,17,0.0,1.560532247458159,1.6042676828240752,1.4801710370282428,0.10845337105864589,-0.2713637380753955,1.3000581405013067,-8.360868430586825,7.243045394389716
1.10543046186201,0.996589733111991,1.40338359743922,1.27205736770634,0,1.0,17,0.0,1.5513429782868062,1.6051687190756927,1.486803717003103,0.10323923516883173,-0.2706817219808271,1.3055870064378878,-7.828303221195846,7.1907425859520595
1.11643866375475,1.00148761333163,1.4703202987947,1.27181170193428,0,1.0,17,0.0,1.6415224296778397,1.5994648241094085,1.41899640831655,0.1560833231511481,-0.2725113566809032,1.2539321513547461,-13.999201339047055,7.773055471152173
1.11662683814608,1.00380766185672,1.46193415170005,1.26075674219176,0,1.0,17,0.0,1.6324349093905983,1.5997888032111425,1.3883301534736903,0.15956877546302345,-0.2625156312415047,1.2264274404937512,-18.42889999319675,7.613278904919614
1.11559187899377,1.00071426382327,1.45423414391314,1.26628422206302,0,1.0,17,0.0,1.6223318011049566,1.6031446808069711,1.4155258091956275,0.14842633160501179,-0.26660866507931114,1.2495377817179567,-13.999316570995056,7.5880399226264
1.1170972741244,1.01179894010982,1.4539291931097,1.27279436502251,0,1.0,17,0.0,1.6241803383927345,1.6010376539238422,1.4388706675458642,0.1423127200001287,-0.27815024838611024,1.2633386840921828,-16.171994707076227,7.629376469706039
1.11643866375475,1.01102559060146,1.44638166072452,1.26996920864386,0,1.0,17,0.0,1.6147964085786592,1.6024432342416588,1.4364093388228525,0.13891081049834453,-0.27489083008700854,1.2609180252836587,-15.930179029288428,7.54233704476724
1.11549779179811,1.010767807432,1.43845293983503,1.26726688515125,0,1.0,17,0.0,1.6045910779914756,1.603178298330863,1.4347793035171716,0.1350828753513501,-0.27198806197538783,1.2589973455616725,-15.61847140937961,7.453005957639098
1.1347,0.9232,1.5595555555555554,1.295294117647059,0,1.0,1,0.0,1.7696276888888887,1.6516938962154963,1.4135254133025765,0.20401655061055582,-0.25232025098039235,1.2785950916350934,-6.7276943101111435,9.620567629677211
1.1342,0.9227,1.555222222222222,1.295294117647059,0,1.0,1,0.0,1.7639330444444443,1.6526527908375561,1.4178587466359098,0.2006711070743766,-0.25237543986928124,1.2814036772050446,-6.59754497457299,9.538422923666754
1.1339,0.924,1.5511111111111109,1.299294117647059,0,1.0,1,0.0,1.7588048888888885,1.6534686782426644,1.4363482106881975,0.19381061612137282,-0.25740967320261454,1.2960627155520534,-6.365322780622219,9.514887452648914
1.1331,0.9231,1.577888888888889,1.2963529411764707,0,1.0,1,0.0,1.7879059,1.6417841315175647,1.3989950003844682,0.21717538393280283,-0.2519132856209152,1.2701699692607575,-6.6879570925594285,9.920478957248992
1.1333,0.926,1.5723333333333334,1.2922352941176471,0,1.0,1,0.0,1.7819253666666666,1.6419290266260478,1.3897740161476357,0.21675467346443306,-0.24988262745098067,1.2612876973155926,-7.11731172239524,9.735024509786554
1.133,0.9264,1.5684444444444443,1.2902352941176471,0,1.0,1,0.0,1.7770475555555554,1.642241614630314,1.3864979638600543,0.2156266780138393,-0.24839778300653625,1.2577976094649435,-7.2083594062760366,9.62596534002612
1.1283,0.9383,1.6076666666666668,1.3058823529411767,0,1.0,1,0.0,1.8139303000000002,1.6145402939743023,1.4035444059976943,0.23109609609609597,-0.2683893196078433,1.2801533872447095,-6.87506953684,10.385881254344639
1.1285,0.9381,1.6011111111111112,1.31,0,1.0,1,0.0,1.806853888888889,1.6178969044693228,1.4249888888888893,0.2222222222222222,-0.2727912222222222,1.2970161946783108,-6.56427084532222,10.34024888667653
1.1268,0.9395,1.5945555555555555,1.299764705882353,0,1.0,1,0.0,1.7967452,1.6145951251109474,1.3945974409842368,0.22680324241692812,-0.2637940947712418,1.2697374795572212,-7.0592211878430025,9.967627143036225
1.1697,1.0244,1.6688,1.3406,1,465.9,16,2.7,1.95199536,1.6340944292373223,1.4690083600000001,0.24481575413993736,-0.3569187199999999,1.311490227322115,27.737517544243804,15.359069406074468
1.1697,1.0231,1.664,1.3394,1,465.9,16,2.7,1.9463807999999998,1.6360302719917281,1.4693923599999998,0.242347319695386,-0.3547383999999998,1.311435746781162,28.449025177083904,14.955864719514313
1.1694,1.0249,1.6588,1.3368,1,465.9,16,2.7,1.93980072,1.6358344217839431,1.4650342399999998,0.2408737283064034,-0.35320412,1.3048685349401288,25.083507571358627,14.312712303647599
1.1713,1.0101,1.6529,1.3322,1,465.9,16,2.7,1.93604177,1.6479566187250045,1.4540568400000005,0.24072962017715055,-0.33879429000000005,1.3032036766701844,33.909405519706894,14.425412283842725
1.1705,1.0092,1.6481,1.331,1,465.9,16,2.7,1.92910105,1.6482707376106522,1.4544609999999998,0.23824192336589026,-0.33696251999999993,1.3030447876481852,36.89888594675288,13.983580279131672
1.1708,1.0083,1.6428,1.3278,1,465.9,16,2.7,1.9233902400000003,1.6505540883750254,1.4480528400000001,0.23723452327157699,-0.33313524000000005,1.296490182718361,32.88931675279501,13.565885403472102
1.1738,1.0227,1.6395,1.3252,1,465.9,16,2.7,1.9244450999999998,1.6496061417095087,1.44185504,0.2371717476607305,-0.33971664999999995,1.2795934418460089,16.137354261350755,13.147679814442277
1.1736,1.0215,1.6355,1.3243,1,465.9,16,2.7,1.9194228,1.6509899635817558,1.44257049,0.23499207128294186,-0.33796325000000005,1.2801483510479712,16.568657677957912,12.930474593780108
1.1735,1.02,1.6301,1.3217,1,465.9,16,2.7,1.91292235,1.6529370713324005,1.4384908900000002,0.2333358553378225,-0.3343020000000001,1.276324010288468,16.419133839957762,12.609585432535653
1.1846,1.042,1.5776,1.289,0,73.6,10,6.0,1.86882496,1.6752693414326405,1.3729209999999998,0.2238944918541505,-0.31325919999999985,1.1867809667165323,6.1173220208308035,10.333611173371104
1.1843,1.0411,1.5732,1.2881,0,73.6,10,6.0,1.8631407599999998,1.6765427720367752,1.3741016100000003,0.22133374737986175,-0.31165851999999994,1.1879255292231434,6.181121414332903,10.217641508476792
1.1837,1.0394,1.5686,1.287,0,73.6,10,6.0,1.85675182,1.677717053825436,1.3747689999999997,0.2188034188034189,-0.30940283999999996,1.189400469581253,6.313384097978505,10.095798751742382
1.1852,1.0366,1.5436,1.2739,0,73.6,10,6.0,1.82947472,1.6889479686982982,1.3531212099999999,0.21171206531124895,-0.2937957600000001,1.1688898004189552,5.729017573763756,9.46962153472061
1.1845,1.0375,1.5389,1.2708,0,73.6,10,6.0,1.8228270500000001,1.6882713747374405,1.3468326399999997,0.21096946805162103,-0.29100875000000004,1.162317794310435,5.624769895313207,9.3243498074697
1.1855,1.0397,1.5354,1.2677,0,73.6,10,6.0,1.8202167,1.6897650549526406,1.33936329,0.21116983513449558,-0.28895538,1.1532847141969644,5.314548746030058,9.233390523874268
1.1866,1.039,1.528,1.2587,0,73.6,10,6.0,1.8131248000000002,1.6935485965139123,1.3150256899999997,0.21395090172400105,-0.2792919999999999,1.132125328495872,4.9003261858457865,9.029795504023909
1.1869,1.0379,1.5229,1.2553,0,73.6,10,6.0,1.80753001,1.6960846237342007,1.3081780900000002,0.213176133195252,-0.2751179100000001,1.1266585124472908,4.808249245739798,8.923710654455665
1.1873,1.0368,1.5187,1.2556,0,73.6,10,6.0,1.8031525099999999,1.699121821225223,1.31343136,0.2095412551768078,-0.27468815999999996,1.1314111681348082,4.856204539030981,8.87730856501928
1.1951,1.0684,1.759777777777778,1.3105882352941178,0,92.6,11,8.2,2.1031104222222226,1.630150182037702,1.2684519800076897,0.3427388789148215,-0.36255703529411787,1.1013120828722756,4.263345028705672,42.5801630778261
1.1943,1.0672,1.7534444444444444,1.3249411764705885,0,92.6,11,8.2,2.0941387,1.6328653799120056,1.3269658531334114,0.3234130507705358,-0.375572643137255,1.1560842253923753,4.907987708915668,57.988823856083954
1.1945,1.0682,1.7472222222222222,1.3229411764705885,0,92.6,11,8.2,2.0870569444444445,1.6342019150023537,1.3258923106497513,0.32071043920754877,-0.3739017320261442,1.1520255391099652,4.805943882927163,42.154781834848166
1.1984,1.0838,1.7713333333333334,1.3192941176470587,0,92.6,11,8.2,2.1227658666666667,1.6275618812726536,1.2884977531718562,0.3426371797158315,-0.3839318509803922,1.1015632523464094,3.942221449696972,120.29716416173521
1.1977,1.0868,1.7666666666666666,1.3192941176470587,0,92.6,11,8.2,2.1159366666666664,1.6262769751597703,1.293164419838523,0.33909993460555266,-0.3858407843137255,1.1007345095121268,3.92529533874794,66.06116062742367
1.1982,1.0876,1.7586666666666666,1.3171764705882352,0,92.6,11,8.2,2.1072344,1.6286211474427967,1.2934636585928487,0.335179230677623,-0.3836356705882351,1.0974884835525405,3.851626978459513,44.12491305703426
1.2063,1.0938,1.7585555555555554,1.3185882352941176,0,92.6,11,8.2,2.1213455666666663,1.6405362064124647,1.2987076139946174,0.3336654373859941,-0.3897407464052287,1.0897797560588398,3.4264084351248476,89.05723990344103
1.2058,1.0977,1.7523333333333333,1.3103529411764705,0,92.6,11,8.2,2.112963533333333,1.6385226779474018,1.2750444382929642,0.33729873705632374,-0.38385590784313717,1.0600889930123982,3.2270466468643364,39.124278173250545
1.2047,1.0952,1.7467777777777778,1.3205882352941178,0,92.6,11,8.2,2.104343188888889,1.6404914001298212,1.3177637447135722,0.32272704776045513,-0.39168147973856215,1.1031992502501728,3.5439463538442824,44.921849458061374
1.1612,1.0524,1.6434,1.3371,1,185.9,20,4.7,1.90831608,1.6121914062346356,1.4815364100000001,0.2290778550594571,-0.3708141599999999,1.2951386897020776,18.441732110941068,12.16355772854103
1.1609,1.0556,1.6394,1.3347,1,185.9,20,4.7,1.90317946,1.6109937797773681,1.47672409,0.22829100172323366,-0.3702506400000001,1.286885449700436,16.503196747618183,11.880180285364506
1.16,1.0564,1.6328,1.3326,1,185.9,20,4.7,1.894048,1.6106176052025198,1.4756227599999998,0.22527390064535496,-0.36828992000000005,1.2837792000975656,16.3286067089153,11.556189082021795
1.1569,1.0198,1.6232,1.3326,1,185.9,20,4.7,1.87788008,1.625445326175846,1.4852227599999999,0.21806993846615635,-0.34493936000000014,1.320354547359712,811.9562527178855,11.651895001183998
1.1566,1.021,1.6185,1.3296,1,185.9,20,4.7,1.8719571000000002,1.6253449135800926,1.4789361599999995,0.2172833935018052,-0.34258849999999974,1.3129131878363047,178.80674567661382,11.394621348900289
1.1568,1.0192,1.6132,1.3279,1,185.9,20,4.7,1.86614976,1.6280690158802178,1.4780184100000002,0.2148505158520972,-0.3396734400000001,1.311930086945115,200.65098807222145,11.236038232898698
1.1564,1.0098,1.6042,1.325,1,185.9,20,4.7,1.8550968800000003,1.634603789159008,1.4764249999999999,0.21071698113207557,-0.33092115999999994,1.3142984295879176,-147.48445429455475,11.027753471225406
1.1552,1.009,1.5983,1.3219,1,185.9,20,4.7,1.84635616,1.6342238150166377,1.47101961,0.20909297223693166,-0.3272847000000001,1.3089518370757913,-132.48059051706386,10.768507750849372
1.1558,1.0104,1.5924,1.3186,1,185.9,20,4.7,1.84049592,1.636117344569353,1.4649059599999998,0.20764447140907025,-0.3247609599999999,1.3012987149206028,-1943.0411266922877,10.568271614117862
1.1583,1.0365,1.5299,1.2782,0,54.8,19,4.9,1.7720831700000002,1.6421574945816302,1.38209524,0.19691754029103428,-0.2975413499999999,1.1995511955977487,11.24777952780549,8.804973673782715
1.1575,1.0363,1.5263,1.2755,0,54.8,19,4.9,1.76669225,1.6415342588777755,1.3761002500000004,0.19662877303018417,-0.2946046900000001,1.1943292488619646,11.137701993398526,8.718966735543734
1.1578,1.035,1.5215,1.2735,0,54.8,19,4.9,1.7615927,1.644164067151372,1.3738022500000002,0.19473890851982723,-0.2917525000000001,1.1926265840317325,11.02598658385289,8.647028471088454
1.162,1.0442,1.5272,1.2807,0,54.8,19,4.9,1.7746063999999997,1.646504321898346,1.39369249,0.19247286640118683,-0.30400224,1.2015490822535388,9.544604308244164,8.820988545227323
1.1627,1.0448,1.5226,1.278,0,54.8,19,4.9,1.77032702,1.6487004820206346,1.3886840000000003,0.19139280125195612,-0.30141248,1.1958953389529692,9.048440599912274,8.740013138460974
1.1614,1.0453,1.517,1.279,0,54.8,19,4.9,1.7618437999999998,1.6480101195193642,1.3978410000000001,0.1860828772478499,-0.30242009999999975,1.2028359158411859,9.55094679126229,8.658135823114055
1.1685,1.0594,1.516,1.2729,0,54.8,19,4.9,1.771446,1.65356108872987,1.3771744099999994,0.1909812239767461,-0.3035503999999998,1.1699461783774128,6.562299094677198,8.629739288235335
1.1694,1.0614,1.5117,1.2706,0,54.8,19,4.9,1.76778198,1.6553492604385591,1.37332436,0.18975287265858656,-0.3020183799999998,1.1638714171050453,6.247333158759222,8.557986546367339
1.1681,1.0596,1.5066,1.2679,0,54.8,19,4.9,1.7598594599999997,1.6551400888365218,1.3688704100000002,0.18826405867970653,-0.29809336,1.161738669324876,6.3695268100316085,8.45905921630893
1.14268899134514,1.04797451155663,1.48915101090723,1.27414552676882,1,332.9,14,2.1,1.701636466614178,1.6191800755418153,1.408441339246584,0.16874484085319114,-0.29761230759452606,1.2118117044292789,16.828904214343233,8.084324929293537
1.14090133462752,1.04556853530839,1.48198466702635,1.26309056702629,1,332.9,14,2.1,1.6907982845078835,1.6177186462387025,1.376503680510735,0.17330039960270233,-0.2850539023437828,1.1866754824601924,15.115341151705216,7.914405947386326
1.14193629377983,1.04737301749457,1.4747420854446,1.27414552676882,1,332.9,14,2.1,1.684061511333744,1.6230155091529241,1.4228502647092138,0.15743614403645445,-0.29663549188799565,1.2228531111037604,18.964418645881068,7.937440034174668
1.15237997249858,1.06619118886477,1.67189277986974,1.29085079926863,1,332.9,14,2.1,1.9266557556868653,1.575699542723706,1.285253805371351,0.2951866945560252,-0.33532418115786333,1.113564883743254,8.047328482055043,11.12970283539822
