A2,A6,A7,A9,class,contam,num,std,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9
1.1455,0.9636,1.64511111111111,1.29035294117647,0,42.2,8,3.2,-0.4968980668480161,0.7467724288840266,2.898214618874701,2.1227739607843117,2.60871111111111,-1.8121229281045739,0.35475816993464004,0.06633295512272058,0.12292393823929108
1.145,0.9638,1.639,1.29647058823529,0,42.2,8,3.2,-0.45332252683204466,0.7434029038112546,2.9065987151419406,2.1249152941176406,2.6028000000000002,-1.7935411764705929,0.34252941176470997,0.06903504418424712,0.12586181465563495
1.1452,0.9645,1.633,1.29647058823529,0,42.2,8,3.2,-0.3875401508080796,0.7439428312159733,2.9088404596376174,2.1171364705882287,2.5975,-1.781281882352946,0.33652941176470996,0.06888416596185384,0.12681060755739532
1.1473,0.9743,1.65244444444444,1.30588235294118,0,42.2,8,3.2,-0.4863154456433363,0.7460855855855836,2.91104641964371,2.157898039215686,2.62674444444444,-1.806650065359464,0.3465620915032599,0.07291547658923989,0.12727185326900414
1.1474,0.9752,1.64511111111111,1.30388235294118,0,42.2,8,3.2,-0.39643837529765014,0.7479202382026506,2.9117440306394107,2.1450313464052333,2.62031111111111,-1.7941476104575103,0.34122875816993004,0.07197259990494877,0.12783337225347607
1.1467,0.9745,1.641,1.29564705882353,0,42.2,8,3.2,-0.3363483197238315,0.7521338418232993,2.9050315804566806,2.1261568235294126,2.6155,-1.7962815176470581,0.34535294117647,0.06874923560937264,0.12589793135289806
1.1628,1.0003,1.69722222222222,1.312,0,42.2,8,3.2,-0.68385435982748,0.7624237804878048,2.901198036006548,2.2267555555555525,2.69752222222222,-1.8688508444444398,0.3852222222222199,0.07054150244278484,0.12216002207278906
1.163,1.0016,1.691,1.29976470588235,0,42.2,8,3.2,-0.5564385632702014,0.770601013758148,2.8911307614707593,2.197902117647054,2.6926,-1.870373647058827,0.39123529411765,0.06510329104318952,0.1193194081812317
1.1621,1.0016,1.68533333333333,1.30788235294118,0,42.2,8,3.2,-0.5212522331712728,0.7658181163983069,2.901236783320928,2.2042177254901976,2.68693333333333,-1.8507765843137147,0.37745098039214997,0.06902013407058258,0.12283355344219835
1.1972,1.0335,1.5304,1.2541,0,58.7,9,0.8,1.4226205133066052,0.8240969619647557,2.907523941453215,1.91927464,2.5639000000000003,-1.55939148,0.2763,0.0268398474020749,0.12350226819457547
1.1966,1.0347,1.5257,1.2522,0,58.7,9,0.8,1.4810909463246054,0.8263057019645423,2.9076368486596316,1.9104815400000001,2.5604,-1.55301748,0.2735000000000001,0.026258820460448133,0.12373322034653018
1.1962,1.0337,1.5218,1.2494,0,58.7,9,0.8,1.5063279081844194,0.8273571314230831,2.9065165724799575,1.90133692,2.5555000000000003,-1.54906772,0.2724,0.02511244515359173,0.12324925596741823
1.1925,1.0396,1.5146,1.2447,0,58.7,9,0.8,1.6498222555523656,0.8352213384751347,2.9049403274792023,1.8852226199999997,2.5542,-1.5448952500000002,0.26990000000000003,0.02486124265765803,0.12391405976500665
1.194,1.0388,1.5114,1.2417,0,58.7,9,0.8,1.6711724489779027,0.8365949907385036,2.9033382162233687,1.8767053800000002,2.5502000000000002,-1.5402102000000002,0.26970000000000005,0.02268512506020272,0.12277596797036208
1.1927,1.0385,1.5066,1.2398,0,58.7,9,0.8,1.7083282731654832,0.8376351024358767,2.9035461834594445,1.86788268,2.5450999999999997,-1.5344905399999997,0.2667999999999999,0.02240306201616663,0.12306734344960586
1.1919,1.0441,1.4688,1.2251,0,58.7,9,0.8,2.082450396229471,0.8522569586156232,2.9059278867102396,1.7994268800000002,2.5129,-1.4774033100000001,0.24370000000000003,0.015817820751175105,0.12366549810284047
