A2,A6,A7,A9,class,contam,num,std,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3
1.2215,1.1211,1.78522222222222,1.30294117647059,1,424.7,15,1.2,3.612347980938045,1.0661091891265058,1.30294117647059
1.2227,1.1217,1.778,1.30494117647059,1,424.7,15,1.2,3.6059135232600052,1.0743031116086297,1.30494117647059
1.1070299441883,0.998995709360235,1.4171063835941,1.26370473145643,0,1.0,17,0.0,3.1193818419096537,1.1257770518789447,1.26370473145643
1.10674768260131,0.998308287575022,1.41001627741408,1.27205736770634,0,1.0,17,0.0,3.10506994620869,1.1456552396419375,1.27205736770634
1.10543046186201,0.996589733111991,1.40338359743922,1.27205736770634,0,1.0,17,0.0,3.096418701392814,1.1490883139155224,1.27205736770634
1.11643866375475,1.00148761333163,1.4703202987947,1.27181170193428,0,1.0,17,0.0,3.159058549814408,1.101740368078015,1.27181170193428
1.11662683814608,1.00380766185672,1.46193415170005,1.26075674219176,0,1.0,17,0.0,3.1671840991764633,1.0914033771254843,1.26075674219176
1.11559187899377,1.00071426382327,1.45423414391314,1.26628422206302,0,1.0,17,0.0,3.149854859251552,1.103413121242027,1.26628422206302
1.1170972741244,1.01179894010982,1.4539291931097,1.27279436502251,0,1.0,17,0.0,3.1659106002197683,1.1273725372745405,1.27279436502251
1.11643866375475,1.01102559060146,1.44638166072452,1.26996920864386,0,1.0,17,0.0,3.1609619917012646,1.1273677950716876,1.26996920864386
1.11549779179811,1.010767807432,1.43845293983503,1.26726688515125,0,1.0,17,0.0,3.15661849021535,1.1284749323163026,1.26726688515125
1.1347,0.9232,1.5595555555555554,1.295294117647059,0,1.0,1,0.0,3.0504165506105556,0.9931886142307327,1.295294117647059
1.1342,0.9227,1.555222222222222,1.295294117647059,0,1.0,1,0.0,3.0460711070743764,0.9954165427243062,1.295294117647059
1.1339,0.924,1.5511111111111109,1.299294117647059,0,1.0,1,0.0,3.041810616121373,1.0056433981182027,1.299294117647059
1.1331,0.9231,1.577888888888889,1.2963529411764707,0,1.0,1,0.0,3.0633753839328026,0.9831478813952623,1.2963529411764707
1.1333,0.926,1.5723333333333334,1.2922352941176471,0,1.0,1,0.0,3.068754673464433,0.9834438350221133,1.2922352941176471
1.133,0.9264,1.5684444444444443,1.2902352941176471,0,1.0,1,0.0,3.0684266780138394,0.9832574408645716,1.2902352941176471
1.1283,0.9383,1.6076666666666668,1.3058823529411767,0,1.0,1,0.0,3.107696096096096,0.9952995673126251,1.3058823529411767
1.1285,0.9381,1.6011111111111112,1.31,0,1.0,1,0.0,3.098422222222222,1.0054726363636366,1.31
1.1268,0.9395,1.5945555555555555,1.299764705882353,0,1.0,1,0.0,3.105803242416928,0.9953747259183318,1.299764705882353
1.1697,1.0244,1.6688,1.3406,1,465.9,16,2.7,3.293615754139937,1.103224019645254,1.3406
1.1697,1.0231,1.664,1.3394,1,465.9,16,2.7,3.288547319695386,1.1030249900937499,1.3394
1.1694,1.0249,1.6588,1.3368,1,465.9,16,2.7,3.290673728306403,1.1041303307065347,1.3368
1.1713,1.0101,1.6529,1.3322,1,465.9,16,2.7,3.2609296201771505,1.0845676593163531,1.3322
1.1705,1.0092,1.6481,1.331,1,465.9,16,2.7,3.2566419233658905,1.0848002919725745,1.331
1.1708,1.0083,1.6428,1.3278,1,465.9,16,2.7,3.2538345232715766,1.0821074863476992,1.3278
1.1738,1.0227,1.6395,1.3252,1,465.9,16,2.7,3.2825717476607306,1.0954679837804209,1.3252
1.1736,1.0215,1.6355,1.3243,1,465.9,16,2.7,3.277992071282942,1.0953693399786002,1.3243
1.1735,1.02,1.6301,1.3217,1,465.9,16,2.7,3.2733358553378222,1.0930793864180113,1.3217
1.1846,1.042,1.5776,1.289,0,73.6,10,6.0,3.3078944918541504,1.0974295651622719,1.289
1.1843,1.0411,1.5732,1.2881,0,73.6,10,6.0,3.303533747379862,1.0980134732843885,1.2881
1.1837,1.0394,1.5686,1.287,0,73.6,10,6.0,3.297603418803419,1.09755829312763,1.287
1.1852,1.0366,1.5436,1.2739,0,73.6,10,6.0,3.284912065311249,1.0898007685190463,1.2739
1.1845,1.0375,1.5389,1.2708,0,73.6,10,6.0,3.285969468051621,1.0887599025277794,1.2708
1.1855,1.0397,1.5354,1.2677,0,73.6,10,6.0,3.2905698351344954,1.0882269783854372,1.2677
1.1866,1.039,1.528,1.2587,0,73.6,10,6.0,3.291950901724001,1.0772999947054973,1.2587
1.1869,1.0379,1.5229,1.2553,0,73.6,10,6.0,3.288976133195252,1.073937933949045,1.2553
1.1873,1.0368,1.5187,1.2556,0,73.6,10,6.0,3.2831412551768078,1.0762808415407916,1.2556
1.1951,1.0684,1.759777777777778,1.3105882352941178,0,92.6,11,8.2,3.4795388789148216,1.0428181477249538,1.3105882352941178
1.1943,1.0672,1.7534444444444444,1.3249411764705885,0,92.6,11,8.2,3.4578130507705356,1.0684322802364286,1.3249411764705885
1.1945,1.0682,1.7472222222222222,1.3229411764705885,0,92.6,11,8.2,3.4571104392075487,1.0700042361698971,1.3229411764705885
1.1984,1.0838,1.7713333333333334,1.3192941176470587,0,92.6,11,8.2,3.5102371797158316,1.0649570757518496,1.3192941176470587
1.1977,1.0868,1.7666666666666666,1.3192941176470587,0,92.6,11,8.2,3.5126999346055525,1.070725798729255,1.3192941176470587
1.1982,1.0876,1.7586666666666666,1.3171764705882352,0,92.6,11,8.2,3.510379230677623,1.072935450534771,1.3171764705882352
1.2063,1.0938,1.7585555555555554,1.3185882352941176,0,92.6,11,8.2,3.521265437385994,1.0814344972391143,1.3185882352941176
1.2058,1.0977,1.7523333333333333,1.3103529411764705,0,92.6,11,8.2,3.5326987370563234,1.075581980055987,1.3103529411764705
1.2047,1.0952,1.7467777777777778,1.3205882352941178,0,92.6,11,8.2,3.513127047760455,1.0934290923761643,1.3205882352941178
1.1612,1.0524,1.6434,1.3371,1,185.9,20,4.7,3.333877855059457,1.1448941449945236,1.3371
1.1609,1.0556,1.6394,1.3347,1,185.9,20,4.7,3.3394910017232338,1.1470484746883007,1.3347
1.16,1.0564,1.6328,1.3326,1,185.9,20,4.7,3.3380739006453553,1.1489338336991672,1.3326
1.1569,1.0198,1.6232,1.3326,1,185.9,20,4.7,3.2576699384661563,1.1156875620059143,1.3326
1.1566,1.021,1.6185,1.3296,1,185.9,20,4.7,3.2592833935018053,1.1152058815940682,1.3296
1.1568,1.0192,1.6132,1.3279,1,185.9,20,4.7,3.2532505158520975,1.1140429726456735,1.3279
1.1564,1.0098,1.6042,1.325,1,185.9,20,4.7,3.2303169811320753,1.1051178936541577,1.325
1.1552,1.009,1.5983,1.3219,1,185.9,20,4.7,3.2270929722369317,1.103138576293562,1.3219
1.1558,1.0104,1.5924,1.3186,1,185.9,20,4.7,3.22844447140907,1.1032331713036925,1.3186
1.1583,1.0365,1.5299,1.2782,0,54.8,19,4.9,3.2699175402910345,1.1068885327537745,1.2782
1.1575,1.0363,1.5263,1.2755,0,54.8,19,4.9,3.269228773030184,1.1046037666743105,1.2755
1.1578,1.035,1.5215,1.2735,0,54.8,19,4.9,3.264738908519827,1.103230580841275,1.2735
1.162,1.0442,1.5272,1.2807,0,54.8,19,4.9,3.280872866401187,1.1214569133433734,1.2807
1.1627,1.0448,1.5226,1.278,0,54.8,19,4.9,3.280992801251956,1.1207507705241033,1.278
1.1614,1.0453,1.517,1.279,0,54.8,19,4.9,3.2766828772478496,1.1271882645352667,1.279
1.1685,1.0594,1.516,1.2729,0,54.8,19,4.9,3.3097812239767457,1.132268278333773,1.2729
1.1694,1.0614,1.5117,1.2706,0,54.8,19,4.9,3.3125528726585864,1.1335251807263342,1.2706
1.1681,1.0596,1.5066,1.2679,0,54.8,19,4.9,3.307464058679707,1.1306130402469137,1.2679
1.14268899134514,1.04797451155663,1.48915101090723,1.27414552676882,1,332.9,14,2.1,3.2646938639664507,1.1424837906389063,1.27414552676882
1.14090133462752,1.04556853530839,1.48198466702635,1.26309056702629,1,332.9,14,2.1,3.264437470219482,1.1255836566447206,1.26309056702629
1.14193629377983,1.04737301749457,1.4747420854446,1.27414552676882,1,332.9,14,2.1,3.2521821790255943,1.1529842505566648,1.27414552676882
1.15237997249858,1.06619118886477,1.67189277986974,1.29085079926863,1,332.9,14,2.1,3.427569072285565,1.0626219016178486,1.29085079926863
1.15256814688991,1.06378521261652,1.66266801806562,1.27697068314746,1,332.9,14,2.1,3.429611294305694,1.043302527550142,1.27697068314746
1.15162727493327,1.06292593538501,1.65435810867183,1.28802564288998,1,332.9,14,2.1,3.410265824641233,1.0659148144119173,1.28802564288998
1.15567302434684,1.04969306601967,1.53283521350027,1.28937680463629,1,332.9,14,2.1,3.2882047985366447,1.138483041573591,1.28937680463629
1.15539076275985,1.05166940365215,1.52444906640562,1.27279436502251,1,332.9,14,2.1,3.301057078455398,1.1175907749562706,1.27279436502251
1.15557893715118,1.05063827097433,1.51613915701183,1.28114700127241,1,332.9,14,2.1,3.284699799003495,1.1373970067401031,1.28114700127241
1.11690909973307,1.02253990550377,1.42412025207326,1.27549668851512,0,33.0,18,0.9,3.161601919529171,1.1681329490837882,1.27549668851512
1.11606231497209,1.02168062827225,1.4167251950898,1.27832184489377,0,33.0,18,0.9,3.151630821637891,1.1784467486618673,1.27832184489377
1.11719136132007,1.02168062827225,1.41032122821752,1.26714405226522,0,33.0,18,0.9,3.156353284322516,1.1631858082706616,1.26714405226522
1.14297125293213,1.05235682543736,1.45705493884498,1.26124807373587,0,33.0,18,0.9,3.259962145747836,1.1489156011507682,1.26124807373587
1.14334760171479,1.05089605414379,1.44981235726324,1.27242586636442,0,33.0,18,0.9,3.2412002228095282,1.1735806557020132,1.27242586636442
1.14250081695381,1.05072419869748,1.44226482487805,1.26960070998578,0,33.0,18,0.9,3.2374471515971406,1.174297228523316,1.26960070998578
1.1472992639327,1.04866193334185,1.46597474984565,1.2745140254269,0,33.0,18,0.9,3.2475463990364686,1.1619789252794495,1.2745140254269
1.14720517673704,1.04737301749457,1.45880840596477,1.29121929792671,0,33.0,18,0.9,3.224537394448493,1.197024778950235,1.29121929792671
1.14626430478039,1.04754487294088,1.45126087357958,1.27733918180555,0,33.0,18,0.9,3.231249110795461,1.1777134020354072,1.27733918180555
1.1713,1.0246,1.76977777777778,1.31,0,42.0,7,1.9,3.4001754028838014,0.9935236401305865,1.31
1.1705,1.0242,1.76266666666667,1.31811764705882,0,42.0,7,1.9,3.385660502201601,1.0095385991697523,1.31811764705882
1.1709,1.0242,1.75644444444444,1.312,0,42.0,7,1.9,3.387153387533872,1.0037325862348203,1.312
1.1822,1.0544,1.78488888888889,1.31682352941176,0,42.0,7,1.9,3.464250331060093,1.0243523481423706,1.31682352941176
1.1805,1.0523,1.77855555555556,1.32294117647059,0,42.0,7,1.9,3.4489950397707636,1.035507390920884,1.32294117647059
1.1815,1.0556,1.77188888888889,1.30858823529412,0,42.0,7,1.9,3.4652461705974593,1.0201614768918614,1.30858823529412
1.1905,1.0674,1.83233333333333,1.31329411764706,0,42.0,7,1.9,3.530019325748749,1.0047238561752185,1.31329411764706
1.1897,1.0666,1.824,1.32976470588235,0,42.0,7,1.9,3.504871237724501,1.0340138338447717,1.32976470588235
1.1913,1.0694,1.81866666666667,1.31129411764706,0,42.0,7,1.9,3.5257250553262764,1.0110841418766299,1.31129411764706
1.1744,1.1011,1.4772,1.241,0,1.0,405,0.0,3.392530378726833,1.1479712896696455,1.241
1.175,1.1024,1.4733,1.2381,0,1.0,405,0.0,3.3947685001211534,1.1469895546487479,1.2381
1.1743,1.1001,1.4694,1.2371,0,1.0,405,0.0,3.3879778675935657,1.145781334314006,1.2371
1.1861,1.1036,1.4767,1.2288,0,1.0,405,0.0,3.4089415364583333,1.1284487045330802,1.2288
1.1858,1.1026,1.4716,1.2284,0,1.0,405,0.0,3.4031811136437646,1.1305969890296277,1.2284
1.1855,1.105,1.4674,1.2249,0,1.0,405,0.0,3.4079753449261165,1.1298350218413522,1.2249
1.1913,1.0991,1.4833,1.2349,0,1.0,405,0.0,3.399349890679407,1.129982694526394,1.2349
1.192,1.0982,1.4789,1.2317,0,1.0,405,0.0,3.3970982219696357,1.1265552952856854,1.2317
1.1912,1.0976,1.4739,1.232,0,1.0,405,0.0,3.3915474025974026,1.1303098055499017,1.232
1.1975,1.0987,1.71088888888889,1.31517647058824,0,93.1,12,4.4,3.4982816133424737,1.1107731659936135,1.31517647058824
1.1978,1.0963,1.70588888888889,1.31517647058824,0,93.1,12,4.4,3.4896798421643718,1.1115953835964192,1.31517647058824
1.1981,1.0995,1.69966666666667,1.30494117647059,0,93.1,12,4.4,3.5014852746724374,1.101573162806196,1.30494117647059
1.207,1.1079,1.74277777777778,1.30952941176471,0,93.1,12,4.4,3.546642791403386,1.0901570378303,1.30952941176471
1.2074,1.1061,1.737,1.31352941176471,0,93.1,12,4.4,3.534591401701743,1.098687484267716,1.31352941176471
1.2068,1.1075,1.73055555555556,1.31764705882353,0,93.1,12,4.4,3.528368055555558,1.1111082772831522,1.31764705882353
1.2127,1.1078,1.75055555555556,1.30788235294118,0,93.1,12,4.4,3.5540656132249904,1.0824873319660622,1.30788235294118
1.2119,1.1066,1.74333333333333,1.31611764705882,0,93.1,12,4.4,3.5378029617711046,1.0995111971423808,1.31611764705882
1.2116,1.1042,1.73755555555556,1.312,0,93.1,12,4.4,3.532756368563689,1.0938977109093209,1.312
1.1765,1.0725,1.5209,1.271,0,28.9,6,1.5,3.3416168371361135,1.1391679088039977,1.271
1.1752,1.0739,1.5166,1.2697,0,28.9,6,1.5,3.342255383161377,1.1415502405716738,1.2697
1.176,1.0766,1.5122,1.266,0,28.9,6,1.5,3.347670774091627,1.1410706980558127,1.266
1.1782,1.0813,1.5027,1.2599,0,28.9,6,1.5,3.355313707437098,1.1422102902861515,1.2599
1.1779,1.0805,1.4981,1.2579,0,28.9,6,1.5,3.3519531759281342,1.1412379407282558,1.2579
1.1776,1.0825,1.4944,1.2546,0,28.9,6,1.5,3.3561366172485254,1.1401752580968951,1.2546
1.1835,1.0838,1.5112,1.2595,0,28.9,6,1.5,3.3674412068281065,1.1376889643660668,1.2595
1.1831,1.0864,1.5065,1.2558,0,28.9,6,1.5,3.3724336996336994,1.1372647504122138,1.2558
1.1835,1.0858,1.5016,1.2535,0,28.9,6,1.5,3.3695258077383325,1.1361724500865744,1.2535
1.1726,1.03175,1.66945,1.3397,1,202.4,21,2.6,3.3096371948943792,1.1092161285797715,1.3397
1.1724,1.03155,1.6637,1.33835,1,202.4,21,2.6,3.306197844360593,1.1105923389402386,1.33835
1.1753,1.0419,1.6582,1.3327,1,202.4,21,2.6,3.3280410144818786,1.1159736046622846,1.3327
1.1809,1.033,1.637,1.32015,1,202.4,21,2.6,3.3060106048555085,1.099760715481063,1.32015
1.18035,1.03295,1.63225,1.3183,1,202.4,21,2.6,3.3040476143518167,1.0998187689542043,1.3183
1.18025,1.03205,1.6271,1.31655,1,202.4,21,2.6,3.299981660400288,1.099413860595615,1.31655
1.188,1.0433,1.6345,1.3151,1,202.4,21,2.6,3.3294712645426205,1.1039307683285406,1.3151
1.1871,1.0444,1.629,1.3123,1,202.4,21,2.6,3.3301320124971423,1.1041092199361573,1.3123
1.187,1.0441,1.6241,1.3114,1,202.4,21,2.6,3.326647460728992,1.105604220944523,1.3114
1.2018,1.0725,1.4844,1.2238,0,1.0,203,0.0,3.357943291387482,1.0820996408649959,1.2238
1.2014,1.0747,1.4798,1.2208,0,1.0,203,0.0,3.3615559633027523,1.0823638209271527,1.2208
1.2013,1.0727,1.4749,1.22,0,1.0,203,0.0,3.3543344262295083,1.0825185978710419,1.22
1.2013,1.0446,1.4958,1.2366,0,1.0,203,0.0,3.2988069868995633,1.0679107958122744,1.2366
1.2001,1.042,1.4914,1.2349,0,1.0,203,0.0,3.29170912624504,1.0654600284430737,1.2349
1.2017,1.0427,1.4879,1.233,0,1.0,203,0.0,3.2921315490673155,1.0653977688688756,1.233
1.1961,1.0598,1.4849,1.23,0,1.0,203,0.0,3.3268357723577235,1.07978410667385,1.23
1.1953,1.0587,1.4812,1.226,0,1.0,203,0.0,3.32555660685155,1.0743360526600054,1.226
1.1947,1.0598,1.4763,1.2254,0,1.0,203,0.0,3.3243494695609597,1.077965961232812,1.2254
1.1475,0.986,1.5373,1.2991,1,167.2,13,2.8,3.155357709183281,1.0824390546152343,1.2991
1.147,0.9872,1.5312,1.2964,1,167.2,13,2.8,3.155516939216291,1.0835557746290492,1.2964
1.147,0.9851,1.5266,1.2937,1,167.2,13,2.8,3.150226281208935,1.0799961749109133,1.2937
1.1535,0.9992,1.56,1.2956,1,167.2,13,2.8,3.2024753318925594,1.0751516003282051,1.2956
1.1524,0.9981,1.5535,1.2953,1,167.2,13,2.8,3.1955360611441366,1.0779621924872864,1.2953
1.1521,0.9973,1.5489,1.2929,1,167.2,13,2.8,3.1926044860391367,1.0762974471515268,1.2929
1.1603,1.0227,1.5964,1.2988,1,167.2,13,2.8,3.274534585771481,1.0806650267401652,1.2988
1.1599,1.0204,1.5908,1.2968,1,167.2,13,2.8,3.267511906230722,1.078700478310284,1.2968
1.1606,1.0208,1.5852,1.2954,1,167.2,13,2.8,3.265314682723483,1.0805985567297502,1.2954
