A2,A6,A7,A9,class,contam,num,std,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8
1.1564,1.0098,1.6042,1.325,1,185.9,20,4.7,0.7621132075471698,1.325,-0.675920379344,1.0098,1.0,2.4814,-1.0914753266561683,2.309842294566123
1.1552,1.009,1.5983,1.3219,1,185.9,20,4.7,0.7632952568272939,1.3219,-0.6702689888000003,1.009,1.0,2.4771,-1.0894646729046347,2.294806483613074
1.1558,1.0104,1.5924,1.3186,1,185.9,20,4.7,0.7662672531472774,1.3186,-0.6605302686720003,1.0104,1.0,2.4744,-1.0896773207617105,2.2788400131467204
1.1583,1.0365,1.5299,1.2782,0,54.8,19,4.9,0.8109059615083711,1.2782,-0.527684124825,1.0365,1.0,2.4365,-1.080954833531094,2.1127699099523802
1.1575,1.0363,1.5263,1.2755,0,54.8,19,4.9,0.8124656997255978,1.2755,-0.523632523825,1.0363,1.0,2.433,-1.0789828598635547,2.103509995763875
1.1578,1.035,1.5215,1.2735,0,54.8,19,4.9,0.812720848056537,1.2735,-0.5213283950000003,1.035,1.0,2.4313000000000002,-1.07966682727117,2.0915225601386154
1.162,1.0442,1.5272,1.2807,0,54.8,19,4.9,0.8153353634731006,1.2807,-0.5076154703200001,1.0442,1.0,2.4427,-1.0890342200229448,2.107160316508382
1.1627,1.0448,1.5226,1.278,0,54.8,19,4.9,0.817527386541471,1.278,-0.5011155145919997,1.0448,1.0,2.4407,-1.0893015060319295,2.095114024128572
1.1614,1.0453,1.517,1.279,0,54.8,19,4.9,0.8172791243158718,1.279,-0.49283766267400003,1.0453,1.0,2.4404,-1.0914285012399465,2.0840735676497193
1.1685,1.0594,1.516,1.2729,0,54.8,19,4.9,0.8322727629821667,1.2729,-0.46000531134000033,1.0594,1.0,2.4414,-1.0935747714501884,2.0759224001155907
1.1694,1.0614,1.5117,1.2706,0,54.8,19,4.9,0.8353533763576263,1.2706,-0.4503710687760001,1.0614,1.0,2.44,-1.0942185354647176,2.0649069873731665
1.1681,1.0596,1.5066,1.2679,0,54.8,19,4.9,0.8357125956305703,1.2679,-0.4483726619039998,1.0596,1.0,2.436,-1.0924722788954486,2.0526372617420603
1.14268899134514,1.04797451155663,1.48915101090723,1.27414552676882,1,332.9,14,2.1,0.8224920070270542,1.27414552676882,-0.4466776226836861,1.04797451155663,1.0,2.41683451811396,-1.0779215319439739,2.02857070407021
1.14090133462752,1.04556853530839,1.48198466702635,1.26309056702629,1,332.9,14,2.1,0.8277858790205243,1.26309056702629,-0.4435494725584522,1.04556853530839,1.0,2.40399190165381,-1.068275712452153,2.006902818481453
1.14193629377983,1.04737301749457,1.4747420854446,1.27414552676882,1,332.9,14,2.1,0.8220199306045238,1.27414552676882,-0.43136854489552884,1.04737301749457,1.0,2.41608182054865,-1.0845774154474945,1.9977987757730074
1.15237997249858,1.06619118886477,1.67189277986974,1.29085079926863,1,332.9,14,2.1,0.8259600485732761,1.29085079926863,-0.6166720905647913,1.06619118886477,1.0,2.44323077176721,-1.0164445397016215,2.449161116896952
1.15256814688991,1.06378521261652,1.66266801806562,1.27697068314746,1,332.9,14,2.1,0.8330537471655313,1.27697068314746,-0.612047155982855,1.06378521261652,1.0,2.4295388300373704,-1.0071891099652963,2.4172500771625374
1.15162727493327,1.06292593538501,1.65435810867183,1.28802564288998,1,332.9,14,2.1,0.825236625724386,1.28802564288998,-0.604082130717229,1.06292593538501,1.0,2.43965291782325,-1.020998440400292,2.406239140767957
1.15567302434684,1.04969306601967,1.53283521350027,1.28937680463629,1,332.9,14,2.1,0.814108848744002,1.28937680463629,-0.49807159096939274,1.04969306601967,1.0,2.44504982898313,-1.0872684510858033,2.128138551409468
1.15539076275985,1.05166940365215,1.52444906640562,1.27279436502251,1,332.9,14,2.1,0.8262681172646067,1.27279436502251,-0.48346232523787197,1.05166940365215,1.0,2.42818512778236,-1.0741745157701041,2.099488498236183
1.15557893715118,1.05063827097433,1.51613915701183,1.28114700127241,1,332.9,14,2.1,0.8200762831516265,1.28114700127241,-0.4764433244150518,1.05063827097433,1.0,2.43672593842359,-1.0869679952557774,2.0863692053335967
1.11690909973307,1.02253990550377,1.42412025207326,1.27549668851512,0,33.0,18,0.9,0.8016797806775714,1.27549668851512,-0.42278627509586536,1.02253990550377,1.0,2.39240578824819,-1.0834453608234629,1.8991578368543296
1.11606231497209,1.02168062827225,1.4167251950898,1.27832184489377,0,33.0,18,0.9,0.799235835915135,1.27832184489377,-0.4161728168880504,1.02168062827225,1.0,2.39438415986586,-1.0895991887727872,1.8854830966857252
1.11719136132007,1.02168062827225,1.41032122821752,1.26714405226522,0,33.0,18,0.9,0.8062860938705703,1.26714405226522,-0.4094393749036094,1.02168062827225,1.0,2.3843354135852897,-1.083342067051406,1.8651937487857904
1.14297125293213,1.05235682543736,1.45705493884498,1.26124807373587,0,33.0,18,0.9,0.8343773499849516,1.26124807373587,-0.3995828080884485,1.05235682543736,1.0,2.404219326668,-1.0819846244666136,1.9521584020668041
1.14334760171479,1.05089605414379,1.44981235726324,1.27242586636442,0,33.0,18,0.9,0.8258996315018448,1.27242586636442,-0.39494637986590164,1.05089605414379,1.0,2.41577346807921,-1.0976175696008685,1.943269755489902
1.14250081695381,1.05072419869748,1.44226482487805,1.26960070998578,0,33.0,18,0.9,0.8276020881472637,1.26960070998578,-0.3864434558277073,1.05072419869748,1.0,2.41210152693959,-1.0977936547322762,1.9259691450164524
1.1472992639327,1.04866193334185,1.46597474984565,1.2745140254269,0,33.0,18,0.9,0.8227935608559501,1.2745140254269,-0.4202361008789311,1.04866193334185,1.0,2.4218132893596,-1.0958111388357825,1.9771952770541104
1.14720517673704,1.04737301749457,1.45880840596477,1.29121929792671,0,33.0,18,0.9,0.8111503748250354,1.29121929792671,-0.41507967558403625,1.04737301749457,1.0,2.43842447466375,-1.1163442477422567,1.9716843702380011
1.14626430478039,1.04754487294088,1.45126087357958,1.27733918180555,0,33.0,18,0.9,0.820099224906066,1.27733918180555,-0.40567510248384614,1.04754487294088,1.0,2.42360348658594,-1.1051433648474822,1.9478882858355815
1.1713,1.0246,1.76977777777778,1.31,0,42.0,7,1.9,0.7821374045801526,1.31,-0.8433039272031134,1.0246,1.0,2.4813,-1.02671584892078,2.6891185630635617
1.1705,1.0242,1.76266666666667,1.31811764705882,0,42.0,7,1.9,0.7770171367368818,1.31811764705882,-0.8353636417133378,1.0242,1.0,2.4886176470588204,-1.0363529350309018,2.6779846307175634
1.1709,1.0242,1.75644444444444,1.312,0,42.0,7,1.9,0.780640243902439,1.312,-0.828363514123995,1.0242,1.0,2.4829,-1.033463013748421,2.6578388827650947
1.1822,1.0544,1.78488888888889,1.31682352941176,0,42.0,7,1.9,0.8007147324220523,1.31682352941176,-0.7957737290524455,1.0544,1.0,2.49902352941176,-1.0420134728341222,2.7253512163259983
1.1805,1.0523,1.77855555555556,1.32294117647059,0,42.0,7,1.9,0.7954246331702968,1.32294117647059,-0.792375523488339,1.0523,1.0,2.50344117647059,-1.0480592388043308,2.715216140218854
1.1815,1.0556,1.77188888888889,1.30858823529412,0,42.0,7,1.9,0.8066708621774688,1.30858823529412,-0.7769514803822236,1.0556,1.0,2.4900882352941203,-1.0376356349146536,2.687403617727501
1.1905,1.0674,1.83233333333333,1.31329411764706,0,42.0,7,1.9,0.8127653856490182,1.31329411764706,-0.8250052775533294,1.0674,1.0,2.50379411764706,-1.0325575098057165,2.836457266264651
1.1897,1.0666,1.824,1.32976470588235,0,42.0,7,1.9,0.8020967884632416,1.32976470588235,-0.816567774268,1.0666,1.0,2.51946470588235,-1.050660318373203,2.828720375070972
1.1913,1.0694,1.81866666666667,1.31129411764706,0,42.0,7,1.9,0.8155302350619048,1.31129411764706,-0.8041874303320042,1.0694,1.0,2.5025941176470603,-1.036583229208028,2.799994611031933
1.1744,1.1011,1.4772,1.241,0,1.0,405,0.0,0.8872683319903303,1.241,-0.3109562109760002,1.1011,1.0,2.4154,-1.084748190478292,1.9734957325971723
1.175,1.1024,1.4733,1.2381,0,1.0,405,0.0,0.8903965753977869,1.2381,-0.30316673200000005,1.1024,1.0,2.4131,-1.0842374645195556,1.9633741704849264
1.1743,1.1001,1.4694,1.2371,0,1.0,405,0.0,0.8892571336189475,1.2371,-0.3043550622569995,1.1001,1.0,2.4114,-1.0844342480499367,1.954695749255785
1.1861,1.1036,1.4767,1.2288,0,1.0,405,0.0,0.8981119791666666,1.2288,-0.30692358614400006,1.1036,1.0,2.4149,-1.0842944429822958,1.9607543207545692
1.1858,1.1026,1.4716,1.2284,0,1.0,405,0.0,0.8975903614457832,1.2284,-0.30341448799199994,1.1026,1.0,2.4142,-1.0859597378550483,1.9499134112930996
1.1855,1.105,1.4674,1.2249,0,1.0,405,0.0,0.9021144583231283,1.2249,-0.2920775624999998,1.105,1.0,2.4104,-1.0839745127806228,1.939287570503172
1.1913,1.0991,1.4833,1.2349,0,1.0,405,0.0,0.8900315815045752,1.2349,-0.3279400990470003,1.0991,1.0,2.4262,-1.0926975286312524,1.9760911527442784
1.192,1.0982,1.4789,1.2317,0,1.0,405,0.0,0.8916132175042625,1.2317,-0.32524525792000014,1.0982,1.0,2.4237,-1.092117021947742,1.9645761731581803
1.1912,1.0976,1.4739,1.232,0,1.0,405,0.0,0.8909090909090909,1.232,-0.3206403546880002,1.0976,1.0,2.4232,-1.0939020163793756,1.9545750292087714
1.1975,1.0987,1.71088888888889,1.31517647058824,0,93.1,12,4.4,0.8354011986760861,1.31517647058824,-0.6032372706694454,1.0987,1.0,2.5126764705882403,-1.086645633984022,2.536457726946304
1.1978,1.0963,1.70588888888889,1.31517647058824,0,93.1,12,4.4,0.8335763485105973,1.31517647058824,-0.6037094052291122,1.0963,1.0,2.51297647058824,-1.0891788903873985,2.52424634206073
1.1981,1.0995,1.69966666666667,1.30494117647059,0,93.1,12,4.4,0.8425667147493677,1.30494117647059,-0.587987243808337,1.0995,1.0,2.5030411764705898,-1.0814387876796632,2.502245374341188
1.207,1.1079,1.74277777777778,1.30952941176471,0,93.1,12,4.4,0.846029107896862,1.30952941176471,-0.6220097889077799,1.1079,1.0,2.51652941176471,-1.0808217513563998,2.6039129573882103
1.2074,1.1061,1.737,1.31352941176471,0,93.1,12,4.4,0.8420824003582598,1.31352941176471,-0.6200515646459996,1.1061,1.0,2.52092941176471,-1.0876183339612933,2.592595174060382
1.2068,1.1075,1.73055555555556,1.31764705882353,0,93.1,12,4.4,0.8405133928571424,1.31764705882353,-0.6082263619444501,1.1075,1.0,2.5244470588235304,-1.0931417362695184,2.5804978600886934
1.2127,1.1078,1.75055555555556,1.30788235294118,0,93.1,12,4.4,0.8470180804173764,1.30788235294118,-0.6346480095542281,1.1078,1.0,2.52058235294118,-1.0839464284609193,2.618158403257053
1.2119,1.1066,1.74333333333333,1.31611764705882,0,93.1,12,4.4,0.8408062930186846,1.31611764705882,-0.6286970883026626,1.1066,1.0,2.52801764705882,-1.09376225312559,2.6071286841750014
1.2116,1.1042,1.73755555555556,1.312,0,93.1,12,4.4,0.8416158536585366,1.312,-0.627969754487116,1.1042,1.0,2.5236,-1.0915684395347052,2.590297899965228
1.1765,1.0725,1.5209,1.271,0,28.9,6,1.5,0.8438237608182534,1.271,-0.43606237187499997,1.0725,1.0,2.4475,-1.0979268368296469,2.082819272316009
1.1752,1.0739,1.5166,1.2697,0,28.9,6,1.5,0.8457903441757896,1.2697,-0.4269957460079999,1.0739,1.0,2.4449,-1.0971048237601746,2.073330641877135
1.176,1.0766,1.5122,1.266,0,28.9,6,1.5,0.8503949447077409,1.266,-0.41528374944000007,1.0766,1.0,2.442,-1.0961698639458521,2.061361657036535
1.1782,1.0813,1.5027,1.2599,0,28.9,6,1.5,0.8582427176760059,1.2599,-0.39291828324199995,1.0813,1.0,2.4381,-1.0965650513171417,2.036559573127885
1.1779,1.0805,1.4981,1.2579,0,28.9,6,1.5,0.8589713013753081,1.2579,-0.3894370035249998,1.0805,1.0,2.4358,-1.0963592124423207,2.0255468977470144
1.1776,1.0825,1.4944,1.2546,0,28.9,6,1.5,0.8628248047186354,1.2546,-0.3798863999999998,1.0825,1.0,2.4322,-1.0943511640988763,2.0158739507684653
