A2,A6,A7,A9,class,contam,num,std,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9,Hyperfeature_10
1.1815,1.0556,1.77188888888889,1.30858823529412,0,42.0,7,1.9,-0.48053688818878726,1.77188888888889,2.5073026537504948,0.42549550339844316,-2.0677541453669335,14.58074406848017,107.31444877984404,1.30858823529412,-7.690512357995011,4.565028776978419
1.1905,1.0674,1.83233333333333,1.31329411764706,0,42.0,7,1.9,-0.5456816445907515,1.83233333333333,2.349605869491178,0.4137988867890696,-2.207289338835292,14.641555685292984,121.09849340891714,1.31329411764706,-6.087731915949606,4.590892185685699
1.1897,1.0666,1.824,1.32976470588235,0,42.0,7,1.9,-0.51646380817938,1.824,2.4040616572852067,0.4241307255374138,-2.2146461562079245,14.567742397060456,109.54788081616334,1.32976470588235,-6.8039291454272925,4.605693242488217
1.1913,1.0694,1.81866666666667,1.31129411764706,0,42.0,7,1.9,-0.5382546656142331,1.81866666666667,2.3770808087225164,0.4184334001175206,-2.163036179422477,14.654789932949253,121.86675697025743,1.31129411764706,-6.069458267613858,4.5915689266792095
1.1744,1.1011,1.4772,1.241,0,1.0,405,0.0,-0.33135420293427176,1.4772,3.586586709644168,0.7258168915988861,-1.1121059910385953,15.81691951674833,173.71529347370497,1.241,-5.277204874612067,4.527385149863761
1.175,1.1024,1.4733,1.2381,0,1.0,405,0.0,-0.3323566741445325,1.4733,3.60722174473349,0.7357953140174889,-1.0971060363327143,15.833872320943858,182.75243432036302,1.2381,-5.211281640512616,4.526312765957447
1.1743,1.1001,1.4694,1.2371,0,1.0,405,0.0,-0.3273591361345587,1.4694,3.6313444202726983,0.7391838125512403,-1.0905338121770172,15.801233717059066,178.62456194667328,1.2371,-5.325429414449979,4.522513420761304
1.1861,1.1036,1.4767,1.2288,0,1.0,405,0.0,-0.3506302902533234,1.4767,3.5673015484635324,0.704064518907534,-1.0965890663230744,15.498661876433093,223.29770711305815,1.2288,-5.309597382656232,4.531444313295674
1.1858,1.1026,1.4716,1.2284,0,1.0,405,0.0,-0.34510799621486155,1.4716,3.600630247135918,0.7129381891627966,-1.0854936453468744,15.48014163621524,219.62449746387256,1.2284,-5.385561235461387,4.5298363973688645
1.1855,1.105,1.4674,1.2249,0,1.0,405,0.0,-0.3473490926768794,1.4674,3.623496865709259,0.7287492131154258,-1.066367721131396,15.556945072715326,240.71644470349105,1.2249,-5.231669665354666,4.52799616195698
1.1913,1.0991,1.4833,1.2349,0,1.0,405,0.0,-0.34704304828016164,1.4833,3.5349810244871795,0.6718223181083149,-1.1314236758166838,15.196333623998441,196.00112875555942,1.2349,-5.805690006491872,4.540105556954588
1.192,1.0982,1.4789,1.2317,0,1.0,405,0.0,-0.3458197874171627,1.4789,3.557451216835883,0.6751342126717985,-1.118583966768983,15.156632468409244,202.21999128090258,1.2317,-5.8823721743389275,4.537008724832215
1.1912,1.0976,1.4739,1.232,0,1.0,405,0.0,-0.3398120580439967,1.4739,3.59103731636989,0.6852318286653708,-1.1075282438595366,15.162292716899298,197.80801057337925,1.232,-5.96237525360999,4.535823774345198
1.1975,1.0987,1.71088888888889,1.31517647058824,0,93.1,12,4.4,-0.467881275802132,1.71088888888889,2.6642964724468947,0.4907963138938994,-1.8117340423778658,14.985910624891726,124.71760357022625,1.31517647058824,-5.554264665510848,4.6276712513815585
1.1978,1.0963,1.70588888888889,1.31517647058824,0,93.1,12,4.4,-0.4610580882693045,1.70588888888889,2.682489728848495,0.49005769753449424,-1.8063874813450371,14.915615890877909,122.17825774582249,1.31517647058824,-5.743936964629114,4.6260377829943184
1.1981,1.0995,1.69966666666667,1.30494117647059,0,93.1,12,4.4,-0.47083048161869856,1.69966666666667,2.679458943667952,0.4914102256320055,-1.7675735785752569,15.010670063197933,132.57590437806354,1.30494117647059,-5.421415910016446,4.618844206267768
1.207,1.1079,1.74277777777778,1.30952941176471,0,93.1,12,4.4,-0.5168787430410178,1.74277777777778,2.5461959629111974,0.4753527304415309,-1.873041276569317,14.970932643890166,145.34287073129005,1.30952941176471,-5.020454452000745,4.641425020712514
1.2074,1.1061,1.737,1.31352941176471,0,93.1,12,4.4,-0.5050723389065019,1.737,2.573127124348099,0.477676207179495,-1.8699566488224952,14.895684172190379,138.62446092954195,1.31352941176471,-5.1934200331992315,4.644430124039019
1.2068,1.1075,1.73055555555556,1.31764705882353,0,93.1,12,4.4,-0.49531116989591517,1.73055555555556,2.6000824151465327,0.48507131068070003,-1.8547536917753737,14.920885311137496,134.78780647421158,1.31764705882353,-5.227979181850758,4.648963333268343
1.2127,1.1078,1.75055555555556,1.30788235294118,0,93.1,12,4.4,-0.5284650664534867,1.75055555555556,2.5199044209483423,0.46620430800611407,-1.8996901486720315,14.817641934844449,149.76328545135146,1.30788235294118,-5.05227736452489,4.646781157262117
1.2119,1.1066,1.74333333333333,1.31611764705882,0,93.1,12,4.4,-0.5101299946514424,1.74333333333333,2.5588410962730586,0.47302332073747577,-1.8956427003912224,14.773641305297147,138.59481958655766,1.31611764705882,-5.258052001122975,4.653029289933645
1.2116,1.1042,1.73755555555556,1.312,0,93.1,12,4.4,-0.5073251879249951,1.73755555555556,2.569886568961997,0.47084998131165356,-1.8811914856721932,14.736796224618292,139.32370084649116,1.312,-5.33284402398332,4.646556883459888
1.1765,1.0725,1.5209,1.271,0,28.9,6,1.5,-0.3108500119209403,1.5209,3.3879881291815175,0.5975578584549105,-1.3186479072276862,14.980334515342513,107.68473746889202,1.271,-9.843378857796534,4.535602209944751
1.1752,1.0739,1.5166,1.2697,0,28.9,6,1.5,-0.30939488537123894,1.5166,3.4086089798217194,0.6070413009912131,-1.3018691144046572,15.057662258154748,108.89088913638656,1.2697,-9.271026172647371,4.533901906058544
1.176,1.0766,1.5122,1.266,0,28.9,6,1.5,-0.3123699320222608,1.5122,3.4248171338962443,0.6152941585110284,-1.2805600538601534,15.103855164438556,113.71014969934788,1.266,-8.499311306718011,4.533476190476191
1.1782,1.0813,1.5027,1.2599,0,28.9,6,1.5,-0.3156409370088904,1.5027,3.466048634238945,0.6322944399623045,-1.240346516850792,15.152994766234869,122.96617977325135,1.2599,-7.644670288903557,4.534055898828722
1.1779,1.0805,1.4981,1.2579,0,28.9,6,1.5,-0.3126802938202424,1.4981,3.4894379975234635,0.6369010592227142,-1.2280055207808516,15.14579460401251,123.45485709689399,1.2579,-7.793863695697185,4.531010467781646
1.1776,1.0825,1.4944,1.2546,0,28.9,6,1.5,-0.3148302864764825,1.4944,3.504736672201155,0.6461031601689797,-1.2101384835499323,15.212078301287892,128.5486383936644,1.2546,-7.329724949463988,4.529042527173913
1.1835,1.0838,1.5112,1.2595,0,28.9,6,1.5,-0.3280209260038911,1.5112,3.4152440851311554,0.6169402343777018,-1.259074964195345,15.04441791316126,128.8826755967483,1.2595,-7.399001135771323,4.5422583438952255
1.1831,1.0864,1.5065,1.2558,0,28.9,6,1.5,-0.33027705713530464,1.5065,3.43439302305352,0.6279078094106872,-1.2367058126456323,15.127399253283413,135.37378861481506,1.2558,-6.923873645123702,4.5402655734933655
1.1835,1.0858,1.5016,1.2535,0,28.9,6,1.5,-0.3277654550166149,1.5016,3.458725678698855,0.6320464498246774,-1.2232259568890287,15.10172557828039,136.87104543434594,1.2535,-7.044110158313998,4.537948246725813
1.1726,1.03175,1.66945,1.3397,1,202.4,21,2.6,-0.32470484594710625,1.66945,2.9179333682686845,0.46244688682223567,-1.9242593322954333,14.06038467359329,73.32293609357093,1.3397,16.242687426765038,4.564782312809142
1.1724,1.03155,1.6637,1.33835,1,202.4,21,2.6,-0.32086581588380514,1.6637,2.9355320356057746,0.46444975367652225,-1.906936278887124,14.061009245662557,73.11386257277415,1.33835,14.928184201806163,4.563011821903787
1.1753,1.0419,1.6582,1.3327,1,202.4,21,2.6,-0.334321144232252,1.6582,2.932468322246288,0.4749561010509339,-1.8486434193875116,14.227533664087758,77.73236960332235,1.3327,88.51800893232232,4.569797064579257
1.1809,1.033,1.637,1.32015,1,202.4,21,2.6,-0.32115330546167287,1.637,2.9918066505732757,0.4631605429182876,-1.8140300476946403,13.887190752426024,77.40763109162788,1.32015,13.135649387833507,4.556706541620798
1.18035,1.03295,1.63225,1.3183,1,202.4,21,2.6,-0.31874943891876906,1.63225,3.005957955398039,0.4651746209784995,-1.7974653408925552,13.903286621282081,77.50131578810252,1.3183,12.881024100731853,4.554121785910959
1.18025,1.03205,1.6271,1.31655,1,202.4,21,2.6,-0.3150516357772617,1.6271,3.0229041134750942,0.46599748251604844,-1.783906574311924,13.886675267294477,77.28270670619037,1.31655,11.447039990871449,4.55148338275789
1.188,1.0433,1.6345,1.3151,1,202.4,21,2.6,-0.3378365352949402,1.6345,2.9807542060554595,0.46890385663503004,-1.7732394033521661,13.928130932027967,83.35388469850038,1.3151,39.869261356019926,4.569298653198653
1.1871,1.0444,1.629,1.3123,1,202.4,21,2.6,-0.3369517582705166,1.629,2.9949658731334976,0.4727667202226186,-1.7488700096400074,13.981790608320324,84.22173534386405,1.3123,56.614221748744505,4.566291087524219
1.187,1.0441,1.6241,1.3114,1,202.4,21,2.6,-0.33317285085514414,1.6241,3.012557147505769,0.47477765516732473,-1.735296479211693,13.975502702127443,83.93869411479572,1.3114,42.901265664488434,4.565012468407751
1.2018,1.0725,1.4844,1.2238,0,1.0,203,0.0,-0.33715580703003467,1.4844,3.5056226000627624,0.5854150512532355,-1.1797429523235685,14.281657064955802,169.66000625471042,1.2238,-11.507146718373292,4.519811382925612
1.2014,1.0747,1.4798,1.2208,0,1.0,203,0.0,-0.33839080872152927,1.4798,3.5289714300208743,0.5962773261741517,-1.1588263369930716,14.346561951745823,179.66142679040425,1.2208,-10.34883766911453,4.518139703679042
1.2013,1.0727,1.4749,1.22,0,1.0,203,0.0,-0.33240852238873275,1.4749,3.559011234924156,0.5993372271104221,-1.1495860618953788,14.30068947031463,176.0242499475454,1.22,-11.665650246546468,4.51554930491967
1.2013,1.0446,1.4958,1.2366,0,1.0,203,0.0,-0.30309130032013254,1.4958,3.4663396921535603,0.5234498164520626,-1.2952046243224333,13.65951987220331,116.49154554098902,1.2366,10.036357345258171,4.508757978856239
1.2001,1.042,1.4914,1.2349,0,1.0,203,0.0,-0.29764427518978187,1.4914,3.4894480034465523,0.5242962488026269,-1.2871673153277408,13.637004623475253,114.84391024032941,1.2349,7.932165945468187,4.503360978251813
1.2017,1.0427,1.4879,1.233,0,1.0,203,0.0,-0.2976405713355219,1.4879,3.5062794326437556,0.526653150657923,-1.274260463333641,13.607459292243048,117.16586122444535,1.233,7.654621922138699,4.504087442789382
1.1961,1.0598,1.4849,1.23,0,1.0,203,0.0,-0.31536553577527293,1.4849,3.5156961431435265,0.5694845197969749,-1.215953783075808,14.152882415273256,137.001083937066,1.23,-33.80523715196344,4.508246317197559
1.1953,1.0587,1.4812,1.226,0,1.0,203,0.0,-0.3150834280060606,1.4812,3.5307522660773,0.5715250681460358,-1.2029750054752992,14.160564416055283,140.22746495495315,1.226,-34.80701462264655,4.502319066343178
1.1947,1.0598,1.4763,1.2254,0,1.0,203,0.0,-0.31202602370569,1.4763,3.560555071404563,0.5814784194559042,-1.1866819423151709,14.199102216774637,141.45981305070916,1.2254,-31.96803934761045,4.501884623754918
1.1475,0.986,1.5373,1.2991,1,167.2,13,2.8,-0.19410986783953899,1.5373,3.419612317228871,0.4806026074183487,-1.6381626567189473,13.77961948420403,58.97018577813269,1.2991,0.8584377303655488,4.453359259259259
1.147,0.9872,1.5312,1.2964,1,167.2,13,2.8,-0.19286916817897892,1.5312,3.442545273880064,0.486256131286262,-1.6113695664986964,13.827484622271001,59.33738028067196,1.2964,0.8567212172320087,4.451080034873583
1.147,0.9851,1.5266,1.2937,1,167.2,13,2.8,-0.18914134747020994,1.5266,3.4611506312280778,0.4851735756552388,-1.6026701939484418,13.783584501338503,59.11236926711427,1.2937,0.7304652959668712,4.446549171752398
1.1535,0.9992,1.56,1.2956,1,167.2,13,2.8,-0.2344773565070024,1.56,3.2906005541681203,0.47651203537844944,-1.6506571043937848,13.938714299194508,65.29330673994289,1.2956,2.2204320518666196,4.468833203294322
1.1524,0.9981,1.5535,1.2953,1,167.2,13,2.8,-0.22752114877914487,1.5535,3.321405191289198,0.480382888609899,-1.6352671567133767,13.941644860496588,64.45168423807391,1.2953,1.9673451070430525,4.466205518917043
1.1521,0.9973,1.5489,1.2929,1,167.2,13,2.8,-0.22500187681851203,1.5489,3.338358816274822,0.48159702906734014,-1.6215630614786523,13.936477629483356,64.458652476549,1.2929,1.8592863276965788,4.462736663484073
1.1603,1.0227,1.5964,1.2988,1,167.2,13,2.8,-0.29161904976015807,1.5964,3.116039272878705,0.4812320112971237,-1.6762300822984468,14.304033408037984,75.21957412883864,1.2988,10.811979743036538,4.50080998017754
1.1599,1.0204,1.5908,1.2968,1,167.2,13,2.8,-0.28615204634826474,1.5908,3.1373418188936957,0.48094034024793786,-1.6659098020360106,14.264166490550059,74.54846723223018,1.2968,8.806662797743568,4.496331011294077
1.1606,1.0208,1.5852,1.2954,1,167.2,13,2.8,-0.283291850110567,1.5852,3.158098528560309,0.48378314104600983,-1.6486519710910308,14.251114236725451,74.68880465178323,1.2954,8.30334199639489,4.496145062898501
