A2,A6,A7,A9,class,contam,num,std,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9,Hyperfeature_10,Hyperfeature_11
1.215,1.115,1.79222222222222,1.31082352941177,1,424.7,15,1.2,-0.5489972222222199,-0.6107327447560787,0.09582352941176997,1.115,1.4615682352941235,-0.7704666688270138,-0.17970636649722108,0.9034883248356944,4.233207531952843,1.79222222222222,-2.0558640490980586
1.2209,1.117,1.79822222222222,1.31764705882353,1,424.7,15,1.2,-0.5505332222222199,-0.6233041852993153,0.09674705882352996,1.117,1.471811764705883,-0.7830413783443392,-0.18357176239322062,0.9058834280341979,4.2707772108460915,1.79822222222222,-2.0795814507386954
1.2211,1.1186,1.79122222222222,1.31364705882353,1,424.7,15,1.2,-0.53995626222222,-0.6163065634063103,0.09254705882352998,1.1186,1.4694456000000007,-0.778052588507215,-0.17867467037916687,0.8992306451553819,4.268293163914648,1.79122222222222,-2.1162716238661714
1.2203,1.1198,1.78555555555556,1.31152941176471,1,424.7,15,1.2,-0.5316035155555603,-0.6118552799764884,0.09122941176471011,1.1198,1.4686506352941222,-0.7748151304908476,-0.1759391914235208,0.8952725693872383,4.268223009026188,1.78555555555556,-2.1436941690576696
1.2221,1.1201,1.79111111111111,1.31717647058824,1,424.7,15,1.2,-0.5364871011111099,-0.6213417599613774,0.09507647058824009,1.1201,1.4753693647058879,-0.7832218908508263,-0.18062789845829932,0.9001893794098359,4.2883481837205775,1.79111111111111,-2.1376571258488375
1.2215,1.1211,1.78522222222222,1.30294117647059,1,424.7,15,1.2,-0.5283570122222201,-0.5985302691840054,0.08144117647059002,1.1211,1.4607273529411784,-0.7651459935554549,-0.16689491849462015,0.8884046419762235,4.240333405644097,1.78522222222222,-2.138288733418792
1.2227,1.1217,1.778,1.30494117647059,1,424.7,15,1.2,-0.5197891100000003,-0.6019241029133471,0.08224117647059015,1.1217,1.4637525176470607,-0.7679052968033118,-0.16810470896136498,0.8849820154746071,4.2616623183253415,1.778,-2.191958504837311
1.1070299441883,0.998995709360235,1.4171063835941,1.26370473145643,0,1.0,17,0.0,-0.419113956273941,-0.5496053726965164,0.15667478726813,0.998995709360235,1.2624356046232015,-0.5818288391216989,-0.2388762640896208,0.7631233127355317,3.8823435027754303,1.4171063835941,-2.940716720873026
1.10674768260131,0.998308287575022,1.41001627741408,1.27205736770634,0,1.0,17,0.0,-0.4133968403731073,-0.5629543110276047,0.16530968510502997,0.998308287575022,1.2699054124521063,-0.591901596271642,-0.24692708167122582,0.7619752144911083,3.9111313364931646,1.41001627741408,-3.016801388952117
1.10543046186201,0.996589733111991,1.40338359743922,1.27205736770634,0,1.0,17,0.0,-0.4101925012949905,-0.5633315022308875,0.16662690584432993,0.996589733111991,1.2677193125856032,-0.5898544615312313,-0.24834507996003002,0.758067650144036,3.9072838525700715,1.40338359743922,-3.0659029067407717
1.11643866375475,1.00148761333163,1.4703202987947,1.27181170193428,0,1.0,17,0.0,-0.46734285913801554,-0.5664889435103395,0.15537303817952997,1.00148761333163,1.2737036659774004,-0.6052029978669465,-0.24249090891408523,0.7989985003963985,3.9044253849462107,1.4703202987947,-3.2192425443084285
1.11662683814608,1.00380766185672,1.46193415170005,1.26075674219176,0,1.0,17,0.0,-0.4543043296977949,-0.5477212547957434,0.14412990404568005,1.00380766185672,1.2655572775496062,-0.5906068581876495,-0.23098804966535144,0.786668438702851,3.878104390980256,1.46193415170005,-0.6633195086432485
1.11559187899377,1.00071426382327,1.45423414391314,1.26628422206302,0,1.0,17,0.0,-0.45280510609379077,-0.5578923812542373,0.15069234306924995,1.00071426382327,1.2671886830728172,-0.5957302202705925,-0.23822300095369556,0.7854674573823078,3.89116230610581,1.45423414391314,-2.3570427970220877
1.1170972741244,1.01179894010982,1.4539291931097,1.27279436502251,0,1.0,17,0.0,-0.430192097902345,-0.5611795448887743,0.1556970908981099,1.01179894010982,1.2878119895075268,-0.6080117253906532,-0.23639382211111226,0.7847512864351897,3.9451468487970307,1.4539291931097,-2.2554107715665883
1.11643866375475,1.01102559060146,1.44638166072452,1.26996920864386,0,1.0,17,0.0,-0.42420891587348875,-0.5568960504988056,0.15353054488911,1.01102559060146,1.2839713692148274,-0.60295917968997,-0.23449440875088337,0.7784227640341709,3.9363421312952966,1.44638166072452,-2.6566761933372485
1.11549779179811,1.010767807432,1.43845293983503,1.26726688515125,0,1.0,17,0.0,-0.41680137929413763,-0.5522527953255623,0.15176909335314015,1.010767807432,1.2809125709355091,-0.5979194739898478,-0.23241732283190336,0.7719037224443702,3.9289609703362283,1.43845293983503,-2.8245640829665635
1.1347,0.9232,1.5595555555555554,1.295294117647059,0,1.0,1,0.0,-0.7072573155555554,-0.6671687291809786,0.1605941176470589,0.9232,1.1958155294117647,-0.6381812087990044,-0.3027384237347006,0.870702599957133,3.753698282608771,1.5595555555555554,-1.8378676518481856
1.1342,0.9227,1.555222222222222,1.295294117647059,0,1.0,1,0.0,-0.7038469322222222,-0.6672321659835531,0.16109411764705883,0.9227,1.1951678823529412,-0.6373248713050091,-0.30311461149086694,0.8685357855033459,3.7542800988230036,1.555222222222222,-1.8541090464528978
1.1339,0.924,1.5511111111111109,1.299294117647059,0,1.0,1,0.0,-0.6973351111111108,-0.6721176660322289,0.16539411764705902,0.924,1.2005477647058824,-0.6420783109678245,-0.3058221754174817,0.8684637557139473,3.7724676679384292,1.5511111111111109,-1.8857953034152144
1.1331,0.9231,1.577888888888889,1.2963529411764707,0,1.0,1,0.0,-0.7257752788888888,-0.6679224421729323,0.1632529411764707,0.9231,1.1966634,-0.6397012622953445,-0.30407712470214465,0.8827315680935826,3.740881686043243,1.577888888888889,-1.7490704072760064
1.1333,0.926,1.5723333333333334,1.2922352941176471,0,1.0,1,0.0,-0.7148573333333332,-0.6599333758079381,0.15893529411764717,0.926,1.1966098823529414,-0.6349725707506396,-0.29924457985788516,0.876702035789391,3.7397227077852198,1.5723333333333334,-1.7827565568314416
1.133,0.9264,1.5684444444444443,1.2902352941176471,0,1.0,1,0.0,-0.7102274844444443,-0.6565119303329608,0.15723529411764714,0.9264,1.1952739764705884,-0.6320185431941865,-0.2974907471055502,0.8734527967900236,3.7365418414728166,1.5684444444444443,-1.7983106155485207
1.1283,0.9383,1.6076666666666668,1.3058823529411767,0,1.0,1,0.0,-0.7272597766666667,-0.6690676600243834,0.17758235294117664,0.9383,1.225309411764706,-0.654215741918926,-0.3056833481917097,0.9057998794616204,3.778917632369313,1.6076666666666668,-1.687993750775411
1.1285,0.9381,1.6011111111111112,1.31,0,1.0,1,0.0,-0.7210795011111111,-0.6754347627567501,0.1815,0.9381,1.228911,-0.6589726971666332,-0.30915320336730173,0.9047964576877515,3.797462939321018,1.6011111111111112,-1.720567065766015
1.1268,0.9395,1.5945555555555555,1.299764705882353,0,1.0,1,0.0,-0.7118953055555555,-0.6582816251145824,0.1729647058823529,0.9395,1.2211289411764705,-0.6445920190613693,-0.30038045010336406,0.8957137320221491,3.769497819658525,1.5945555555555555,-1.734659587190654
1.1697,1.0244,1.6688,1.3406,1,465.9,16,2.7,-0.6194046400000002,-0.6873252614058715,0.17090000000000005,1.0244,1.37331064,-0.7516156978098866,-0.2769216722236471,0.9180265968176011,4.158378671583725,1.6688,-2.0581650692504536
1.1697,1.0231,1.664,1.3394,1,465.9,16,2.7,-0.6172663900000002,-0.6863697487869026,0.16969999999999996,1.0231,1.3703401399999997,-0.7494640670701909,-0.2766577156535864,0.9149559503396463,4.155070772603264,1.664,-2.0736510822351817
1.1694,1.0249,1.6588,1.3368,1,465.9,16,2.7,-0.6083799900000002,-0.6811803422543153,0.1674,1.0249,1.37008632,-0.7460766894917699,-0.2733592526081752,0.9102091140396156,4.154639181528153,1.6588,-2.1048193682475302
1.1713,1.0101,1.6529,1.3322,1,465.9,16,2.7,-0.63259799,-0.6848684141009315,0.16090000000000004,1.0101,1.34565522,-0.7377982016090227,-0.27777103218645954,0.9062308626342771,4.108211748501466,1.6529,-2.0551108930976296
1.1705,1.0092,1.6481,1.331,1,465.9,16,2.7,-0.6296153599999996,-0.6832196522256537,0.16049999999999986,1.0092,1.3432452000000001,-0.7352270340832834,-0.27745455788124723,0.9035978807292282,4.104153636883119,1.6481,-2.069031013800639
1.1708,1.0083,1.6428,1.3278,1,465.9,16,2.7,-0.62613111,-0.6792038160998827,0.15700000000000003,1.0083,1.33882074,-0.7308728940021147,-0.2751553211479331,0.8986507106205119,4.095668344843489,1.6428,-2.087566833734527
1.1738,1.0227,1.6395,1.3252,1,465.9,16,2.7,-0.59358471,-0.6677348707881409,0.15139999999999998,1.0227,1.3552820399999999,-0.7326031365758259,-0.2635600187425456,0.8895156571935092,4.133263006178627,1.6395,-2.1978803219764327
1.1736,1.0215,1.6355,1.3243,1,465.9,16,2.7,-0.5920377499999998,-0.6670480382042324,0.15070000000000006,1.0215,1.3527724500000002,-0.7307866785890765,-0.26355674846625765,0.8871356782096398,4.129909022278572,1.6355,-2.210588776647071
1.1735,1.02,1.6301,1.3217,1,465.9,16,2.7,-0.5897000000000001,-0.664066106787043,0.1482000000000001,1.02,1.3481340000000002,-0.7267659295703908,-0.26223604601619094,0.8829062325544326,4.121047977436349,1.6301,-2.2270105573637355
1.1846,1.042,1.5776,1.289,0,73.6,10,6.0,-0.4918359999999997,-0.6065936281844048,0.10439999999999983,1.042,1.343138,-0.694319996242707,-0.21726658787776454,0.8177373039400294,4.123628982701704,1.5776,-2.7197802697247626
1.1843,1.0411,1.5732,1.2881,0,73.6,10,6.0,-0.4893107900000002,-0.6056338161797425,0.10380000000000011,1.0411,1.3410409099999998,-0.6924849490185943,-0.21713391877058189,0.8149484520564456,4.120679545398648,1.5732,-2.74394917433497
1.1837,1.0394,1.5686,1.287,0,73.6,10,6.0,-0.48824763999999976,-0.604720192941955,0.10329999999999995,1.0394,1.3377078,-0.6900209043387846,-0.2174161020528849,0.8123947938920203,4.11451577110738,1.5686,-2.7616595216315534
1.1852,1.0366,1.5436,1.2739,0,73.6,10,6.0,-0.46906044000000024,-0.5873309465059783,0.0887,1.0366,1.32052474,-0.6723292597285092,-0.207547401282484,0.7889085856954567,4.080409151585327,1.5436,-2.9441959642297753
1.1845,1.0375,1.5389,1.2708,0,73.6,10,6.0,-0.4624937499999997,-0.5815514927960077,0.08629999999999982,1.0375,1.318455,-0.6678006554673455,-0.20434677078936248,0.7844359158736522,4.073440427027327,1.5389,-2.989208287415714
1.1855,1.0397,1.5354,1.2677,0,73.6,10,6.0,-0.45442391000000004,-0.575884966334319,0.08220000000000005,1.0397,1.31802769,-0.6648001992156399,-0.19995917334458035,0.7790262611994299,4.072047574444408,1.5354,-3.0505297706353547
1.1866,1.039,1.528,1.2587,0,73.6,10,6.0,-0.4484790000000003,-0.5630529122257679,0.07209999999999983,1.039,1.3077892999999998,-0.6536503164887157,-0.19237173436709923,0.7690404653653329,4.045202655950084,1.528,-3.137716719579316
1.1869,1.0379,1.5229,1.2553,0,73.6,10,6.0,-0.4456635899999999,-0.5586833454066127,0.06840000000000002,1.0379,1.30287587,-0.6490276275933913,-0.19010823152750866,0.76408151620268,4.034159533653137,1.5229,-3.2888732406162546
1.1873,1.0368,1.5187,1.2556,0,73.6,10,6.0,-0.4437457600000001,-0.560122292810765,0.06830000000000003,1.0368,1.30180608,-0.649177634838937,-0.19106530784132073,0.7613765238922854,4.035651257046729,1.5187,-4.2763403904342425
1.1951,1.0684,1.759777777777778,1.3105882352941178,0,92.6,11,8.2,-0.618299217777778,-0.6284641760558188,0.11548823529411778,1.0684,1.4002324705882354,-0.7468112001222679,-0.21651235092313237,0.9155793066300395,4.116352084645419,1.759777777777778,-1.8986539974842667
1.1943,1.0672,1.7534444444444444,1.3249411764705885,0,92.6,11,8.2,-0.6145286044444445,-0.6505128743804185,0.1306411764705886,1.0672,1.413977223529412,-0.7633260554759352,-0.2303118006609831,0.9227868828897852,4.173654482609567,1.7534444444444444,-1.9464051593924132
1.1945,1.0682,1.7472222222222222,1.3229411764705885,0,92.6,11,8.2,-0.6061709822222221,-0.6469735681516687,0.1284411764705886,1.0682,1.4131657647058826,-0.7607299055307845,-0.2278062157437276,0.9180252572201749,4.176281561978062,1.7472222222222222,-1.978322594618281
1.1984,1.0838,1.7713333333333334,1.3192941176470587,0,92.6,11,8.2,-0.5967108933333332,-0.6337968622851147,0.12089411764705882,1.0838,1.4298509647058824,-0.7635502366862387,-0.21297440312573612,0.9201779460167347,4.180314136200152,1.7713333333333334,-1.9476122676119298
1.1977,1.0868,1.7666666666666666,1.3192941176470587,0,92.6,11,8.2,-0.5855324266666666,-0.6314976292852545,0.12159411764705874,1.0868,1.4338088470588235,-0.7633969745401954,-0.21096652505537566,0.9175593696203657,4.191825150600025,1.7666666666666666,-1.9812337528523407
1.1982,1.0876,1.7586666666666666,1.3171764705882352,0,92.6,11,8.2,-0.5757929066666667,-0.62805478043123,0.11897647058823524,1.0876,1.4325611294117644,-0.7606474491054652,-0.20838538592202027,0.9117099068642671,4.1965387343396365,1.7586666666666666,-2.0230432542733126
1.2063,1.0938,1.7585555555555554,1.3185882352941176,0,92.6,11,8.2,-0.5621571155555551,-0.6309288183962858,0.11228823529411769,1.0938,1.442271811764706,-0.7684178333641685,-0.20382439837909788,0.9049264990308767,4.235448680519127,1.7585555555555554,-2.0975691992985497
1.2058,1.0977,1.7523333333333333,1.3103529411764705,0,92.6,11,8.2,-0.5473880433333336,-0.6156164724637624,0.10455294117647052,1.0977,1.4383744235294116,-0.7582790193155171,-0.19358859970924844,0.895702473039047,4.219270040754419,1.7523333333333333,-2.1305200812418468
1.2047,1.0952,1.7467777777777778,1.3205882352941178,0,92.6,11,8.2,-0.5473147377777778,-0.6321783455212666,0.11588823529411774,1.0952,1.446308235294118,-0.7693493009123001,-0.2049017973720577,0.900978222460336,4.25711874930211,1.7467777777777778,-2.1637536863810114
1.1612,1.0524,1.6434,1.3371,1,185.9,20,4.7,-0.5358542399999999,-0.6592869541315333,0.17589999999999995,1.0524,1.40716404,-0.7463021455292348,-0.2580246985876679,0.9007181118814012,4.2266018997019295,1.6434,-2.313060528134666
1.1609,1.0556,1.6394,1.3347,1,185.9,20,4.7,-0.5251086399999998,-0.6534274197363156,0.17379999999999995,1.0556,1.40890932,-0.7435190714587412,-0.25378409854423284,0.8962280263760349,4.229330371013042,1.6394,-2.3515353689627925
1.16,1.0564,1.6328,1.3326,1,185.9,20,4.7,-0.5168190400000001,-0.649206892411516,0.1726000000000001,1.0564,1.40775864,-0.7399726590811078,-0.25153248275862067,0.8915219915273678,4.22788559448678,1.6328,-2.389100149945242
1.1569,1.0198,1.6232,1.3326,1,185.9,20,4.7,-0.58320796,-0.6711159486606907,0.17569999999999997,1.0198,1.35898548,-0.728818765136006,-0.275731212723658,0.8977379791565117,4.132031089660843,1.6232,-2.201588962908935
1.1566,1.021,1.6185,1.3296,1,185.9,20,4.7,-0.5760590000000003,-0.6656711392556255,0.17299999999999982,1.021,1.3575215999999997,-0.7247890640257855,-0.2724196783676292,0.8930571574102864,4.127892172253674,1.6185,-2.2290517445779194
1.1568,1.0192,1.6132,1.3279,1,185.9,20,4.7,-0.5744313599999997,-0.6644078879004559,0.17110000000000003,1.0192,1.3533956800000002,-0.7219598030397916,-0.2719804979253112,0.8891996453352147,4.1218019102711425,1.6132,-2.246943409908476
1.1564,1.0098,1.6042,1.325,1,185.9,20,4.7,-0.5845039599999999,-0.6659605607513231,0.16859999999999986,1.0098,1.337985,-0.7151814454131223,-0.2752412314078173,0.8846580525114273,4.092843979762021,1.6042,-2.234583729247247
1.1552,1.009,1.5983,1.3219,1,185.9,20,4.7,-0.5802190000000003,-0.6611527208905005,0.16670000000000007,1.009,1.3337971,-0.7098560262288071,-0.273299948060942,0.8803157674676256,4.082103490301465,1.5983,-2.2528848898150318
1.1558,1.0104,1.5924,1.3186,1,185.9,20,4.7,-0.5714918400000002,-0.6556243527017845,0.16280000000000006,1.0104,1.3323134399999998,-0.7059973133873693,-0.269428344004153,0.8740229373650406,4.0799968071057915,1.5924,-2.2945270452967845
1.1583,1.0365,1.5299,1.2782,0,54.8,19,4.9,-0.45556775000000016,-0.5781171531482595,0.1198999999999999,1.0365,1.3248543,-0.6576040697985337,-0.21628425278425276,0.8025436080935413,4.055129645105318,1.5299,-2.8938162147815367
1.1575,1.0363,1.5263,1.2755,0,54.8,19,4.9,-0.45238230999999995,-0.5735857885739977,0.1180000000000001,1.0363,1.3218006500000001,-0.6532618548173241,-0.21415374514038885,0.7993831638582558,4.045980496071019,1.5263,-2.915475527920771
1.1578,1.035,1.5215,1.2735,0,54.8,19,4.9,-0.4502750000000002,-0.5715472896385067,0.11570000000000014,1.035,1.3180725,-0.6502820443022856,-0.21320392122991894,0.7952682959983958,4.039215630014957,1.5215,-2.9554439953834133
1.162,1.0442,1.5272,1.2807,0,54.8,19,4.9,-0.4368463599999999,-0.5790344548424261,0.11870000000000003,1.0442,1.33730694,-0.6648121097416785,-0.2125243545611015,0.7967579853578484,4.092195198217142,1.5272,-3.0317603635202603
1.1627,1.0448,1.5226,1.278,0,54.8,19,4.9,-0.43099296,-0.5748716035594127,0.11529999999999996,1.0448,1.3352544,-0.6616435975197473,-0.20955307473982976,0.7914591808887423,4.088315434766824,1.5226,-3.092135002808847
1.1614,1.0453,1.517,1.279,0,54.8,19,4.9,-0.42434791000000005,-0.57529832588611,0.11759999999999993,1.0453,1.3369386999999997,-0.6616494023230994,-0.21033804890649216,0.7889449831342044,4.094328648700954,1.517,-3.1694295919417317
1.1685,1.0594,1.516,1.2729,0,54.8,19,4.9,-0.3936716400000002,-0.5606426076318641,0.10439999999999983,1.0594,1.3485102599999998,-0.6617153915600736,-0.1935660248181429,0.7747051109796128,4.121863298141624,1.516,-3.3821598216688593
1.1694,1.0614,1.5117,1.2706,0,54.8,19,4.9,-0.3851300400000002,-0.556256425211539,0.10119999999999996,1.0614,1.3486148399999998,-0.6594901569405581,-0.18987932272960495,0.7690634179554451,4.122898372679107,1.5117,-3.503471703034622
1.1681,1.0596,1.5066,1.2679,0,54.8,19,4.9,-0.38384783999999983,-0.5524538946746252,0.09980000000000011,1.0596,1.34346684,-0.6543765873249971,-0.18895187055902746,0.7657903696272845,4.1094255934254065,1.5066,-3.611459157984637
1.14268899134514,1.04797451155663,1.48915101090723,1.27414552676882,1,332.9,14,2.1,-0.39090043403487296,-0.5543591165936063,0.13145653542368008,1.04797451155663,1.3352720360676191,-0.6401716327534517,-0.20742429566617887,0.7807582571963614,4.068270416723829,1.48915101090723,-3.5068191346513276
1.14090133462752,1.04556853530839,1.48198466702635,1.26309056702629,1,332.9,14,2.1,-0.38877110499941825,-0.5375362584315168,0.12218923239876989,1.04556853530839,1.3206477541275217,-0.6233639109777533,-0.19934606542891137,0.77222227129199,4.024066142931178,1.48198466702635,-3.790296589100735
1.14193629377983,1.04737301749457,1.4747420854446,1.27414552676882,1,332.9,14,2.1,-0.37775184766891945,-0.554298075486207,0.1322092329889899,1.04737301749457,1.3345056450990673,-0.6383135128156666,-0.20799357075971925,0.7710044603210912,4.073669702870748,1.4747420854446,-29.099647067500428
1.15237997249858,1.06619118886477,1.67189277986974,1.29085079926863,1,332.9,14,2.1,-0.5351291286568685,-0.5741079989035413,0.13847082677005007,1.06619118886477,1.3762937483192592,-0.6871380341203138,-0.20785687257913774,0.889206048721489,4.042999206876286,1.67189277986974,-2.089082229012009
1.15256814688991,1.06378521261652,1.66266801806562,1.27697068314746,1,332.9,14,2.1,-0.5310290394840453,-0.5541902129310624,0.12440253625755004,1.06378521261652,1.3584225296770835,-0.6680229230574921,-0.19676368092200167,0.876283896791404,3.995367185491504,1.66266801806562,-2.0976917379360303
1.15162727493327,1.06292593538501,1.65435810867183,1.28802564288998,1,332.9,14,2.1,-0.5245465645577314,-0.5714425576446226,0.1363983679567098,1.06292593538501,1.3690758612687108,-0.6808965829174214,-0.20776194031048476,0.879684504135582,4.04106350703849,1.65435810867183,-2.1599797477789924
1.15567302434684,1.04969306601967,1.53283521350027,1.28937680463629,1,332.9,14,2.1,-0.43097968065049486,-0.584931142590905,0.13370378028944985,1.04969306601967,1.3534498913133122,-0.6729829695745126,-0.21770375630748354,0.8084377859760378,4.122417042381976,1.53283521350027,-2.995563964994129
1.15539076275985,1.05166940365215,1.52444906640562,1.27279436502251,1,332.9,14,2.1,-0.4184405318275515,-0.5576526624084759,0.11740360226265989,1.05166940365215,1.3385588908350399,-0.6513055356852349,-0.20127420415019126,0.7935572921260926,4.073134617015677,1.52444906640562,-3.046254075286086
1.15557893715118,1.05063827097433,1.51613915701183,1.28114700127241,1,332.9,14,2.1,-0.4122983805759004,-0.5714799618459732,0.12556806412123,1.05063827097433,1.3460220702807926,-0.6612748968459893,-0.20957572525673268,0.7923475308568703,4.106045761126019,1.51613915701183,-3.1787157456596487
1.11690909973307,1.02253990550377,1.42412025207326,1.27549668851512,0,33.0,18,0.9,-0.3785323937256011,-0.5577303269829551,0.15858758878205004,1.02253990550377,1.3042462633446223,-0.6113464283186464,-0.23158411464171988,0.7605832911548857,3.9974806867873705,1.42412025207326,-3.144207892889246
1.11606231497209,1.02168062827225,1.4167251950898,1.27832184489377,0,33.0,18,0.9,-0.37289388890302066,-0.5622006882224045,0.16225952992168002,1.02168062827225,1.3060366656252087,-0.6135719819350418,-0.23493792050938161,0.7569464954736677,4.0068405351810235,1.4167251950898,-3.2330437676233306
1.11719136132007,1.02168062827225,1.41032122821752,1.26714405226522,0,33.0,18,0.9,-0.3664899220307405,-0.545435917216749,0.14995269094515007,1.02168062827225,1.2946165314297746,-0.5991932822249468,-0.22447830687364806,0.7454809189880456,3.973259742906257,1.41032122821752,-3.3286983142004734
1.14297125293213,1.05235682543736,1.45705493884498,1.26124807373587,0,33.0,18,0.9,-0.3496000508003816,-0.5312407810375845,0.11827682080373991,1.05235682543736,1.3272830189656657,-0.6219216064189435,-0.1923304110730077,0.7489116924684053,4.052233889231265,1.45705493884498,-3.190979333655599
1.14334760171479,1.05089605414379,1.44981235726324,1.27242586636442,0,33.0,18,0.9,-0.34542984064825255,-0.550073687321789,0.1290782646496298,1.05089605414379,1.3371873221528623,-0.635836970704692,-0.2036168223808006,0.748714137011232,4.092116445077456,1.44981235726324,-3.313511215773197
