A2,A6,A7,A9,class,contam,num,std,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8
1.1843,1.0411,1.5732,1.2881,0,73.6,10,6.0,1.3283796335387994,1.5732,0.136959768423484,-1.6790705106228578,1.4300000000000002,-17.196781525263344,1.2881,0.6968614794500221
1.1837,1.0394,1.5686,1.287,0,73.6,10,6.0,1.3251668497085412,1.5686,0.12823969075068242,-1.5091151898727082,1.4243000000000001,-16.99751823034815,1.287,0.6953680767502778
1.1852,1.0366,1.5436,1.2739,0,73.6,10,6.0,1.3023962200472494,1.5436,0.12071047153170578,-1.2367665081700177,1.395,-15.83290287029276,1.2739,0.6803081512917161
1.1845,1.0375,1.5389,1.2708,0,73.6,10,6.0,1.2991979738286195,1.5389,0.1257037444363298,-1.2256903772191476,1.3919,-15.558310872675845,1.2708,0.67653677442488
1.1855,1.0397,1.5354,1.2677,0,73.6,10,6.0,1.29514972585407,1.5354,0.13702386697497215,-1.2176481906129026,1.3896,-15.331722713727835,1.2677,0.6715082140294907
1.1866,1.039,1.528,1.2587,0,73.6,10,6.0,1.287712792853531,1.528,0.14611183563632335,-1.205717274353914,1.3804,-15.049759776832033,1.2587,0.6691172416524949
1.1869,1.0379,1.5229,1.2553,0,73.6,10,6.0,1.2830904035723312,1.5229,0.14407060987838993,-1.2018734348206577,1.3739,-14.867174576327189,1.2553,0.6671995322450893
1.1873,1.0368,1.5187,1.2556,0,73.6,10,6.0,1.2791206940116229,1.5187,0.13514889617216141,-1.2007545322642301,1.3681999999999999,-14.720737563713051,1.2556,0.6644259035953095
1.1951,1.0684,1.759777777777778,1.3105882352941178,0,92.6,11,8.2,1.4724941659926183,1.759777777777778,0.38926963017135496,-1.2699347382814485,1.6330777777777783,-36.11488013330979,1.3105882352941178,0.8640150254855805
1.1943,1.0672,1.7534444444444444,1.3249411764705885,0,92.6,11,8.2,1.4681775470522016,1.7534444444444444,0.34469174181611906,-1.289233457819864,1.6263444444444446,-34.81023020564591,1.3249411764705885,0.8468163281508246
1.1945,1.0682,1.7472222222222222,1.3229411764705885,0,92.6,11,8.2,1.4627226640621367,1.7472222222222222,0.3470452590657822,-1.303827325537197,1.6209222222222224,-33.47294421332933,1.3229411764705885,0.8371336995558215
1.1984,1.0838,1.7713333333333334,1.3192941176470587,0,92.6,11,8.2,1.4780818869603918,1.7713333333333334,0.44841612336715286,-1.2867817895124287,1.6567333333333338,-36.265853608283386,1.3192941176470587,0.8435700007079835
1.1977,1.0868,1.7666666666666666,1.3192941176470587,0,92.6,11,8.2,1.4750494002393475,1.7666666666666666,0.4561410507446251,-1.3033219128889804,1.6557666666666668,-34.76121309288477,1.3192941176470587,0.8318023196148352
1.1982,1.0876,1.7586666666666666,1.3171764705882352,0,92.6,11,8.2,1.4677571913425695,1.7586666666666666,0.4561901292320061,-1.3213806816681062,1.6480666666666668,-33.14341857795556,1.3171764705882352,0.8200619850829992
1.2063,1.0938,1.7585555555555554,1.3185882352941176,0,92.6,11,8.2,1.457809463280739,1.7585555555555554,0.48304530448691474,-1.326685808353456,1.6460555555555556,-32.75223253927435,1.3185882352941176,0.8024561622690731
1.2058,1.0977,1.7523333333333333,1.3103529411764705,0,92.6,11,8.2,1.4532537181401006,1.7523333333333333,0.5127776084220019,-1.3515086877218023,1.6442333333333332,-31.201399369943132,1.3103529411764705,0.7931879383708186
1.2047,1.0952,1.7467777777777778,1.3205882352941178,0,92.6,11,8.2,1.4499691024967025,1.7467777777777778,0.4709278998708357,-1.384747424739793,1.6372777777777776,-30.47201512886282,1.3205882352941178,0.7844429799786119
1.1612,1.0524,1.6434,1.3371,1,185.9,20,4.7,1.415260075783672,1.6434,0.13894640392739155,-0.8780909826666699,1.5346000000000002,-20.60573784071967,1.3371,0.7428435492446737
1.1609,1.0556,1.6394,1.3347,1,185.9,20,4.7,1.4121802050133516,1.6394,0.1521377660702774,-0.8786547690668136,1.5341000000000002,-20.088127032831366,1.3347,0.7352472131998402
1.16,1.0564,1.6328,1.3326,1,185.9,20,4.7,1.407586206896552,1.6328,0.15292257052162705,-0.8853049641679267,1.5292000000000001,-19.52380955668861,1.3326,0.7284833128950055
1.1569,1.0198,1.6232,1.3326,1,185.9,20,4.7,1.4030599014608003,1.6232,0.009157592839594386,-0.9655003862623137,1.4860999999999998,-20.977018899937995,1.3326,0.7730010521317318
1.1566,1.021,1.6185,1.3296,1,185.9,20,4.7,1.3993601936711049,1.6185,0.015100390150225573,-0.9650338884880781,1.4828999999999999,-20.51663515113393,1.3296,0.7674944017039607
1.1568,1.0192,1.6132,1.3279,1,185.9,20,4.7,1.394536652835408,1.6132,0.0074047244497714715,-0.9755222707283188,1.4756,-20.226666589434103,1.3279,0.7648149863599834
1.1564,1.0098,1.6042,1.325,1,185.9,20,4.7,1.3872362504323763,1.6042,-0.02781685482552021,-1.002619750804727,1.4575999999999998,-20.117988114733897,1.325,0.7703521649515034
1.1552,1.009,1.5983,1.3219,1,185.9,20,4.7,1.383569944598338,1.5983,-0.029974603752538576,-0.9998332570922261,1.4521,-19.695229649759945,1.3219,0.7671105347213023
1.1558,1.0104,1.5924,1.3186,1,185.9,20,4.7,1.3777470150545077,1.5924,-0.023734007681164737,-0.9961782770778448,1.4470000000000003,-19.211230813054343,1.3186,0.7596662670619525
1.1583,1.0365,1.5299,1.2782,0,54.8,19,4.9,1.3208149874816542,1.5299,0.09266394579167381,-1.2696509649530037,1.4080999999999997,-14.6530462996275,1.2782,0.6784403890217898
1.1575,1.0363,1.5263,1.2755,0,54.8,19,4.9,1.3186177105831534,1.5263,0.09386356036730059,-1.249768236559439,1.4050999999999998,-14.490271377241868,1.2755,0.6769425416247737
1.1578,1.035,1.5215,1.2735,0,54.8,19,4.9,1.314130247020211,1.5215,0.08869684601766736,-1.2321228575245973,1.3986999999999998,-14.336110316224119,1.2735,0.6748569556325418
1.162,1.0442,1.5272,1.2807,0,54.8,19,4.9,1.3142857142857143,1.5272,0.11361327890293738,-1.2525921832663993,1.4093999999999998,-14.330840123483382,1.2807,0.6636969326184343
1.1627,1.0448,1.5226,1.278,0,54.8,19,4.9,1.30953814397523,1.5226,0.117040220380765,-1.2323284138104686,1.4047,-14.133177685118778,1.278,0.659724813474684
1.1614,1.0453,1.517,1.279,0,54.8,19,4.9,1.306182193903909,1.517,0.11095363391711688,-1.2254717270804136,1.4008999999999996,-13.858384954871088,1.279,0.6543460246296762
1.1685,1.0594,1.516,1.2729,0,54.8,19,4.9,1.2973898160034232,1.516,0.17659792197011104,-1.2046514538318907,1.4069,-13.514397623824728,1.2729,0.6367452192500357
1.1694,1.0614,1.5117,1.2706,0,54.8,19,4.9,1.292714212416624,1.5117,0.18481452548805977,-1.1981414185142496,1.4037000000000002,-13.308685936845812,1.2706,0.6314914399377695
1.1681,1.0596,1.5066,1.2679,0,54.8,19,4.9,1.2897868333190652,1.5066,0.1782627040129492,-1.1926235981350453,1.3981000000000003,-13.152690524540951,1.2679,0.6309237589458363
1.14268899134514,1.04797451155663,1.48915101090723,1.27414552676882,1,332.9,14,2.1,1.3031988775478138,1.48915101090723,0.09929292297013625,-1.1899986859213758,1.39443653111872,-12.413871707901798,1.27414552676882,0.6376996943287131
1.14090133462752,1.04556853530839,1.48198466702635,1.26309056702629,1,332.9,14,2.1,1.2989595349278702,1.48198466702635,0.10616983261161872,-1.1708836920731966,1.3866518677072197,-12.224377346889323,1.26309056702629,0.639688038140823
1.14193629377983,1.04737301749457,1.4747420854446,1.27414552676882,1,332.9,14,2.1,1.291439893343942,1.4747420854446,0.08279545865024573,-1.1762038342123233,1.3801788091593399,-11.940488467615676,1.27414552676882,0.6268826499234634
1.15237997249858,1.06619118886477,1.67189277986974,1.29085079926863,1,332.9,14,2.1,1.4508172822934062,1.67189277986974,0.3183563484240306,0.08136347760912477,1.58570399623593,-21.906177372295016,1.29085079926863,0.7886355212858283
1.15256814688991,1.06378521261652,1.66266801806562,1.27697068314746,1,332.9,14,2.1,1.4425767557017461,1.66266801806562,0.3305871415120123,-0.018131223384185047,1.5738850837922298,-21.339544481601195,1.27697068314746,0.789209824554463
1.15162727493327,1.06292593538501,1.65435810867183,1.28802564288998,1,332.9,14,2.1,1.436539533824162,1.65435810867183,0.2935501190521832,-0.42499130932529205,1.56565676912357,-20.628999515014634,1.28802564288998,0.7739702223141222
1.15567302434684,1.04969306601967,1.53283521350027,1.28937680463629,1,332.9,14,2.1,1.3263571799355562,1.53283521350027,0.11978122225552368,-1.3439462328104514,1.4268552551731,-14.243751958838443,1.28937680463629,0.6612944624254253
1.15539076275985,1.05166940365215,1.52444906640562,1.27279436502251,1,332.9,14,2.1,1.3194229307876848,1.52444906640562,0.15360118616079665,-1.22955769163274,1.4207277072979196,-13.855549411874371,1.27279436502251,0.6588067027027461
1.15557893715118,1.05063827097433,1.51613915701183,1.28114700127241,1,332.9,14,2.1,1.3120169538132378,1.51613915701183,0.1239140311911402,-1.2336389714021738,1.4111984908349804,-13.54284865446258,1.28114700127241,0.6490688836194256
1.11690909973307,1.02253990550377,1.42412025207326,1.27549668851512,0,33.0,18,0.9,1.275054749230363,1.42412025207326,-0.0579955674646877,-1.148035500067567,1.3297510578439602,-10.657100271079635,1.27549668851512,0.6229099278904361
1.11606231497209,1.02168062827225,1.4167251950898,1.27832184489377,0,33.0,18,0.9,1.2693961404164327,1.4167251950898,-0.07322253183299221,-1.1466490242401333,1.32234350838996,-10.46478271572084,1.27832184489377,0.6173117128755126
1.11719136132007,1.02168062827225,1.41032122821752,1.26714405226522,0,33.0,18,0.9,1.2623810718971982,1.41032122821752,-0.057117056884472994,-1.1338926716180118,1.3148104951697,-10.324984527661908,1.26714405226522,0.6162000274091883
1.14297125293213,1.05235682543736,1.45705493884498,1.26124807373587,0,33.0,18,0.9,1.274795787826783,1.45705493884498,0.11011220215821549,-1.1551210086840389,1.36644051135021,-11.30948843475392,1.26124807373587,0.6121911484219492
1.14334760171479,1.05089605414379,1.44981235726324,1.27242586636442,0,33.0,18,0.9,1.268041630636925,1.44981235726324,0.07455251272011298,-1.1592857682712423,1.3573608096922396,-11.12484033142721,1.27242586636442,0.6039269221718222
1.14250081695381,1.05072419869748,1.44226482487805,1.26960070998578,0,33.0,18,0.9,1.2623753116636582,1.44226482487805,0.07210611034149772,-1.1542978022231636,1.35048820662172,-10.907602123344432,1.26960070998578,0.5998396765874912
1.1472992639327,1.04866193334185,1.46597474984565,1.2745140254269,0,33.0,18,0.9,1.2777614315035797,1.46597474984565,0.0790499947096921,-1.1708309937216987,1.3673374192547998,-11.716090511428977,1.2745140254269,0.6162529790891971
1.14720517673704,1.04737301749457,1.45880840596477,1.29121929792671,0,33.0,18,0.9,1.2716194413574853,1.45880840596477,0.033292156692355857,-1.1828175752175203,1.3589762467222999,-11.505615715311606,1.29121929792671,0.6059102915509239
1.14626430478039,1.04754487294088,1.45126087357958,1.27733918180555,0,33.0,18,0.9,1.2660787459988327,1.45126087357958,0.05456930508382074,-1.165322226921082,1.35254144174007,-11.280577744979281,1.27733918180555,0.6055189968116682
1.1713,1.0246,1.76977777777778,1.31,0,42.0,7,1.9,1.5109517440261075,1.76977777777778,0.21350850282382638,-1.20756155068712,1.6230777777777798,-45.77867310637614,1.31,0.9985749824617546
1.1705,1.0242,1.76266666666667,1.31811764705882,0,42.0,7,1.9,1.5059091556314992,1.76266666666667,0.18754151867644886,-1.213851009890805,1.61636666666667,-43.44410347219841,1.31811764705882,0.9783400211512682
1.1709,1.0242,1.75644444444444,1.312,0,42.0,7,1.9,1.5000806597014604,1.75644444444444,0.1949972121092205,-1.2159945598088815,1.60974444444444,-41.72018133757087,1.312,0.971792200274426
1.1822,1.0544,1.78488888888889,1.31682352941176,0,42.0,7,1.9,1.5098028158424042,1.78488888888889,0.33711733189116755,-1.2341126705218504,1.6570888888888904,-44.307349094211794,1.31682352941176,0.9410712157997142
1.1805,1.0523,1.77855555555556,1.32294117647059,0,42.0,7,1.9,1.5066120758623973,1.77855555555556,0.3077890367443019,-1.2394777875198189,1.6503555555555602,-42.63244742060823,1.32294117647059,0.9305034430092541
1.1815,1.0556,1.77188888888889,1.30858823529412,0,42.0,7,1.9,1.4996943621573338,1.77188888888889,0.3473966814678975,-1.2436120252390621,1.6459888888888903,-40.29243314325766,1.30858823529412,0.923040403087791
1.1905,1.0674,1.83233333333333,1.31329411764706,0,42.0,7,1.9,1.539129217415649,1.83233333333333,0.45202470325148036,-1.2220378667027518,1.7092333333333303,-61.710266262800324,1.31329411764706,0.9973961534035776
1.1897,1.0666,1.824,1.32976470588235,0,42.0,7,1.9,1.5331596200722872,1.824,0.4014247549930188,-1.228224211015274,1.7009,-57.10241072258224,1.32976470588235,0.9676271756352853
1.1913,1.0694,1.81866666666667,1.31129411764706,0,42.0,7,1.9,1.526623576485075,1.81866666666667,0.4515889730168168,-1.2282660993106147,1.6967666666666696,-54.01232089559127,1.31129411764706,0.9664283122073277
1.1744,1.1011,1.4772,1.241,0,1.0,405,0.0,1.25783378746594,1.4772,0.3697715872383509,-1.1722157985524664,1.4039,-11.285709658229418,1.241,0.5734247021372623
1.175,1.1024,1.4733,1.2381,0,1.0,405,0.0,1.2538723404255319,1.4733,0.3773952328063974,-1.1720357410251336,1.4007000000000003,-11.15961237992887,1.2381,0.5702425191252498
1.1743,1.1001,1.4694,1.2371,0,1.0,405,0.0,1.2512986460018736,1.4694,0.3656841939398867,-1.171141516929512,1.3952000000000002,-11.090766848613777,1.2371,0.5703268628800194
1.1861,1.1036,1.4767,1.2288,0,1.0,405,0.0,1.2450046370457803,1.4767,0.41023627421226827,-1.1837101753135393,1.3941999999999999,-11.403307814650649,1.2288,0.5704744773141698
1.1858,1.1026,1.4716,1.2284,0,1.0,405,0.0,1.241018721538202,1.4716,0.40097939337667543,-1.1831692462359324,1.3884000000000003,-11.273787540859306,1.2284,0.5681806301677732
1.1855,1.105,1.4674,1.2249,0,1.0,405,0.0,1.2377899620413328,1.4674,0.4140685796381336,-1.182523860123799,1.3869,-11.10617669698552,1.2249,0.5643259648351563
1.1913,1.0991,1.4833,1.2349,0,1.0,405,0.0,1.2451103836145387,1.4833,0.386245956866724,-1.189980581984035,1.3910999999999998,-11.762341570069848,1.2349,0.5754456390574428
1.192,1.0982,1.4789,1.2317,0,1.0,405,0.0,1.2406879194630873,1.4789,0.38494745159942245,-1.1904409988368454,1.3851000000000002,-11.664263715688891,1.2317,0.5740628111743348
1.1912,1.0976,1.4739,1.232,0,1.0,405,0.0,1.2373237071860308,1.4739,0.375813465688436,-1.1893687534368413,1.3802999999999999,-11.516111286034931,1.232,0.5713847413213285
1.1975,1.0987,1.71088888888889,1.31517647058824,0,93.1,12,4.4,1.428717234980284,1.71088888888889,0.4567215596506664,-4.01352004853778,1.6120888888888902,-25.02623495628147,1.31517647058824,0.7429040225121054
1.1978,1.0963,1.70588888888889,1.31517647058824,0,93.1,12,4.4,1.4241850800541742,1.70588888888889,0.4410024182574743,-42.62717785925904,1.6043888888888898,-24.687184857076616,1.31517647058824,0.7404975159335895
1.1981,1.0995,1.69966666666667,1.30494117647059,0,93.1,12,4.4,1.4186350610689176,1.69966666666667,0.47211851582461084,1.8421050916159916,1.60106666666667,-23.835255346348546,1.30494117647059,0.7341054013882021
1.207,1.1079,1.74277777777778,1.30952941176471,0,93.1,12,4.4,1.443892110834946,1.74277777777778,0.5500289854697251,-1.4580646560706607,1.64367777777778,-28.634868411809393,1.30952941176471,0.7642304423746923
1.2074,1.1061,1.737,1.31352941176471,0,93.1,12,4.4,1.4386284578432997,1.737,0.5259875984576377,-1.5135359857599362,1.6357000000000002,-28.01096748573289,1.31352941176471,0.7574058796050622
1.2068,1.1075,1.73055555555556,1.31764705882353,0,93.1,12,4.4,1.4340036091776267,1.73055555555556,0.5148600923040694,-1.6890569116606884,1.63125555555556,-26.97008856734007,1.31764705882353,0.7456629583178586
1.2127,1.1078,1.75055555555556,1.30788235294118,0,93.1,12,4.4,1.4435190529855366,1.75055555555556,0.5647234268171788,-1.3801911041015944,1.6456555555555603,-30.096045833248244,1.30788235294118,0.771300671499359
