B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9,Hyperfeature_10,Hyperfeature_11
10350,9485,8446,8127,8980,9640,9593,1,9593,-8639.899088010676,9.169045981449582e-16,3127.8027254040885,0.9164251207729469,-197486318.40084478,4537323047174.934,155065371.0,9485.0,11575.693143752944,0.6912791116889241
10276,9373,8318,7930,8676,9430,9336,1,9336,-8270.421554794642,8.441856929098151e-16,2994.964947673686,0.912125340599455,-189379557.7169789,3496800925057.8457,148380419.0,9373.0,11314.852349229732,0.6875024072958408
10314,9404,8354,7990,8795,9686,9572,1,9572,-8410.864437988079,8.514111334972832e-16,3078.311761754307,0.9117704091526081,-201714589.4441163,3826249743489.7725,151636439.0,9404.0,11434.20006621204,0.6760493919743691
10301,9403,8342,7969,8694,9482,9403,1,9403,-8304.38307316821,8.310375209061185e-16,3009.25143340467,0.9128239976701291,-192767138.75684908,3524468698606.945,149883111.0,9403.0,11353.138556160753,0.6862704520436065
10289,9416,8354,7977,8731,9480,9421,1,9421,-8336.10192883739,8.52794327695842e-16,3023.065874163033,0.9151521041889397,-192645619.2114433,3675078033747.65,150280896.0,9416.0,11378.953046657825,0.6874339290806143
10294,9427,8354,7980,8787,9671,9550,1,9550,-8392.699386929542,8.647139894858579e-16,3068.32829347432,0.9157761802992034,-200659863.92846683,3854290094880.389,151454674.0,9427.0,11424.214430780165,0.6780734006927507
10274,9389,8349,7921,8676,9415,9422,1,9422,-8230.360807599265,8.360044836306636e-16,3007.7642411112806,0.9138602297060541,-192577802.35507074,3503173638011.559,149019996.0,9389.0,11358.653432206347,0.6831235357856701
10323,9452,8428,8123,9087,9895,9692,1,9692,-8757.158033201904,9.950293069560369e-16,3192.1793030906683,0.9156253027220769,-204481209.20689985,5129354930842.166,155525251.0,9452.0,11622.070925821161,0.6842075318619762
10253,9417,8368,8015,8845,9736,9558,1,9558,-8470.939586199898,9.196606711654025e-16,3089.818153034255,0.9184628889105627,-201021202.24505574,4193813533091.89,152102887.0,9417.0,11459.706718195514,0.6843424610392992
10287,9402,8366,8013,8897,9532,9445,1,9445,-8520.663443625368,9.328316334139872e-16,3085.9281494159936,0.9139690871974336,-191059937.35186735,4290301077861.4155,151039310.0,9402.0,11453.817919294748,0.6899047164124226
10321,9445,8409,8100,9049,9923,9671,1,9671,-8715.491952464514,9.747824806834302e-16,3177.3455401677766,0.9151245034395892,-205029194.28296694,4924941160610.355,154858094.0,9445.0,11588.23581201522,0.6823423504026768
10299,9407,8392,8081,8955,9583,9316,1,9316,-8622.192256028096,9.680615820248262e-16,3074.683484885697,0.9133896494805321,-185661489.16645595,4535740111685.138,151318925.0,9407.0,11468.575545804839,0.7067600777421159
10275,9382,8354,7981,8866,9547,9334,1,9334,-8469.206135881712,9.349256995086272e-16,3055.065678739212,0.9130900243309003,-187542418.62931475,4177314757291.095,149390644.0,9382.0,11410.956066270233,0.6951340723835658
10311,9420,8421,8087,8973,9621,9359,1,9359,-8616.157899136286,9.62862486736986e-16,3085.4164197733235,0.9135874308990398,-187745292.23262382,4584136785079.466,151884166.0,9420.0,11508.310328167781,0.7056460554644925
10679,9919,9198,9181,11995,13078,11378,1,11378,-11970.99599014285,-5.639307688570106e-16,4473.140120085002,0.9288322876673846,-282203792.28198916,-9956403595722.09,195549671.0,9919.0,13673.067394205349,0.6949390100640683
10804,10021,9123,8839,10795,11349,10502,1,10502,-10457.593897995308,7.00783403115146e-14,3821.961453874072,0.9275268419104036,-231817741.8669821,1146877360854391.5,181423613.0,10021.0,12946.8718047286,0.7106384172950948
10792,10014,9185,9026,11345,11892,10637,1,10637,-11147.068673270072,-1.524411060782483e-15,4042.482156881425,0.9279095626389918,-237119037.76453477,-21037144274369.08,186417285.0,10014.0,13229.39933568647,0.7221306317192108
10666,9904,9135,8987,11593,12175,10482,1,10482,-11403.500574115267,-9.061348058899192e-16,4114.088777363464,0.9285580348771798,-230698023.58606797,-12904384978588.102,183230479.0,9904.0,13251.01109456747,0.7342394435095335
10681,9904,9098,8964,11433,11957,10460,1,10460,-11262.995442261741,-1.1391182642880518e-15,4056.8918886191013,0.927254002434229,-228773075.03486088,-15431745272969.531,182564233.0,9904.0,13156.810469876273,0.7299030435641335
10683,9937,9201,9194,11850,12716,11118,1,11118,-11839.219473714795,-6.597389643406335e-16,4352.172347648993,0.9301694280632781,-265199522.36658856,-10993238088000.393,193601457.0,9937.0,13555.09824404453,0.7121633478636769
10769,9987,9105,8761,10910,11487,10543,1,10543,-10496.39212727295,-6.454180477802873e-15,3879.2106955847053,0.9273841582319621,-233980882.42966363,-73861669316297.05,179884227.0,9987.0,12986.122343249725,0.7025193685149587
10810,10000,9078,8745,10584,11537,10869,1,10869,-10194.432489294588,3.854543667622606e-15,3839.215919661402,0.9250693802035153,-257446523.78698972,43346200651289.766,182519989.0,10000.0,12919.123682054862,0.6756164459979414
10704,9967,9190,9084,11496,12188,10775,1,10775,-11361.77873089291,-1.0378740241977301e-15,4136.137447952156,0.9311472346786248,-246094178.06029916,-15108102147296.543,188441791.0,9967.0,13328.059453683622,0.7237528909699271
10666,9941,9229,9255,12120,12769,10829,1,10829,-12152.293006100237,-5.306255770395399e-16,4372.77735697182,0.9320270016876054,-247014071.16511482,-9294955823482.316,192248411.0,9941.0,13603.705697575002,0.7394341043974416
10681,9907,9165,9073,11811,12981,11200,1,11200,-11690.65364895022,-6.794052832282999e-16,4367.51001032648,0.9275348750117031,-275641692.6146091,-11096549872777.902,191525529.0,9907.0,13534.435076466472,0.6950457831551848
10678,9923,9166,9079,11905,13547,11744,1,11744,-11790.159897568221,-5.929216678283408e-16,4532.137431138392,0.9292938752575388,-313787333.7655446,-10406273698254.64,196736521.0,9923.0,13700.061106522688,0.6635475060858422
10666,9936,9218,9161,11838,13317,11576,1,11576,-11762.994049872346,-6.313736048528776e-16,4457.037789257693,0.9315582223888993,-301393295.26544684,-10883874504967.617,197093206.0,9936.0,13676.96548980368,0.6838789863505939
10832,9977,9045,8729,10457,11424,10889,1,10889,-10090.38488339605,2.3609145968969307e-15,3804.691013362026,0.9210672082717873,-258969885.72633886,25394953036891.375,182159748.0,9977.0,12851.597560656273,0.6693334351696759
10730,9928,9022,8726,10548,11576,10933,1,10933,-10200.592941525747,4.7856869813158614e-15,3856.927268563352,0.9252562907735321,-262259800.00665447,52959738424818.195,182053562.0,9928.0,12880.83597369922,0.6710333600574343
10621,9892,9133,9058,11768,12403,10737,1,10737,-11669.614360293219,-7.060425416683551e-16,4243.1939106791215,0.9313623952546841,-242926838.6703202,-10818282686819.348,186879142.0,9892.0,13378.117144782671,0.7253658916141199
10605,9931,9270,9272,12060,12614,10700,1,10700,-12060.76917664668,-5.394833953684555e-16,4313.371453204698,0.9364450730787365,-239421424.0117203,-9204453904403.012,191312623.0,9931.0,13585.304857292133,0.7573846510429609
10639,9849,9123,9068,11890,12720,10841,1,10841,-11816.506165592351,-6.312510342431468e-16,4321.30860566043,0.9257449008365448,-251380658.44445434,-10092762378392.285,187638659.0,9849.0,13446.234855041448,0.717196582195772
10631,9875,9116,9060,11735,12946,11229,1,11229,-11661.133858268604,-7.029406582188971e-16,4358.122996774707,0.9288872166306086,-278112876.10170454,-11159954307227.78,191223850.0,9875.0,13476.046098647737,0.6917946160725479
10675,9950,9228,9263,12095,13011,11243,1,11243,-12139.021377278617,-5.24539725604378e-16,4467.765173353701,0.9320843091334895,-271869321.95822096,-9495069453389.324,196332804.0,9950.0,13697.692573751086,0.7121447943418316
10759,9917,8922,8534,10079,11140,10884,1,10884,-9639.487524023007,1.377291593195525e-15,3688.6157000659555,0.9217399386560089,-261757615.61396888,12643255937550.14,177535730.0,9917.0,12612.51532906007,0.650162096307706
10655,9791,8845,8618,10947,11823,10195,1,10195,-10664.52944247711,-3.2302122179400156e-15,3868.78774532079,0.9189113092444862,-224428976.75604793,-34629077715888.97,172260086.0,9791.0,12715.69108738627,0.7016578893933828
10599,9732,8759,8469,10100,11323,10330,1,10330,-9764.3190398474,1.998279834090894e-15,3617.870521685127,0.9181998301726578,-239164829.98095393,16849089416977.828,169924910.0,9732.0,12378.770503246607,0.6774629659358952
10651,9912,9171,9115,11806,12836,11245,1,11245,-11732.137225842247,-6.640353728856036e-16,4375.1275178841015,0.9306168434888743,-274873511.5716126,-10902887725994.295,192867773.0,9912.0,13548.052722883089,0.6978847236797177
10627,9877,9122,9088,11857,12765,11068,1,11068,-11811.007495507329,-6.332299422129586e-16,4362.402318659532,0.9294250494024654,-263676765.23484755,-10259776506257.455,190369894.0,9877.0,13486.325841140475,0.7047551365356695
10634,9768,8849,8620,10831,11659,10295,1,10295,-10549.226100046339,-4.818893649200909e-15,3854.5145229592176,0.9185630994921948,-228094740.47400734,-50139939116148.78,172963659.0,9768.0,12705.420401574953,0.6966922253050406
10585,9785,9022,8949,11575,12366,10726,1,10726,-11479.618752535116,-8.369126803461007e-16,4201.62509899936,0.9244213509683514,-245734930.76522443,-11850649211534.977,183574299.0,9785.0,13225.547084573598,0.7110639910633679
10610,9732,8858,8609,12516,12499,9888,1,9888,-12162.136371003937,-4.3986048195812185e-16,4343.463555783227,0.9172478793590952,-195218114.6276556,-6885936615207.249,168930828.0,9732.0,13203.373710125272,0.7268127900690063
10692,9914,9048,8828,10798,11671,10746,1,10746,-10534.031201499934,-8.645024520424468e-15,3903.6834194701873,0.9272353161242051,-249532841.62057343,-96270232365473.53,182407192.0,9914.0,12953.59603061447,0.695140684843073
10706,9917,8954,8634,10226,11020,10621,1,10621,-9859.316952124118,1.9688571982708188e-15,3680.5941206698903,0.9263030076592564,-243032224.67365035,18653601600429.453,177345235.0,9917.0,12636.496976768369,0.6798334730606624
10626,9746,8819,8589,10442,11502,10191,1,10191,-10168.296450156531,5.203530842831825e-15,3698.4187246162414,0.917184265010352,-228710683.86315206,49604213095853.96,171259081.0,9746.0,12519.323569844506,0.6994200017615965
10590,9733,8785,8511,10121,11292,10328,1,10328,-9804.04885782012,2.116800820904456e-15,3621.5550004292304,0.9190745986779981,-237923232.7435763,18092614130515.438,170759025.0,9733.0,12408.45756094241,0.6835560527098317
10672,9827,8872,8687,11022,12621,10782,1,10782,-10790.57419382962,-2.5234268432447835e-15,4028.75954004274,0.9208208395802099,-266138191.59405473,-29630811562310.03,179051232.0,9827.0,12902.662320488762,0.6697418491076882
10559,9703,8782,8549,12068,12699,10299,1,10299,-11745.877897816932,-5.5933970843942e-16,4315.657182824037,0.9189317170186571,-223158712.72232905,-8005762676391.575,171018869.0,9703.0,13099.562224799283,0.6903190254344443
10537,9661,8743,8534,10964,11957,10308,1,10308,-10700.322356686382,-2.192776393569446e-15,3933.988033049841,0.9168643826516086,-231672840.32058692,-23210521550028.555,170436071.0,9661.0,12678.892972676505,0.6868833786121302
10614,9834,9074,9024,11678,12402,10796,1,10796,-11611.914900132326,-7.639567698784117e-16,4242.139888592872,0.9265121537591859,-247476182.47412717,-11374298055949.566,186186632.0,9834.0,13318.062568079458,0.7145225534920915
10576,9833,9106,9081,11725,12204,10621,1,10621,-11691.071379866804,-7.159894340471352e-16,4210.587865063062,0.9297465960665658,-234749570.80794504,-10683791130623.79,185764332.0,9833.0,13318.51389293866,0.7360951528369472
10679,9832,8888,8651,10727,11796,10659,1,10659,-10439.520675591297,-2.0512570673304837e-14,3889.664943375887,0.9206854574398352,-249780060.94041207,-203902948456793.28,177288200.0,9832.0,12779.568891997742,0.6754401170227008
10630,9907,9186,9206,12007,12844,11120,1,11120,-12031.307259865376,-5.534149335006485e-16,4416.921760273099,0.9319849482596425,-264463069.131221,-9548787191311.395,193596476.0,9907.0,13604.848946474864,0.7153498554147033
10614,9861,9115,9057,11748,12748,11189,1,11189,-11671.47629107019,-6.861561026559724e-16,4355.352581075861,0.929055963821368,-271610693.1652469,-10869764819161.855,190671459.0,9861.0,13472.27689211829,0.6950737794198001
10667,9833,8896,8726,11274,12220,10275,1,10275,-11056.924955299617,-1.4830744437420578e-15,3991.7011847754056,0.9218149432830224,-228788712.87327006,-17966712472941.27,175483515.0,9833.0,12889.605855201073,0.7081842259870696
10649,9810,8841,8631,10673,11662,10206,1,10206,-10418.050295164054,-4.74160986137422e-14,3772.5846822235003,0.9212132594609822,-227543703.3328985,-401875842868494.8,172778579.0,9810.0,12615.485867040788,0.7020375597127713
10641,9778,8854,8652,10952,11625,10087,1,10087,-10700.62424684844,-3.0581652818061596e-15,3844.4918405746043,0.918898599755662,-215921052.81298193,-32628193177946.01,171892710.0,9778.0,12700.39730414247,0.7136303662345193
10644,9806,8883,8675,10644,11595,10314,1,10314,-10393.349505692197,2.4690400298229355e-13,3783.0196432203215,0.9212701991732432,-231679079.44276196,,174561450.0,9806.0,12667.925478802013,0.7018749942786984
10628,9792,8842,8620,10433,11571,10455,1,10455,-10169.689437221952,4.804526528554485e-15,3747.5867902592213,0.9213398569815582,-242366649.13052547,47115355681612.08,174549365.0,9792.0,12591.48973380232,0.6858758549300281
10647,9816,8871,8617,10442,11658,10609,1,10609,-10141.65268415296,4.492309018857583e-15,3779.1878933379094,0.9219498450267681,-251219116.3071695,44988774113461.89,176022483.0,9816.0,12652.091583547945,0.6766914557316547
10653,9926,9247,9326,12347,13080,11136,1,11136,-12450.54561730171,-4.3361885906873633e-16,4534.162897952021,0.9317563127757439,-262663045.89975753,-8330655441274.339,196446485.0,9926.0,13783.094454963522,0.7268640710009024
10640,9791,8867,8668,10868,11997,10554,1,10554,-10622.580348909823,-4.03649859382393e-15,3924.2731163474637,0.9202067669172932,-245826443.26640838,-43965332877334.92,176371119.0,9791.0,12793.178705496972,0.6843828159385331
10707,9834,8917,8716,11190,12292,10442,1,10442,-10936.157493905415,-1.8397598662772133e-15,4000.2842199941497,0.9184645558980107,-239461999.0939359,-22220839773106.098,176746640.0,9834.0,12919.190933720043,0.6950973443602162
10672,9875,8937,8642,10373,11174,10620,1,10620,-10029.313073442027,3.1039933984008712e-15,3740.7761751851945,0.9253185907046477,-242892380.47332355,30710644712605.965,177138038.0,9875.0,12679.681149779572,0.6813982517967014
10633,9837,8978,8813,10903,11646,10591,1,10591,-10701.15227969621,-3.352704180835487e-15,3924.69065188195,0.9251387190821029,-239538752.64633176,-38169344487037.27,180052704.0,9837.0,12904.603290566714,0.7025437357484768
10573,9810,9059,9033,11696,12566,10940,1,10940,-11660.667176396488,-7.15271314003195e-16,4290.189121559489,0.9278350515463918,-257086673.74712998,-10794337197135.602,187456256.0,9810.0,13351.112529408469,0.7073859159802035
10591,9816,9036,8953,11532,12422,11007,1,11007,-11424.369479852936,-8.623044047648693e-16,4248.805347992124,0.9268246624492493,-260920005.3738124,-12420033813763.195,186449667.0,9816.0,13286.725848144019,0.693904579620028
10691,9825,8884,8696,10751,11986,10649,1,10649,-10522.027081491162,-1.6091840575847913e-14,3897.480268889087,0.918997287438032,-252762335.6257535,-164588149903834.53,178062480.0,9825.0,12783.384454419795,0.6785216904640189
10594,9861,9092,9004,11531,12561,11246,1,11246,-11417.695570097425,-8.460933746356141e-16,4291.829508777256,0.9308098923919199,-275445872.5212724,-12599427113402.809,190068820.0,9861.0,13385.75148740064,0.6870651993034425
10671,9826,8933,8773,11402,12534,10623,1,10623,-11196.092923426639,-1.1704089029299799e-15,4120.093406070196,0.9208134195483085,-248018210.482853,-15330968296025.629,179420305.0,9826.0,13055.002486529287,0.6912795109592005
10612,9826,9023,8884,11301,12019,10898,1,10898,-11125.302970983765,-1.2161502123642917e-15,4137.969037673305,0.9259329061439879,-252535966.9465461,-16180794326275.705,184133143.0,9826.0,13162.88727786452,0.6930709231078175
10533,9744,8935,8758,11097,11779,10483,1,10483,-10875.602180133166,-1.5888820137764272e-15,3986.881442262289,0.92509256622045,-233210915.15593764,-18632635330407.42,177168907.0,9744.0,12923.798378540781,0.7086361566368529
10571,9796,8981,8798,11051,11913,10779,1,10779,-10824.2752312279,-1.8192649006832397e-15,4028.056221875509,0.9266862170087976,-250409577.43042088,-21927779456444.93,181039697.0,9796.0,13010.9729866418,0.6933879990656967
10668,9803,8894,8751,11794,12421,10301,1,10301,-11602.578706702248,-7.578460558554581e-16,4187.332014694587,0.9189163854518185,-223428907.3132946,-10597429665101.824,175951701.0,9803.0,13083.23924960192,0.7081938471857258
10656,9868,9053,8946,11534,12691,11336,1,11336,-11395.9755087075,-8.950534835149078e-16,4319.008962958573,0.926051051051051,-282695201.82056636,-13375912308382.53,189712386.0,9868.0,13373.926335118867,0.6703923678200566
10672,9890,9073,8969,11545,12479,11054,1,11054,-11410.98067803482,-9.209005720236922e-16,4249.276681963133,0.9267241379310345,-264062822.73790774,-13542970934990.68,187868171.0,9890.0,13324.194035733315,0.6897489531899433
10679,9931,9228,9224,12132,12982,11094,1,11094,-12124.874313888307,-5.167070378076999e-16,4446.587369149648,0.9299559883884259,-263315804.12356147,-9279219864786.098,193956663.0,9931.0,13676.516543739057,0.7184011666121163
10682,9798,8891,8734,11604,12230,10319,1,10319,-11397.3695128033,-9.383465291846497e-16,4125.636369641946,0.9172439618049054,-224375869.42174083,-12497845222399.967,175723280.0,9798.0,13018.54376124675,0.7044241147804179
10636,9772,8863,8690,11287,12088,10309,1,10309,-11065.045542816142,-1.3766194675241334e-15,4017.8598384940037,0.9187664535539677,-227555191.7996174,-16618020725444.74,174524949.0,9772.0,12882.766779068203,0.7023709492863428
10639,9787,8843,8633,10753,11911,10500,1,10500,-10496.164142147052,-8.364261323683056e-15,3873.7356035776247,0.9199172854591597,-244155483.50113103,-85697029733591.39,175158211.0,9787.0,12718.639110558735,0.68333502930327
10652,9800,8870,8640,10467,11786,10572,1,10572,-10194.204081236743,4.963415193443337e-15,3781.9818760407525,0.9200150206533985,-251607062.6010326,50143256820540.28,176034347.0,9800.0,12653.886939592236,0.6804750153031168
10656,9847,8939,8734,10785,12062,10717,1,10717,-10536.189745968219,-7.147672070347795e-15,3915.439194244011,0.9240803303303303,-256812349.78424814,-77547484398387.53,179626608.0,9847.0,12856.34694535179,0.6835921813302258
10669,9839,8912,8714,10755,11878,10681,1,10681,-10514.600711754085,-1.0965142722595586e-14,3900.828744737128,0.9222045177617396,-251898673.15565634,-115316351793464.14,178831874.0,9839.0,12814.734489652783,0.6814282461402796
10647,9811,8915,8756,12180,12416,10187,1,10187,-11960.86590385064,-5.447659465764099e-16,4289.1487244323935,0.9214802291725369,-211503089.9794736,-8313261663972.397,175124479.0,9811.0,13206.05736012855,0.7196356280432069
10696,9836,8897,8738,10936,12222,10531,1,10531,-10739.028231206916,-3.800732238330192e-15,3933.20766775223,0.9195961106955871,-247796886.80725774,-42828840982620.336,177987618.0,9836.0,12832.112163839343,0.6901224074923668
10636,9778,8846,8617,11981,12523,10166,1,10166,-11668.97071898495,-6.362014094375976e-16,4228.3148217557255,0.9193305754042873,-215974844.9427971,-8992283239347.271,171879207.0,9778.0,13076.219467130588,0.704910280651636
10625,9760,8839,8611,11444,12597,10569,1,10569,-11147.075025762493,-1.0540908434571111e-15,4144.432993545588,0.9185882352941176,-245832005.22409084,-13439255277520.287,175074223.0,9760.0,12985.338590093004,0.6777264025604436
10640,9778,8812,8583,10493,11864,10512,1,10512,-10218.904573591408,6.267676459287352e-15,3787.9871999850884,0.918984962406015,-249785415.31023374,62859533900804.04,174169341.0,9778.0,12601.888368105063,0.6761599784671698
10711,9841,8909,8689,10565,11835,10524,1,10524,-10302.707666715658,6.1900343187914005e-15,3795.913795613839,0.9187750910279152,-248042622.96890333,65372512385779.95,176971891.0,9841.0,12706.819051427943,0.686674483080868
10673,9825,8883,8718,10763,12120,10502,1,10502,-10561.594954620325,-1.0644344549798056e-14,3867.4352242644077,0.9205471751147756,-248303759.96187857,-110248729869746.19,177231374.0,9825.0,12752.339308108298,0.6908434540240728
10662,9813,8894,8749,10984,12110,10614,1,10614,-10803.38589166675,-2.790023796707333e-15,3973.8982511208637,0.9203714124929657,-248321988.49750587,-32168098663899.605,178736620.0,9813.0,12869.804561550569,0.6875426540084812
10624,9769,8849,8733,11278,12429,10449,1,10449,-11128.49031899456,-1.3563209672274844e-15,4051.9411480226786,0.9195218373493976,-240564867.02922,-16592048248399.455,176584841.0,9769.0,12902.846934101966,0.6960731727309447
10721,9824,8854,8676,11250,12315,10381,1,10381,-11022.201239765469,-1.6874575528949405e-15,4016.6820510477505,0.9163324316761496,-235850990.6123005,-20391880151213.332,175319654.0,9824.0,12872.583274733324,0.6901534868717427
10630,9751,8783,8512,11317,11733,10050,1,10050,-10966.18131377317,-1.344052400639885e-15,3976.800727041193,0.9173095014111007,-209356583.2132363,-15473432548951.57,168567180.0,9751.0,12761.701416257361,0.699740449001174
