B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8
9896,9016,7961,7590,8525,9166,8726,1,72913030,-1139448930248509879,-710149349381.33,1.0,-2645952604518.0264,1.5054728709174628e-10,7961,806894708933.3501
9837,8990,7976,7599,8747,9210,8697,1,72366346,-1167397089769494304,-705205527458.456,1.0,-2724753641909.61,9.902921393715528e-11,7976,815972632275.8716
9894,9039,7952,7565,8473,8971,8781,1,73715021,-963632658129114514,-711012170485.5282,1.0,-2591479058863.782,-3.0807182310233173e-10,7952,812869250745.6466
9899,9040,7955,7552,8311,9012,8816,1,74176336,-975271784482521325,-711718832509.8466,1.0,-2535937499790.196,-7.257528469680718e-10,7955,803799229578.0244
9905,9042,7992,7611,8528,9415,9077,1,78941238,-1391395560966817488,-715621093353.9565,1.0,-2670513085763.441,5.869068434880698e-11,7992,870824957447.6176
9909,9061,8013,7676,8879,9675,9153,1,80700616,-1735453071163538475,-719299235244.4087,1.0,-2854191115369.458,3.439042401517556e-11,8013,919868328989.0801
9848,9007,7962,7592,8625,9015,8733,1,73041397,-993576419316280338,-706087400541.2501,1.0,-2657465380041.867,4.1447461010775436e-09,7962,813601781257.3474
9907,9074,8049,7702,8869,9525,9096,1,79588628,-1507007627293463631,-723421708890.492,1.0,-2844977884249.385,4.6121487305342915e-11,8049,903183081718.2915
10171,9251,8170,7666,8344,8654,8821,1,73371493,-459953002509611405,-768574542734.6815,1.0,-2583993941397.366,-3.4979840685193344e-11,8170,808260839042.8132
10206,9288,8184,7704,8472,8833,9072,1,77954112,-658541410462454280,-775630832853.8572,1.0,-2653425383556.038,-4.4685608675662664e-11,8184,869524800639.6246
10105,9194,8055,7578,8166,8745,9375,1,83426509,-685888299873741945,-748198646285.863,1.0,-2462897318151.8022,-4.6233664527672885e-11,8055,900373494238.8269
10219,9287,8241,7716,8322,8644,9263,1,80947786,-397450889280113619,-781944817124.66,1.0,-2582121457039.8135,-3.0628318954266736e-11,8241,885440789241.5414
10709,9810,8666,8105,8885,8623,8508,1,67619879,47726203899017186,-910233426991.9249,1.0,-3067504915762.643,-1.5824592081312153e-11,8666,794772128208.6036
10427,9537,8389,7857,8538,8516,8584,1,69125272,-124864467611316107,-834055594627.6854,1.0,-2768989263776.2036,-1.9655539838538158e-11,8389,781960377369.2521
10869,9957,8863,8280,9284,8896,8672,1,70154803,-36543982651261409,-958995641741.9069,1.0,-3345112242219.9756,-1.644702636799969e-11,8863,856214364520.0117
10915,10080,8848,8290,9012,8738,8623,1,69551328,128037057358400848,-973300134174.67,1.0,-3250228733247.8867,-1.3536453304804165e-11,8848,826640313979.591
10113,9210,8110,7575,8148,8619,8918,1,74766877,-468258498981647090,-755216784335.686,1.0,-2463171678210.294,-3.626945273929876e-11,8110,808062791349.4668
10219,9324,8136,7640,8260,8797,9507,1,85675400,-691642361617330212,-775055919428.0337,1.0,-2529637593543.189,-3.846427685236057e-11,8136,937701248778.031
10436,9560,8388,7859,8549,8815,8850,1,73647999,-440197507694583612,-836688842185.7062,1.0,-2787502157959.1924,-2.7188409134599283e-11,8388,833062350010.7296
11338,10473,9321,8723,9739,9142,8946,1,74688404,242960161683775155,-1106601320514.549,1.0,-3869590835513.045,-1.1609781099655614e-11,9321,948082429878.3728
10668,9824,8599,8077,8737,8686,8732,1,71696705,-93158168445091177,-901020288292.5952,1.0,-2990262772161.6055,-1.682739629204522e-11,8599,826465726021.21
11195,10321,9137,8559,9433,9032,8866,1,73488512,136344317008036265,-1055526998493.7588,1.0,-3619071917358.6606,-1.2861596365223314e-11,9137,908501735701.309
10660,9785,8569,8040,8678,8792,9071,1,77491808,-248912702386053296,-893641735250.5677,1.0,-2937054495083.5874,-1.911643235198893e-11,8569,888294639940.0957
10210,9306,8161,7619,8290,8942,9537,1,85793165,-807713803377320753,-775253975715.3492,1.0,-2539718499454.565,-5.591803406698668e-11,8161,943323079413.3195
10096,9220,8103,7613,8331,8960,9236,1,80785685,-849005747623368857,-754113605011.6976,1.0,-2558915438273.9663,-8.00054320155167e-11,8103,885459059920.0415
11776,10984,9828,9218,10120,9038,8783,1,71790476,1124744561682653412,-1271006183813.7422,1.0,-4458249932759.843,-6.88641056383481e-12,9828,935403363484.705
11228,10401,9163,8589,9193,8692,8642,1,69730486,574906997151458713,-1069879900935.9686,1.0,-3542312318918.8965,-9.807780391490345e-12,9163,841299249443.7035
11795,10980,9855,9208,10039,9081,8911,1,73647643,1096908197523979455,-1276090544699.0762,1.0,-4408215469590.351,-7.10920232835027e-12,9855,954079706000.9746
11528,10715,9520,8922,9680,8887,8617,1,69106547,832182773403426200,-1175724006099.8413,1.0,-4020107047801.8936,-8.277020913076356e-12,9520,870371301292.7058
10060,9127,8050,7547,8542,9301,9298,1,81783628,-1284962283321881870,-738979744521.4067,1.0,-2628621620199.454,1.2424330783384506e-10,8050,922870473141.128
10219,9302,8148,7629,8336,9064,9960,1,94040647,-1008111691259910732,-774368351833.8918,1.0,-2555706034755.138,-8.232301360385303e-11,8148,1037131348764.6538
10492,9581,8385,7837,8432,8701,9164,1,78964444,-335942215507878603,-842725668955.4916,1.0,-2713459177284.0757,-2.24913244745945e-11,8385,886045397238.8102
11197,10369,9210,8587,9209,8691,8728,1,70747386,617742992306995210,-1069100067754.016,1.0,-3531510272087.7114,-9.725042912654483e-12,9210,852872273939.5475
11697,10830,9723,9103,9806,8968,8685,1,70051483,1013003704057662723,-1231479304332.1892,1.0,-4230963494000.6167,-7.723463953957502e-12,9723,889827326252.5918
12057,11279,10181,9529,10367,9221,9096,1,76813970,1450561697686219877,-1384288719571.3235,1.0,-4844169716399.153,-5.904654045105472e-12,10181,1015787409115.5587
11917,11143,10039,9401,10159,9050,8732,1,70683798,1383283959473836999,-1332861268389.3164,1.0,-4649115427581.049,-6.183831647537818e-12,10039,919506703032.0422
10063,9144,8027,7503,8200,8911,9233,1,80417789,-855442766078345125,-738460869297.3951,1.0,-2455653969239.4785,-9.199018457788458e-11,8027,876342215534.7452
10310,9408,8253,7723,8377,9035,9168,1,79200667,-801656261021814723,-800350839946.6884,1.0,-2654987194773.8774,-5.591078805355401e-11,8253,879598631215.1799
11107,10225,9120,8485,9192,8653,8481,1,66548667,530438958326785245,-1035558681108.0435,1.0,-3460876742755.8496,-1.07400634409602e-11,9120,805204281774.0553
11206,10359,9244,8612,9317,8800,9063,1,76417469,551746309451820778,-1072874342071.3658,1.0,-3571237829892.4673,-9.986812103295483e-12,9244,927706793280.0344
10795,9924,8732,8158,8802,8739,8891,1,73953572,-6048950133170320,-935276083565.7982,1.0,-3064830837301.99,-1.55954373434652e-11,8732,860184285662.7107
11797,10982,9911,9283,10174,9154,9246,1,79689575,1112559888075678695,-1283793659076.6414,1.0,-4497962278212.695,-6.900795083765514e-12,9911,1035269965549.9795
9841,8915,7804,7290,8072,8837,9466,1,84747473,-978853149756517736,-684520256175.0934,1.0,-2286187251651.5996,-2.737047816676237e-10,7804,912086703493.3512
9775,8847,7723,7228,7916,8765,9054,1,77500621,-918095102521011053,-667738469749.7448,1.0,-2217415227112.053,-2.788559067097004e-10,7723,821329642324.5371
9964,9046,7918,7419,8158,8901,8992,1,76376421,-916757489242413458,-713534858190.5349,1.0,-2406481991325.4883,-1.5361559431685098e-10,7918,830069619272.0344
10270,9323,8194,7628,8247,8591,8809,1,72619701,-377791648542263990,-784394648263.9275,1.0,-2534182766814.7354,-2.914749184902135e-11,8194,802091101992.6642
10302,9375,8326,7734,8417,8568,8613,1,69091845,-224348733083466674,-803975128271.476,1.0,-2652070364549.2334,-2.553828052845857e-11,8326,772594052534.1395
10334,9402,8336,7761,8530,8681,8772,1,71911215,-337108476886126720,-809766669017.1024,1.0,-2708255046506.0015,-2.8003086199596932e-11,8336,813686346038.3492
10815,9929,8859,8254,9050,8616,8671,1,69947282,267210608827603083,-951117827368.5908,1.0,-3211476734244.4043,-1.3160560908450461e-11,8859,830670473818.2356
9662,8715,7570,7064,7652,8579,9288,1,81574853,-862054731389297870,-637289431933.1925,1.0,-2036426488111.544,-1.733950683606779e-10,7570,842540000175.0404
9856,8994,8190,7869,11861,13016,9567,1,88464924,-6829707694268677050,-725850012203.8685,1.0,-4933280951148.695,4.69836183090342e-12,8190,1306440535228.0618
9905,9026,8198,7882,11683,13131,9746,1,91913382,-7154202536401096690,-732769781579.2894,1.0,-4873860808190.821,4.645205935789165e-12,8198,1340768372132.1472
9887,9013,8185,7907,11689,13160,9725,1,91880694,-7204520441201583515,-729225823494.0432,1.0,-4899142506700.34,4.600208541951719e-12,8185,1335372502130.651
9860,8956,8127,7826,11611,13063,9670,1,90606770,-7093514689974518433,-717514232746.1157,1.0,-4786195077465.836,4.734734576745778e-12,8127,1317253097292.236
9805,8917,8124,7779,11957,12832,9411,1,85328399,-6594302328563672733,-710142239738.203,1.0,-4884829782153.064,4.8515075897405815e-12,8124,1278119495625.6262
9811,8949,8152,7774,11934,12980,9528,1,87189553,-6757905736720410464,-715585095802.795,1.0,-4905860930264.363,4.716866390881834e-12,8152,1303883036419.973
9802,8926,8106,7806,11750,13037,9553,1,88402342,-6954399840091845718,-709066364821.9398,1.0,-4841757004778.638,4.7176590578861075e-12,8106,1296658229936.0354
9806,8947,8079,7802,11596,13166,9687,1,91163212,-7302143149061119992,-708656005227.5967,1.0,-4788443565694.055,4.664196337014572e-12,8079,1320751421966.3752
9910,9029,8218,7921,11749,13335,9860,1,94299932,-7521485768461769462,-735173620141.44,1.0,-4983526144524.374,4.3868405203692125e-12,8218,1377406890577.2698
9840,8975,8125,7787,11598,13130,9711,1,91029726,-7139387463262023125,-717401363205.8527,1.0,-4771672746843.8545,4.708785424664325e-12,8125,1324593871720.7043
9891,9018,8188,7937,11572,13361,9957,1,96651518,-7606798519595370500,-730191314814.4545,1.0,-4898946584723.486,4.378806885933952e-12,8188,1385886955706.8333
9822,8962,8149,7845,11814,13137,9654,1,90273437,-7100974626123816227,-717163599075.3452,1.0,-4922512594302.693,4.56975334303935e-12,8149,1327110751142.6348
9814,8962,8139,7879,11775,13213,9797,1,93442703,-7341426554734839961,-715703368886.2941,1.0,-4936413766703.37,4.447495674330396e-12,8139,1362768658908.7913
9795,8950,8098,7778,11658,13095,9635,1,89758488,-7048672613720548652,-709763918786.875,1.0,-4789007392306.667,4.721519385416821e-12,8098,1309043736034.1753
9862,8993,8177,7937,11616,13331,9906,1,95760246,-7496138957598847153,-725055738893.7046,1.0,-4914496651961.7,4.373823894733929e-12,8177,1374751654717.0496
9806,8966,8165,7915,11891,13431,9884,1,95231289,-7656793894464851371,-717719359306.7179,1.0,-5076809328596.025,4.18664511577868e-12,8165,1395145659915.8088
9846,8961,8131,7819,11692,13259,9923,1,95378734,-7556747985501194924,-717246853688.6753,1.0,-4868007130188.848,4.439076603658103e-12,8131,1394089511478.5796
9869,9005,8171,7898,11644,13317,9987,1,97022598,-7599916995467110219,-726006740604.9066,1.0,-4901426236614.983,4.379396551380353e-12,8171,1402717563971.7888
9840,8967,8167,7883,11947,13299,9785,1,92975986,-7524542698713435488,-720467756028.9818,1.0,-5058517176604.077,4.323854624930684e-12,8167,1378202605208.5225
9827,8973,8137,7905,11774,13311,9809,1,93949534,-7580947321652407613,-717354305616.5,1.0,-4978699966611.043,4.378282761742833e-12,8137,1368138740365.9998
9798,8932,8095,7815,11588,13195,9694,1,91267893,-7221954146925141537,-708290980756.9615,1.0,-4797831479510.33,4.602252852768367e-12,8095,1318059753909.6313
9806,8917,8120,7758,12104,12941,9428,1,85482517,-6870342991763503504,-709865115874.3704,1.0,-4981185116633.411,4.7051407065980396e-12,8120,1299283497436.4062
9832,8958,8113,7858,11647,13293,9854,1,94597300,-7601736122148741143,-714398974840.909,1.0,-4877150284046.327,4.442642892703568e-12,8113,1370564836424.019
9830,8958,8194,7924,11991,13424,9839,1,94158196,-7604123184638661950,-721380807018.6669,1.0,-5138545463460.571,4.152573747933048e-12,8194,1392563097550.541
9843,8929,8120,7848,11764,13340,9740,1,92226979,-7639969397242093460,-713502642384.2816,1.0,-4952662040032.319,4.389893546937292e-12,8120,1352833613290.0496
9803,8951,8133,7858,11753,13368,9810,1,93547067,-7527980081177305167,-713482658338.7144,1.0,-4953687453157.675,4.341060372704314e-12,8133,1363311133036.9976
9825,8952,8121,7852,11606,13185,9742,1,92294608,-7247919161392212039,-714119994700.8795,1.0,-4825645286912.014,4.577374169024928e-12,8121,1332606309694.3484
9821,8962,8122,7821,11743,13050,9622,1,89695143,-7033087191835984190,-714714287323.6985,1.0,-4848747768746.568,4.7123282486741205e-12,8122,1314626831285.4783
9802,8917,8113,7720,12076,12813,9341,1,83591412,-6606881816027025626,-708963965027.5944,1.0,-4910838941005.609,4.889407457052426e-12,8113,1273042992664.0593
9841,8976,8199,7896,11897,13185,9714,1,91427088,-7102940385629510649,-724089881609.0786,1.0,-5008265989955.975,4.4375970872072014e-12,8199,1347447972494.828
9838,8983,8197,7898,12039,13214,9640,1,90055795,-7198673599991475803,-724256575188.1262,1.0,-5098056124338.063,4.4017332116002374e-12,8197,1342753723604.6362
9829,8953,8134,7856,11836,13393,9714,1,91669921,-7644931910340555026,-715634295837.5826,1.0,-5010694424222.201,4.348962833427061e-12,8134,1349603891243.5488
9819,8966,8211,7890,12282,13170,9574,1,88596720,-7085372273470554381,-722722227917.0857,1.0,-5215221946705.46,4.328289595404316e-12,8211,1346254435682.622
9810,8957,8181,7877,12041,13088,9500,1,87370420,-6874009388504438319,-718698939922.1194,1.0,-5054306025430.815,4.5331897852657806e-12,8181,1303083908140.8145
9829,8958,8118,7865,11682,13140,9704,1,91721115,-7257478133285193258,-714625009670.3519,1.0,-4863690074956.374,4.602738532968142e-12,8118,1331922838101.854
9789,8930,8197,7763,12753,13014,9493,1,86005413,-6972328945961350123,-716398232480.6284,1.0,-5354432428063.189,4.2740835491394e-12,8197,1372469540539.9214
9806,8949,8182,7865,12238,13413,9772,1,92402948,-7648341368463563594,-717854032359.5293,1.0,-5239631079115.859,4.11612061346984e-12,8182,1400585994534.6804
9830,8946,8136,7850,11599,13296,9751,1,92301870,-7333187655424263120,-715323819492.7596,1.0,-4850070349700.986,4.481074253804995e-12,8136,1332482270643.8264
9828,8948,8111,7810,11712,13003,9609,1,89449043,-6999741072138912289,-713139364599.8676,1.0,-4814632436446.919,4.767238279776686e-12,8111,1310322495121.3438
9840,8963,8193,7860,12001,13076,9548,1,87993265,-6895688504704924047,-722438626420.8185,1.0,-5019570682736.997,4.55757371765376e-12,8193,1313997079588.8394
9828,8948,8140,7805,11797,13058,9573,1,88443804,-6949066758498789428,-715689650892.1962,1.0,-4872296204336.733,4.689205557246379e-12,8140,1305294295900.905
9839,8967,8193,7879,12060,13398,9743,1,91875402,-7558536706409337765,-722687876206.4062,1.0,-5147450967551.195,4.2219479376946514e-12,8193,1374803783363.6838
9828,8951,8123,7760,11890,12957,9456,1,85991673,-6850591912699724437,-714434388980.2284,1.0,-4872985487170.89,4.829608842750286e-12,8123,1286309497476.9324
9852,9008,8211,7946,11965,13218,9728,1,92064730,-7241278291080675309,-728547967815.4193,1.0,-5084226429807.57,4.388908005882492e-12,8211,1358589262459.2769
9800,8902,8160,7757,12382,12667,9130,1,79685495,-6209910399098226240,-711726933333.3881,1.0,-5060288352852.553,4.874329129028613e-12,8160,1239562050348.0393
9872,9048,8270,7951,12123,13292,9727,1,91520246,-7222363522779134962,-738538444924.0,1.0,-5195572291040.65,4.292969373784706e-12,8270,1369202155136.811
9882,9035,8285,7975,12179,13574,9897,1,94891376,-7756985696846372710,-739558173694.3334,1.0,-5317620998165.734,3.994391767303918e-12,8285,1422889281231.467
9818,8941,8175,7784,12364,12842,9355,1,83866418,-6624071647848509510,-717474489950.5486,1.0,-5110188302203.754,4.673239173544602e-12,8175,1299516644743.2173
9787,8892,8151,7760,12141,12699,9213,1,81285167,-6163725196879540329,-709201002590.4984,1.0,-4938918521618.923,4.917457808773191e-12,8151,1237357789355.5176
9870,9003,8205,7838,12222,12941,9521,1,87163590,-6886347026983126410,-728941679246.788,1.0,-5091411370923.854,4.6416096805784106e-12,8205,1332741670712.0952
10094,9215,8359,8073,11693,13264,9902,1,95226392,-7509113598585296391,-777363578394.4636,1.0,-5033107151779.656,4.568773233736762e-12,8359,1384461135729.1267
10023,9163,8318,8033,11889,13122,9661,1,90590067,-7176204160971655577,-763773980658.5028,1.0,-5082195971963.034,4.670661433292295e-12,8318,1337113598441.0542
10045,9167,8300,7995,11856,12978,9592,1,89089324,-7037155415064248380,-764127705428.4856,1.0,-5007185060636.493,4.8904835954788295e-12,8300,1320165501266.6606
10109,9214,8352,7960,12064,12665,9340,1,83582406,-6464656255543950568,-777783256922.948,1.0,-5025418090663.085,5.309747977004679e-12,8352,1273804538355.556
9654,8765,8127,7421,15301,13237,8874,0,72490362,-7930186479727852923,-687543086167.5577,1.0,-6730379807568.513,3.1042977648626515e-12,8127,1431316568724.7578
9688,8787,8166,7534,15181,13347,8954,0,74522889,-8081162301354151434,-695015643480.3678,1.0,-6776679040583.193,3.09233117866639e-12,8166,1443973805339.3645
10084,9199,8334,8061,11548,13279,9868,1,94692190,-7480907094394697666,-772926042053.0833,1.0,-4951868828569.309,4.625552590487294e-12,8334,1360643645413.6753
10108,9238,8336,8160,11710,13903,10221,1,102679088,-9091200947527222960,-778235122430.5575,1.0,-5260401747038.113,3.977350484290151e-12,8336,1483375831926.0896
9628,8739,8017,7322,15248,12838,8516,0,66610735,-7479466591946323835,-674402793651.1035,1.0,-6481954000879.342,3.3901720013115084e-12,8017,1328031532138.015
9676,8774,8110,7471,15160,13357,8948,0,74356577,-8356179944776655042,-688374037396.3241,1.0,-6725688082913.813,3.156132396275675e-12,8110,1448192045255.813
10110,9230,8390,8057,11971,13065,9613,1,89217080,-7074705200879567610,-782755950739.2858,1.0,-5133348111139.001,4.772338896162704e-12,8390,1333022592956.7212
10120,9272,8344,8144,11752,13243,9766,1,93430194,-7700477376286861160,-782778272311.8022,1.0,-5111324276838.685,4.680425924228317e-12,8344,1359413065798.351
10175,9297,8429,8229,11871,13253,9803,1,94146944,-7617273475838412829,-797195160457.0242,1.0,-5232883132488.321,4.560716063414884e-12,8429,1377094279828.7847
10213,9343,8438,8224,11851,13703,10084,1,99538045,-8681659805670534662,-804990926791.5969,1.0,-5336161462880.654,4.175921747973082e-12,8438,1458594202370.198
10167,9284,8400,8096,11792,13458,9923,1,95458072,-8002440063414589896,-792718545435.1147,1.0,-5159538109838.121,4.4469528514467455e-12,8400,1405358066295.9832
9649,8762,8113,7489,15254,12845,8734,0,70840201,-7282211797205241935,-685767510376.7334,1.0,-6592396666607.724,3.175194361404923e-12,8113,1383919878845.258
9604,8712,8093,7344,15286,12962,8632,0,68053320,-7205845586645608675,-677001878167.2593,1.0,-6561647733560.748,3.1936139749838466e-12,8093,1351634690256.2039
9651,8772,8095,7464,14624,13152,8818,0,72200476,-7568787662366857217,-685168790241.3062,1.0,-6314079648317.287,3.5295399160112245e-12,8095,1355694486776.9956
9643,8764,8046,7365,14661,13010,8713,0,69990130,-7494984182929705746,-679836241848.7355,1.0,-6220903515083.23,3.655961066155043e-12,8046,1333924226922.7554
10078,9189,8318,7988,11825,12995,9571,1,88453981,-7046182752671232322,-770145178265.5978,1.0,-4994046302140.752,4.9381964815840165e-12,8318,1312415104047.4094
10116,9258,8442,8080,12268,12970,9501,1,86837962,-6820592547931633854,-790466059084.9854,1.0,-5287645669582.034,4.7653276947763635e-12,8442,1327015135604.7253
10150,9265,8438,8090,11986,12881,9475,1,86486625,-6626553954853345562,-793346719363.363,1.0,-5118297921190.022,5.017309642000036e-12,8438,1294372364148.7915
10264,9383,8499,8256,12033,13111,9626,1,90329257,-7369157157639168291,-818348750033.9138,1.0,-5314927231538.181,4.792697942993501e-12,8499,1346525075783.9412
10325,9402,8555,8258,12290,13225,9650,1,90264956,-7665324261978879445,-830316252366.6444,1.0,-5497309533339.837,4.5843202899209656e-12,8555,1381263564655.1729
10325,9462,8554,8260,12145,13459,9875,1,94621048,-8180032559254816946,-835516793939.1067,1.0,-5473609350566.537,4.433768580391413e-12,8554,1429527591486.8047
10293,9388,8490,8174,11894,13537,9994,1,96730712,-8344024535455174302,-820229888135.9631,1.0,-5292494458204.801,4.395071857374125e-12,8490,1440260025236.5034
9685,8799,8174,7542,14469,13212,8884,0,73318395,-7333733379377019190,-696430798930.5431,1.0,-6292639604991.625,3.5200208174745263e-12,8174,1353071068685.8137
9706,8812,8139,7516,15356,13791,9187,0,78685359,-9438908450888102021,-695978986871.4971,1.0,-7054747892998.69,2.941786865255115e-12,8139,1545591692263.2493
9712,8829,8134,7466,15465,13683,9077,0,76336207,-9275170500844832414,-697324346088.6237,1.0,-7049455944133.096,2.9771339630638328e-12,8134,1521384897890.1306
9674,8795,8138,7512,14873,13360,8886,0,73405963,-7966955773933646902,-692260727944.5813,1.0,-6577327278895.997,3.3098932332829476e-12,8138,1396045564978.6672
10189,9330,8506,8088,12319,12941,9449,1,85342126,-6722359094006316494,-808446609583.5675,1.0,-5319317388783.01,4.882257997134643e-12,8506,1317508230877.721
10291,9432,8581,8254,12262,13217,9669,1,90336289,-7390975873936809659,-832745596225.1736,1.0,-5470824143047.157,4.608122146544504e-12,8581,1374814514385.4753
9694,8828,8154,7535,15159,14017,9397,0,82494970,-9736104216169325926,-697663941115.7273,1.0,-7024946376858.983,2.9228994465934995e-12,8154,1591407186559.6907
9721,8866,8242,7732,14732,14164,9530,0,85968996,-9429265428647227358,-710201403964.1466,1.0,-6933666880866.683,2.9310784382785987e-12,8242,1578068476320.6506
9716,8841,8216,7677,15134,13592,9134,0,78514700,-8526364124194530784,-705601541272.9691,1.0,-6939971882495.914,2.9966637516505266e-12,8216,1493147872209.648
9663,8784,8137,7433,15269,12738,8627,0,68358997,-6936487116478538903,-690524473629.7065,1.0,-6523646984301.559,3.238925569081673e-12,8137,1349515430588.1484
10260,9403,8553,8186,12099,13177,9639,1,89381230,-7170443875016586690,-824983520303.0192,1.0,-5323116819649.819,4.7314169015803284e-12,8553,1348473220036.5417
10332,9456,8606,8272,12418,13293,9630,1,89528926,-7628880351479578594,-840633434214.5554,1.0,-5599408091007.256,4.520387662992954e-12,8606,1382570498214.5483
10355,9470,8600,8269,12175,13699,9962,1,95952783,-8515826743462275100,-843164115202.552,1.0,-5564108434995.055,4.1984110683996855e-12,8600,1454834852691.6863
10375,9492,8640,8313,12370,13519,9784,1,92535893,-8102087075751370560,-850694000187.2944,1.0,-5661689234676.982,4.318631446448594e-12,8640,1421925853324.0745
9746,8872,8275,7785,15449,14432,9694,0,89232183,-10505277592420582957,-715364003306.3077,1.0,-7560873954465.826,2.569804949460851e-12,8275,1709876755914.0479
9844,8970,8401,8076,14702,15519,10671,0,110411943,-12714884459441258819,-741661003420.1173,1.0,-7666934230217.8545,2.3154877107131975e-12,8401,1961675999005.3103
9702,8831,8153,7676,14709,13572,9139,0,79170002,-8591031616321836433,-698390026381.8009,1.0,-6662010537013.758,3.2243499578806083e-12,8153,1461922433820.0024
10340,9464,8610,8185,12489,13213,9576,1,87638273,-7456379238189414750,-842388376906.8116,1.0,-5562841289639.665,4.63892978409086e-12,8610,1375350303772.098
9808,8983,8411,8156,14659,15104,10420,0,105928893,-11382526610982936149,-740899277305.4624,1.0,-7525483017855.94,2.4209510275303765e-12,8411,1855977072650.1965
10445,9544,8681,8332,12418,13489,9747,1,91610841,-8128843596680703511,-865213038145.3724,1.0,-5700531372109.038,4.3946863041385724e-12,8681,1419489798570.9126
10353,9480,8587,8186,12461,13149,9504,1,86523122,-7470630038899897973,-842616089334.1096,1.0,-5533853980264.403,4.78579776208141e-12,8587,1357033292313.6985
10378,9505,8618,8268,12367,13396,9717,1,91027619,-7964880309104364982,-849935604183.4933,1.0,-5598279322028.287,4.498388698138231e-12,8618,1406163895521.0742
10387,9519,8623,8240,12171,13246,9586,1,88228265,-7457668335835986185,-852420275726.8276,1.0,-5430122986678.119,4.807160383737301e-12,8623,1347202429212.2341
10293,9414,8555,8124,12241,12950,9397,1,84261609,-6804487484722640749,-828799947812.7878,1.0,-5311900408831.196,5.0629031558271824e-12,8555,1300520824041.6504
9740,8839,8146,7799,12445,12992,9358,1,84333256,-6710226729032426114,-701157403774.2042,1.0,-5201623564370.957,4.374197150799068e-12,8146,1303093365915.198
9803,8936,8160,7896,12198,13535,9832,1,94081368,-7983410745503154144,-714659862587.4827,1.0,-5269627035799.273,4.017291258845465e-12,8160,1416580348191.0122
10493,9584,8702,8337,12332,13207,9656,1,89722305,-7596625861797885442,-874944195794.539,1.0,-5578481427185.858,4.765611749574241e-12,8702,1386464085173.4243
10403,9530,8677,8242,12402,13144,9516,1,86423024,-7159059329735789483,-860073612352.3923,1.0,-5535763065567.6455,4.81325174314691e-12,8677,1346448028573.6475
10449,9572,8693,8335,12366,13455,9761,1,91791207,-8008189541276459211,-869283680488.8896,1.0,-5661081809596.171,4.4647027195994716e-12,8693,1416194545175.4763
10512,9606,8689,8306,12313,13416,9690,1,90193220,-8105383466154154571,-877228230860.7955,1.0,-5609372624757.975,4.639647324570455e-12,8689,1398707773598.9875
10319,9405,8543,8130,12329,12956,9407,1,84614690,-7029646709418779857,-828934974353.6875,1.0,-5369133625129.247,5.008820196349534e-12,8543,1317823800144.7034
10362,9473,8610,8215,12233,13225,9517,1,86822333,-7350620189618957334,-844983460734.7042,1.0,-5444332178592.694,4.778355212663214e-12,8610,1333440221303.1355
9819,8931,8127,7886,11846,13372,9793,1,93551484,-7692937351924706217,-712537570728.5,1.0,-5024345897917.366,4.283449901923335e-12,8127,1372588126064.3567
9743,8888,8080,7805,11956,13057,9567,1,88905048,-7049256488072529824,-699545962319.0,1.0,-4952477201121.209,4.55330771668081e-12,8080,1319528564555.6453
9771,8926,8117,7890,11779,13081,9698,1,91858420,-7033554959889367515,-707782713482.8356,1.0,-4909233170725.02,4.533671162917388e-12,8117,1333571325360.5073
9738,8883,8126,7750,12046,12889,9438,1,85535461,-6473160107517303082,-702773043186.8601,1.0,-4924255083552.56,4.69131334086112e-12,8126,1285866130031.0256
9722,8883,8132,7812,12280,12943,9414,1,85619259,-6632354939714991328,-702135717338.2727,1.0,-5101439118869.126,4.50789914215469e-12,8132,1301082997368.3425
9847,8963,8147,7957,11720,13728,10078,1,99660336,-8423086354302436453,-718891327368.3463,1.0,-5085909542102.296,3.982611036458224e-12,8147,1438740739611.4597
9833,8968,8144,7959,11623,13634,10049,1,99132376,-8145312199928683072,-718004856439.1852,1.0,-5006715408474.371,4.081490034782825e-12,8144,1417138198380.4717
9797,8941,8167,7928,12108,13516,9789,1,93493726,-7812162418093600733,-715246465557.375,1.0,-5232837459058.641,4.060464978199138e-12,8167,1391808939968.85
9778,8943,8158,7927,12438,13507,9775,1,93301359,-8018477834956371842,-713246924413.0,1.0,-5416525484540.514,3.953968164677565e-12,8158,1424460518745.71
9777,8906,8140,7923,12055,13519,9835,1,94601882,-7866463490384441370,-708630908175.9655,1.0,-5198308001212.746,4.033089835594998e-12,8140,1400545277670.1938
9768,8897,8118,7889,11790,13344,9745,1,92742157,-7408352746700532132,-705355845596.1738,1.0,-4984979483483.967,4.2905012215751094e-12,8118,1347206271731.7075
9758,8900,8122,7822,11949,13170,9627,1,89799578,-7083882737579651078,-705216549230.0,1.0,-4987832367180.7295,4.432947456111053e-12,8122,1330489138069.9485
9745,8865,8121,7789,12233,13124,9507,1,87235156,-7036071298649322999,-701421172081.1892,1.0,-5113852469833.806,4.372421902969329e-12,8121,1326759776551.369
