B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7
10224,9309,8261,7890,8600,9400,9391,1,0.0012126860913896091,73448010.0,17570.0,-907703826063.2278,16953.778260423147,8261.953730480047,-333912802.27534544
10225,9308,8222,7789,8304,8830,8902,1,0.0038605621582600233,72500012.0,17530.0,-823564236380.8779,16208.93460097722,8222.968349479512,-314593548.7817593
10253,9373,8298,7901,8590,9203,9112,1,0.0024830728201730105,74056073.0,17671.0,-886595540523.5282,16446.943749993014,8298.964160430309,-338954667.9197362
10263,9352,8276,7874,8449,8914,8913,1,0.0047901737727367435,73637648.0,17628.0,-848206319962.2324,16193.718329830035,8276.972301644031,-326974591.58739436
10217,9313,8251,7852,8562,9290,9256,1,0.001495549215089164,73125676.0,17564.0,-891512391874.0051,16688.690294914442,8251.957531209893,-332438468.932289
10276,9385,8277,7918,8624,9159,9091,1,0.0025065120285014506,74310430.0,17662.0,-888690021195.4387,16363.48503090828,8277.968671312292,-336987159.10999817
10244,9333,8232,7826,8525,9222,9196,1,0.0016871894164933526,73040058.0,17565.0,-883927128441.765,16551.26291713602,8232.959115438762,-327958975.1602983
10262,9367,8308,7913,8583,9064,9025,1,0.002912526845510911,74121071.0,17675.0,-874585522511.6448,16325.90156942624,8308.971667550215,-336577737.4516376
10233,9354,8290,7903,8637,9169,9029,1,0.0030152192995250493,73924662.0,17644.0,-886488493893.2341,16265.82324477069,8290.968837863167,-343189242.7713247
10261,9369,8305,7940,8639,9302,9224,1,0.0018903497653689268,74389860.0,17674.0,-903036916517.7125,16652.64893818342,8305.961547384295,-341125369.0083495
10286,9391,8344,7936,8682,9525,9538,1,0.0010542801560408435,74526976.0,17735.0,-931635170232.1732,17200.10539013187,8344.95172097818,-340243106.83972895
10306,9410,8347,7970,8700,9369,9310,1,0.0016238948580864655,74997700.0,17757.0,-919989602759.6989,16786.365024490944,8347.961416460004,-344286564.0505086
10272,9415,8361,8017,8831,9805,9820,1,0.0007815099255640699,75480055.0,17776.0,-970348512753.9562,17660.4866389721,8361.94534844574,-349013857.74611396
10252,9363,8310,7933,8730,9312,9178,1,0.0019191317707098045,74276679.0,17673.0,-912512938040.4478,16486.485550506557,8310.966251087271,-347583913.05063534
10296,9418,8391,8043,8850,9502,9385,1,0.0014531669116604052,75748974.0,17809.0,-946491800409.2429,16891.492882399732,8391.962838415502,-357534135.9854448
10350,9485,8446,8127,8980,9640,9593,1,0.0010806878061035163,77084595.0,17931.0,-977636954413.3938,17227.778510589338,8446.962852479315,-362435822.38990533
10276,9373,8318,7930,8676,9430,9336,1,0.0014993173116289295,74327890.0,17691.0,-921680077054.6475,16818.74968171479,8318.956566820276,-343505899.20828354
10314,9404,8354,7990,8795,9686,9572,1,0.001101201413518108,75137960.0,17758.0,-963610030231.4738,17206.404115481684,8354.949592668025,-351269770.2185885
10301,9403,8342,7969,8694,9482,9403,1,0.0014298345578284178,74932507.0,17745.0,-930232435304.6296,16962.06073153899,8342.954844994556,-345024556.3489899
10289,9416,8354,7977,8731,9480,9421,1,0.001341628856612488,75111432.0,17770.0,-930534119990.4011,16967.161399539058,8354.957094575242,-346726284.953232
10294,9427,8354,7980,8787,9671,9550,1,0.0011539427310800008,75227460.0,17781.0,-955183341832.4834,17141.258537602844,8354.94991785168,-351801904.80096906
10274,9389,8349,7921,8676,9415,9422,1,0.001201609881223777,74370269.0,17738.0,-918289868600.6351,16982.500199560604,8349.957371942777,-340597264.61291534
10323,9452,8428,8123,9087,9895,9692,1,0.0009745221414678023,76778596.0,17880.0,-1013688977860.1934,17312.941140378047,8428.955155955156,-374036902.7735599
10253,9417,8368,8015,8845,9736,9558,1,0.0011735493222646781,75477255.0,17785.0,-961275791314.6663,17159.93432707395,8368.949805644752,-359948514.81654996
10287,9402,8366,8013,8897,9532,9445,1,0.0011714340894949699,75338226.0,17768.0,-954476094235.6361,16912.611985935044,8366.963807352522,-355619700.46952015
10321,9445,8409,8100,9049,9923,9671,1,0.001037876718024854,76504500.0,17854.0,-1012663203118.4397,17274.04846994725,8409.951506408479,-373365735.5563968
10299,9407,8392,8081,8955,9583,9316,1,0.0018084217775491923,76017967.0,17799.0,-967577338972.6243,16718.59271018167,8392.964447463768,-369875390.2764182
10275,9382,8354,7981,8866,9547,9334,1,0.0015086437578928531,74877742.0,17736.0,-952450580121.6973,16714.455780186425,8354.96114787768,-359847876.86339307
10311,9420,8421,8087,8973,9621,9359,1,0.0016708893989837875,76179540.0,17841.0,-974290206710.3318,16802.414404418727,8421.963406370001,-372083718.86472327
10679,9919,9198,9181,11995,13078,11378,1,0.0003753665878815115,91066339.0,19117.0,-1803503797603.5693,19188.61921367159,9198.951345523159,-668690300.7759798
10804,10021,9123,8839,10795,11349,10502,1,0.0006423466366191449,88575619.0,19144.0,-1426991726561.6892,18135.840429632277,9123.972557955221,-534242906.5033492
10792,10014,9185,9026,11345,11892,10637,1,0.0006055374922365012,90386364.0,19199.0,-1569056017677.814,18175.161962604492,9185.973850272492,-598442549.9501351
10666,9904,9135,8987,11593,12175,10482,1,0.0006822030207023609,89007248.0,19039.0,-1621209931657.9607,17735.88307993083,9135.972497873547,-643514134.7486964
10681,9904,9098,8964,11433,11957,10460,1,0.0006702851984762099,88779456.0,19002.0,-1574627012460.1853,17760.459594827036,9098.97495339611,-615994139.2500122
10683,9937,9201,9194,11850,12716,11118,1,0.0004398623765612278,91360778.0,19138.0,-1730543879838.4543,18853.165590282068,9201.9604746691,-656947819.955159
10769,9987,9105,8761,10910,11487,10543,1,0.0005788650557457961,87496107.0,19092.0,-1455224534868.6567,18043.615452994483,9105.971503358356,-543425892.482281
10810,10000,9078,8745,10584,11537,10869,1,0.0004836434557179449,87450000.0,19078.0,-1426845339298.77,18839.90554558768,9078.95301252342,-505778119.6762474
10704,9967,9190,9084,11496,12188,10775,1,0.0005553518008906071,90540228.0,19157.0,-1610607800497.2515,18395.436781567063,9190.967468973298,-623063150.9605374
10666,9941,9229,9255,12120,12769,10829,1,0.0005538825238327611,92003955.0,19170.0,-1770985213551.0413,18237.7153326823,9229.970532146748,-705453731.3124734
10681,9907,9165,9073,11811,12981,11200,1,0.0004282956803246914,89886211.0,19072.0,-1765460417636.3862,18892.438650510623,9165.946948399383,-658989048.8219689
10678,9923,9166,9079,11905,13547,11744,1,0.00032433350876339843,90090917.0,19089.0,-1853065487134.2388,19766.697890666997,9166.927428621939,-660815849.7826719
10666,9936,9218,9161,11838,13317,11576,1,0.00036240746606949054,91023696.0,19154.0,-1804921509141.042,19655.76443364922,9218.934202331167,-663956716.5232731
10832,9977,9045,8729,10457,11424,10889,1,0.00047013593013412066,87089233.0,19022.0,-1404834350863.8735,18966.532375884635,9045.95201706942,-488081428.6558392
10730,9928,9022,8726,10548,11576,10933,1,0.00044842050459384435,86631728.0,18950.0,-1415953825914.881,18983.078644262965,9022.94936459462,-500836916.2008244
10621,9892,9133,9058,11768,12403,10737,1,0.000532925818943809,89601736.0,19025.0,-1664403201095.774,18104.29522065706,9133.970411444016,-652862762.2963556
10605,9931,9270,9272,12060,12614,10700,1,0.0006139611464776399,92080232.0,19201.0,-1722707413521.5962,18134.28628060149,9270.97468701453,-711393302.7911618
10639,9849,9123,9068,11890,12720,10841,1,0.0005142070542015993,89310732.0,18972.0,-1738040035198.5247,18224.624330750088,9123.96190563613,-671286735.252518
10631,9875,9116,9060,11735,12946,11229,1,0.00041444323969629446,89467500.0,18991.0,-1738647119586.944,18974.93654995065,9116.944969553759,-647490395.2076077
10675,9950,9228,9263,12095,13011,11243,1,0.00041451012998688225,92166850.0,19178.0,-1802236690804.9749,18958.306639746894,9228.95887581934,-686512995.7576842
10759,9917,8922,8534,10079,11140,10884,1,0.00043426483995853265,84631678.0,18839.0,-1310535701524.95,19037.276994580367,8922.946070956592,-444967049.9227052
10655,9791,8845,8618,10947,11823,10195,1,0.000887190722857688,84378838.0,18636.0,-1500659226131.8574,17203.134565306103,8845.957144953769,-567719702.2199218
10599,9732,8759,8469,10100,11323,10330,1,0.0007608209170838714,82420308.0,18491.0,-1320049516043.3755,17954.151074214697,8759.938207356508,-479741662.7142627
10651,9912,9171,9115,11806,12836,11245,1,0.0003987093511399303,90347880.0,19083.0,-1734340652803.7266,19021.341745177313,9171.953077308552,-649176026.0844182
10627,9877,9122,9088,11857,12765,11068,1,0.0004339934618784913,89762176.0,18999.0,-1730509540212.7678,18629.091854000886,9122.958449640782,-655755791.6927356
10634,9768,8849,8620,10831,11659,10295,1,0.000725894833989271,84200160.0,18617.0,-1461832325330.5295,17485.447460995376,8849.9591695843,-545903683.1748943
10585,9785,9022,8949,11575,12366,10726,1,0.0005188101900693115,87565965.0,18807.0,-1638899976600.0195,18113.006155885007,9022.962889983579,-627375166.4361116
10610,9732,8858,8609,12516,12499,9888,1,0.0007505601435303014,83782788.0,18590.0,-1809459289237.7966,15769.228332346187,8859.000805381846,-729047915.9834054
10692,9914,9048,8828,10798,11671,10746,1,0.000528029204578228,87520792.0,18962.0,-1453125117258.6982,18571.77036079463,9048.95741255671,-536528757.4419573
10706,9917,8954,8634,10226,11020,10621,1,0.0005266920868818595,85623378.0,18871.0,-1302401315209.9902,18559.148863042225,8954.959601099014,-466385049.83216065
10626,9746,8819,8589,10442,11502,10191,1,0.000962173436244057,83708394.0,18565.0,-1391392361679.6455,17585.30400198955,8819.947240057738,-522034571.1909805
10590,9733,8785,8511,10121,11292,10328,1,0.0007638686521000262,82837563.0,18518.0,-1316799042381.272,18002.055564320242,8785.940867545321,-482785213.8600862
10672,9827,8872,8687,11022,12621,10782,1,0.0006279914477356583,85367149.0,18699.0,-1612142539875.4922,18196.642967614822,8872.924957762343,-583545932.808135
10559,9703,8782,8549,12068,12699,10299,1,0.0005957447048598127,82950947.0,18485.0,-1760853099627.5537,16526.852779916862,8782.97030308735,-673041180.9303455
10537,9661,8743,8534,10964,11957,10308,1,0.0006871824463199442,82446974.0,18404.0,-1506544838291.2156,17304.6821724256,8743.951539700356,-562178071.9414243
10614,9834,9074,9024,11678,12402,10796,1,0.0004988198263163317,88742016.0,18908.0,-1659090266086.086,18233.447138129184,9074.966209278447,-636044704.3632656
10576,9833,9106,9081,11725,12204,10621,1,0.0005519150581016367,89293473.0,18939.0,-1627625447790.979,17992.06916511282,9106.977495889123,-646136007.1952
10679,9832,8888,8651,10727,11796,10659,1,0.0005530372511681937,85056632.0,18720.0,-1467617845386.9863,18208.205260428902,8888.94771849171,-527234019.35125655
10630,9907,9186,9206,12007,12844,11120,1,0.0004295793726896467,91203842.0,19093.0,-1758902540043.2722,18756.707570494716,9186.962040816326,-675989953.812984
10614,9861,9115,9057,11748,12748,11189,1,0.00039566617673745283,89311077.0,18976.0,-1710903188032.165,18903.634333813035,9115.954138958954,-638610797.3155427
10667,9833,8896,8726,11274,12220,10275,1,0.0009261099362905492,85802758.0,18729.0,-1594142341838.453,17207.20976616936,8896.954836245584,-612321610.3369291
10649,9810,8841,8631,10673,11662,10206,1,0.0009719551376394883,84670110.0,18651.0,-1438758441768.808,17428.508695439148,8841.951263982653,-543882284.0164855
10641,9778,8854,8652,10952,11625,10087,1,0.0009395597569629718,84599256.0,18632.0,-1474283912710.763,17075.449848861677,8854.966809685851,-565605242.7242273
10644,9806,8883,8675,10644,11595,10314,1,0.0008149065112209277,85067050.0,18689.0,-1425849841520.2488,17725.5210006482,8883.953083374445,-536287659.551828
10628,9792,8842,8620,10433,11571,10455,1,0.0007042876526009048,84407040.0,18634.0,-1392490048074.2634,18066.072192801683,8842.943638254668,-511161003.4479465
10647,9816,8871,8617,10442,11658,10609,1,0.0006088127054356905,84584472.0,18687.0,-1405750640206.1516,18334.102629554065,8871.940024660913,-508529487.0684853
10653,9926,9247,9326,12347,13080,11136,1,0.0004329667280127642,92569876.0,19173.0,-1846381010115.1465,18684.51908101485,9247.967285548513,-719911575.3318832
10640,9791,8867,8668,10868,11997,10554,1,0.00063589371395158,84868388.0,18658.0,-1507503519287.4524,17941.51158103893,8867.94536656182,-553676874.7286859
10707,9834,8917,8716,11190,12292,10442,1,0.000780553565351732,85713144.0,18751.0,-1603382322241.602,17554.18900197251,8917.947543792841,-599527374.578471
10672,9875,8937,8642,10373,11174,10620,1,0.0005200169492780772,85339750.0,18812.0,-1336750677236.0398,18453.31409977461,8937.959578118693,-481759472.6744819
10633,9837,8978,8813,10903,11646,10591,1,0.0005617680419443611,86693481.0,18815.0,-1459331188544.4255,18195.963250156678,8978.96368346449,-545999422.4909372
10573,9810,9059,9033,11696,12566,10940,1,0.00045551364085207274,88613730.0,18869.0,-1674725911321.9668,18482.27687005568,9059.959720357423,-638095415.8520644
10591,9816,9036,8953,11532,12422,11007,1,0.000418563147133265,87882648.0,18852.0,-1636882892696.1975,18619.1647965383,9036.9583625731,-609072022.6556677
10691,9825,8884,8696,10751,11986,10649,1,0.0006207238147127518,85438200.0,18709.0,-1499018595514.8047,18220.885241242722,8884.940286239242,-540850334.4220036
10594,9861,9092,9004,11531,12561,11246,1,0.00037289749732769673,88788444.0,18953.0,-1648439361297.1875,19107.751787395755,9092.952237421749,-608196686.1214069
10671,9826,8933,8773,11402,12534,10623,1,0.000638462281753267,86203498.0,18759.0,-1656088783054.5403,17770.52570077175,8933.946871920027,-617878343.3098836
10612,9826,9023,8884,11301,12019,10898,1,0.00042289822530990875,87294184.0,18849.0,-1556630498805.8125,18525.79673547404,9023.965650863513,-574806403.5459977
10533,9744,8935,8758,11097,11779,10483,1,0.0005668272542684378,85337952.0,18679.0,-1488204435560.5754,17836.835429030583,8935.966791644349,-570704076.8011217
10571,9796,8981,8798,11051,11913,10779,1,0.0004715458375251374,86185208.0,18777.0,-1501717774870.326,18424.533807102216,8981.958379605041,-560034212.2102625
10668,9803,8894,8751,11794,12421,10301,1,0.0007189807618729392,85786053.0,18697.0,-1700607576376.427,16926.398395543296,8894.9703854147,-651408307.6202582
10656,9868,9053,8946,11534,12691,11336,1,0.00035668325542825656,88279128.0,18921.0,-1684290559288.451,19154.3449760174,9053.946526782825,-600958503.5344832
10672,9890,9073,8969,11545,12479,11054,1,0.000425002170410259,88703410.0,18963.0,-1659017804035.1487,18672.18892734764,9073.956452816114,-609912484.1289855
10679,9931,9228,9224,12132,12982,11094,1,0.0004518702154607227,91603544.0,19159.0,-1808524321843.3062,18651.46892215204,9228.961722057102,-697126478.9890101
10682,9798,8891,8734,11604,12230,10319,1,0.0006919045803862998,85575732.0,18689.0,-1652652133165.5913,17071.731320854302,8891.970139286395,-624885608.1423484
10636,9772,8863,8690,11287,12088,10309,1,0.0007388106412905533,84918680.0,18635.0,-1579376612046.6313,17237.13090114031,8863.961449610164,-598286258.523423
10639,9787,8843,8633,10753,11911,10500,1,0.0006749857170636751,84491171.0,18630.0,-1481185894749.1028,17888.0008779774,8843.94363317757,-543373890.8111281
10652,9800,8870,8640,10467,11786,10572,1,0.0006785135177830164,84672000.0,18670.0,-1428251730321.5977,18285.138144177134,8870.935425438167,-519960120.52629566
10656,9847,8939,8734,10785,12062,10717,1,0.0006021334714503357,86003698.0,18786.0,-1500045599716.1353,18385.718784025164,8939.938593960376,-550832850.8867806
10669,9839,8912,8714,10755,11878,10681,1,0.0005748107054978441,85737046.0,18751.0,-1477851894665.5286,18307.62914239573,8912.945464257964,-536611716.6582765
10647,9811,8915,8756,12180,12416,10187,1,0.0006737142053339418,85905116.0,18726.0,-1747231065059.2727,16519.7987278195,8915.988853202343,-685573803.0109103
10696,9836,8897,8738,10936,12222,10531,1,0.0007797097593112672,85946968.0,18733.0,-1554548005312.5613,17906.929458648538,8897.938645038168,-575001760.5817704
10636,9778,8846,8617,11981,12523,10166,1,0.000737580751777586,84257026.0,18624.0,-1735749637535.673,16448.63108396435,8846.974361400189,-672421391.5830854
10625,9760,8839,8611,11444,12597,10569,1,0.0005992019588631078,84043360.0,18599.0,-1667368970943.5447,17451.724131076993,8839.945633723124,-615668643.1917025
10640,9778,8812,8583,10493,11864,10512,1,0.0007184200538585463,83924574.0,18590.0,-1441262865528.9963,18057.017720586577,8812.932948598816,-523310607.9288147
10711,9841,8909,8689,10565,11835,10524,1,0.0007537067687315071,85508449.0,18750.0,-1457599524532.5327,18166.00096575782,8909.938121223933,-532733848.2620383
10673,9825,8883,8718,10763,12120,10502,1,0.000833351031534446,85654350.0,18708.0,-1512361190798.2651,17976.736250754457,8883.934878587197,-561521822.0158817
10662,9813,8894,8749,10984,12110,10614,1,0.0006289640233404525,85853937.0,18707.0,-1540849173478.233,18039.350577744834,8894.946018505201,-565951890.4772166
10624,9769,8849,8733,11278,12429,10449,1,0.0007688944558468664,85312677.0,18618.0,-1619470576487.1504,17504.217555946696,8849.94561005576,-610351971.0370826
10721,9824,8854,8676,11250,12315,10381,1,0.0008065634296572642,85233024.0,18678.0,-1620868188789.856,17314.69362956931,8854.949263970273,-599943291.7643733
10630,9751,8783,8512,11317,11733,10050,1,0.0007350807648380518,83000512.0,18534.0,-1538641636107.8267,16574.761010965023,8783.979451716474,-582305457.7129288
10613,9749,8826,8635,11670,12479,10320,1,0.0006921189221126541,84182615.0,18575.0,-1682463908784.8123,16910.248749323528,8826.961684190584,-639215327.3134845
10618,9741,8788,8575,10745,11851,10417,1,0.0006849940751689721,83529075.0,18529.0,-1473745731725.7615,17679.146474164812,8788.945853324194,-538991503.2273058
10671,9814,8851,8599,10328,11467,10300,1,0.0008963345536172444,84390586.0,18665.0,-1374073811282.985,17852.39807224997,8851.943237316855,-508574721.140377
10619,9781,8868,8707,11005,12374,10492,1,0.0008169081131845836,85163167.0,18649.0,-1569867090580.0835,17773.511349968212,8868.935060006641,-591366119.9938288
10573,9718,8775,8632,11161,12346,10319,1,0.0008549320311650337,83885776.0,18493.0,-1584992536661.1763,17250.302328328886,8775.94351225093,-600801625.1366372
10717,9837,8902,8773,11558,12299,10317,1,0.0007857213815998085,86300001.0,18739.0,-1659646442288.0208,17116.074859964785,8902.964834851937,-627947172.4610517
10674,9786,8853,8637,10503,11836,10481,1,0.0007725513112600107,84521682.0,18639.0,-1447260093247.8904,18085.03825233315,8853.93488985493,-527844608.24253446
10737,9872,8883,8711,11112,11989,10225,1,0.000983594302939715,85994992.0,18755.0,-1555662039214.2393,17186.24417882773,8883.95763285024,-586740418.6954015
10761,9874,8880,8627,10835,11981,10230,1,0.0011228838319754214,85182998.0,18754.0,-1522343709960.3884,17319.955085335027,8880.94439052795,-568314970.2155875
10706,9830,8831,8559,10422,11284,10146,1,0.0009367818385074223,84134970.0,18661.0,-1371181903864.317,17432.219421628048,8831.956558988057,-507143295.1354713
10629,9753,8797,8563,11070,11748,10107,1,0.0008283975522641,83514939.0,18550.0,-1506390552178.0762,16899.818222785736,8797.966619073408,-570062417.905273
10619,9739,8826,8637,10686,12006,10480,1,0.0007418705995752218,84115743.0,18565.0,-1485406260756.7734,17941.978539420328,8826.936055805842,-546955490.6159041
10643,9791,8812,8551,10297,11944,10763,1,0.0005901031119663967,83722841.0,18603.0,-1422790241237.4248,18638.333690951607,8812.919638936326,-502104751.26076865
10603,9758,8852,8694,11195,12382,10649,1,0.0005811337023511338,84836052.0,18610.0,-1596948818314.7612,17878.054508090885,8852.943680015183,-588248990.2840598
10651,9751,8811,8667,10953,12102,10598,1,0.0005967848141097395,84511917.0,18562.0,-1542058921429.25,17926.504611985336,8811.94467716308,-554850982.6139218
10602,9686,8752,8528,10743,11760,10365,1,0.0006561438976420466,82602208.0,18438.0,-1466030476125.899,17557.711226508454,8752.949871845425,-532742064.91564864
10717,9864,8921,8722,11475,12366,10305,1,0.0008651173341115116,86033808.0,18785.0,-1652169107536.8801,17104.816475199976,8921.95774848255,-629973796.236333
10747,9867,8883,8625,10437,11658,10306,1,0.0010158194478524594,85102875.0,18750.0,-1424191243763.613,17779.697749601168,8883.939801804467,-524776774.6498233
10767,9891,8915,8712,10937,12003,10497,1,0.0007309758395071159,86170392.0,18806.0,-1538568550304.8545,17789.78876621777,8915.948539705527,-560807842.3005179
10677,9815,8855,8639,10517,12152,10983,1,0.0004918069259146784,84791785.0,18670.0,-1484319758249.7505,18951.408986290102,8855.921360203934,-514774671.9064424
10599,9773,8833,8689,11114,12769,10842,1,0.0005807330111896991,84917597.0,18606.0,-1631201709232.3271,18237.470615811384,8833.922872588311,-592986538.2481347
10580,9704,8727,8532,10374,11555,10247,1,0.0008722040522204554,82794528.0,18431.0,-1382660851081.2012,17627.144460213567,8727.941205754965,-510388055.46804684
10612,9746,8787,8616,10803,11980,10401,1,0.0007543235884705632,83971536.0,18533.0,-1495368507278.7896,17640.872970013366,8787.942852981161,-552270093.0121466
10653,9782,8808,8583,10758,11992,10338,1,0.0008644167973881038,83958906.0,18590.0,-1496642268419.2258,17525.7077114903,8808.940024301337,-554470912.2551692
10546,9721,8778,8656,11122,12602,10561,1,0.0007233759280986555,84144976.0,18499.0,-1603485997045.5925,17708.57892842013,8778.930379151378,-599669317.755022
10253,9364,8356,7946,9328,9634,8934,1,0.0034422951409685655,74406344.0,17720.0,-1008822606014.7218,15618.000150708564,8356.982593856656,-404254029.6046553
10268,9442,8585,8444,10912,12257,10490,1,0.0005417134097598737,79728248.0,18027.0,-1493394824708.267,17604.369091260054,8585.935027293368,-560970193.0598903
10211,9321,8307,7955,9437,10189,9363,1,0.0013551329559151144,74148555.0,17628.0,-1075518262392.5286,16236.26687341211,8307.958553791887,-412347154.43839747
10203,9355,8391,8075,9856,10889,9563,1,0.0013481998697387585,75541625.0,17746.0,-1194203714244.4128,16401.183887314583,8391.945528369542,-467825492.5752924
10255,9358,8413,8100,9793,10926,9840,1,0.0008655104021606112,75799800.0,17771.0,-1202383652371.3105,16972.128722953687,8413.94044991065,-449930185.99044114
10288,9484,8653,8495,11111,13069,10940,1,0.00045757369413813756,80566580.0,18137.0,-1620478866249.831,18302.282258879106,8653.909200519383,-596429393.4564272
10191,9335,8373,8031,9871,10651,9576,1,0.0009737048106521061,74969385.0,17708.0,-1169632519625.0728,16366.160338706757,8373.958248581523,-451482926.7445519
10227,9348,8428,8085,10426,10759,9348,1,0.001122092852936713,75578580.0,17776.0,-1255006935843.2305,15678.029445616727,8428.982328592656,-502114501.63439316
10202,9314,8370,8023,10180,10760,9338,1,0.0013048234983850215,74726222.0,17684.0,-1223974352596.3333,15749.373689732549,8370.969121013683,-486008631.5440395
10237,9373,8421,8122,10083,11005,10038,1,0.0005970678874995084,76127506.0,17794.0,-1240582737017.2908,17081.43884800221,8421.951795890625,-456452131.89446855
10205,9303,8307,7905,9375,10212,9304,1,0.001592611158172426,73540215.0,17610.0,-1071674219395.7129,16154.064623970762,8307.953800298063,-413752586.8122903
10271,9368,8408,8100,9776,10896,9918,1,0.0007656968982379797,75880800.0,17776.0,-1199457630310.4814,17109.168810824463,8408.941040218993,-441706595.6475301
10176,9295,8310,7928,9392,9871,9055,1,0.0022589473829086677,73690760.0,17605.0,-1032767761380.974,15757.255628724572,8310.973088375751,-412129388.00241286
10199,9332,8352,8011,9614,10010,9062,1,0.002434805277647535,74758652.0,17684.0,-1072648724729.8402,15685.627165823238,8352.978025636758,-433207749.5603551
10171,9303,8302,7942,9608,10551,9613,1,0.0009216170623567138,73884426.0,17605.0,-1127221023312.5356,16513.977296891862,8302.949007732655,-425414809.6731907
10196,9330,8361,8059,9989,11503,10211,1,0.0006042888745001177,75190470.0,17691.0,-1280231226117.0261,17378.023800338997,8361.922605050608,-464796213.2996129
10232,9337,8365,8002,9552,9952,9039,1,0.0027011280483056244,74714674.0,17702.0,-1065852257035.7697,15696.639535657114,8365.977720842153,-428170778.98142296
10197,9298,8303,7939,9758,10873,9744,1,0.0008305958370507328,73816822.0,17601.0,-1186431794507.6309,16611.92081830502,8303.94072932171,-440369481.78857815
10194,9304,8328,7961,9488,9976,9038,1,0.002732000261568791,74069144.0,17632.0,-1057131481855.0012,15695.688513680312,8328.972793666722,-424608044.17119324
10188,9287,8301,7924,9579,10461,9474,1,0.00111010381889661,73590188.0,17588.0,-1119885147075.1907,16297.010940536278,8301.95202610824,-426275483.41339076
10228,9308,8256,7826,9040,9190,8600,1,-0.175413322357121,72844408.0,17564.0,-933657520347.6471,15135.919669253968,8256.991184767277,-378230775.5914886
10174,9284,8216,7797,9135,9594,8726,1,0.05751109352476994,72387348.0,17500.0,-977089585929.4971,15217.375308285622,8216.973607038122,-395662768.8629248
10147,9251,8151,7703,8619,9111,8698,1,0.016775366811324566,71260453.0,17402.0,-873952321418.8302,15461.096180845174,8151.970738670156,-345845977.7199339
10165,9273,8219,7805,9275,9673,8971,1,0.00203434836609705,72375765.0,17492.0,-999650304707.5009,15523.41785225227,8219.977228515849,-391652130.8651964
10129,9215,8106,7666,8944,9135,8341,1,-0.003997056171483913,70642190.0,17321.0,-909610845776.5674,14578.229750059938,8106.9886316290695,-375680669.4007571
10203,9331,8328,7971,10153,10597,9065,1,0.0023963642342109564,74377401.0,17659.0,-1200280105570.2476,15242.94880939776,8328.97608789315,-488585648.31845766
