B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9,Hyperfeature_10,Hyperfeature_11,Hyperfeature_12
10725,9905,8914,8732,10479,11370,10473,1,22189,98109025,101341455,-126753903.8692726,-1.867126545099381e-15,-2.0898707922527244e+19,766965340975.6844,10725.0,1.1966302225749614e-08,-18233493.0,-4730459210705650.0,8732.0
10830,9992,8996,8765,10498,11234,10430,1,22256,99840064,101050234,-131772123.48362505,-1.3888784838465572e-15,-2.1886009138982306e+19,788779020280.0641,10830.0,1.1545564199777197e-08,-17365950.0,-4901730898212234.0,8765.0
10949,10155,9201,9026,10971,12065,11182,1,23085,103124025,110999116,-131136400.15419844,1.7551880689275676e-14,-2.4222989814174327e+19,860812248888.7296,10949.0,1.1745273796665795e-08,-24108392.0,-5424491149441210.0,9026.0
10832,9959,8924,8415,9847,9656,8970,1,20837,99181681,86159312,-149805571.12349313,-6.493355946372718e-16,-1.87987836377526e+19,728481030140.8285,10832.0,9.672791097775496e-09,-4978350.0,-4083908854834641.5,8415.0
10828,9929,8837,8339,9720,9645,9004,1,20924,98585041,85222037,-146001962.1345786,-5.873106376003439e-16,-1.9308519333958414e+19,708613185609.4059,10828.0,1.0000280177094893e-08,-5987660.0,-4240853509970846.5,8339.0
10833,9929,8875,8411,9727,9723,9124,1,21011,98585041,86280792,-146330804.02111515,-5.77993317455632e-16,-1.9384821081102647e+19,718953215102.0775,10833.0,1.0175299630976784e-08,-6505412.0,-4245811263935388.5,8411.0
10770,9893,8883,8418,9797,9886,9286,1,21066,97871449,87806568,-144092002.8555399,-6.300401792362625e-16,-1.9403051726890504e+19,726140241769.0712,10770.0,1.0505013796824761e-08,-8060248.0,-4292296797936677.0,8418.0
10733,9866,8855,8444,9950,9945,9193,1,20937,97337956,88052242,-141965370.66648713,-7.755821100833004e-16,-1.8385269815365243e+19,721194962353.8209,10733.0,1.0263161521680706e-08,-6885557.0,-4042227818616938.5,8444.0
10717,9876,8955,8629,10834,10457,9222,1,20860,97535376,93631718,-139021009.76171318,4.5118587796928706e-15,-1.7041960367979768e+19,766192720492.9425,10717.0,9.408364109528397e-09,-5468646.0,-3674423681979157.0,8629.0
10839,9967,8872,8378,9582,9310,8726,1,20660,99341089,82587481,-153241814.3217671,-5.548877914166948e-16,-1.8019916757407146e+19,706911033941.5991,10839.0,9.4027046121343e-09,-3036648.0,-3882424934783679.5,8378.0
10970,10184,9210,9030,10858,11746,10839,1,22783,103713856,108169690,-135288907.22800288,-3.66965642563234e-15,-2.3027480344570937e+19,849900955497.5481,10970.0,1.1270655705248428e-08,-19607751.0,-5069764666564192.0,9030.0
10838,10052,9059,8843,10668,11674,10719,1,22550,101042704,105743928,-129727414.78488821,-2.5185048889053093e-15,-2.2505094878278197e+19,803855723442.7319,10838.0,1.1789372755886342e-08,-20108844.0,-5061979753112489.0,8843.0
10721,9887,8844,8612,10579,11336,10274,1,22038,97752769,100244863,-124493512.64823435,-3.267779318344751e-15,-2.1107642622056677e+19,749931867935.8729,10721.0,1.1673384714879259e-08,-17075388.0,-4799724391245660.0,8612.0
10722,9956,8978,8768,10864,11395,10239,1,21939,99121936,102293588,-129395801.14135599,3.1336526731119717e-15,-1.9719461422929162e+19,786850404743.1385,10722.0,1.0992153251880779e-08,-15061569.0,-4396739237783940.0,8768.0
10919,10029,8992,8549,9990,9499,8817,1,20773,100580841,85404089,-155669147.28125808,-6.946435361258326e-16,-1.8089609498155215e+19,749757878062.6508,10919.0,8.917432328281001e-09,-2362956.0,-3824636385314675.0,8549.0
10849,10000,8976,8529,10249,9826,8981,1,20854,100000000,88187327,-149834704.20134467,-9.953328989390533e-16,-1.8222582738037275e+19,754736089908.7059,10849.0,9.146405901726936e-09,-4059412.0,-3905213916919082.0,8529.0
10819,9939,8916,8429,10052,9671,8838,1,20680,98783721,86215817,-149025791.41433132,-8.260298366080879e-16,-1.800790023605471e+19,730256133712.7759,10819.0,9.277062685753208e-09,-3614742.0,-3881656906291927.0,8429.0
10851,9960,8916,8475,9980,10009,9233,1,21128,99201600,89229393,-144105238.1823518,-6.904259644626644e-16,-1.959620304475e+19,731851230236.6909,10851.0,1.011328960425619e-08,-6998614.0,-4279693624215127.5,8475.0
10859,9981,8936,8546,10055,10024,9345,1,21249,99620361,89563605,-144938909.95173272,-7.256445954542638e-16,-1.9600503939132326e+19,748525573846.9274,10859.0,1.0051636684792256e-08,-7466655.0,-4267287290653899.0,8546.0
10782,9992,9003,8778,10268,10837,10201,1,21972,99840064,97554729,-137136979.39936364,-9.561488945004765e-16,-2.0242762976499515e+19,783418881569.3285,10782.0,1.1298288154820769e-08,-14516023.0,-4487892778547344.0,8778.0
10807,9971,8971,8552,10213,10216,9393,1,21200,99420841,91636929,-143752950.2286022,-9.442260981182832e-16,-1.9288621855508e+19,755715767093.605,10807.0,1.0080804305746975e-08,-7899513.0,-4215797396935485.5,8552.0
10621,9770,8777,8568,11190,11577,10094,1,21708,95452900,101600708,-118735961.46470459,7.693890241750798e-16,-1.949966082526866e+19,751604809277.5278,10621.0,1.1012202907052151e-08,-15403444.0,-4438815914208640.5,8568.0
10710,9894,8950,8616,10648,10343,9279,1,20933,97891236,92559140,-140658342.24187627,-8.633014084929696e-15,-1.728190179596872e+19,765189079201.3923,10710.0,9.580254142753603e-09,-6151977.0,-3743582828731981.0,8616.0
10782,9942,8939,8556,10208,10047,9239,1,21024,98843364,89799351,-144625487.77569753,-1.0050360031832918e-15,-1.8313162917332597e+19,750079162546.4668,10782.0,9.807137283490453e-09,-6310237.0,-3974468213321739.0,8556.0
10823,10015,9096,8742,11048,10820,9414,1,21156,100300225,98407897,-140943310.9275141,2.190513732753921e-15,-1.815593328692829e+19,795300951657.3339,10823.0,9.327489663012586e-09,-6326208.0,-3883347508581253.5,8742.0
10905,10049,9024,8561,10219,10055,9286,1,21216,100982401,90725415,-148730069.82065102,-8.319021663554791e-16,-1.989022621967998e+19,768516465700.7643,10905.0,9.63020909046595e-09,-6732350.0,-4301772025092137.5,8561.0
10867,10021,9014,8559,10158,10059,9320,1,21194,100420441,90660959,-148088017.69589606,-8.079181565618579e-16,-1.9637891218802565e+19,764723471611.6671,10867.0,9.816951383100957e-09,-7092520.0,-4262201191450486.5,8559.0
10860,10026,9018,8623,10232,10288,9583,1,21451,100520676,92766324,-145064139.99131554,-8.644221794862959e-16,-2.0119121650885046e+19,775088915260.395,10860.0,1.0173066748833502e-08,-9199680.0,-4392031439426523.5,8623.0
10869,10037,9022,8605,10248,10322,9630,1,21514,100741369,93114215,-144848080.2291761,-8.639157641212896e-16,-2.058834363218947e+19,778228613461.3602,10869.0,1.0219318202929218e-08,-9870750.0,-4512462716081470.0,8605.0
10857,10020,9056,8664,10513,10332,9481,1,21302,100400400,93555735,-145875718.3287344,-1.5384331710324937e-15,-1.938175843832252e+19,791168961760.8796,10857.0,9.689099940178366e-09,-7745977.0,-4190570433600939.5,8664.0
10793,9964,9034,8727,10886,10533,9292,1,21015,99281296,95144329,-141826255.4560194,5.5661294771142384e-15,-1.739285925960669e+19,783764555613.6971,10793.0,9.26430167574568e-09,-5249980.0,-3708819284906140.5,8727.0
10875,10025,8989,8537,10139,9996,9299,1,21210,100500625,89843169,-148019296.44234043,-7.829341666145007e-16,-1.976321741336312e+19,762127941387.7432,10875.0,9.760489226798789e-09,-7085838.0,-4294524891923655.0,8537.0
10497,9551,8406,7828,8588,8570,8367,1,20009,91221601,72028923,-141811787.62678123,-4.689337513029618e-16,-1.6487040115021212e+19,592460982124.324,10497.0,1.0963680713546271e-08,-4509813.0,-3784952868411140.0,7828.0
10477,9555,8402,7871,8713,8645,8396,1,20026,91298025,72624813,-140596040.6916202,-4.913925786317819e-16,-1.6171075036237777e+19,597366000415.2911,10477.0,1.0837313145654567e-08,-4407900.0,-3700948004310456.0,7871.0
10485,9538,8383,7825,8782,8945,8682,1,20322,90973444,74975450,-134844531.36457813,-4.775234553264436e-16,-1.7623375735111807e+19,599006867725.4596,10485.0,1.1622882437394607e-08,-7440474.0,-4117091032494731.5,7825.0
10456,9546,8407,7924,9150,9597,9081,1,20676,91126116,80671523,-126827438.21402586,-5.404181776174052e-16,-1.8354293607542362e+19,611929471158.3151,10456.0,1.2239217424428345e-08,-10506717.0,-4327982705488977.0,7924.0
10457,9522,8400,7880,9028,9267,8907,1,20486,90668484,77832343,-130741384.38816807,-5.220985631978018e-16,-1.7958237764726577e+19,612269198420.2007,10457.0,1.1897724691193312e-08,-9147489.0,-4220126534001979.0,7880.0
10461,9515,8387,7833,8697,8672,8473,1,20062,90535225,72721603,-139057648.30538878,-4.873312208097587e-16,-1.655311067640085e+19,597723998914.4014,10461.0,1.1148787423312623e-08,-5422720.0,-3824905154870566.5,7833.0
10442,9495,8387,7889,9083,9590,8989,1,20539,90155025,80420888,-125583682.71411638,-5.372132095028734e-16,-1.8066079106225228e+19,598873882510.626,10442.0,1.240446211715078e-08,-9887900.0,-4261410988384460.5,7889.0
10439,9501,8371,7852,8998,9566,9226,1,20795,90269001,80066547,-125407503.7854095,-4.922699713222212e-16,-1.9242414643793723e+19,608112242104.3558,10439.0,1.2891654279175486e-08,-12676524.0,-4616515921956767.0,7852.0
10479,9537,8385,7862,8832,9051,8780,1,20411,90954369,75882156,-133362982.38440752,-4.807628173304893e-16,-1.7726200682753716e+19,602369737630.759,10479.0,1.1789473275182645e-08,-8060040.0,-4143778400356802.5,7862.0
10499,9567,8429,7898,8813,8854,8581,1,20218,91527489,74619867,-138402888.98275697,-4.883956875276679e-16,-1.6948846470708537e+19,606840087253.4982,10499.0,1.1161452243802987e-08,-5860823.0,-3899899885695882.0,7898.0
10496,9554,8385,7826,8695,8749,8499,1,20164,91278916,73349869,-138112861.87841594,-4.744858715691222e-16,-1.6973593959535565e+19,593861448070.7653,10496.0,1.120528190529128e-08,-5719827.0,-3925088457530763.0,7826.0
10463,9525,8365,7803,8568,8632,8388,1,20011,90725625,72196217,-138941955.7065705,-4.715714051536769e-16,-1.6380254715998548e+19,582583712235.6812,10463.0,1.121270348944387e-08,-4906980.0,-3782136682205241.5,7803.0
10481,9553,8452,7973,9436,10052,9477,1,21059,91259809,84949023,-122637415.22138612,-6.028496586250175e-16,-1.995407052190345e+19,635514274272.1337,10481.0,1.2706240162824847e-08,-14253408.0,-4765670836823718.0,7973.0
10457,9532,8457,8033,10369,10597,9325,1,20857,90859024,89608372,-116361694.56213541,-6.296470540115031e-15,-1.8640335941427593e+19,652582527752.6965,10457.0,1.1418178091417352e-08,-12047900.0,-4389742690188930.0,8033.0
10580,9651,8554,8053,9118,9246,9125,1,20802,93141801,79079704,-138126504.12325397,-4.847133877138282e-16,-1.9042584955133284e+19,658441300054.4019,10580.0,1.1534641231732675e-08,-9782000.0,-4404118349593972.5,8053.0
10500,9580,8433,7913,8969,9427,9140,1,20787,91776400,79487391,-130312578.56099446,-4.718566895003835e-16,-1.913639908819982e+19,618416279037.5242,10500.0,1.2383550529708826e-08,-11214780.0,-4523465111470754.0,7913.0
10526,9592,8486,7982,9197,9490,8987,1,20619,92006464,80521614,-131466000.97663657,-5.379806593126838e-16,-1.8353250128981506e+19,627192376116.1268,10526.0,1.1718250982901009e-08,-9031935.0,-4262475991936443.5,7982.0
10539,9643,8538,8064,9494,9593,9052,1,20696,92987449,81894495,-132641889.06930739,-6.39229251601201e-16,-1.8248192296413673e+19,653057812296.2026,10539.0,1.1193485040113593e-08,-8943376.0,-4206554662393384.5,8064.0
10575,9621,8502,7947,8902,8989,8682,1,20376,92563641,76413903,-139566355.897226,-4.770809297223382e-16,-1.7810101748197421e+19,621495791714.8354,10575.0,1.1149856054612857e-08,-6381270.0,-4081045616519930.5,7947.0
10482,9576,8468,8011,9906,10261,9331,1,20921,91699776,86879666,-120982124.71649328,-1.0311458171882195e-15,-1.9096515468086493e+19,645949437169.015,10482.0,1.1779197592026536e-08,-12316920.0,-4505816365401986.0,8011.0
10589,9667,8577,8070,9297,9582,9027,1,20706,93450889,82174225,-134333059.99636552,-5.397380695846841e-16,-1.8642554045500043e+19,644318983419.9177,10589.0,1.1450700513419531e-08,-8638839.0,-4279444392962924.5,8070.0
10518,9599,8459,7921,8999,9552,9202,1,20860,92140801,80789850,-129737079.97380914,-4.677747409381832e-16,-1.956539404295395e+19,620326332169.5392,10518.0,1.2519901603691377e-08,-11787762.0,-4631080566944866.0,7921.0
10548,9629,8497,7984,9239,9509,9066,1,20746,92717641,80787425,-132004407.36817215,-5.329335767999615e-16,-1.8887965885381878e+19,635970646321.6917,10548.0,1.1670197339592867e-08,-9809412.0,-4399068433924920.0,7984.0
10378,9464,8421,7981,11386,11214,9005,1,20426,89567296,94422716,-108408315.47150348,4.933691614687194e-16,-1.698684805340899e+19,648368160250.0562,10378.0,1.0300819788444114e-08,-9221120.0,-3975235185068617.5,7981.0
10620,9700,8610,8088,9348,9449,8977,1,20687,94090000,81345270,-137799282.3110977,-5.477793787797313e-16,-1.865751587905839e+19,658370530127.1669,10620.0,1.1031503587516251e-08,-7980553.0,-4256746230927435.0,8088.0
10611,9753,8793,8517,10989,11151,9553,1,21124,95121009,98040132,-123661214.11964765,1.2955506733267246e-15,-1.782992927669018e+19,727877477986.1477,10611.0,1.0469766730626493e-08,-9896908.0,-3978170147277838.5,8517.0
10556,9710,8712,8362,10797,10382,8966,1,20520,94284100,90437428,-129572009.7297769,2.280723096754493e-15,-1.6220018327385477e+19,707711975993.7861,10556.0,9.590610426106518e-09,-5415464.0,-3587286898600463.5,8362.0
10568,9706,8696,8336,10669,10545,9214,1,20792,94206436,91688752,-126878030.92758937,5.3328843018106e-15,-1.741417649525708e+19,704959879322.2433,10568.0,1.0209866702148855e-08,-8089892.0,-3910413068225685.0,8336.0
10606,9801,8921,8750,11292,11487,9764,1,21250,96059601,102464921,-125018634.29217514,6.638141567935806e-16,-1.6741666081701974e+19,763869373628.2936,10606.0,1.031698816296933e-08,-9900696.0,-3674768924627870.5,8750.0
10599,9776,8901,8688,11550,11395,9622,1,21096,95570176,101416296,-125053020.10462089,4.717545833900739e-16,-1.6691489184635673e+19,772699461089.434,10599.0,9.831583429749992e-09,-8986948.0,-3665329453145610.5,8688.0
10556,9619,8464,7924,8900,9164,9006,1,20717,92525161,77553540,-135490013.06496832,-4.533920991179263e-16,-1.907325461871439e+19,626596807944.8276,10556.0,1.1866720284917053e-08,-9744492.0,-4460609649160832.0,7924.0
10536,9593,8476,7972,9134,9579,9172,1,20825,92025649,81181068,-129827953.39994843,-4.99968722592116e-16,-1.9262507594644636e+19,628328524688.9705,10536.0,1.2212279166427935e-08,-11006400.0,-4519728331611476.0,7972.0
10576,9639,8474,7922,8892,9097,8920,1,20661,92910321,77077402,-137051641.88032416,-4.531746085093804e-16,-1.892520223560682e+19,626099032996.4427,10576.0,1.161989513537554e-08,-8902160.0,-4403822155553492.5,7922.0
10563,9632,8507,7996,9135,8994,8707,1,20395,92775424,76501395,-139920023.54364225,-5.31782635403196e-16,-1.748745742578165e+19,639995733109.7181,10563.0,1.0699709843904983e-08,-6190677.0,-3989774285235316.0,7996.0
10465,9542,8478,7977,9676,10253,9233,1,20762,91049764,86914469,-121083455.35286303,-7.976095802481029e-16,-1.881779322372419e+19,626288680468.7284,10465.0,1.2194528796371185e-08,-11596648.0,-4440296869650227.0,7977.0
10560,9729,8702,8411,10378,10692,9441,1,21028,94653441,93031224,-125685411.54859918,-2.9817413634718206e-15,-1.7601732148996872e+19,693922344016.5724,10560.0,1.0961595597392016e-08,-9724230.0,-3963652509930433.0,8411.0
10589,9738,8728,8469,10607,10725,9386,1,20985,94828644,93597211,-126178882.28230014,2.9525995020781603e-14,-1.726102758350119e+19,707139819005.983,10589.0,1.05223138024925e-08,-8606962.0,-3844734547502714.0,8469.0
10578,9735,8738,8479,10749,10851,9408,1,20983,94770225,94805460,-125084618.1665768,3.0282323230594494e-15,-1.7172070353520652e+19,711573373689.9131,10578.0,1.0454367088848017e-08,-8740032.0,-3826487958128301.5,8479.0
10588,9741,8750,8474,10762,10784,9416,1,20995,94887081,94349412,-126309900.62782182,2.966220596928779e-15,-1.7364403469058372e+19,719441795715.8754,10588.0,1.0366502989290851e-08,-8869872.0,-3871456007160658.0,8474.0
10629,9835,8959,8799,11687,11630,9805,1,21310,96727225,104182541,-125086779.42454112,4.0426617041750164e-16,-1.6753217599858563e+19,790842500318.1285,10629.0,9.845887256063297e-09,-9863830.0,-3660377693345321.0,8799.0
10583,9765,8783,8516,10776,11038,9554,1,21119,95355225,96936171,-124881686.39722233,2.6020102975680793e-15,-1.7537295887020927e+19,719512255060.8313,10583.0,1.0659910600514161e-08,-9917052.0,-3918437798455683.0,8516.0
10616,9774,8803,8518,10863,10999,9496,1,21083,95531076,96813581,-125964013.0485038,2.0319467426266288e-15,-1.7679847208479173e+19,726772836807.8763,10616.0,1.0413259555742286e-08,-9287088.0,-3932196649523193.0,8518.0
10614,9786,8764,8451,10597,10864,9556,1,21192,95765796,95201482,-126313584.76491459,-3.0250086282622244e-14,-1.8373430620757342e+19,715935761461.4021,10614.0,1.0760162717774805e-08,-10559380.0,-4131511571934556.0,8451.0
10581,9736,8818,8534,11247,11131,9488,1,20987,94789696,98142577,-124692174.91965176,7.150684296117243e-16,-1.7193488543117724e+19,745448040336.22,10581.0,1.0042039513874958e-08,-9051552.0,-3821293453042050.0,8534.0
10515,9687,8686,8328,10501,10610,9345,1,20861,93837969,92147945,-125784792.15621832,-3.8472601528560413e-14,-1.7443615151521931e+19,697805246413.7247,10515.0,1.0715010143618387e-08,-9503865.0,-3956086272121567.0,8328.0
10575,9719,8739,8442,10782,10993,9520,1,21075,94458961,96057252,-123316356.29417983,2.4456372193284046e-15,-1.7865158252773503e+19,713088654307.4175,10575.0,1.0709493001182938e-08,-10262560.0,-4021324879890833.0,8442.0
10605,9783,8788,8487,10986,11014,9469,1,21069,95707089,96780427,-125441547.34628904,1.2911448605008474e-15,-1.7698436825588095e+19,729421794616.4606,10605.0,1.0218710375457489e-08,-9298558.0,-3947334781705981.5,8487.0
10588,9776,8777,8508,10843,10990,9524,1,21111,95570176,96448642,-125331219.61858489,1.9546591437119135e-15,-1.7533238458655058e+19,723874618064.2063,10588.0,1.0463244564548038e-08,-9676384.0,-3914497251683878.5,8508.0
10581,9741,8749,8478,10729,11004,9530,1,21103,94887081,96263415,-123786970.49072197,3.4385027176330383e-15,-1.768113763692388e+19,711243642211.684,10581.0,1.074666966612279e-08,-10025560.0,-3963909685310076.0,8478.0
10627,9786,8821,8541,11079,11259,9656,1,21248,95765796,99305012,-123767124.6915913,1.0486680233752137e-15,-1.8232126310149202e+19,739322025186.2318,10627.0,1.0456867061802149e-08,-10766440.0,-4074272903179726.0,8541.0
10620,9769,8760,8505,10762,11168,9738,1,21367,95433361,97821060,-122493254.25898305,3.4569706814601217e-15,-1.8658577684184478e+19,720104566492.2637,10620.0,1.0989281122444927e-08,-12006954.0,-4205472687204236.5,8505.0
10604,9787,8776,8519,10787,11148,9656,1,21271,95785369,97824244,-123574798.52488905,2.6926082975088503e-15,-1.809118051691608e+19,719605054083.9497,10604.0,1.0803895599504031e-08,-10978872.0,-4057401797794155.5,8519.0
10609,9790,8815,8517,11125,11324,9705,1,21289,95844100,99810451,-122996197.27008316,9.004962700196513e-16,-1.8426783178858242e+19,740867138628.4109,10609.0,1.0500570093861151e-08,-11529540.0,-4142703807944506.0,8517.0
10627,9786,8841,8606,11277,11468,9705,1,21277,95765796,101377961,-122188677.78233097,7.060299266255024e-16,-1.7884197782506205e+19,745940551013.0873,10627.0,1.0372310859782578e-08,-10665795.0,-3975919193693165.5,8606.0
10634,9822,8826,8585,10835,11413,9922,1,21552,96471684,100720504,-122680104.91213983,2.3386180777843572e-15,-1.893219560492275e+19,733763605940.9551,10634.0,1.1134415953032411e-08,-13265714.0,-4262875437735896.0,8585.0
10807,10028,9078,8895,11723,13287,11940,1,23697,100560784,120608579,-114442725.1819773,3.414562672030947e-16,-2.6741876044180853e+19,868153486257.25,10807.0,1.2533438101697465e-08,-36357300.0,-6327977114311419.0,8895.0
10745,9929,8977,8789,11224,12875,11723,1,23420,98585041,115568130,-114068375.86298515,7.227057793332942e-16,-2.5928895979339112e+19,823572118923.3093,10745.0,1.3145779133859521e-08,-34395282.0,-6168826577006164.0,8789.0
10670,9828,8837,8705,11195,12775,11423,1,23084,96589584,112882005,-109834812.64060862,6.92206733787184e-16,-2.417643063070772e+19,781723334529.6255,10670.0,1.311821696739347e-08,-31047714.0,-5750606957906970.0,8705.0
10558,9728,8717,8565,11289,12755,11117,1,22686,94633984,111174777,-105801035.92581432,5.086603550238381e-16,-2.2668940035996303e+19,747647194049.4988,10558.0,1.2966161202956716e-08,-28370584.0,-5433520377737607.0,8565.0
10584,9739,8727,8446,11382,12460,11067,1,22663,94848121,108727836,-108612849.59611297,4.595365397766298e-16,-2.418701800578209e+19,769946237103.5494,10584.0,1.2538779368214324e-08,-29006607.0,-5858135124081203.0,8446.0
10590,9726,8776,8604,11472,12923,11193,1,22733,94595076,113401658,-106000549.70121194,4.1000939859353007e-16,-2.3124099336828813e+19,765271477304.101,10590.0,1.2839915369062296e-08,-28978677.0,-5528230736263963.0,8604.0
10616,9757,8756,8599,11178,12689,11223,1,22840,95199049,111094268,-107575646.29289564,6.657709480590208e-16,-2.36151379451267e+19,757979005317.2026,10616.0,1.3116904421139129e-08,-29449152.0,-5649556828177532.0,8599.0
10685,9884,8878,8710,10996,12761,11776,1,23467,97693456,113281473,-111773599.73460267,1.135894042418269e-15,-2.5980790512926015e+19,799793924701.204,10685.0,1.3674891001744562e-08,-36105216.0,-6270306530794949.0,8710.0
10755,9945,8917,8697,10598,12646,12057,1,23840,98903025,112753627,-114373982.70435424,-2.2908724876314318e-15,-2.8691488090799714e+19,803429052232.2041,10755.0,1.4505035123318401e-08,-40511520.0,-6997397674687112.0,8697.0
10713,9885,8974,8732,12021,13066,11350,1,22974,97713225,117243571,-111963015.43920639,2.4944760710810433e-16,-2.453428289863945e+19,840941790488.6423,10713.0,1.1777205325611513e-08,-29714300.0,-5786462018294530.0,8732.0
10872,10078,9072,8927,11371,13087,11775,1,23653,101566084,118714392,-116263436.72591272,6.732166951222435e-16,-2.6598302600207143e+19,842026105099.2283,10872.0,1.2703731322909165e-08,-33535200.0,-6206541004007674.0,8927.0
10531,9665,8736,8548,11469,12833,11160,1,22620,93412225,112098557,-105158261.9341125,3.8750214272305204e-16,-2.27213086645206e+19,761179009937.8042,10531.0,1.2906412698108886e-08,-29149920.0,-5474932824356711.0,8548.0
10686,9852,8823,8618,10964,12954,11851,1,23566,97061904,114282456,-108086861.82185553,1.2643621534941425e-15,-2.7383690634463502e+19,780823167669.1182,10686.0,1.4130118228137342e-08,-38314283.0,-6701413706632593.0,8618.0
10741,9901,8893,8643,10728,12754,12039,1,23788,98029801,113410581,-112225953.13854584,-2.7292405883604453e-14,-2.904553107782239e+19,800865068342.6382,10741.0,1.4466515621757468e-08,-40884444.0,-7127279930353035.0,8643.0
10790,9959,8950,8716,10860,12745,12184,1,23983,99181681,114056960,-114511121.17333099,4.880561705318798e-15,-2.973260852234244e+19,831621955245.1942,10790.0,1.4132343163142828e-08,-42254112.0,-7263249580943728.0,8716.0
9938,9119,8161,7906,9268,10226,10376,1,21272,83156161,83444448,-108164256.81988595,-8.360049394024525e-16,-1.774295699972367e+19,626320974116.8911,9938.0,1.5811945288189827e-08,-25628720.0,-4587389875162537.0,7906.0
9850,8986,7982,7704,8948,9979,10330,1,21184,80748196,79642528,-103864387.2928346,-6.618546002598512e-16,-1.8004385971579953e+19,590150420915.9395,9850.0,1.6902225646490244e-08,-27126580.0,-4787921021336585.0,7704.0
9945,9094,8143,7840,9385,10307,10511,1,21407,82700836,83919956,-106408741.12741274,-9.626445734262793e-16,-1.8833428802446684e+19,634621683158.5345,9945.0,1.5938983384394456e-08,-28074881.0,-4941163962463319.0,7840.0
9973,9184,8234,7960,9725,10692,11089,1,22012,84345856,88027955,-106318104.08586536,-1.874872968920087e-15,-2.032662258824178e+19,683824676523.279,9973.0,1.593966601089236e-08,-34697481.0,-5392944496219844.0,7960.0
9907,9062,8139,7828,9230,10597,11196,1,22026,82119844,86239076,-103186292.98587814,-7.387698336969121e-16,-2.1013262238130794e+19,645986963129.6292,9907.0,1.7833389140425893e-08,-37708128.0,-5718007289263882.0,7828.0
9964,9146,8167,7865,9418,9917,10354,1,21297,83649316,80982175,-111934518.13725515,-9.994066177274568e-16,-1.8311546929073824e+19,655860755102.2595,9964.0,1.4935899421842713e-08,-25771106.0,-4747593761096574.0,7865.0
9877,8994,8033,7733,8972,10157,9993,1,20831,80892036,81581304,-103612820.68137006,-6.956172447867474e-16,-1.6987105208779586e+19,569606889846.8489,9877.0,1.654057206248583e-08,-22584180.0,-4419205384460941.0,7733.0
9913,9073,8088,7787,9124,10158,10258,1,21156,82319329,82147991,-106100275.91139369,-7.398440267854822e-16,-1.793638421679088e+19,602728944734.2043,9913.0,1.619428081688211e-08,-25347518.0,-4686914736421975.0,7787.0
9939,9101,8171,7909,9335,10611,11236,1,22105,82828201,86692542,-104341957.62692386,-8.106667258008489e-16,-2.081313015387824e+19,659963868054.1382,9939.0,1.7388450317013642e-08,-37382172.0,-5606561084513997.0,7909.0
9927,9100,8191,7928,9513,10421,11237,1,22073,82810000,85348484,-106929634.3480134,-1.1478568792864412e-15,-2.052430707111942e+19,688227993684.7194,9927.0,1.6623188795516354e-08,-37183233.0,-5519307597263977.0,7928.0
9939,9116,8119,7779,9332,9858,9464,1,20400,83101456,80027163,-110750971.26331112,-1.0480837312657419e-15,-1.561163706606885e+19,590562315608.6151,9939.0,1.4013439153073055e-08,-15946840.0,-3917877698165789.5,7779.0
9969,9139,8237,7980,9226,10286,10445,1,21316,83521321,84715813,-110091358.71870936,-7.552105012016759e-16,-1.781854892063741e+19,635643348156.8472,9969.0,1.5969264264241772e-08,-25746925.0,-4572418389518782.0,7980.0
9826,8970,7924,7584,8756,9659,9385,1,20257,80460900,76528090,-105334541.28192306,-6.683403979923006e-16,-1.5375363386849358e+19,534191283796.10315,9826.0,1.5689148671327156e-08,-16902385.0,-3963695500109057.5,7584.0
9897,9047,7938,7600,8618,9386,9408,1,20414,81848209,74496171,-109450001.78610043,-5.699028584413194e-16,-1.5972403667286077e+19,544308902784.7364,9897.0,1.5407083707709716e-08,-17009664.0,-4099424834635575.5,7600.0
9907,9101,8113,7835,9421,10154,9936,1,20831,82828201,82369495,-107306870.90153013,-1.1957976873538728e-15,-1.644131521275013e+19,606784361802.8427,9907.0,1.4844849330200013e-08,-20875536.0,-4203032330334772.5,7835.0
9971,9120,8043,7628,8810,8906,8391,1,19439,83174400,71620987,-119679489.24487065,-7.249972965030756e-16,-1.3229898605194547e+19,536961411101.3687,9971.0,1.2374451155985409e-08,-6402333.0,-3193942594418585.0,7628.0
10102,9272,8200,7785,8978,8627,7910,1,19084,85969984,70731298,-130927994.78175704,-7.94771402192315e-16,-1.2008816740070586e+19,553508113504.115,10102.0,1.040596792419837e-08,-988750.0,-2750402051225319.0,7785.0
9984,9114,8003,7530,8909,8556,7820,1,18915,83064996,68463684,-122913063.85036488,-8.562395458903059e-16,-1.1990725301795875e+19,521519521885.8602,9984.0,1.0874285930688699e-08,-2267800.0,-2839641402337446.5,7530.0
10141,9330,8226,7843,8567,8505,8016,1,19261,87048900,69951989,-134444233.48626527,-6.004936563900303e-16,-1.2317850513425492e+19,546373425300.11426,10141.0,1.0957795576052837e-08,-1386768.0,-2812004644572802.5,7843.0
