B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9,Hyperfeature_10,Hyperfeature_11
10483,9683,8564,8416,10514,11799,10622,1,-8.140590275199034e-08,-969534411275966.0,-5862.917568125057,602966557574.8484,-0.9999654500726319,2.487732781554833,-26537.514631983446,-2025.1847472657405,9683.0,-111679707.99976268,-12244.410470092198
10701,9944,8904,8732,10246,11793,11194,1,-8.514455855800701e-08,-992313043016539.6,-5849.746752564799,684296396445.8047,-0.9999661915690614,2.8526625285854297,-31127.639333551127,-2202.001960143744,9944.0,-114693723.99973342,-13207.3651878908
11068,10367,9433,9303,10417,11727,11631,1,-9.53477482990565e-08,-989721662884991.9,-5909.460263729467,884947614126.5825,-0.9999691961214373,3.837871287128713,-43071.140264026406,-2727.9426567656765,10367.0,-121160126.99965325,-13524.650721349877
11088,10329,9444,9257,10445,11875,11630,1,-8.748863940339064e-08,-1081181564189409.2,-5915.898797174116,777313992703.4485,-0.9999688229974282,3.535905271199389,-39998.117647058825,-2737.9663865546217,10329.0,-121475349.9996811,-13506.117909334318
10499,9693,8839,8631,10513,12007,10892,1,-8.174962830658613e-08,-1020355012333410.8,-5920.922697082544,483233791193.6087,-0.9999663528649586,2.556575829383886,-27488.347452606635,-2110.258886255924,9693.0,-114507595.9997565,-12573.272531139868
10799,10050,9110,8908,10314,11563,11131,1,-9.093511001708053e-08,-967451075634306.1,-5766.008311491941,737755718519.7251,-0.9999678800002095,3.355178907721281,-37054.19585687383,-2570.015065913371,10050.0,-114805133.99968931,-12831.99631037293
10956,10203,9289,9193,10569,11930,11571,1,-8.723746917241979e-08,-1059044867708839.2,-6040.207608336023,739999223473.734,-0.9999688621273615,3.358786993058093,-37183.150895140665,-2555.5780051150896,10203.0,-122293898.99969342,-13463.493969407386
10642,9867,8791,8688,10851,12072,11052,1,-8.165167067738463e-08,-1018830751518909.8,-6170.751746659957,622277250710.0248,-0.9999673114957476,2.5673758865248226,-27645.928486997636,-2013.3052600472813,9867.0,-119925251.99975875,-12909.753913693243
10979,10260,9382,9238,10477,11747,11499,1,-9.388745450458588e-08,-994984628050963.1,-5916.456932704347,784317432466.3706,-0.9999692017807611,3.6819449980071743,-41054.19609406138,-2688.584296532483,10260.0,-120475022.99966463,-13281.825657017265
10380,9553,8704,8521,11304,12446,10562,1,-7.844899501937094e-08,-1037170609756475.0,-6255.750423140059,393099351059.17554,-0.9999672535464023,2.170955414012739,-23018.47643312102,-1833.9383439490446,9553.0,-119392847.99979085,-11935.503093568354
10730,9948,9015,8845,10474,11800,10985,1,-8.618498591715761e-08,-1006989837909870.5,-5826.671516152985,639324777065.6294,-0.9999673093503949,2.993231810490694,-32734.670050761422,-2385.695431472081,9948.0,-115056889.99972104,-12536.51105737481
10767,10018,9110,8955,10520,11993,11522,1,-8.538357316963167e-08,-1035368241422091.2,-6097.5909561807275,631476634029.6873,-0.9999679730668871,2.9476629361421987,-32286.823568136933,-2246.0138248847925,10018.0,-121211439.99972624,-13682.620170532962
10789,10037,9186,8999,10510,11804,11353,1,-8.868196499340637e-08,-1010043992660887.1,-5972.98505569695,643154911271.3433,-0.9999685757594753,3.208199643493761,-35332.53262032085,-2462.6994652406415,10037.0,-119320029.99970265,-13220.210747240366
10881,10168,9268,9150,10635,11965,11568,1,-9.123288372976946e-08,-1001944477274930.8,-6105.307924728014,700807882057.0586,-0.9999689682976712,3.25044404973357,-35824.194671403195,-2347.454351687389,10168.0,-123025679.99970128,-13569.75804069656
10316,9465,8433,8042,9561,10252,9303,1,-9.774740851039996e-08,-767229230338303.5,-4743.580678944573,762430928777.5562,-0.9999644691932131,3.638914027149321,-39364.17556561086,-3247.277375565611,9465.0,-88945982.99964726,-9733.797340800033
10266,9419,8360,7949,9214,9696,9097,1,-1.0463374996319199e-07,-702780508438753.5,-4499.673622220518,963296826441.8546,-0.9999646716753245,4.550085861476817,-49126.3651974814,-4053.188322839153,9419.0,-83819757.99955678,-9410.222356742473
10285,9419,8298,7868,8870,9382,8992,1,-1.054533160739618e-07,-687268401765374.9,-4291.55747393056,1163424088669.1968,-0.9999637744102502,5.196829590488772,-56370.49537648613,-4746.41215323646,9419.0,-79759039.99949472,-9259.561049684995
10272,9414,8309,7899,8933,9485,9003,1,-1.0562598849941794e-07,-688863735456535.9,-4327.800623862406,1095178199822.8253,-0.9999637235993196,4.9804539722572505,-53814.658259773016,-4495.0327868852455,9414.0,-80423798.99951515,-9257.834907068682
10268,9410,8323,7900,9135,9592,9039,1,-1.0426321934551207e-07,-699123185113289.1,-4440.9874405517585,1012908768968.9078,-0.9999644474410352,4.66903073286052,-50508.60756501182,-4220.5283687943265,9410.0,-82571264.99954528,-9330.94166799931
10286,9391,8293,7860,8794,9478,8981,1,-1.0160695622710441e-07,-714569333587309.9,-4250.498704879789,1063510635836.817,-0.9999628220588648,4.857849196538937,-52720.517923362175,-4587.289864029666,9391.0,-78978913.99952772,-9214.754371282788
10365,9499,8471,8124,9949,11184,10136,1,-8.176782838347767e-08,-931347835751909.8,-5353.283876968615,579171827862.5197,-0.9999640657522342,2.6549019607843136,-28693.436274509804,-2397.348366013072,9499.0,-100843063.99974386,-11430.031943407319
10239,9330,8198,7751,8560,9104,8793,1,-1.0469734834067997e-07,-678094346458839.4,-4081.9584921810874,1272764555257.1677,-0.9999626919365143,5.728750923872875,-62039.41019955654,-5507.747228381375,9330.0,-75268079.99944049,-8929.972525363146
10254,9367,8223,7776,8629,9281,9000,1,-1.0277171132204608e-07,-693146470781449.5,-4202.625783612829,1177213046205.8672,-0.9999626079446373,5.1667774086378735,-56025.67574750831,-4846.379401993356,9367.0,-77660999.99949612,-9352.070029309496
10342,9481,8488,8163,10436,11780,10575,1,-7.54174980982005e-08,-1015622553526993.8,-5860.445503486201,483342211216.78296,-0.9999649657647477,2.256842687309925,-24269.531656068564,-2020.5053912081835,9481.0,-110360699.99978177,-12394.545960378266
10380,9496,8400,7986,9084,9896,9337,1,-9.61790143196997e-08,-774680428220891.5,-4515.886496539517,942271760257.3822,-0.9999633898049319,4.181151832460733,-45650.26178010471,-3887.748691099476,9496.0,-84817307.99959719,-9830.524225975285
10264,9374,8272,7833,8676,9331,9076,1,-1.0225239382341205e-07,-705672046403716.1,-4247.640169136557,1152383221938.2751,-0.9999630775455117,5.228971962616822,-56678.10947930574,-4914.606141522029,9374.0,-78743375.99949056,-9445.246576195841
10203,9277,8122,7672,8400,8890,8624,1,-1.0615674288315436e-07,-657828736097533.5,-3952.6657887873153,1406718222708.0723,-0.9999622575906133,6.2988505747126435,-68036.75369458128,-6174.853858784893,9277.0,-72441599.99938264,-8651.998133706305
10389,9525,8401,7975,8919,9616,9236,1,-1.017245313904661e-07,-729975729394034.2,-4383.541000740295,1121557864164.5015,-0.9999635832159411,4.859841560024376,-53185.85557586837,-4423.195612431444,9525.0,-82375883.99953221,-9652.786502327035
10288,9383,8265,7818,8611,9178,8974,1,-1.0320741315230013e-07,-698550547843529.6,-4164.606239236149,1283164209902.603,-0.9999632248258146,5.748529411764705,-62522.294117647056,-5499.871323529412,9383.0,-77275113.99944124,-9234.17747869661
10351,9485,8358,7950,9151,10145,9697,1,-9.130130438031297e-08,-807043541154074.0,-4742.539999711806,852060715461.8187,-0.9999631029436672,3.621867881548975,-39413.96719817768,-3297.507061503417,9485.0,-88737246.99965009,-10668.033784301677
10373,9505,8501,8174,10595,11945,10551,1,-7.401663425071559e-08,-1038496856514017.1,-5922.40379613336,470863892731.46246,-0.9999649642941648,2.167594802439671,-23383.94935030496,-1956.7403871652082,9505.0,-111787844.99979104,-12313.780859878256
10228,9338,8208,7737,8381,9104,9005,1,-1.040572161573204e-07,-680495006631706.5,-4093.1692636469834,1272953685990.2854,-0.9999620459885551,5.659839063643014,-61412.89246525238,-5343.90636430139,9338.0,-75470904.99944663,-9401.554415482062
10389,9499,8331,7910,9003,9877,9671,1,-9.089700549617761e-08,-806548022114822.6,-4650.5722284310705,985222825110.3126,-0.9999633578208461,4.0213523131672595,-44001.402643619724,-3769.4916115912556,9499.0,-87068012.99961293,-10630.225310650978
10220,9306,8141,7667,8344,8828,8698,1,-1.0708950643261076e-07,-652332084871590.9,-3952.232614725065,1503127272828.813,-0.9999624166821933,6.603789836347976,-71663.23858742464,-6409.021533161068,9306.0,-72576111.99935384,-8818.550470822713
10390,9521,8423,7969,8925,9717,9320,1,-9.94755038922976e-08,-748349805592666.0,-4420.97847191722,1035739224701.9319,-0.999963346605852,4.558924485125858,-50065.772311212815,-4187.406750572082,9521.0,-83180999.99956122,-9830.258547271167
10373,9471,8484,8159,10117,11677,10609,1,-7.27271225604796e-08,-1057013137502078.9,-5691.395674559217,495781770924.9244,-0.9999639498635224,2.3192154633314384,-25015.50085275725,-2175.2609437180217,9471.0,-107331252.99977642,-12423.433425876623
10204,9319,8156,7675,8299,8854,8690,1,-1.1015820837663387e-07,-633773561025285.2,-3927.5143580096,1478453410078.7957,-0.9999619755151582,6.509754028837999,-70588.48515691263,-6122.188295165394,9319.0,-72118309.99936204,-8823.936501319587
10222,9316,8235,7771,9591,9660,8877,1,-9.884587469286152e-08,-722894053202257.9,-4612.382625387127,876393141833.1154,-0.9999659142252071,4.113816834303864,-44562.29221810482,-3949.661196400212,9316.0,-85139306.99959755,-9083.508154282648
10381,9483,8364,7951,8991,10024,9771,1,-8.884559175962893e-08,-833052428750220.0,-4686.146564175559,902418420448.0405,-0.9999630073880674,3.835504100337675,-41884.55571635311,-3623.1895803183793,9483.0,-87851060.99963053,-10791.077466380453
10341,9490,8462,8131,9788,11067,10362,1,-8.217379199634127e-08,-924938257716945.5,-5393.5207435263455,608244258563.0729,-0.999964266862816,2.7694141689373297,-29804.33991825613,-2452.7118528610354,9490.0,-101423255.9997322,-11956.022404231966
10229,9339,8214,7756,9147,9627,9104,1,-9.760930349887821e-08,-727576588023461.4,-4514.745776392364,931752641745.0818,-0.9999640058490333,4.14537680384821,-44907.00481026189,-3907.247461250668,9339.0,-83274287.99959475,-9588.213850573686
10251,9354,8233,7745,8785,9479,9017,1,-9.933195359039503e-08,-716280949154092.6,-4285.081524972149,1002344497771.7007,-0.9999624947783405,4.466551326412918,-48671.55882352941,-4258.939446366782,9354.0,-79214344.99956428,-9410.230851486465
10221,9309,8281,7819,9542,9968,9169,1,-9.32915154409657e-08,-775005215182960.1,-4728.247496317477,748151163057.7883,-0.999965010378489,3.6384364820846904,-39385.80781758958,-3514.3192182410426,9309.0,-87490597.99964403,-9630.89374003593
10379,9506,8379,7938,9032,9857,9319,1,-9.69694322869013e-08,-761346820930257.5,-4486.630815771622,961467452849.9406,-0.9999630423165661,4.136529442417926,-45318.207920792076,-3811.8118811881186,9506.0,-84169207.99960145,-9858.243849431554
10322,9426,8402,8002,9454,10671,10115,1,-8.21107088909966e-08,-910490202908494.2,-5106.722662397358,650199345725.5234,-0.9999635663358454,2.998126639190708,-32493.609591607343,-2820.603971524916,9426.0,-95627209.99970955,-11500.461124504676
10318,9414,8259,7820,8872,9761,9615,1,-9.031998249290536e-08,-797736159933135.9,-4591.430629797766,964936131210.9366,-0.9999629167375818,4.028851107676456,-43903.329211746524,-3846.5409582689335,9414.0,-85304279.99960953,-10599.027592673434
10367,9490,8408,7964,9342,10314,9521,1,-9.106677950930366e-08,-816270525866860.5,-4736.9598746264755,762978645660.9872,-0.9999631135664506,3.388936170212766,-37091.80255319149,-3137.7940425531915,9490.0,-88945181.9996731,-10255.251539587194
10380,9509,8431,7999,9431,10042,9464,1,-9.51260511521152e-08,-786146056661807.4,-4744.352895723243,876122631089.696,-0.999964929837345,3.915320606950563,-42835.917767988256,-3594.420460107685,9509.0,-89254983.9996228,-10099.736505633959
10292,9393,8319,7924,9323,10618,10105,1,-8.110993775080983e-08,-904926560597760.2,-5061.521455866168,665533187057.0835,-0.999962740431932,2.941351150705271,-31781.42093541203,-2776.087973273942,9393.0,-94208914.99971421,-11575.295105133695
10323,9418,8293,7835,8805,9793,9444,1,-9.205989938946752e-08,-787322389876421.2,-4466.337432094024,927787503702.8789,-0.9999620901557928,4.001532175689479,-43722.49182839632,-3833.0771195097036,9418.0,-83154419.99961236,-10206.700012128884
9859,8993,7896,7440,7869,7962,7929,1,-1.335630220760964e-07,-491035430162478.2,-3513.6212488410342,2768426293771.3105,-0.9999625513834427,14.25287356321839,-149131.54022988505,-13099.494252873563,8993.0,-62393300.99855433,-7571.024586312911
9905,9027,7950,7484,7874,8248,8367,1,-1.2169258258654503e-07,-546277337418808.44,-3689.3083596074207,1930849845276.047,-0.9999619631065545,9.795811518324607,-103069.0445026178,-9136.256544502618,9027.0,-65881757.999011025,-8373.978287817525
9955,9090,8003,7614,8051,8232,8191,1,-1.2815202763444895e-07,-529507322291513.06,-3671.717132939282,2421635587558.3174,-0.9999631205575757,12.320388349514563,-128915.63915857606,-11201.61003236246,9090.0,-65945740.99876239,-7914.681965237865
9911,9064,7945,7506,7866,7960,7973,1,-1.3638272996403547e-07,-486605488953146.3,-3511.7909496519333,3306617494040.0,-0.9999627494610662,16.53303964757709,-173442.5,-14822.5,9064.0,-62715617.99833185,-7612.20370342288
9859,8975,7883,7423,7978,8150,8063,1,-1.2575777937236545e-07,-520715945572467.9,-3625.168233950427,1989005851893.2668,-0.9999623386695338,10.210453920220083,-106903.0220082531,-9585.381017881706,8975.0,-64326613.998964354,-7828.086329415329
9881,9020,7921,7464,7877,8075,8168,1,-1.2889893329849612e-07,-511581619114364.7,-3613.6508322889936,2419735120858.5596,-0.9999624998137054,12.216039279869067,-128097.21931260229,-11161.99836333879,9020.0,-64339335.99876368,-8015.91519794088
9860,8967,7846,7365,7651,7773,7862,1,-1.3256780083049962e-07,-488748154476912.1,-3396.7633756258087,3577130012608.9756,-0.9999618587741446,18.051470588235293,-189611.66666666666,-17172.74019607843,8967.0,-60152161.99816922,-7486.917007004247
9907,9046,7910,7488,7828,7912,7953,1,-1.3492326142612548e-07,-489467785620433.44,-3493.6853074933883,3569109083540.165,-0.999962639815535,17.660377358490567,-184821.62735849057,-16062.52358490566,9046.0,-62256083.99821738,-7577.690928017767
9840,8937,7806,7359,7806,8093,7978,1,-1.2392548442102869e-07,-520418962252233.44,-3528.7010083350588,2002015632660.6294,-0.9999609479236371,10.025885558583106,-104647.19346049047,-9603.294277929155,8937.0,-62276267.99898111,-7705.664191701037
9811,8930,7833,7387,7838,7972,7873,1,-1.3132146600315595e-07,-493165709842111.44,-3496.9255779238897,2421498208892.754,-0.9999619614779799,12.627350427350427,-131366.77435897436,-11796.364102564103,8930.0,-61708573.99871294,-7498.76680526824
9847,8950,7811,7347,7625,7670,7739,1,-1.3529509736727733e-07,-475951348215938.25,-3341.309575546864,4526556334009.117,-0.9999619574163032,22.74613003095975,-238126.67801857585,-21691.848297213623,8950.0,-59009874.997690044,-7266.839729772256
9838,8957,7856,7405,7875,8082,7930,1,-1.2887176466051805e-07,-505113095722986.6,-3528.8776679282632,2122582316246.1448,-0.9999616484259565,10.937961595273265,-114161.48892171345,-10223.243722304283,8957.0,-62448749.998888195,-7591.191694957031
9819,8947,7801,7325,7633,7712,7704,1,-1.381258742007329e-07,-462945826543738.75,-3336.8725471691446,3776915630124.468,-0.9999615317346819,18.927648578811368,-197927.6976744186,-17577.447028423772,8947.0,-58804631.99807234,-7242.558383883189
9845,8954,7809,7339,7719,7839,7823,1,-1.3152334225288696e-07,-488643832327476.44,-3420.0068695933205,2953700697799.014,-0.9999616010100875,14.678,-153759.21,-13915.638,8954.0,-60385736.998509094,-7438.037505645834
9838,8980,7887,7421,7940,8218,8087,1,-1.2768136404348986e-07,-511401749880349.94,-3622.1124483357426,1816111717577.1606,-0.999961670714659,9.31116687578419,-97355.46549560853,-8490.647427854454,8980.0,-64210779.99905355,-7901.38125331675
9884,8988,7884,7410,7756,7807,7871,1,-1.3249114041264613e-07,-494255720005224.0,-3435.300220533103,3653383306132.927,-0.9999625868735473,18.664987405541563,-196285.78337531487,-17793.6120906801,8988.0,-61047475.9981116,-7460.69884468381
9799,8933,7832,7364,7884,7986,7938,1,-1.3160350569537098e-07,-489784521000159.3,-3549.1074069514457,2291908051167.974,-0.9999622865360686,11.839228295819936,-123385.47909967846,-10904.360128617363,8933.0,-62583191.99879179,-7658.28497534387
9881,8979,7871,7402,7810,7951,7951,1,-1.27811377225497e-07,-511384709388336.0,-3497.5400518251463,2657422002369.6465,-0.9999621253441272,13.482695810564662,-141663.66302367943,-12931.952641165755,8979.0,-62097309.99863549,-7614.921726836369
9837,8939,7810,7329,7653,7688,7799,1,-1.3366189346476764e-07,-480711954121082.56,-3381.6897454499494,4044105603377.688,-0.9999621836007998,20.415041782729805,-214002.70194986073,-19535.877437325904,8939.0,-59685746.99792467,-7395.191091822229
9823,8965,7865,7400,7993,8127,8012,1,-1.2984340645498986e-07,-500211537668332.5,-3620.0292773634205,1984571831883.6313,-0.999962373900951,10.178817056396149,-106269.45667125173,-9282.214580467675,8965.0,-64039915.99896378,-7775.251732994067
9879,9002,7944,7517,8194,8395,8195,1,-1.2292602320775622e-07,-542455814146606.4,-3767.1010750709024,1626298767320.6924,-0.9999628851366898,8.561503416856493,-89383.57175398633,-7934.952164009112,9002.0,-67149829.99913336,-8002.62019959011
9929,9068,8034,7641,8746,8789,8259,1,-1.2067688318875522e-07,-566016176371582.8,-4020.747805179516,1244922482135.791,-0.999964465754946,6.655923344947735,-69485.70209059233,-6025.5,9068.0,-72233213.99932964,-8024.801771554505
9817,8980,7867,7450,7943,8164,8030,1,-1.3248108249594117e-07,-492099156880875.94,-3606.280105939527,2047830678155.0027,-0.9999618898961407,10.434173669467787,-108165.74089635855,-9222.23949579832,8980.0,-63782289.99893713,-7782.877770424455
9801,8943,7824,7336,7738,7853,7876,1,-1.3525962514256676e-07,-473976295079662.9,-3457.3344004306077,2791543144852.5493,-0.9999618814566621,14.189555125725338,-148323.06382978722,-12984.510638297872,8943.0,-60944487.99855223,-7572.280422193868
9821,8946,7826,7347,7702,8052,8674,1,-1.1784265476186558e-07,-546027854931469.06,-3785.2049039716376,2151471744257.8127,-0.9999623047537975,10.421276595744681,-109020.06524822695,-9713.120567375887,8946.0,-66807147.99893888,-9152.944450600151
9867,9044,8069,7721,8948,9469,8730,1,-1.1219626464631698e-07,-614472649479607.5,-4354.800503525802,789324237352.3484,-0.9999632615684074,4.417048054919908,-45547.38157894737,-3799.0772311212813,9044.0,-78116039.99955234,-8921.926088069202
9860,8972,7938,7531,8248,8206,8101,1,-1.263389149280602e-07,-528974164745815.25,-3753.690909167595,2047004204619.36,-0.9999643345193551,11.157037037037037,-115953.6,-10442.88,8972.0,-66817047.99886846,-7796.90120650842
9838,8948,7824,7378,7766,7825,8086,1,-1.2853819399243591e-07,-503265449667053.3,-3554.8991927724833,3296980854162.6846,-0.9999628889490056,16.50559284116331,-172198.0134228188,-15577.986577181207,8948.0,-62795875.99832226,-7909.966487218534
9791,8919,7804,7334,7775,7925,7836,1,-1.327607259764192e-07,-482368739158013.56,-3462.124533270941,2415357559834.68,-0.9999615314574856,12.40947546531303,-129287.58714043994,-11514.531302876481,8919.0,-60924899.99873256,-7484.593155902732
9858,8992,7971,7576,8969,9085,8335,1,-1.1426248489156338e-07,-588917544221291.5,-4192.515863060723,921220765338.8112,-0.9999641070344426,5.020543406229291,-52072.97415506958,-4574.477137176938,8992.0,-74756614.99949071,-8231.205222924156
9975,9211,8337,8249,10288,11839,10422,1,-8.666206867222284e-08,-867061935518492.0,-5854.818013154205,397489453457.9783,-0.9999642590291213,2.297771587743733,-23164.784122562673,-1774.225069637883,9211.0,-107221535.99976964,-12053.1453167072
9965,9206,8401,8283,11299,11476,9869,1,-9.612557273521494e-08,-790235520449271.2,-6071.104983599615,402593434901.0194,-0.9999693162504132,2.5941121202630755,-26218.59223300971,-1996.9805825242718,9206.0,-111509830.99973968,-10773.4538135869
10015,9212,8461,8306,11609,11791,9868,1,-8.966678437062731e-08,-859529529690477.4,-6199.929767786274,348405086074.7271,-0.999969525513658,2.383357245337159,-24314.753228120517,-1949.5503586800573,9212.0,-114557611.99976203,-10692.031649297718
9950,9123,8189,7955,9305,10223,9192,1,-1.0157011740727372e-07,-708040906466566.2,-4714.8882002246855,614562690899.0577,-0.9999630610514232,3.507495590828924,-35926.1684303351,-2986.024250440917,9123.0,-85531559.99964748,-9622.97918975424
9977,9219,8479,8515,11476,12190,10096,1,-9.155443763295277e-08,-858787067363128.5,-6277.311478174105,329010874255.1097,-0.9999683457307226,2.3170068027210884,-23019.04299319728,-1748.8658503401361,9219.0,-115861695.99976777,-10993.778399242567
9887,9119,8373,8296,11842,12025,9718,1,-9.286331642200008e-08,-817253517567715.0,-6301.926970591115,311960193630.61224,-0.9999692577515682,2.224725127379995,-22200.013676588896,-1724.4473049074818,9119.0,-115080555.99977498,-10420.921424952607
9841,9053,8319,8098,12107,12062,9464,1,-9.090007202484642e-08,-813229652653055.2,-6309.115908591221,280697100734.32794,-0.9999693261478808,2.042885973763875,-20652.693995963673,-1653.7265388496469,9053.0,-114580647.99979241,-10081.340985507868
9966,9190,8423,8328,11591,12027,9848,1,-9.091255776878066e-08,-843480745464621.6,-6207.006525889013,331372340580.4517,-0.9999685264386367,2.251419302514193,-22693.597729115976,-1767.0310894836443,9190.0,-114148167.99977408,-10654.556887703162
9925,9192,8469,8424,11263,12372,10254,1,-9.086118847994197e-08,-853506698473303.9,-6278.30725270238,299330523619.0669,-0.9999669908468473,2.1337386018237083,-21290.482522796352,-1572.3852583586627,9192.0,-115490801.99978502,-11484.207985201157
9897,9129,8334,8232,10973,11783,9653,1,-9.419046964411e-08,-796322603362032.4,-5809.6039843852695,346826908454.8927,-0.99996627903755,2.318220219656435,-23227.70994086173,-1802.453393410307,9129.0,-105922368.99976577,-10355.130149505329
9829,9045,8298,8142,11355,11209,9371,1,-9.957614950146644e-08,-743832216546925.9,-5869.70503432914,365831561099.76135,-0.9999696016123789,2.6547114444082167,-26593.10140202152,-2121.1711770459733,9045.0,-106407704.99972992,-9839.948855383866
9887,9117,8217,8086,10145,11053,9649,1,-9.733250600081435e-08,-747640793285599.1,-5406.603296557834,462459644713.2892,-0.9999649054154688,2.7253117627232895,-27381.69160768453,-2132.4873609706774,9117.0,-97889104.99972436,-10514.833902428301
9951,9210,8367,8271,10897,11349,9717,1,-1.003360744971458e-07,-751508411872404.2,-5780.012196156734,431593602966.3109,-0.9999677645943548,2.6871345029239766,-27050.038011695906,-2014.2777777777778,9210.0,-105886148.99972996,-10478.94803287774
10026,9277,8518,8510,11053,12153,10422,1,-8.974390282335663e-08,-878813596441709.6,-6211.519109141023,350501434994.48474,-0.9999673086287372,2.335986824046116,-23442.620916826792,-1751.298929453747,9277.0,-115194365.999767,-11732.890652789973
9930,9133,8341,8179,10343,11843,10605,1,-8.200677314801999e-08,-912958931622545.6,-6002.91920048064,353377795916.1348,-0.9999650107933455,2.2322598253275108,-22605.38482532751,-1814.34961790393,9133.0,-109687514.9997752,-12531.568423128108
9849,9019,8034,7778,8990,9682,8883,1,-1.0755849878099847e-07,-642967992141370.4,-4465.128629782909,732819261532.5378,-0.9999627732217994,4.0850840336134455,-41558.22794117647,-3502.2163865546217,9019.0,-79858169.99958523,-9168.633415517916
9957,9188,8338,8245,10013,11600,10271,1,-8.94074952626037e-08,-840631222004486.4,-5620.9558709841585,409295658902.69507,-0.9999636744337794,2.4575260804769004,-24745.59344262295,-1911.1540983606558,9188.0,-102843522.99975319,-11705.157270392736
9835,9044,8118,7906,9830,10933,9562,1,-9.453463405067192e-08,-746839998990450.8,-5235.144550720715,454438331144.9554,-0.9999631853899961,2.6118268913115297,-26376.124876114965,-2121.3538156590685,9044.0,-93994459.99973443,-10514.888838426325
9779,8934,7932,7634,9051,9367,8655,1,-1.100322812097437e-07,-611233605806708.0,-4422.57072367498,788840598019.4576,-0.999963916142431,4.405077899596076,-44758.81592613964,-3867.593768032314,8934.0,-78336404.99954954,-8836.507891331095
9846,9041,8139,7946,9851,10589,9173,1,-1.0088766091516058e-07,-705977206259409.6,-5023.930553002519,498133241270.6141,-0.9999642332426225,3.0064320847521757,-30320.315550510782,-2478.961407491487,9041.0,-90363222.99969466,-9617.147605414093
9957,9199,8323,8227,10299,11374,10021,1,-9.422899248776142e-08,-793621506763335.5,-5645.414347470469,443372058114.8243,-0.999965392880765,2.6142357801080394,-26333.686367969494,-2004.713695583095,9199.0,-103206278.99973744,-11178.301827131541
9922,9123,8134,7936,9526,10531,9732,1,-9.523630739095665e-08,-746044150024907.4,-5133.94999852115,579948903258.3105,-0.999963724961934,3.058188824662813,-31100.40385356455,-2504.4570327552988,9123.0,-92707031.99969178,-10844.709587292939
9856,9007,8054,7764,9087,10040,9227,1,-9.804922931155634e-08,-707492577821206.4,-4681.042509865619,606061541508.5369,-0.9999623272647545,3.4112478031634446,-34877.075571177505,-3004.3260105448153,9007.0,-83845748.99965389,-9886.661537823637
9778,8977,8003,7782,9809,10137,8863,1,-1.0647044018248105e-07,-645153235782555.9,-4888.888038539908,577385164675.7983,-0.9999649041125869,3.304458598726115,-33228.59193205945,-2722.03949044586,8977.0,-86937166.99966206,-9153.935356201298
9940,9168,8312,8226,10312,11069,9894,1,-9.662505715128194e-08,-774037068685326.9,-5589.455029829326,474194358230.0162,-0.9999665637997557,2.8934224410833624,-29061.301442138585,-2257.0749208582483,9168.0,-102026927.9997089,-10881.063210988817
9819,8975,7923,7548,8325,8858,8375,1,-1.1847348291216592e-07,-561221079726717.4,-3929.285840359419,1083938415612.5565,-0.9999613504685461,5.761832061068702,-59386.21145038168,-5104.589312977099,8975.0,-69721874.99941319,-8359.9166017886
9831,8973,7946,7591,8613,9321,8649,1,-1.0830675051844738e-07,-619866755097186.2,-4189.99330094203,817200843593.7445,-0.9999613205825201,4.3878612716763,-45154.40809248555,-3940.8485549132947,8973.0,-74493836.99955367,-8855.612364368775
10009,9259,8490,8443,10122,10967,9800,1,-1.0472543849439155e-07,-745268495610369.5,-5361.766919913602,493440921043.5143,-0.9999666469158008,3.3450871632329635,-33667.35736925515,-2522.781299524564,9259.0,-99195599.9996658,-10448.887976730384
9979,9231,8482,8391,10895,11473,9926,1,-9.87241769624662e-08,-785187584074146.5,-5857.5257945125095,394057710247.01685,-0.9999681763593604,2.7225827384815053,-27463.29591174562,-2058.577547047372,9231.0,-108143769.99972717,-10782.582619614119
9951,9154,8270,8062,10321,11023,9519,1,-9.583467725644644e-08,-764482461843063.4,-5391.45458481588,458774503558.73016,-0.9999656263742083,2.722728807835191,-27792.89766970618,-2226.001350894968,9154.0,-98245598.99972638,-10229.994402796554
9929,9123,8259,8092,10031,11253,10168,1,-8.746417371062269e-08,-840213528365962.8,-5607.3765465196375,432391034727.81525,-0.9999646950262432,2.559949383106612,-25942.30022144891,-2105.901297057893,9123.0,-101995207.99974218,-11621.171461157011
9886,9042,8065,7796,9116,10014,9305,1,-9.811835243800686e-08,-710179067091894.6,-4724.860909227666,644354491187.6375,-0.9999628041120304,3.51487826871055,-35947.06492335437,-3068.9179440937783,9042.0,-84824379.99964446,-10023.08351822069
9906,9113,8301,8145,10213,11416,9738,1,-9.24800970708819e-08,-802273573978599.6,-5461.988273173155,384802464956.80005,-0.9999642465960187,2.4900642005502904,-25139.011311525526,-2012.4405380617548,9113.0,-99454193.99974863,-10611.414292182255
9887,9117,8240,8060,9804,10960,9826,1,-9.637626453502171e-08,-754949367979541.2,-5313.947719426077,466704772112.9379,-0.9999640260665332,2.779310344827586,-28092.71724137931,-2187.862068965517,9117.0,-96334103.99971889,-10936.231387318032
