B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7
10449,9572,8693,8335,12366,13455,9761,1,120738558.62327287,9181.570154706402,6.21236519078173e-10,6.408631121813673e+32,8693.0,-0.47961564917991706,-0.041597819296673125
10512,9606,8689,8306,12313,13416,9690,1,119346558.18511839,9139.340428671123,5.891397135247145e-10,6.283647264930883e+32,8689.0,-0.49893813022967654,-0.03917609970954067
10319,9405,8543,8130,12329,12956,9407,1,116011922.77553254,8951.373460509456,5.494272315130127e-10,5.12520054947956e+32,8543.0,-0.5044698120248915,-0.03494504001921644
10362,9473,8610,8215,12233,13225,9517,1,116454574.99975029,9026.753204172524,5.57349188914308e-10,5.576298572142712e+32,8610.0,-0.5013298720312171,-0.03592763759881838
9819,8931,8127,7886,11846,13372,9793,1,116042469.0809352,8819.969704638475,1.0165705555255788e-09,5.082437664152669e+32,8127.0,-0.3536966669405267,-0.06523048512812667
9743,8888,8080,7805,11956,13057,9567,1,114417273.05000512,8732.081346602838,9.452840963913449e-10,4.4682191529398486e+32,8080.0,-0.3869213080186793,-0.059654190235487625
9771,8926,8117,7890,11779,13081,9698,1,114266987.2070789,8808.798796537201,1.0039992447359541e-09,4.7865876833730364e+32,8117.0,-0.37435003029912306,-0.06329971618351694
9738,8883,8126,7750,12046,12889,9438,1,113724023.4015314,8720.099985209477,8.518917429577324e-10,4.1805764046737915e+32,8126.0,-0.40614007028216886,-0.05316128772579683
9722,8883,8132,7812,12280,12943,9414,1,115638214.06596668,8726.56868758789,8.22574312834427e-10,4.229838001788709e+32,8132.0,-0.40558811718278537,-0.05171074356654414
9847,8963,8147,7957,11720,13728,10078,1,118149429.28498355,8899.651589780782,1.1218639075990687e-09,5.828559792444913e+32,8147.0,-0.3043537894487661,-0.07368488162431762
9833,8968,8144,7959,11623,13634,10049,1,116834534.47532505,8892.517573206525,1.1253563961968591e-09,5.7324116048020195e+32,8144.0,-0.3074869448244352,-0.0732262035283872
9797,8941,8167,7928,12108,13516,9789,1,118560343.78380695,8857.827621059863,9.608609994832702e-10,5.167307806509278e+32,8167.0,-0.35739584574426264,-0.06271761287015076
9778,8943,8158,7927,12438,13507,9775,1,121617289.84169762,8868.447980230072,9.39431322499857e-10,5.144723304800167e+32,8158.0,-0.36261663936699806,-0.06260555123386091
9777,8906,8140,7923,12055,13519,9835,1,118596154.17119141,8856.64479199135,1.0061868014744346e-09,5.2118773149281e+32,8140.0,-0.3451458546695238,-0.06550664259947912
9768,8897,8118,7889,11790,13344,9745,1,114927948.17758358,8801.0527706962,1.0060100598804176e-09,4.94973604056171e+32,8118.0,-0.3548202634046676,-0.06375483950189247
9758,8900,8122,7822,11949,13170,9627,1,115067356.39156716,8775.321193121124,9.411568892721066e-10,4.625025092605548e+32,8122.0,-0.3781791890899969,-0.059748931816942956
9745,8865,8121,7789,12233,13124,9507,1,116333599.81932679,8738.867718636086,8.686316743479545e-10,4.411220959294156e+32,8121.0,-0.3865215403051235,-0.05511688041280244
9752,8829,8092,7744,12246,12976,9335,1,114350257.35491411,8650.347306357296,8.072999481456836e-10,4.094698039021177e+32,8092.0,-0.40004219171672895,-0.049982247779282715
9800,8942,8183,7921,12224,13263,9656,1,118069805.91988868,8842.041933174783,9.000203373538005e-10,4.867745880540888e+32,8183.0,-0.3802260293424911,-0.05799159618080264
9798,8954,8121,7898,11767,13395,9866,1,116128000.69042428,8842.256499968973,1.0555370962466824e-09,5.200119353055026e+32,8121.0,-0.34613201403249727,-0.06831390179133076
9800,8920,8191,7976,12395,13422,9731,1,120651186.84755413,8880.947036282592,9.175925825518631e-10,5.118362671097155e+32,8191.0,-0.3640631744531153,-0.05981263694090774
9793,8957,8209,8071,12049,13671,10028,1,120863200.51813373,8989.030787276955,1.052260344579252e-09,5.813488471167384e+32,8209.0,-0.3259862332990314,-0.06942659752737117
9782,8955,8149,8003,11847,13758,10053,1,119133498.64090374,8918.880350353482,1.0969671316489174e-09,5.785136690321088e+32,8149.0,-0.3136603776063951,-0.07245686530405102
9771,8903,8100,7854,11816,13502,9836,1,116256980.38918048,8803.304848584707,1.0412640495696347e-09,5.107434502913972e+32,8100.0,-0.3399447772063514,-0.06732284115205718
9743,8873,8101,7786,12095,13243,9558,1,115638429.41035752,8729.505669602313,9.030374002182736e-10,4.507002241535553e+32,8101.0,-0.37968021435576715,-0.057512130545171715
9739,8860,8092,7785,12040,13177,9544,1,114944021.67521231,8721.096121814975,9.11766741468632e-10,4.456461044428097e+32,8092.0,-0.38059049404071044,-0.057592091243401325
9802,8959,8146,7928,11786,13266,9812,1,115678817.53324728,8858.3307449634,1.0271493928772724e-09,5.109196555685399e+32,8146.0,-0.3588201510314673,-0.06577660623741241
9800,8966,8204,8012,12149,13417,9811,1,119229104.95745766,8917.136369380687,9.60449894156258e-10,5.274204984262793e+32,8204.0,-0.3626574349136083,-0.0625444670742344
9800,8962,8202,8041,12168,13517,9866,1,120084988.97967184,8934.26838907853,9.81684894686303e-10,5.441925159363816e+32,8202.0,-0.3529939004122888,-0.06427756879927495
9788,8932,8148,8015,12022,13614,9952,1,119678518.99998455,8909.851522916008,1.0570780243324882e-09,5.574288866191951e+32,8148.0,-0.3320192250706475,-0.06929655345148557
9780,8904,8110,7983,11832,13596,9920,1,117408537.72887823,8852.40997202761,1.0806095193304415e-09,5.462914139520076e+32,8110.0,-0.3264304161447933,-0.06967005314454189
9758,8881,8098,7833,11992,13444,9714,1,116525032.13783084,8770.393479676952,9.762767175673165e-10,4.8652418210413866e+32,8098.0,-0.35661089753517594,-0.06287277286489626
10187,9347,8311,7931,9230,9953,9758,1,90094882.70757963,9134.863767541394,1.4986320793283769e-09,5.808861594130983e+32,8311.0,-4.111036651375599,-0.07695649106810618
9741,8869,8079,7727,12117,13112,9486,1,114976101.43831497,8690.159961716596,8.850189492249181e-10,4.3034812220717384e+32,8079.0,-0.3905437264304837,-0.05615408518004972
9709,8833,8061,7711,12137,12915,9352,1,113539077.06247433,8639.518291514454,8.414665647500593e-10,4.0220997831845516e+32,8061.0,-0.404134434526569,-0.05226459294984129
10538,9679,8571,8135,9280,9626,9775,1,90740103.96414858,9320.024692860918,1.2771446074544386e-09,6.968128441836899e+32,8571.0,-1.2068631343257012,-0.0663358427091012
10371,9506,8442,8010,9072,9518,9461,1,85857248.03612399,9067.56047101968,1.1607307468131996e-09,6.094631513245374e+32,8442.0,-0.8557032036528411,-0.056703547822518074
10021,9173,8164,7793,8909,9767,9899,1,88218778.74654463,9131.712651226333,1.869827411839702e-09,6.027613230494175e+32,8164.0,-3.5821533202474574,-0.09398872012876076
9990,9116,8121,7724,9076,9746,9386,1,85214821.2975568,8834.016745284212,1.4231351323232045e-09,4.447043110896806e+32,8121.0,-6.840762345914525,-0.06864465921973978
10441,9560,8482,8032,9203,9677,9635,1,88698604.47962707,9175.249580251726,1.2468399527827435e-09,6.28024991543686e+32,8482.0,-1.1459634742402691,-0.06313377817964323
9700,8821,8078,7627,12475,12664,9127,1,113893007.79661669,8570.432774399893,7.035463387763156e-10,3.6276936383638864e+32,8078.0,-0.4246170322138785,-0.043237582378335825
10330,9475,8423,8024,9307,10180,12272,1,114251270.29632516,10551.265303723983,3.0122120175651622e-09,1.2614318687038781e+33,8423.0,-19.866958584242486,-0.20015887343275285
9723,8829,8079,7644,12368,12584,9039,1,111827454.24585263,8531.390880769372,6.611419309936716e-10,3.518372707540466e+32,8079.0,-0.437983934481735,-0.039835640196953834
9731,8891,8101,7860,11986,13103,9481,1,113673241.96451294,8713.666538430925,8.830083770921505e-10,4.4128071155527634e+32,8101.0,-0.3969172346885919,-0.055107975445309244
9738,8907,8131,7880,12014,13197,9616,1,115561099.18949698,8787.629717709526,9.260790389059395e-10,4.66728043478832e+32,8131.0,-0.38135783226024705,-0.05882528979723886
9744,8889,8076,7877,12033,13507,9842,1,118464159.57201895,8811.810040605398,1.0457812883326798e-09,5.125116545867275e+32,8076.0,-0.3421991460516017,-0.06850635198031055
9801,8973,8212,8097,12103,13439,9860,1,119370920.04289624,8950.596499365764,9.878149810280577e-10,5.476207920093279e+32,8212.0,-0.35686734518323093,-0.06402924556379203
9798,8970,8221,8029,12259,13437,9835,1,120602831.6992224,8946.260718812046,9.546189905923647e-10,5.344395099841456e+32,8221.0,-0.36135427335514325,-0.06267473638346331
9789,8942,8148,7869,12056,13370,9766,1,117773889.41044483,8840.410088540993,9.713560967531524e-10,4.993888758872793e+32,8148.0,-0.36394013349215704,-0.06331982600802737
10398,9547,8454,8020,9229,9929,10509,1,97017930.97722247,9630.906935141908,1.952236616566199e-09,8.10015265571485e+32,8454.0,-4.046393525031785,-0.10976821606395801
10359,9482,8430,7975,9095,9804,10222,1,92998381.40984815,9461.778620151741,1.8097878537809488e-09,7.547490466622163e+32,8430.0,-2.897509646872151,-0.09675882217774773
10381,9503,8440,7998,9214,9909,9776,1,90104286.87565316,9204.441601490847,1.3850354546815987e-09,6.417547045238434e+32,8440.0,-1.8113563456203827,-0.07140724897970405
10543,9658,8568,8100,9309,10020,10440,1,97216008.80964468,9637.40786572621,1.763196824602835e-09,8.455652210451629e+32,8568.0,-3.2090547035103762,-0.09899971811014206
10228,9365,8320,7913,9470,10467,11269,1,106750877.20412797,9854.095807263166,2.4161818870044988e-09,8.546514121038137e+32,8320.0,16.702438605700646,-0.14919534255768746
9779,8903,8162,7872,12255,13208,9578,1,117413063.93635805,8796.652914382485,8.757272450080952e-10,4.660070127401472e+32,8162.0,-0.3830426371269992,-0.05593147517517285
9719,8830,8083,7646,12149,12618,9156,1,111269348.19600603,8580.501087705728,7.342199836786563e-10,3.642869431420812e+32,8083.0,-0.43208980392421087,-0.044396553133933904
9746,8875,8085,7700,12045,12829,9383,1,113051943.84511909,8667.218537328292,8.511120142717091e-10,4.048318274083135e+32,8085.0,-0.41209866932985356,-0.052944932765829775
9724,8858,8044,7759,12138,12963,9442,1,114641202.65114424,8667.816708406464,8.989887863728643e-10,4.213346009230001e+32,8044.0,-0.39800065590150346,-0.05651961943732648
9771,8899,8075,7883,12052,13388,9733,1,117337084.30162053,8776.890976314751,1.0042287815483255e-09,4.9482678244959175e+32,8075.0,-0.3595771408501643,-0.06492707400541485
9798,8990,8230,8158,12017,13755,10064,1,120974978.32227322,9019.204422096005,1.0551191718808983e-09,6.052495288456583e+32,8230.0,-0.3240303895301974,-0.06960898180410376
9786,8955,8238,8047,12349,13456,9791,1,120944635.97191587,8944.75671830421,9.189044100454852e-10,5.294268631764487e+32,8238.0,-0.36390996876682175,-0.06011313867401584
10255,9395,8344,7924,9425,10137,9778,1,92186533.15499713,9140.718650026736,1.4206101758925105e-09,5.55854525219211e+32,8344.0,10.36503045253941,-0.0749216538429436
10412,9511,8466,8029,9272,9981,9912,1,91932719.01752135,9290.211490961608,1.4640151750684713e-09,6.756811944770957e+32,8466.0,-2.4918052228000844,-0.0766484188902565
10371,9522,8427,7980,9099,9741,9892,1,90035685.21056981,9280.72178747078,1.5344967825711556e-09,6.82674574156046e+32,8427.0,-1.8291757673207194,-0.07978513806776526
10203,9313,8279,7845,9070,9703,10057,1,91246044.00706743,9299.748390477334,1.858093623507702e-09,6.2577542367564e+32,8279.0,-3.9456388398215836,-0.09700633836307127
10138,9280,8212,7820,9138,9869,10256,1,93749274.98344186,9348.561319211627,2.0332423583126732e-09,6.3345512794446175e+32,8212.0,-7.605903906411703,-0.10987939260196986
10332,9440,8410,7956,9256,10039,10700,1,99070245.33994567,9686.160745930938,2.118087555048603e-09,8.007629043557656e+32,8410.0,-7.7943326852264345,-0.12063652037167093
9744,8831,8084,7610,12406,12478,9017,1,111897940.61866963,8527.077140104884,6.495810762072911e-10,3.457758908839595e+32,8084.0,-0.4419400174513977,-0.03903683015361544
10186,9308,8256,7891,9020,9542,9388,1,84706834.00285466,8929.886735047781,1.31200745855518e-09,5.324224994631204e+32,8256.0,-1.1854726517168153,-0.06286949339651268
10133,9247,8218,7819,9092,9685,10123,1,92067742.36729503,9316.172656211162,1.982127106422525e-09,6.0900195485135625e+32,8218.0,-6.452690344971172,-0.10414240975497717
10112,9240,8203,7830,9013,9703,9590,1,86462436.04488645,8994.761433772766,1.5412392337729867e-09,5.415326863742858e+32,8203.0,-2.3534232638495887,-0.07572185073664267
10173,9279,8276,7801,10084,9935,9753,1,98379512.01119615,9162.491172262977,1.4226506028029195e-09,4.2839037312608094e+32,8276.0,-0.33878403332637513,-0.07858017013750873
10256,9351,8298,7800,9505,9849,11002,1,104606698.64759278,9853.815136029409,2.3912685704585833e-09,6.948027340071753e+32,8298.0,9.740170591800252,-0.14546298780116215
10302,9436,8408,8014,9877,10125,9753,1,96359978.54948848,9205.908592363929,1.294742387250169e-09,5.1556298103226246e+32,8408.0,-0.23700393305330947,-0.07024622171300793
10259,9392,8351,7974,9509,10152,9748,1,92722677.02396093,9139.988803533493,1.3845112552913873e-09,5.5433350954774166e+32,8351.0,1.7735859561112985,-0.07284098809075396
10387,9516,8515,8154,9319,10131,12276,1,114435642.29159439,10684.306819894295,2.994386582761783e-09,1.404596449064599e+33,8515.0,-17.01527945120658,-0.19592309740239913
10150,9304,8315,7906,9327,9632,10288,1,95986496.07290456,9528.627116467842,1.982143969795401e-09,6.1693320712558814e+32,8315.0,40.807634221152114,-0.10816806418772847
10068,9170,8192,7806,9393,9760,10594,1,99540983.43696967,9607.360134737244,2.3036543121926804e-09,6.1421110996761406e+32,8192.0,5.198037848590931,-0.12998485952929045
10040,9163,8129,7642,9533,9464,8898,1,84851503.99896598,8597.010651958477,9.026471692081183e-10,3.0788013845965828e+32,8129.0,-1.4154734845127899,-0.043057029826700996
10111,9222,8113,7618,8929,8911,9749,1,87076965.48120551,9146.098308429902,1.9348941606432417e-09,4.583148419893618e+32,8113.0,-2.8842517258122915,-0.09766931179228157
10310,9437,8378,7951,9102,9649,12891,1,117370972.71464488,11054.238041948962,3.573989507304461e-09,1.4393284542322783e+33,8378.0,-14.340243106644587,-0.24775997896646618
10155,9258,8242,7827,9335,9869,10844,1,101260749.53945272,9728.006827496516,2.4019019679310625e-09,7.000180351061494e+32,8242.0,19.469508022071043,-0.13948042789108753
10046,9172,8098,7635,8853,9528,11888,1,105278693.92820805,10203.925359467194,3.38312560205611e-09,9.202459984436002e+32,8098.0,-11.228442371322924,-0.211256057178501
10172,9299,8271,7822,8941,9356,11876,1,106217367.00227048,10467.220688094636,3.2758068397114323e-09,1.0356332264878296e+33,8271.0,-9.89430067248985,-0.20392925944788612
10045,9129,8092,7586,8904,9140,9373,1,83484246.38659562,8863.833413167205,1.5574641920646384e-09,4.067111492645954e+32,8092.0,-1.9917465227811018,-0.07429640062124547
10078,9191,8141,7646,8839,8986,9284,1,82087895.43872634,8857.330702972302,1.4376187103338512e-09,4.227200014478222e+32,8141.0,-1.2386086519302368,-0.06745185564189421
10228,9328,8267,7797,8754,9206,10782,1,94416050.67837624,9791.407536918421,2.636833949684463e-09,8.461008032815759e+32,8267.0,-4.021279208348748,-0.1448325859859981
10199,9306,8241,7765,8689,9127,11298,1,98200114.47217618,10102.50810382189,3.0790024491001484e-09,9.719616441247874e+32,8241.0,-5.11518260832754,-0.1776345991556281
10068,9205,8155,7686,8655,9154,11199,1,96959038.10068187,9980.582066447285,3.0934406148345436e-09,8.719192493985571e+32,8155.0,-5.50250011914543,-0.17632253131012707
10072,9190,8127,7661,8618,9064,11096,1,95656654.17398852,9916.009967266287,3.091734060502751e-09,8.400821380557083e+32,8127.0,-5.160129968631836,-0.17383337221340844
10033,9135,8130,7670,8815,9282,10388,1,91599990.03986254,9470.612321513529,2.4427543037337984e-09,6.265052215244761e+32,8130.0,-5.190785653851416,-0.12871357190874744
10130,9226,8147,7709,8598,8933,9885,1,85019006.29482664,9224.292389954959,2.1092387829381927e-09,6.329942979040415e+32,8147.0,-2.2162474924499596,-0.1033215871212343
10428,9552,8696,8566,12827,12816,10099,1,129576039.42817819,9444.262201679983,8.345364228738502e-10,7.109279171384355e+32,8696.0,-0.4477354127957162,-0.05730390442459858
10327,9506,8586,8226,12811,12145,9734,1,124737452.61541112,9215.055790725002,7.428910129221232e-10,5.4777368202875744e+32,8586.0,-0.509669056262089,-0.049665590089972414
10442,9583,8704,8563,12151,12281,10116,1,122954364.08527185,9483.891715992486,9.165086576193776e-10,6.930781278702301e+32,8704.0,-0.47244553622288676,-0.06025040750365721
10257,9416,8595,8213,12768,12054,9642,1,123143849.36679728,9179.066998041855,6.975613915122559e-10,5.1942717281009765e+32,8595.0,-0.5050223214387731,-0.04540922795949679
10367,9523,8629,8472,13026,12645,10056,1,131026091.52735168,9399.715587463692,8.520139911671243e-10,6.706762808129717e+32,8629.0,-0.45279970921966417,-0.05920446226156487
10522,9711,8835,8787,12656,13417,11000,1,139254773.7521416,9941.012954684533,1.1238248800881342e-09,1.035842442913061e+33,8835.0,-0.3264716268175701,-0.0844921146335377
10449,9651,8792,8762,12633,13157,10738,1,135691125.22369754,9819.408146120957,1.0642397828611825e-09,9.262861365525727e+32,8792.0,-0.36595821958311087,-0.07739746039216054
10434,9688,8808,8728,12476,12965,10744,1,134079864.83801211,9846.31825182127,1.0771376156802412e-09,9.069235403226678e+32,8808.0,-0.37118520600677996,-0.07821483712470492
10524,9698,8841,8834,12473,12848,10526,1,131327484.037517,9764.042303369086,9.833548792966944e-10,8.848907090112443e+32,8841.0,-0.41185410557125196,-0.06860570832569514
10370,9531,8694,8624,12370,12867,10317,1,127657405.37046365,9550.696709863354,9.677407643524441e-10,7.677297247728399e+32,8694.0,-0.41060872128745135,-0.06596478502284052
10439,9620,8694,8581,12871,12832,10259,1,132080493.38480233,9528.809288103248,9.042030275090193e-10,7.503760913376691e+32,8694.0,-0.44243129431931016,-0.0640636757184248
10466,9640,8799,8690,12731,12898,10589,1,134846140.3553475,9766.874301788203,1.0090042183861908e-09,8.5648432488919e+32,8799.0,-0.39679286699784644,-0.0725554981065124
10539,9716,8839,8780,12637,13653,10889,1,137642590.82408985,9849.777871475751,1.0536727148917296e-09,1.0243460678811632e+33,8839.0,-0.3382995352559689,-0.07862349010287571
10377,9574,8715,8696,12207,12515,10377,1,126708033.19139415,9636.78241019421,1.0300089339421466e-09,7.801118148954972e+32,8715.0,-0.4170107766250992,-0.0695190179898289
10420,9552,8713,8592,12601,13276,10679,1,134603829.96884897,9699.816882432871,1.0695305341160816e-09,8.760853949360281e+32,8713.0,-0.3523507488046157,-0.07744455827454715
10466,9578,8720,8443,13269,13066,10059,1,133509690.8195866,9411.76991682696,7.5439931452302e-10,7.051296631827876e+32,8720.0,-0.4422867025707344,-0.05364251515929695
10400,9568,8562,8255,12327,11794,9973,1,122972174.66894676,9347.76393119946,9.444575319997679e-10,5.8202339648176155e+32,8562.0,-0.5151943026079079,-0.06313777205513924
10363,9527,8714,8581,12976,12615,10018,1,130029844.35127148,9439.39591016184,7.922709867570747e-10,6.770744910279787e+32,8714.0,-0.45971083857599376,-0.053988076974331625
10417,9623,8782,8869,12642,13410,10674,1,134978530.30435276,9769.6506362012,1.028348256398092e-09,9.476079065730831e+32,8782.0,-0.36485720184163184,-0.07376783170769703
10382,9554,8658,8603,12294,12320,10056,1,123663568.25691356,9437.523783659723,9.047079715830479e-10,6.797589201386252e+32,8658.0,-0.4767825112724335,-0.05952837931890204
10330,9495,8555,8425,9677,11987,11451,1,110845410.94283785,9806.650088700748,2.106491672874876e-09,1.390047784772609e+33,8555.0,8.397770706112787,-0.12708837158999814
10401,9560,8516,8286,9362,11397,11272,1,105561271.80947526,9734.272688884848,2.1597004519684033e-09,1.346501851052512e+33,8516.0,-8.954692154187914,-0.12789224900750037
10434,9611,8585,8384,9593,11761,11550,1,110833207.1872956,9875.468510452854,2.153794771650456e-09,1.440453425017955e+33,8585.0,-98.53441271665066,-0.13315978854068863
10551,9735,8768,8645,10075,12217,11750,1,118416677.23071824,10134.555877351208,1.9789737347473563e-09,1.577739914911753e+33,8768.0,4.224180047904061,-0.12842124391571885
10491,9675,8718,8602,10054,12241,11706,1,117727498.25391659,10068.810742314734,1.993898015998217e-09,1.5125061874479074e+33,8718.0,3.6992070008545,-0.12839913501970585
10435,9622,8635,8486,9841,12120,11695,1,115125509.22314152,9962.017661601722,2.0963732047310765e-09,1.4846957236402985e+33,8635.0,7.3648217684068,-0.13306221348979394
10442,9608,8615,8487,9918,12144,11758,1,116651225.18572173,9982.308433979026,2.126804657592354e-09,1.467347944665962e+33,8615.0,5.122547833205115,-0.13645697567473442
10449,9613,8609,8417,9558,11817,11667,1,111547441.88681667,9922.579105907847,2.214295764288224e-09,1.567906314457561e+33,8609.0,-35.03014877907224,-0.13651901481866566
10437,9628,8650,8472,9728,11880,11572,1,112606779.28799385,9963.943540563987,2.0824394207540157e-09,1.4697533104064987e+33,8650.0,16.399319188756415,-0.12956007166533481
10443,9640,8574,8383,9474,11404,11240,1,106520661.88603708,9807.903220795672,2.0645377535679543e-09,1.376421698121761e+33,8574.0,-9.848886286868574,-0.12372989321352976
10459,9655,8687,8462,9522,11192,11009,1,104859869.29448113,9870.652280955426,1.87424776747327e-09,1.330389796838379e+33,8687.0,-10.294036738830908,-0.10920942058010033
10404,9567,8603,8411,9706,12290,12019,1,116692114.72224085,9953.936917104897,2.291757893544934e-09,1.6307226094056663e+33,8603.0,14.749870326391315,-0.14634801148004134
10441,9624,8601,8378,9519,11688,11954,1,113825173.03808932,10065.335953912872,2.3887847744628905e-09,1.6452150038771014e+33,8601.0,-22.103473189694924,-0.15148911478974603
10392,9573,8600,8449,9834,11694,11338,1,111531902.30597009,9905.714140618757,2.0025125838673215e-09,1.263808755672935e+33,8600.0,5.010112384625273,-0.12333654731729085
10413,9606,8616,8487,9866,12108,11727,1,115733807.62874521,9978.823467610713,2.1248275697948275e-09,1.4743980578245446e+33,8616.0,6.2266681855971235,-0.13544848095817263
10449,9632,8646,8550,10115,12415,11972,1,121133252.29467829,10082.712584639923,2.1260813249220438e-09,1.5379810881432467e+33,8646.0,3.2544461422504147,-0.1411767961739346
10498,9699,8709,8562,9841,11743,11648,1,114662695.28448316,10125.268199580643,2.0818516012710903e-09,1.5239238426264505e+33,8709.0,11.493445152641709,-0.1318684431380852
10471,9662,8636,8429,9593,11058,10815,1,103780103.4491861,9770.162462189717,1.7885480427288142e-09,1.1630843326800607e+33,8636.0,-16.097688363046895,-0.10405047197854075
10416,9615,8564,8367,9516,11065,10792,1,102728393.01213633,9691.98148700357,1.8409408597146648e-09,1.1315425907630155e+33,8564.0,-11.724900631219668,-0.10649839609007448
10427,9615,8642,8506,9991,12280,11792,1,117849533.98848657,10007.296568762386,2.0842749514626102e-09,1.4701142626837467e+33,8642.0,4.081738860972748,-0.1350927554626765
10429,9635,8673,8541,10069,12258,11562,1,116452903.95560275,9968.729191218667,1.9326291831541967e-09,1.3766086450709517e+33,8673.0,2.8685198260959424,-0.12403342608464656
10437,9620,8662,8544,9973,11553,11033,1,110065392.98694706,9877.741854639251,1.7857577752396294e-09,1.1731173070116094e+33,8662.0,2.5496387221571553,-0.10799114553870925
10489,9682,8705,8527,9881,11468,11078,1,109494838.97841156,9919.373604337678,1.7935554557461468e-09,1.2220618222556038e+33,8705.0,5.255450167504901,-0.10895928787890946
10492,9717,8764,8614,10092,12106,11380,1,114881422.5784432,10005.748380835528,1.7899745792982629e-09,1.3657520172848786e+33,8764.0,2.879088862350415,-0.11361712766956653
10437,9642,8688,8584,10024,12205,11677,1,117085586.33843577,10048.434891015888,2.011161810495012e-09,1.4805204141788504e+33,8688.0,3.6789213212898177,-0.12882281751126923
9822,8961,8143,7941,11100,12913,9800,1,108813062.82093647,8838.039556568128,1.1145706762404945e-09,5.0757164254595025e+32,8143.0,-0.33972033092765935,-0.06722861229975637
9806,8959,8153,7922,11190,12648,9532,1,106695441.98155084,8767.884861084034,9.689260981318257e-10,4.515836414816024e+32,8153.0,-0.40967949777272816,-0.05708226196041765
9807,8940,8144,7898,11407,12849,9692,1,110589984.32958436,8821.643534517156,1.0334483012697492e-09,4.75867040824882e+32,8144.0,-0.37463338119819417,-0.06304484528330519
9812,8951,8122,7927,10916,12828,9820,1,107227904.88793252,8824.565190832944,1.1654182089573186e-09,5.089156450732078e+32,8122.0,-0.3193909334730972,-0.06939696084118398
9810,8941,8116,7941,10961,12610,9600,1,105257743.0676596,8761.721914807726,1.0631237436366684e-09,4.681472811603574e+32,8116.0,-0.38134311243142394,-0.06168822296022243
9818,8939,8169,7916,11418,13013,9787,1,111781589.74468333,8862.469704662028,1.054979047170066e-09,4.998035196224997e+32,8169.0,-0.3527072614653541,-0.06496669640318137
10198,9343,8317,8245,10643,11744,10424,1,110976155.75932258,9367.671411936137,1.5420519054734105e-09,6.954443263742724e+32,8317.0,-0.12025766043874651,-0.09491703047420084
10246,9395,8337,8167,9611,11553,10791,1,103744620.99908891,9405.806995269513,1.9268236647156975e-09,9.369083742653311e+32,8337.0,4.573680418596325,-0.11254309306344387
10287,9441,8408,8247,9576,11557,11118,1,106499056.66761065,9607.398038623234,2.0868152773303533e-09,1.1104522770505621e+33,8408.0,9.942492674560631,-0.12403044037626887
10274,9458,8461,8306,9739,11834,11448,1,111526502.45929591,9774.056309895772,2.1513638736062667e-09,1.2079995714682237e+33,8461.0,5.259912150586418,-0.13322606414988417
10307,9497,8482,8250,9555,11442,11102,1,106112527.58697149,9685.124938088918,2.0252654612111153e-09,1.1117863502182565e+33,8482.0,23.701264027748753,-0.12095400507996186
10342,9514,8509,8286,9476,11883,11916,1,112951057.94946074,9883.99194261051,2.4168236390776866e-09,1.537536918766893e+33,8509.0,-59.471286833817686,-0.15134988692415238
10294,9481,8510,8297,9682,11470,10702,1,103648745.99906307,9553.750444506124,1.7399888540610636e-09,9.762061088474961e+32,8510.0,4.27036202103566,-0.10071078356188654
10335,9511,8530,8314,9628,12186,12120,1,116727360.30095842,9932.535391338035,2.413498036907081e-09,1.5738893534040734e+33,8530.0,19.257921987007226,-0.15530979624951693
10434,9657,8624,8419,9622,11127,10989,1,105768628.4649099,9846.859569386941,1.8853127667678953e-09,1.1902911424615449e+33,8624.0,-35.83016708639259,-0.11227817368146757
10396,9597,8582,8361,9532,11006,10669,1,101728298.58432093,9663.072219163165,1.752344506011444e-09,1.0683084347576149e+33,8582.0,-15.760209991613106,-0.10010561677038135
10400,9595,8629,8524,9974,11607,11227,1,112012064.6085868,9944.011784029863,1.9131328807172516e-09,1.2155903546108645e+33,8629.0,2.8381990751260417,-0.11784751648081336
10398,9602,8608,8430,9752,11771,11644,1,113587034.22257854,10004.430434164115,2.155031688931596e-09,1.409416264427372e+33,8608.0,11.344846069971826,-0.1360003930022644
10982,10181,9080,8764,10685,10881,9997,1,106848574.6856707,9651.453025305322,7.451955330870914e-10,8.325400221109803e+32,9080.0,-1.1078569655194512,-0.044546350675567156
11100,10308,9295,9119,11166,11649,10798,1,120604174.20778589,10214.617365168055,1.0222964834937186e-09,1.2288785536066025e+33,9295.0,-0.3408344039492616,-0.06784568088085978
10833,10034,8914,8607,11197,11548,10105,1,113177991.38147861,9589.064661650382,8.567102810628226e-10,7.578593247982919e+32,8914.0,-0.6819778011674387,-0.054615473965207974
11078,10266,9216,8965,10954,11474,10598,1,116123242.68458155,10045.557319557347,9.827316751988e-10,1.1075468374307386e+33,9216.0,-0.4150869233258305,-0.06346889224356896
10923,10144,9039,8803,10577,11277,10330,1,109291968.3887729,9795.051520345207,9.834123368757478e-10,9.891935257787533e+32,9039.0,-0.46540371009201964,-0.06053762455045364
10990,10160,9198,8994,10792,11626,10703,1,115539598.57865003,10083.658183524094,1.0711881390395983e-09,1.2034493706608274e+33,9198.0,-0.11283294457645289,-0.06794216844805652
