B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8
9789,8930,8197,7763,12753,13014,9493,1,0.8412796999032832,10639.69407695059,5.190772114019763e-13,1149340524104.4055,7763.0,0.00011954137258688268,-19980227858.557297,5024506.796680487
9806,8949,8182,7865,12238,13413,9772,1,0.8492960307269476,10056.562329104603,5.017989821638342e-13,1168710838031.3618,7865.0,0.00013408905344192962,-17082066629.914957,7362047.406844097
9830,8946,8136,7850,11599,13296,9751,1,0.8557262065910897,9431.084009318754,5.353849222183776e-13,1102935447219.7073,7850.0,0.00015748282975740983,-21190479840.909523,7198622.376504202
9828,8948,8111,7810,11712,13003,9609,1,0.8576401397721849,9598.274510123287,5.554640335450565e-13,1081480624873.3695,7810.0,0.00015392891432655626,-21267064225.31053,5911760.97546719
9840,8963,8193,7860,12001,13076,9548,1,0.8384264247285342,9874.300087614658,5.494653454357538e-13,1094141023184.3851,7860.0,0.00014515847722921496,-20034255124.19508,5240366.352018956
9828,8948,8140,7805,11797,13058,9573,1,0.8479185230324452,9672.46076244211,5.529222602124145e-13,1081182463417.6393,7805.0,0.00014972892637779773,-22834384095.862648,5589541.295297892
9839,8967,8193,7879,12060,13398,9743,1,0.8447199693407705,9878.001030830901,5.137280363369792e-13,1144887958771.8833,7879.0,0.00014065363470307015,-18598579504.62571,6955393.174951476
9828,8951,8123,7760,11890,12957,9456,1,0.8397122924308276,9785.597619039623,5.63372453152939e-13,1063232274339.725,7760.0,0.0001450130913558182,-24427283738.7385,4517235.705564549
9852,9008,8211,7946,11965,13218,9728,1,0.8506470904002864,9822.041666024146,5.309557124608918e-13,1132375478986.2397,7946.0,0.00014957699602933877,-15976628577.812826,6482892.9962929245
9800,8902,8160,7757,12382,12667,9130,1,0.8083938485186135,10327.280021124821,5.933640029521389e-13,1032199621691.5176,7757.0,0.000132406188457345,-20261693108.65875,2026515.789610788
9872,9048,8270,7951,12123,13292,9727,1,0.8446509313496753,9972.69807213605,5.215526255776757e-13,1147092361096.5532,7951.0,0.00014337951965570736,-18815214067.570606,6140624.526783018
9882,9035,8285,7975,12179,13574,9897,1,0.8493820911732419,9975.538430308328,4.92536728171711e-13,1193022446811.1804,7975.0,0.00013975267823960203,-17667447612.455524,7785182.388463229
9818,8941,8175,7784,12364,12842,9355,1,0.8300062219730707,10281.421844721759,5.602182368755456e-13,1082124594791.7612,7784.0,0.0001323441301025769,-20516173316.607193,3698516.3536053463
9787,8892,8151,7760,12141,12699,9213,1,0.8192246242824158,10079.640442833215,5.93020699289339e-13,1030595499115.7927,7760.0,0.00013948225015569977,-21340752717.83093,2851253.613985342
9870,9003,8205,7838,12222,12941,9521,1,0.8457097288714188,10126.992615989593,5.467190155358883e-13,1107995571987.8457,7838.0,0.00013815508565826826,-21295056719.120625,4660577.835252289
10094,9215,8359,8073,11693,13264,9902,1,0.8659379204200978,9547.546635213945,5.309146594671763e-13,1146576774121.48,8073.0,0.00016813257669161407,-25082068757.737984,6327859.73439384
10023,9163,8318,8033,11889,13122,9661,1,0.8405255019889907,9771.868982360364,5.517263127941782e-13,1109739220186.1973,8033.0,0.0001587598603846064,-20864867460.963573,4560244.615683575
10045,9167,8300,7995,11856,12978,9592,1,0.8428081996178047,9766.585934148981,5.647934304316978e-13,1090908235214.2039,7995.0,0.00015955517573640552,-23593948890.63119,3893048.455540135
10109,9214,8352,7960,12064,12665,9340,1,0.8276473299299973,10051.667317003805,5.97251547934515e-13,1052488271219.883,7960.0,0.00015314418871673635,-29449332453.208218,1157917.2427161364
9654,8765,8127,7421,15301,13237,8874,0,0.7530550022795175,13132.827157397098,4.653077946432493e-13,1204993353845.9685,7421.0,7.114537047937848e-05,-19632068480.37478,951496.2693963733
9688,8787,8166,7534,15181,13347,8954,0,0.7507336416584035,12993.914726628649,4.638034631493375e-13,1217196357498.0776,7534.0,7.3816060781716e-05,-17045400681.997637,1463607.6097250166
10084,9199,8334,8061,11548,13279,9868,1,0.8601813213213113,9396.915679248892,5.398772954997975e-13,1124596716008.8376,8061.0,0.00017408910913348436,-26035373590.155796,6151266.947360486
10108,9238,8336,8160,11710,13903,10221,1,0.8631143489233711,9453.004514080523,4.798156576041084e-13,1223415312951.9968,8160.0,0.00016533061564380166,-15333734633.4459,9078100.319211673
9628,8739,8017,7322,15248,12838,8516,0,0.7313638049190043,13141.93623686309,5.157916721956415e-13,1105887617329.2358,7322.0,7.195786763659818e-05,-19788194222.78644,-1952734.0686244133
9676,8774,8110,7471,15160,13357,8948,0,0.7531986654469466,12971.726759661155,4.608347957636007e-13,1213883784923.0574,7471.0,7.274446421783932e-05,-17930588902.71992,1522842.351351336
10110,9230,8390,8057,11971,13065,9613,1,0.8352593724806326,9868.194828433749,5.575074294656857e-13,1106317982181.3928,8057.0,0.00015755896825764656,-25422804619.76116,3532084.991580549
10120,9272,8344,8144,11752,13243,9766,1,0.84037519292299,9622.17913574027,5.487093546406668e-13,1120925604136.002,8144.0,0.00017044523207926607,-17087251351.144772,4577510.185305435
10175,9297,8429,8229,11871,13253,9803,1,0.8393698190067368,9734.887950502725,5.443314094561778e-13,1140871575338.5833,8229.0,0.0001704876493724774,-15633525750.499174,4701432.493095893
10213,9343,8438,8224,11851,13703,10084,1,0.8514734541158172,9631.145695041225,4.980611225952321e-13,1205178372646.3645,8224.0,0.0001654702367755549,-18836825321.965477,6920250.970736327
10167,9284,8400,8096,11792,13458,9923,1,0.8531510719455692,9611.966422790487,5.181460914004593e-13,1161193571473.5132,8096.0,0.0001627638720817499,-27884109486.902023,5929500.688289485
9649,8762,8113,7489,15254,12845,8734,0,0.752931047130622,13150.782356171077,5.010788190769942e-13,1163688003986.3257,7489.0,7.508414883785749e-05,-16085258904.226044,-249048.86337097772
9604,8712,8093,7344,15286,12962,8632,0,0.7394209478687616,13157.246461950484,4.97473421073834e-13,1139051470805.434,7344.0,7.133961616722006e-05,-20494946557.198624,-700917.9686005412
9651,8772,8095,7464,14624,13152,8818,0,0.7474148279290358,12471.39919282333,4.991154793232984e-13,1137191547548.8618,7464.0,7.926232516413164e-05,-19274993157.56327,399699.97179134755
9643,8764,8046,7365,14661,13010,8713,0,0.7471274345033178,12531.135073135769,5.086554986769371e-13,1113079975316.5042,7365.0,7.759087139447388e-05,-21773101537.06316,-450830.66126058414
10078,9189,8318,7988,11825,12995,9571,1,0.8386785943134496,9731.725041830594,5.675203696151218e-13,1083297380833.3063,7988.0,0.00016020275234666047,-27199805721.073376,3507211.81439014
10116,9258,8442,8080,12268,12970,9501,1,0.8226686395514891,10193.931342276734,5.625913311908168e-13,1107500296459.5867,8080.0,0.00014875265011682974,-23906636012.645218,2246625.5637625186
10150,9265,8438,8090,11986,12881,9475,1,0.8241997316758554,9928.724069841539,5.837153799368385e-13,1076130576214.3479,8090.0,0.00016120555130545012,-26687776244.657097,1942617.3488083123
10264,9383,8499,8256,12033,13111,9626,1,0.8198620316064698,9937.251843202797,5.648113550483132e-13,1115058083995.9185,8256.0,0.00016671968538444485,-19157010705.298393,2277096.9704065192
10325,9402,8555,8258,12290,13225,9650,1,0.8155159396153319,10160.82176154247,5.456409303877966e-13,1144558065296.3076,8258.0,0.000154866924715696,-21614463943.426235,2328607.1569754155
10325,9462,8554,8260,12145,13459,9875,1,0.8337554976908774,9983.519344134758,5.182391564536611e-13,1184411720285.0403,8260.0,0.00015797058668000046,-24844077863.38447,3904761.783044794
10293,9388,8490,8174,11894,13537,9994,1,0.8529487169148845,9701.247402797191,5.083243829101064e-13,1188057980693.4294,8174.0,0.00016231896490780744,-30568546386.924538,5686117.282928262
9685,8799,8174,7542,14469,13212,8884,0,0.7484414605553865,12305.42833535748,4.999081653225544e-13,1142045025117.7744,7542.0,8.240864539461548e-05,-19431442183.316452,744109.6648501217
9706,8812,8139,7516,15356,13791,9187,0,0.7580033124872801,13111.42986319592,4.2052502379027444e-13,1296136036100.6064,7516.0,6.951442748080306e-05,-17511447568.24507,3300636.0523529695
9712,8829,8134,7466,15465,13683,9077,0,0.7519052474484276,13235.625985593659,4.2825070112574583e-13,1274264997668.2158,7466.0,6.82135986869732e-05,-19262069170.37339,2185654.030256508
9674,8795,8138,7512,14873,13360,8886,0,0.7413649374318081,12688.571358993971,4.788120505721241e-13,1174459191973.0498,7512.0,7.638574230427882e-05,-18283726437.46097,796478.6610778294
10189,9330,8506,8088,12319,12941,9449,1,0.8159758303958021,10260.554314581237,5.68276699745493e-13,1099965038794.9407,8088.0,0.0001477169323510693,-29538821506.270557,1107101.8151611052
10291,9432,8581,8254,12262,13217,9669,1,0.8192679303305012,10151.519033678376,5.448053519445834e-13,1146451951188.7454,8254.0,0.0001558130617783877,-24477660897.11258,2232293.6837406275
9694,8828,8154,7535,15159,14017,9397,0,0.7730975029421985,12894.3985571729,4.016113167655847e-13,1338671014488.8945,7535.0,7.050912020263806e-05,-18269438074.58855,5019317.181921938
9721,8866,8242,7732,14732,14164,9530,0,0.770661502644663,12451.721745740731,4.080245749474781e-13,1338052027602.9595,7732.0,7.798442732077298e-05,-14638667330.553095,5883332.935046585
9716,8841,8216,7677,15134,13592,9134,0,0.7526988168686445,12918.283860718431,4.4736235628446145e-13,1262703982877.0999,7677.0,7.574326669293986e-05,-14056887406.413961,2586686.5813713805
9663,8784,8137,7433,15269,12738,8627,0,0.7473146348859591,13186.145949092115,5.135217263555972e-13,1136467477816.5627,7433.0,7.446778923978616e-05,-19114308481.460968,-1382911.3298791186
10260,9403,8553,8186,12099,13177,9639,1,0.8221596821353439,9994.710121564134,5.526832316999118e-13,1124204400630.6636,8186.0,0.00015876155591056996,-30203541715.09611,2215985.4309782097
10332,9456,8606,8272,12418,13293,9630,1,0.8068705582476708,10288.726323613215,5.404021324761138e-13,1151689684505.278,8272.0,0.00015009223450866512,-23943705999.0864,1642162.1536146747
10355,9470,8600,8269,12175,13699,9962,1,0.829751800219942,9959.72365606479,4.996162670240024e-13,1208350237396.8044,8269.0,0.00015453679012827432,-28453777006.517082,4656083.46711438
10375,9492,8640,8313,12370,13519,9784,1,0.8120850026614234,10193.32827207007,5.193313773017877e-13,1184223252569.3474,8313.0,0.00015156823899129687,-24914494057.39218,2768469.852355934
9746,8872,8275,7785,15449,14432,9694,0,0.7740956758193845,13137.147876477791,3.7158004793658584e-13,1451878902443.735,7785.0,7.038443044683816e-05,-12117680822.164879,7289093.749376372
9844,8970,8401,8076,14702,15519,10671,0,0.8256731775599745,12299.053629408318,3.108669568009732e-13,1674209909748.0117,8076.0,7.853823653884676e-05,-8499938557.102242,15254569.205747783
9702,8831,8153,7676,14709,13572,9139,0,0.7547278999375933,12497.640849361547,4.604034831134465e-13,1228589604697.9343,7676.0,8.041748702770388e-05,-13325083686.785475,2716301.3510904666
10340,9464,8610,8185,12489,13213,9576,1,0.8100152354619425,10379.178410416844,5.409467826051404e-13,1145320936366.0886,8185.0,0.0001439278991035358,-31742813740.1198,1056696.0388253892
9808,8983,8411,8156,14659,15104,10420,0,0.8115264909816625,12292.748008866962,3.392925795470422e-13,1591709070923.9485,8156.0,8.303696859598048e-05,-6066811882.944702,12905273.744504757
10445,9544,8681,8332,12418,13489,9747,1,0.807271832910285,10249.17651913996,5.236120620735603e-13,1179844381689.7615,8332.0,0.00015117192533413223,-27715177561.41745,1934184.6682481926
10353,9480,8587,8186,12461,13149,9504,1,0.8033133389060835,10369.271156694656,5.531547529043559e-13,1125634080958.4976,8186.0,0.0001456273329659739,-30794747196.70274,224248.28298728925
10378,9505,8618,8268,12367,13396,9717,1,0.8133422710693093,10220.94763038277,5.286039669320657e-13,1167776966025.8594,8268.0,0.00015057310659417694,-27830499854.28842,2011859.0703194889
10387,9519,8623,8240,12171,13246,9586,1,0.8055462276859845,10062.239390947248,5.562571536376157e-13,1118492825384.8289,8240.0,0.00015824843260112833,-34730408309.301895,634519.1835270929
10293,9414,8555,8124,12241,12950,9397,1,0.8047443788532839,10187.927987111776,5.804150286421106e-13,1081004854125.3533,8124.0,0.00015237695101673728,-34902106320.03047,-163293.8109652613
9740,8839,8146,7799,12445,12992,9358,1,0.8185078394459044,10321.149405767117,5.508527628811976e-13,1089911795659.5214,7799.0,0.0001292063038494897,-15437254818.199272,4584368.885160088
9803,8936,8160,7896,12198,13535,9832,1,0.8476592921164754,9995.16855890949,4.947788894730328e-13,1179239208618.9502,7896.0,0.00013560586505670768,-13988943567.774971,8003709.309124483
10493,9584,8702,8337,12332,13207,9656,1,0.8122476539114349,10234.22266112624,5.490494766547162e-13,1149899170768.0784,8337.0,0.0001580115524507095,-31439790822.01706,686860.9276898517
10403,9530,8677,8242,12402,13144,9516,1,0.8016849292456294,10318.04602788225,5.58390326816492e-13,1123136438068.846,8242.0,0.00015073417528910528,-35217949958.96525,-136727.22055691815
10449,9572,8693,8335,12366,13455,9761,1,0.8114556580323666,10213.206298581124,5.258209302006314e-13,1178281714902.599,8335.0,0.00015367708140027016,-29866450600.847866,1805880.5048680694
10512,9606,8689,8306,12313,13416,9690,1,0.8053524026401437,10167.300907317665,5.355392715761874e-13,1156226860059.0957,8306.0,0.00015450748905575053,-35739390412.22364,803600.7379993943
10319,9405,8543,8130,12329,12956,9407,1,0.8054628061176875,10266.211893828831,5.752056556154622e-13,1091093889531.5413,8130.0,0.000149442364914212,-32030695649.229923,15569.553411536392
10362,9473,8610,8215,12233,13225,9517,1,0.7982051588900627,10118.295403247845,5.60677081453425e-13,1108064970386.5225,8215.0,0.00015459731774124192,-33380719409.02179,413510.94086955534
9819,8931,8127,7886,11846,13372,9793,1,0.8541648606017462,9664.170894427489,5.191500856036816e-13,1136144720359.9214,7886.0,0.0001489241804826609,-14956858698.608633,7695652.2282381
9743,8888,8080,7805,11956,13057,9567,1,0.8470119635802231,9833.90784197072,5.462951342339864e-13,1094379943839.9124,7805.0,0.00014400473420406903,-15733864810.761362,6032072.055066238
9771,8926,8117,7890,11779,13081,9698,1,0.8602856495845259,9656.928320131523,5.445017582081485e-13,1107907834504.0337,7890.0,0.00015509511330680885,-13791703445.330881,6888117.285910854
9738,8883,8126,7750,12046,12889,9438,1,0.8426033504390973,9954.730111840538,5.604208619894781e-13,1073084294316.2659,7750.0,0.00013996459961166776,-21246058574.234104,4927080.92505236
9722,8883,8132,7812,12280,12943,9414,1,0.8300855417453687,10181.610826254477,5.546444807105595e-13,1088371841931.373,7812.0,0.00013508717480425675,-15519981465.415318,4713901.483968157
9847,8963,8147,7957,11720,13728,10078,1,0.8682691588564689,9485.361311397888,4.869699112208372e-13,1190436592559.2312,7957.0,0.00015403090575825097,-12680137980.960333,9990936.167759314
9833,8968,8144,7959,11623,13634,10049,1,0.8704955064402151,9406.303632359108,4.974025013154641e-13,1173800268665.3025,7959.0,0.00015932346759610095,-12872336276.874857,9691636.737934565
9797,8941,8167,7928,12108,13516,9789,1,0.8398970508021617,9910.473689938473,5.055933868017856e-13,1160323230342.8445,7928.0,0.00014032633306476394,-12781726467.770945,7579026.785291497
9778,8943,8158,7927,12438,13507,9775,1,0.8384081079620124,10246.58762991228,4.938555835767964e-13,1188538401544.7239,7927.0,0.00013009995047273614,-10783460869.47375,7437642.606870501
9777,8906,8140,7923,12055,13519,9835,1,0.8473335167010191,9853.600595482121,5.026484860616409e-13,1166126737494.1147,7923.0,0.000141835444819084,-11397005699.582747,8270791.999630141
9768,8897,8118,7889,11790,13344,9745,1,0.8482764733742728,9615.67314327551,5.280735363505709e-13,1119716738177.1826,7889.0,0.0001515514069134336,-13670828401.556694,7541791.755095914
9758,8900,8122,7822,11949,13170,9627,1,0.8470743623151156,9806.613762556384,5.363567468527933e-13,1107501086706.46,7822.0,0.00014391218523349117,-17417404357.369785,6467374.163097939
9745,8865,8121,7789,12233,13124,9507,1,0.8335086909381295,10092.045630566283,5.368213547839965e-13,1105733028745.8486,7789.0,0.00013354924337298098,-16822071288.778893,5688311.526821081
9752,8829,8092,7744,12246,12976,9335,1,0.819938526766858,10119.946344727761,5.592883242529117e-13,1067219210528.67,7744.0,0.00013256199053332098,-17458318414.828125,4464388.900893947
9800,8942,8183,7921,12224,13263,9656,1,0.8376127799859965,10066.924051551376,5.240406242253215e-13,1139824418144.4692,7921.0,0.000138792787309787,-13208194324.808443,6381660.064615838
9798,8954,8121,7898,11767,13395,9866,1,0.8633937278096976,9591.906350294037,5.148284189755463e-13,1145455833305.8208,7898.0,0.00015239674170440648,-14463978444.295122,8163242.922433735
9800,8920,8191,7976,12395,13422,9731,1,0.8340618949849917,10206.31559281371,5.063382092674884e-13,1173791504841.2622,7976.0,0.00013447572960923235,-9488675783.209148,7231209.317612864
9793,8957,8209,8071,12049,13671,10028,1,0.8560696711890137,9833.256609446216,4.872849070525761e-13,1211739189282.7017,8071.0,0.00014840969932684037,-6764119918.172297,9590198.68590446
9782,8955,8149,8003,11847,13758,10053,1,0.8586436733525257,9621.146962924386,4.858854423421073e-13,1197373002838.3748,8003.0,0.00015132620218768944,-8417698722.514051,9829809.0188254
9771,8903,8100,7854,11816,13502,9836,1,0.8538194555096633,9617.934325853541,5.088867103581332e-13,1143240977827.243,7854.0,0.00014681766815857145,-15288121011.47524,8303599.304843717
9743,8873,8101,7786,12095,13243,9558,1,0.833231638713723,9936.44495996467,5.321362219725803e-13,1105020540681.6191,7786.0,0.00013644308372093994,-17222699136.72453,6074978.182435994
9739,8860,8092,7785,12040,13177,9544,1,0.8358731938782349,9890.169474930244,5.387529193460975e-13,1096775963334.2579,7785.0,0.0001388489201575904,-16860552551.385233,6057247.152310834
9802,8959,8146,7928,11786,13266,9812,1,0.8620629175229861,9632.893064951395,5.267180062682996e-13,1134781116518.035,7928.0,0.00015490356940184012,-13582908077.193146,7639256.167194322
9800,8966,8204,8012,12149,13417,9811,1,0.8444654955763371,9972.445907778128,5.106854542174095e-13,1169491227443.933,8012.0,0.00014434442005494563,-9503754740.624723,7573443.392561666
9800,8962,8202,8041,12168,13517,9866,1,0.8438248484211112,9974.661771457006,5.023002994241311e-13,1184489152955.7173,8041.0,0.0001441435718017027,-7710737342.433506,8098839.2584893005
9788,8932,8148,8015,12022,13614,9952,1,0.8522737114389562,9810.12499050736,4.9448823957206e-13,1190767650680.432,8015.0,0.00014692592649216156,-6764409027.8523655,9107873.433671212
9780,8904,8110,7983,11832,13596,9920,1,0.8508448517819265,9618.343497579957,5.043240814269028e-13,1164424959105.6035,7983.0,0.00015254819112585724,-7023488567.425946,9043692.032509552
9758,8881,8098,7833,11992,13444,9714,1,0.8400934123922265,9800.33175116638,5.149286250190343e-13,1131665304932.143,7833.0,0.00014009115063892512,-14961445402.80678,7394899.95150252
10187,9347,8311,7931,9230,9953,9758,1,1.2008368361941881,8636.153338973829,9.067672796328322e-13,878948432212.7137,7931.0,0.000613429693849004,52216939483.01742,3841036.372249564
9741,8869,8079,7727,12117,13112,9486,1,0.8355500862017974,9980.175458069438,5.405241942294794e-13,1090415124229.7124,7727.0,0.00013423861152072003,-19789394955.777145,5469126.48161988
9709,8833,8061,7711,12137,12915,9352,1,0.8295192592371398,10032.947551495443,5.625101859350409e-13,1061576225657.1005,7711.0,0.00013489780498476342,-18563687185.92603,4581297.73000386
10538,9679,8571,8135,9280,9626,9775,1,1.2240170455498758,9326.01225817468,9.531799665969326e-13,886793569958.9274,8135.0,0.0007380847177903368,49769904601.48331,928909.9961562344
10371,9506,8442,8010,9072,9518,9461,1,1.1728027918088937,9101.163342427386,1.036466758904447e-12,812119305032.3331,8010.0,0.0007924325363895705,44932962980.0171,-428265.2188485072
10021,9173,8164,7793,8909,9767,9899,1,1.2921289832539617,8327.120493666896,9.140686308458397e-13,873075503739.0381,7793.0,0.0007149559650244972,41157939826.81122,6659361.390293838
9990,9116,8121,7724,9076,9746,9386,1,1.1610588978091754,8459.415171576977,9.913022711168114e-13,799644547559.4272,7724.0,0.0005861910272398204,53633614211.813545,2460552.949620348
10441,9560,8482,8032,9203,9677,9635,1,1.1933366514749189,9059.757182057983,9.716169626397957e-13,854425882137.2031,8032.0,0.0007088038432135076,51297326193.59948,716503.584788665
9700,8821,8078,7627,12475,12664,9127,1,0.8175385283194818,10417.851685824724,5.795878669401672e-13,1039267772026.976,7627.0,0.00012422821167145143,-21788711458.011703,2696065.077068845
10330,9475,8423,8024,9307,10180,12272,1,2.068779538315477,8636.383220375925,5.624033302518096e-13,1401756016575.0884,8024.0,0.0006143508813301339,54446865195.25481,26503297.7910609
9723,8829,8079,7644,12368,12584,9039,1,0.8078470039498784,10324.808563008119,6.011670200405949e-13,1010582158929.0679,7644.0,0.00012858552424405706,-21760888396.45908,1850915.202320395
9731,8891,8101,7860,11986,13103,9481,1,0.8257272361565438,9858.654838852655,5.568068302596392e-13,1077490670722.2799,7860.0,0.00014538599778946693,-12950766969.999308,5242758.367091496
9738,8907,8131,7880,12014,13197,9616,1,0.8390192938927763,9873.05911033222,5.375386204164504e-13,1110982187976.2039,7880.0,0.0001444376881332965,-13430401131.843273,6312168.864363102
9744,8889,8076,7877,12033,13507,9842,1,0.852711846334214,9837.139519660976,5.003762323210611e-13,1165655578928.0952,7877.0,0.00014032220700733864,-10686495702.220083,8468373.337084465
9801,8973,8212,8097,12103,13439,9860,1,0.8444672941920349,9924.454910672912,5.120894041779997e-13,1176729772755.419,8097.0,0.00015039944733543335,-5402086253.006113,7956325.127688062
9798,8970,8221,8029,12259,13437,9835,1,0.8455850854347536,10080.61922263175,5.03953081509432e-13,1185859888351.1194,8029.0,0.00014125986061210965,-8973941043.733225,7756230.7681029895
9789,8942,8148,7869,12056,13370,9766,1,0.8512159094101788,9883.744466294562,5.119015632555891e-13,1149917615111.4202,7869.0,0.00014056758292531698,-15907961135.163225,7365289.5615557125
10398,9547,8454,8020,9229,9929,10509,1,1.4125000199323234,8835.342329445726,7.925680199225604e-13,1019331108625.0455,8020.0,0.00066810166907958,53636017294.561935,9184386.324906832
10359,9482,8430,7975,9095,9804,10222,1,1.3526531878891244,8755.505227767486,8.560488749594714e-13,950416196874.1681,7975.0,0.0007262888325464824,50333006282.521736,7016665.588331286
10381,9503,8440,7998,9214,9909,9776,1,1.2023121542786557,8792.774934594092,9.166973665590326e-13,880666098992.6761,7998.0,0.0006637705753939799,53587495338.966,2593736.5984458486
10543,9658,8568,8100,9309,10020,10440,1,1.3593750182405206,8931.8333311314,7.968156114904679e-13,1014710859405.8342,8100.0,0.0006686379102836511,57080554644.638855,7552528.8495009905
10228,9365,8320,7913,9470,10467,11269,1,1.584727911173694,8501.275305374242,6.286984813626063e-13,1202692461844.3215,7913.0,0.000485545942199968,76299428641.01355,17831335.69284417
9779,8903,8162,7872,12255,13208,9578,1,0.8327247546389127,10101.856524917544,5.301752042685915e-13,1124328378986.1692,7872.0,0.00013598047519372035,-14318699070.209215,6006546.673682607
9719,8830,8083,7646,12149,12618,9156,1,0.8242708072985625,10100.422254395753,5.950119869374443e-13,1018553042902.6722,7646.0,0.00013456800800663808,-23831661596.040764,2875475.639483266
9746,8875,8085,7700,12045,12829,9383,1,0.8418266758194467,9961.576968421501,5.660336663466495e-13,1060525944927.5231,7700.0,0.00013813640180327204,-22515634268.254208,4505496.371813849
9724,8858,8044,7759,12138,12963,9442,1,0.8370567491039698,10028.993361845176,5.531715149060304e-13,1082195191905.7812,7759.0,0.00013668639379524455,-15014198939.530231,5170145.028542765
9771,8899,8075,7883,12052,13388,9733,1,0.8435604202507169,9870.529898576724,5.157729722878278e-13,1141780072473.636,7883.0,0.00014123551820839907,-10309882063.711317,7418905.735285321
9798,8990,8230,8158,12017,13755,10064,1,0.8493543865790307,9795.34697858024,4.873283458355172e-13,1217213791383.8877,8158.0,0.00015369096153779128,-3466541224.888076,9652558.10774263
9786,8955,8238,8047,12349,13456,9791,1,0.835980202190595,10166.440412955377,5.05203809144305e-13,1183901238555.2944,8047.0,0.00013901050364540233,-8279168519.141967,7483522.87618905
10255,9395,8344,7924,9425,10137,9778,1,1.1804901762679032,8718.225966571326,8.675563608264284e-13,901199076823.7283,7924.0,0.0005207800370106095,70799321054.45853,3597500.790569193
10412,9511,8466,8029,9272,9981,9912,1,1.2240059432883614,8792.620737850846,8.831534500207954e-13,911036985038.7102,8029.0,0.0006471668656368258,53837845603.103905,3813400.9628293673
10371,9522,8427,7980,9099,9741,9892,1,1.2635074890210707,8857.94143308738,9.202017262136844e-13,890435638545.567,7980.0,0.0007320980692151936,50172279549.391426,3522852.676008615
10203,9313,8279,7845,9070,9703,10057,1,1.3425444058410216,8666.283504780247,8.814314623502114e-13,917452517894.6171,7845.0,0.0006600104743536083,50719342685.460266,6928809.175409659
10138,9280,8212,7820,9138,9869,10256,1,1.3797928361964282,8560.807256981616,8.24464838446201e-13,961269637297.2236,7820.0,0.0006011989228852443,52315783453.89877,9057284.499949329
10332,9440,8410,7956,9256,10039,10700,1,1.4667580748791325,8668.640491921471,7.479255186235821e-13,1059809413499.0814,7956.0,0.0006096224723578045,59231323151.21153,11894625.249128392
9744,8831,8084,7610,12406,12478,9017,1,0.8144702491441973,10382.393754969175,6.046679214308131e-13,1008758699977.567,7610.0,0.0001271629226738476,-24065471108.576836,1639388.5569802732
10186,9308,8256,7891,9020,9542,9388,1,1.1669360006419065,8759.859455160054,1.0403661441331936e-12,795051082856.296,7891.0,0.0007324849219125218,39314840447.52912,744109.5206455573
10133,9247,8218,7819,9092,9685,10123,1,1.3714943977433807,8645.198142493024,8.666017750732453e-13,931787051143.6595,7819.0,0.0006341955413271388,48920559106.08797,8100430.199586982
10112,9240,8203,7830,9013,9703,9590,1,1.2073524022646118,8541.260702087364,9.73633390622331e-13,828987140186.4968,7830.0,0.000682136024892825,42818911811.3646,3233508.177676998
10173,9279,8276,7801,10084,9935,9753,1,1.2217211757898856,9445.611717165279,8.186798364694825e-13,959280958163.5751,7801.0,0.000343935096303811,727090280358.5548,4397583.605133357
10256,9351,8298,7800,9505,9849,11002,1,1.655182817039494,9005.877283265576,6.884155768941416e-13,1150614538724.383,7800.0,0.0004644918325364023,94605802045.30756,15439202.590212196
10302,9436,8408,8014,9877,10125,9753,1,1.1630097940156736,9211.605743177379,8.425486768293437e-13,939592196795.4559,8014.0,0.0004248557020072497,125852140124.10463,2990438.463407398
10259,9392,8351,7974,9509,10152,9748,1,1.1635235293795265,8787.169955048403,8.6936598196064e-13,903659892673.9675,7974.0,0.0005117009725783722,67869768703.13697,3342765.71424349
10387,9516,8515,8154,9319,10131,12276,1,2.04293563242685,8721.679112711021,5.731661789471886e-13,1404479455032.089,8154.0,0.00069086384669838,44242887304.99499,26265997.163853515
10150,9304,8315,7906,9327,9632,10288,1,1.4190345043892136,8983.718032725401,8.315362050397682e-13,987282670874.4929,7906.0,0.0005776253679384459,62159420496.0034,9155417.210444344
10068,9170,8192,7806,9393,9760,10594,1,1.5195066226406795,8813.975916744357,7.587505589445919e-13,1054289801350.6302,7806.0,0.000503966655303852,69699970890.82494,13058553.279098352
10040,9163,8129,7642,9533,9464,8898,1,1.0840643429121943,9200.804415548311,1.0699438152571143e-12,754841914155.0873,7642.0,0.00042701268141613093,126618185259.81056,-2429283.525464931
10111,9222,8113,7618,8929,8911,9749,1,1.437905627804672,9282.053873985256,1.0074830147975254e-12,848718038162.8308,7618.0,0.0006520964455607751,55113272122.62004,4860448.689933781
10310,9437,8378,7951,9102,9649,12891,1,2.737523951681145,8875.50443885026,5.448482189349e-13,1512659058016.528,7951.0,0.0007159193873509263,47681214894.281715,32598434.00383459
10155,9258,8242,7827,9335,9869,10844,1,1.5826036451418324,8738.512098209247,7.225594585081257e-13,1097813819135.4049,7827.0,0.0005259214005864087,66057172676.72054,14683775.214104764
