B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7
10306,9410,8347,7970,8700,9369,9310,1,4068.7528230865737,-9897074.000054255,2269260619800.0,0.0016320693640062495,-5969.999522529626,-1.4673877322445538e+24,-9410.000000324271
10272,9415,8361,8017,8831,9805,9820,1,4565.142946239241,-10350821.000049174,2343908194848.0,0.0005008954571316663,-6495.999479157137,-1.3991369565989754e+24,-9415.000000646625
10252,9363,8310,7933,8730,9312,9178,1,3927.942392537503,-9664975.000054881,2253429992880.0,0.001719535967725602,-5939.999523737617,-1.4491363153930286e+24,-9363.000000323156
10296,9418,8391,8043,8850,9502,9385,1,3970.920179037672,-9638892.000053197,2331568324800.0,0.0009992598211171566,-6221.999503568462,-1.490329767389688e+24,-9418.000000378444
10350,9485,8446,8127,8980,9640,9593,1,4089.998892580288,-9967620.00005193,2406666042000.0,0.0006706581708846206,-6377.999489067057,-1.537827472229086e+24,-9485.000000418668
10276,9373,8318,7930,8676,9430,9336,1,4167.949054224464,-9850020.000053376,2254719227040.0,0.0013157753474943258,-6028.99952157494,-1.427960152172207e+24,-9373.00000035993
10314,9404,8354,7990,8795,9686,9572,1,4366.146182728409,-10051104.000051007,2328204695580.0,0.0007127540078495709,-6311.9995069714205,-1.445095224110944e+24,-9404.000000478924
10301,9403,8342,7969,8694,9482,9403,1,4185.637093738234,-9977119.000052989,2276536245480.0,0.0012086189253433415,-6088.999516643344,-1.4466230746768861e+24,-9403.000000371021
10289,9416,8354,7977,8731,9480,9421,1,4174.519242823117,-10005668.00005278,2284819109406.0,0.00111519837861676,-6105.99951223043,-1.4498013590951865e+24,-9416.00000037593
10294,9427,8354,7980,8787,9671,9550,1,4339.2606516290725,-10247730.000050798,2318410531518.0,0.0007759046908165066,-6283.999505978845,-1.443906283699357e+24,-9427.000000486401
10274,9389,8349,7921,8676,9415,9422,1,4299.884736775659,-9799463.000052825,2251338866568.0,0.0011981142528275895,-6021.999520391677,-1.4166189810916472e+24,-9389.000000356005
10323,9452,8428,8123,9087,9895,9692,1,4193.9415240674625,-9925066.000049636,2452159145241.0,0.00048032669767460927,-6670.9994772835125,-1.514794981893608e+24,-9452.000000688324
10253,9417,8368,8015,8845,9736,9558,1,4211.84641297567,-10026908.000050247,2336661468310.0,0.0006993810595622924,-6448.999489629841,-1.4365167068579536e+24,-9417.000000585547
10287,9402,8366,8013,8897,9532,9445,1,4112.385623362037,-9785524.000052616,2339156053962.0,0.0007470786461172135,-6221.999503529278,-1.4740685803976257e+24,-9402.000000396498
10321,9445,8409,8100,9049,9923,9671,1,4222.764320987653,-10019625.000049397,2439750505667.0,0.0004979097452459367,-6665.999482180414,-1.5049552249653278e+24,-9445.000000742151
10299,9407,8392,8081,8955,9583,9316,1,3791.971661923031,-9456174.000053182,2374398146025.0,0.0008977506431913439,-6349.999499501864,-1.5238615254457842e+24,-9407.000000414695
10275,9382,8354,7981,8866,9547,9334,1,4035.8963788998863,-9595860.000052601,2323822708350.0,0.0009171476872464282,-6224.999512942863,-1.470320776296829e+24,-9382.000000412261
10311,9420,8421,8087,8973,9621,9359,1,3845.81179671077,-9350083.00005263,2386568954385.0,0.0008697765167260952,-6397.999500275091,-1.5304850094277822e+24,-9420.000000430095
10679,9919,9198,9181,11995,13078,11378,1,4053.469229931381,-8203516.000032887,4027294381200.0,9.789154438093974e-05,-10858.999174226941,-2.283301068906501e+24,-9918.999999898873
10804,10021,9123,8839,10795,11349,10502,1,3997.701889353999,-9431195.000040963,3385395207860.0,0.0002010261505219363,-8485.99941416976,-2.3135251255000077e+24,-10020.99999951944
10792,10014,9185,9026,11345,11892,10637,1,3692.2034123642807,-8818283.000038773,3666200826560.0,0.00015437038893282226,-9296.99934423339,-2.4332147474103243e+24,-10013.999999770815
10666,9904,9135,8987,11593,12175,10482,1,3453.3039946589506,-8060813.000037357,3727952129762.0,0.0001422677595823701,-9726.99931658437,-2.373036955155511e+24,-9903.999999834543
10681,9904,9098,8964,11433,11957,10460,1,3499.549754573851,-8430923.00003855,3649432864605.0,0.0001487750318771193,-9433.99933039998,-2.3504542542612023e+24,-9903.999999803065
10683,9937,9201,9194,11850,12716,11118,1,3724.598433761148,-8182845.000034794,3937565779200.0,0.0001097443904872829,-10490.999188484275,-2.339578108410475e+24,-9936.999999879617
10769,9987,9105,8761,10910,11487,10543,1,4198.43008788951,-9299370.000039592,3408261318110.0,0.0001834998680350508,-8596.999423339046,-2.268439007486423e+24,-9986.999999636277
10810,10000,9078,8745,10584,11537,10869,1,4690.550600343053,-10021663.000038877,3321067312080.0,0.00018120169151172573,-8549.999420198474,-2.1487580134960573e+24,-9999.999999635293
10704,9967,9190,9084,11496,12188,10775,1,3612.5653896961703,-8372321.000037134,3735402453504.0,0.00013734525255772425,-9790.999276253038,-2.3588734797739696e+24,-9966.999999830909
10666,9941,9229,9255,12120,12769,10829,1,3224.9690977849787,-7710209.000035182,4043496385680.0,0.00011231222271103583,-10645.99916841491,-2.4779534781500135e+24,-9940.999999885133
10681,9907,9165,9073,11811,12981,11200,1,4111.966383776036,-8310460.00003311,3926773488957.0,0.00010666497928878999,-10630.999240024645,-2.2627245075854598e+24,-9906.999999893244
10678,9923,9166,9079,11905,13547,11744,1,4733.361713845137,-8890297.00003022,4030390010950.0,9.048597181919074e-05,-11190.999198713682,-2.14218967334209e+24,-9922.999999914638
10666,9936,9218,9161,11838,13317,11576,1,4316.744351053379,-8311613.000031427,3994870113012.0,9.789503142128687e-05,-11093.999165578829,-2.1942141753905756e+24,-9935.999999907204
10832,9977,9045,8729,10457,11424,10889,1,4783.389506243555,-10148941.000039667,3271470609568.0,0.0001850923373846697,-8388.99942754658,-2.118409750875343e+24,-9976.999999551568
10730,9928,9022,8726,10548,11576,10933,1,4717.856291542517,-9905698.000038505,3285390201120.0,0.00016941849780713073,-8665.999395301616,-2.0405740797807358e+24,-9927.999999685608
10621,9892,9133,9058,11768,12403,10737,1,3531.7192536983875,-8149488.0000361055,3814506574632.0,0.00012222064248217836,-10080.999247839507,-2.3232936480551597e+24,-9891.999999861015
10605,9931,9270,9272,12060,12614,10700,1,2966.2981018119062,-7072685.000035748,3984992915400.0,0.00012098960021214083,-10619.999134087731,-2.455407449444922e+24,-9930.999999878431
10639,9849,9123,9068,11890,12720,10841,1,3651.1661887957634,-7870557.000034854,3903213339760.0,0.00011266314925063568,-10422.999243593098,-2.3150654852432737e+24,-9848.99999988282
10631,9875,9116,9060,11735,12946,11229,1,4116.103642384107,-8522870.000033185,3875632150810.0,0.00010510382338006853,-10615.999215919634,-2.1890025408402924e+24,-9874.999999893296
10675,9950,9228,9263,12095,13011,11243,1,3693.820144661555,-8117408.000033587,4071872160125.0,0.00010034367303167157,-10876.99913714081,-2.3731495824232404e+24,-9949.999999896514
10759,9917,8922,8534,10079,11140,10884,1,5187.696273728614,-10830121.000040203,3058874419888.0,0.00020326079034234615,-7919.999451727708,-1.9298899699884416e+24,-9916.999999280475
10655,9791,8845,8618,10947,11823,10195,1,3986.7487816198663,-9644779.000038788,3389450041815.0,0.0001699366147094056,-8839.999434153851,-2.1632819236800307e+24,-9790.999999779382
10599,9732,8759,8469,10100,11323,10330,1,4459.051718030463,-10051486.000040412,3025337223900.0,0.00022074555666149,-8219.999446310623,-1.8781672848985113e+24,-9731.999999623458
10651,9912,9171,9115,11806,12836,11245,1,4024.9336258913863,-8332603.0000336915,3906416102596.0,0.00010559923648675923,-10558.999201726798,-2.242665081323811e+24,-9911.99999988725
10627,9877,9122,9088,11857,12765,11068,1,3854.3014964788727,-8356379.000034288,3898700252999.0,0.00010665044101895285,-10470.999211611168,-2.2593290412932303e+24,-9876.99999988524
10634,9768,8849,8620,10831,11659,10295,1,4080.3515081206515,-9461387.000039399,3328495903746.0,0.000169844239154017,-8725.999422339475,-2.0941110004592267e+24,-9767.999999746917
10585,9785,9022,8949,11575,12366,10726,1,3737.859984355793,-8183974.00003624,3707986893000.0,0.00012110113339395398,-9966.999273305839,-2.1876080573562098e+24,-9784.999999860516
10610,9732,8858,8609,12516,12499,9888,1,3577.279474968056,-8642357.000035942,3946261882920.0,0.00011390929295944957,-9623.999442139393,-2.490554001818597e+24,-9731.99999987442
10692,9914,9048,8828,10798,11671,10746,1,4186.978704123245,-9306344.000038803,3385867138632.0,0.0001658451570828552,-8940.999362840244,-2.1292357389735387e+24,-9913.999999732558
10706,9917,8954,8634,10226,11020,10621,1,4535.843178132964,-10228517.000041723,3096957680128.0,0.00021807211504822923,-7984.999427522307,-2.0102690720865774e+24,-9916.999999131998
10626,9746,8819,8589,10442,11502,10191,1,4018.936430317848,-9447334.000040412,3182237926560.0,0.00020723269008146702,-8537.999432708297,-2.0213531252862495e+24,-9745.999999697278
10590,9733,8785,8511,10121,11292,10328,1,4339.842439196334,-9791309.000040725,3034733876460.0,0.00022229278706800622,-8264.999434516452,-1.8867915854532842e+24,-9732.999999612115
10672,9827,8872,8687,11022,12621,10782,1,4558.712443881663,-10297105.000034302,3528215386080.0,0.00013429157917587377,-9680.999387766227,-2.0796779927579914e+24,-9826.999999868389
10559,9703,8782,8549,12068,12699,10299,1,4171.451631769796,-9485677.000034153,3796912879564.0,0.00010812046579359936,-9767.999416547416,-2.2319618869135515e+24,-9702.999999886215
10537,9661,8743,8534,10964,11957,10308,1,4193.3723927818155,-9462995.00003761,3353190563700.0,0.0001471228648725867,-9035.999411382756,-1.9914401401894663e+24,-9660.999999818632
10614,9834,9074,9024,11678,12402,10796,1,3674.2207446808497,-8204990.00003618,3774286391400.0,0.0001184958864944209,-10051.999251715108,-2.2501180574967384e+24,-9833.999999861786
10576,9833,9106,9081,11725,12204,10621,1,3288.529346988218,-7721476.000037447,3765493317600.0,0.0001252694862414521,-9981.999219816844,-2.2917754261011792e+24,-9832.999999848043
10679,9832,8888,8651,10727,11796,10659,1,4506.722922205527,-10062430.000038043,3333281613034.0,0.00015854917621200353,-8823.999408650183,-2.0509691936806261e+24,-9831.9999997659
10630,9907,9186,9206,12007,12844,11120,1,3634.0608298935476,-8017498.000034228,3989341118960.0,0.00010383946365589438,-10698.999149903248,-2.3215094906591674e+24,-9906.99999989007
10614,9861,9115,9057,11748,12748,11189,1,4055.514739980128,-8347045.000034004,3848283760464.0,0.00010564695156900095,-10444.999211601138,-2.1833839116811503e+24,-9860.999999884243
10667,9833,8896,8726,11274,12220,10275,1,3834.5575292230133,-9627948.000037089,3568347539376.0,0.00015030208217992717,-9341.999404938957,-2.26204434790075e+24,-9832.999999837099
10649,9810,8841,8631,10673,11662,10206,1,3961.2481751824816,-9889954.000039607,3287408617948.0,0.00019089919176811237,-8674.99942795129,-2.1140132332764655e+24,-9809.999999740825
10641,9778,8854,8652,10952,11625,10087,1,3753.8907766990287,-9320651.000040203,3371392371528.0,0.000177950535639469,-8711.999427220166,-2.183214004758015e+24,-9777.999999738515
10644,9806,8883,8675,10644,11595,10314,1,3980.010489913544,-9520115.000039846,3279316133520.0,0.00018825493840341252,-8702.999410312736,-2.0885700598787397e+24,-9805.999999723634
10628,9792,8842,8620,10433,11571,10455,1,4270.4570765661265,-9932586.000039458,3194619112364.0,0.00018871267227517903,-8612.999411143035,-1.987280057954812e+24,-9791.99999971717
10647,9816,8871,8617,10442,11658,10609,1,4491.277010560521,-10025873.00003858,3212096240808.0,0.00018008926018735596,-8682.9994108772,-1.974427658417249e+24,-9815.999999735903
10653,9926,9247,9326,12347,13080,11136,1,3394.5455715204807,-7561217.000033706,4173792177612.0,9.715493845584728e-05,-11073.999092477417,-2.441863827653914e+24,-9925.999999901893
10640,9791,8867,8668,10868,11997,10554,1,4287.071527457316,-9752170.000037402,3391936708160.0,0.00015272697797267414,-9100.999396421903,-2.0651922580576658e+24,-9790.999999809175
10707,9834,8917,8716,11190,12292,10442,1,4111.270995869667,-9575559.000036493,3561271972920.0,0.00014699151317800537,-9383.99941184247,-2.2285253041640402e+24,-9833.999999840351
10672,9875,8937,8642,10373,11174,10620,1,4472.6308724832215,-9961996.000040948,3150319268448.0,0.00019683759812352415,-8205.999414621561,-2.0033493011531602e+24,-9874.99999946299
10633,9837,8978,8813,10903,11646,10591,1,3965.1803018268456,-9097897.000039384,3393549765928.0,0.0001591187870703765,-8966.999351834398,-2.112704802795553e+24,-9836.999999743992
10573,9810,9059,9033,11696,12566,10940,1,3772.1167939776387,-8215954.000035211,3788008502656.0,0.00011141481754789389,-10274.999215818953,-2.181013977003004e+24,-9809.9999998759
10591,9816,9036,8953,11532,12422,11007,1,4067.790461297889,-8585548.00003542,3704122775136.0,0.00011376078733443476,-10003.999256332423,-2.1282404449802292e+24,-9815.999999863527
10691,9825,8884,8696,10751,11986,10649,1,4396.049103035879,-10020972.000037536,3376676208698.0,0.00015663002453976383,-9049.999399162021,-2.0731436954309575e+24,-9824.9999997994
10594,9861,9092,9004,11531,12561,11246,1,4227.91070635273,-8648298.000034392,3734291126566.0,0.00010947577965301206,-10201.999222068196,-2.1022632775566306e+24,-9860.999999872338
10671,9826,8933,8773,11402,12534,10623,1,4148.239370796762,-9486547.000035226,3659855919360.0,0.0001286401638823718,-9742.999373453022,-2.211717285136158e+24,-9825.999999865522
10612,9826,9023,8884,11301,12019,10898,1,4133.737055380459,-8751250.000037149,3572242076844.0,0.00012611617273175458,-9487.999301040345,-2.1131478893053666e+24,-9825.999999819896
10533,9744,8935,8758,11097,11779,10483,1,3849.6089289792217,-8480944.00003852,3424137315795.0,0.00014740739733849287,-9194.999339013375,-2.0593464407465732e+24,-9743.999999793468
10571,9796,8981,8798,11051,11913,10779,1,4153.217208456468,-8785108.000037402,3447244950589.0,0.00013927721702517733,-9324.999323068005,-2.036067167944547e+24,-9795.999999807555
10668,9803,8894,8751,11794,12421,10301,1,3806.544052108331,-9363796.000036374,3764863743816.0,0.00012427287515406822,-9594.999395828621,-2.352402649235846e+24,-9802.99999986043
10656,9868,9053,8946,11534,12691,11336,1,4556.841046277668,-9238974.000033781,3758843495232.0,0.00010517257976412098,-10165.999267730062,-2.1085768650001852e+24,-9867.999999877407
10672,9890,9073,8969,11545,12479,11054,1,4183.89196119969,-9031257.000035197,3747625036080.0,0.00011519790869888207,-9958.99928459182,-2.2089553809242902e+24,-9889.999999862006
10679,9931,9228,9224,12132,12982,11094,1,3619.9750650477017,-7799041.000033781,4071996248040.0,0.00010349757351805346,-10823.999173738375,-2.404218483734892e+24,-9930.999999895348
10682,9798,8891,8734,11604,12230,10319,1,3886.5127089535126,-9359513.000037223,3681183753744.0,0.00013071651548185093,-9374.999404203358,-2.3128785025993174e+24,-9797.99999984067
10636,9772,8863,8690,11287,12088,10309,1,3927.5516685845796,-9371099.00003761,3537590140976.0,0.0001430045883680406,-9232.999402286652,-2.1990302164205808e+24,-9771.999999826412
10639,9787,8843,8633,10753,11911,10500,1,4306.8239314259245,-9912302.00003779,3337882849559.0,0.00016102223226538,-8960.999408085816,-2.0454833132793085e+24,-9786.999999794925
10652,9800,8870,8640,10467,11786,10572,1,4393.905555555557,-9832268.000038236,3240698671944.0,0.0001797553205658,-8843.999407612944,-1.9893906487479636e+24,-9799.99999976588
10656,9847,8939,8734,10785,12062,10717,1,4341.3780627433025,-9731340.000036806,3393734068800.0,0.0001560079994831088,-9231.99937622077,-2.0599315396374072e+24,-9846.999999814132
10669,9839,8912,8714,10755,11878,10681,1,4363.299632774846,-9901582.000037834,3362719754070.0,0.00015742282373082799,-8995.999386958356,-2.062745793620916e+24,-9838.99999978408
10647,9811,8915,8756,12180,12416,10187,1,3631.0476244860674,-9127771.000036418,3881076806880.0,0.00011690001607553868,-9628.999395726663,-2.4498408561028594e+24,-9810.999999863761
10696,9836,8897,8738,10936,12222,10531,1,4152.773174639504,-9888847.00003682,3473818300288.0,0.00015406941957263353,-9324.999395476298,-2.1554672316293626e+24,-9835.999999831756
10636,9778,8846,8617,11981,12523,10166,1,3930.937333178601,-9475015.000035435,3791932010412.0,0.0001204838481943464,-9571.999430797434,-2.3552513098594268e+24,-9777.999999870724
10625,9760,8839,8611,11444,12597,10569,1,4429.950528393914,-9734333.000034422,3625766757500.0,0.00012260214467986979,-9661.999406294191,-2.133394495458546e+24,-9759.999999872862
10640,9778,8812,8583,10493,11864,10512,1,4448.303739951067,-10154925.000037834,3241069445600.0,0.00017516797390168168,-8840.99942006867,-1.9788723812294333e+24,-9777.9999997835
10711,9841,8909,8689,10565,11835,10524,1,4284.019219703074,-9808650.0000384,3305793180295.0,0.00018213550949766727,-8880.999415787657,-2.0839725678897915e+24,-9840.999999766185
10673,9825,8883,8718,10763,12120,10502,1,4139.059646707961,-9893143.000037208,3395201136444.0,0.00016517921830517062,-9222.999395264324,-2.104220111376829e+24,-9824.99999982034
10662,9813,8894,8749,10984,12110,10614,1,4185.788890158874,-9754481.000037193,3467434568064.0,0.0001453862053996735,-9277.999376168947,-2.115645909319488e+24,-9812.99999982298
10624,9769,8849,8733,11278,12429,10449,1,3978.5740295431133,-9613261.000036031,3581943325440.0,0.00013477331883313186,-9617.99937556246,-2.1644904042532227e+24,-9768.999999860478
10721,9824,8854,8676,11250,12315,10381,1,4151.8816274781,-10069821.000036597,3578173953750.0,0.0001421530474056851,-9299.999426667764,-2.2505062752650254e+24,-9823.999999842323
10630,9751,8783,8512,11317,11733,10050,1,4038.6931390977425,-9728760.000039086,3459458760470.0,0.0001503300725791913,-8646.999459746956,-2.211171248704398e+24,-9750.999999770811
10613,9749,8826,8635,11670,12479,10320,1,4048.9791546033593,-9525610.000035524,3684524018790.0,0.0001231969670563019,-9577.999408861171,-2.2309433769791296e+24,-9748.999999867438
10618,9741,8788,8575,10745,11851,10417,1,4323.857842565598,-9927690.000038147,3308735980410.0,0.00016013084832925453,-8854.999419791282,-2.0177272408368134e+24,-9740.999999788777
10671,9814,8851,8599,10328,11467,10300,1,4182.869984881963,-9919258.000040293,3159172172520.0,0.00021796842500642374,-8431.999438363746,-2.0322527436077305e+24,-9813.999999663385
10619,9781,8868,8707,11005,12374,10492,1,4088.9742735729887,-9579432.000035912,3481088085860.0,0.00014804952296762917,-9548.99938120797,-2.0977236551894762e+24,-9780.999999853651
10573,9718,8775,8632,11161,12346,10319,1,4007.340477293792,-9731048.000036225,3494135541330.0,0.00014034386741744738,-9461.999394150225,-2.0942414687357937e+24,-9717.999999856567
10717,9837,8902,8773,11558,12299,10317,1,3830.1333637296266,-9646579.000037149,3696813181670.0,0.0001344153532629183,-9419.999403830738,-2.3568533159534214e+24,-9836.999999843936
10674,9786,8853,8637,10503,11836,10481,1,4315.899617922889,-9779034.00003837,3263493630420.0,0.0001814077078977219,-8865.999418805859,-2.0239775498627104e+24,-9785.999999773283
10737,9872,8883,8711,11112,11989,10225,1,3892.1253587418214,-10112821.00003849,3509012998584.0,0.00016374514765400003,-8973.999431848424,-2.303069433033494e+24,-9871.999999797019
10761,9874,8880,8627,10835,11981,10230,1,4133.522777326998,-10168980.000038087,3408667542225.0,0.00018398646565801372,-8852.999460156032,-2.2407187740577291e+24,-9873.999999788133
10706,9830,8831,8559,10422,11284,10146,1,4132.094286715739,-10136249.00004159,3169036424664.0,0.00022394256897510773,-8137.999464877848,-2.1053593596791183e+24,-9829.99999953982
10629,9753,8797,8563,11070,11748,10107,1,3982.521779750088,-9662606.000039175,3397402328220.0,0.000161931233991996,-8725.999443894289,-2.161726086790061e+24,-9752.999999771364
10619,9739,8826,8637,10686,12006,10480,1,4247.927636910965,-9568462.000037521,3322537283520.0,0.00016280841679521766,-9110.999400907742,-2.0062027232380363e+24,-9738.999999812015
10643,9791,8812,8551,10297,11944,10763,1,4845.165243831132,-10537365.000036746,3183179343666.0,0.00017242384265108866,-8872.99941615553,-1.8855530122638506e+24,-9790.999999793215
10603,9758,8852,8694,11195,12382,10649,1,4293.272486772486,-9648213.000035584,3533716415450.0,0.00012930169290867262,-9566.99936982453,-2.0729368880862523e+24,-9757.99999985726
10651,9751,8811,8667,10953,12102,10598,1,4357.03346025153,-9962304.000037223,3434015622708.0,0.00013971860744160843,-9177.999393742612,-2.060608529724502e+24,-9750.999999823984
10602,9686,8752,8528,10743,11760,10365,1,4357.756332082552,-9681152.000038654,3282064193376.0,0.00015819375310667844,-8751.99942897747,-1.9861362265343536e+24,-9685.999999775962
10717,9864,8921,8722,11475,12366,10305,1,3940.082664526484,-9717904.000036359,3665961510750.0,0.0001415151241952066,-9427.999420982676,-2.3427876932330328e+24,-9863.99999984857
10747,9867,8883,8625,10437,11658,10306,1,4216.574724637681,-10141466.000039518,3242507418612.0,0.0002142142057237166,-8551.999453254652,-2.1281514300268856e+24,-9866.999999709042
10767,9891,8915,8712,10937,12003,10497,1,4261.048553719009,-10245375.000037864,3465284646933.0,0.0001604180572112997,-8971.999427029816,-2.228473337585481e+24,-9890.99999979248
10677,9815,8855,8639,10517,12152,10983,1,4934.965852529227,-10543994.000035867,3304694964870.0,0.00014856070251584763,-9153.9993914052,-1.9250368190128973e+24,-9814.999999820922
10599,9773,8833,8689,11114,12769,10842,1,4536.268500402808,-10191738.000033587,3551234781042.0,0.00012365001811729144,-9918.999357359924,-2.0145315780369091e+24,-9772.999999882184
10580,9704,8727,8532,10374,11555,10247,1,4174.664322550398,-10011615.00003992,3141133293480.0,0.00019317031203806866,-8529.999426673774,-1.9389419398406442e+24,-9703.99999972667
10612,9746,8787,8616,10803,11980,10401,1,4194.5167130919235,-9974823.000037774,3348905628432.0,0.00015732061254704392,-9024.99940697373,-2.040195058582532e+24,-9745.999999810383
10653,9782,8808,8583,10758,11992,10338,1,4248.261097518351,-10069540.00003761,3341651831892.0,0.0001685639104695688,-8947.999432992405,-2.0791691115391538e+24,-9781.999999805501
10546,9721,8778,8656,11122,12602,10561,1,4210.948475046211,-9959263.000034675,3508691195368.0,0.00013048580587051367,-9768.999363427807,-2.0202796829123005e+24,-9720.99999987564
10253,9364,8356,7946,9328,9634,8934,1,3581.850742511955,-9006001.00005269,2441306231584.0,0.0007916460270722014,-6318.999536553163,-1.5934061095007658e+24,-9364.000000470141
10268,9442,8585,8444,10912,12257,10490,1,4311.959261013737,-8990102.00003533,3265534504320.0,0.00012332949505986947,-9575.999330099417,-1.6867471803898644e+24,-9441.999999868956
10211,9321,8307,7955,9437,10189,9363,1,4063.30207416719,-9494558.000047356,2514931141493.0,0.00036532836908479153,-6918.999500389316,-1.505199704392523e+24,-9321.000013100751
10203,9355,8391,8075,9856,10889,9563,1,4008.131764705884,-9219164.000042573,2719062605952.0,0.00025632096629821173,-7796.999464439163,-1.5652352373385994e+24,-9354.999999590444
