B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9,Hyperfeature_10,Hyperfeature_11,Hyperfeature_12
9881,8979,7871,7402,7810,7951,7951,1,-1850.0107594668589,1.0,-169614.40836204033,0.00011841408790289684,1.4371426333657395e-08,97634161.0,-2.919907359214897e-08,4.654181056186035e-05,8979.0,8.791126955054018e-17,70681580.0,6.849220960338996e-05
9837,8939,7810,7329,7653,7688,7799,1,-1791.0191466063916,1.0,-160399.53283197808,0.00011915866358864275,1.4917590111793076e-08,96766569.0,4.589869227265302e-09,4.669559459434664e-05,8939.0,8.457951700693307e-17,69821400.0,6.880863473460764e-05
9823,8965,7865,7400,7993,8127,8012,1,-1904.7851677710487,1.0,-189963.99430069647,0.0001185260034838893,1.373184229646663e-08,96491329.0,-3.8409130402886905e-08,4.655854740006349e-05,8965.0,9.411677259848512e-17,70517590.0,6.826574022479673e-05
9879,9002,7944,7517,8194,8395,8195,1,-1919.0056999171384,1.0,-207796.11807687604,0.00011770313508877661,1.3143417626840545e-08,97594641.0,-3.831750840496523e-08,4.609376493881639e-05,9002.0,9.569751123371215e-17,71519832.0,6.754556455229873e-05
9929,9068,8034,7641,8746,8789,8259,1,-1821.4332273119308,1.0,-301277.15471179713,0.00011666958866507544,1.1582474958474675e-08,98585041.0,-4.143148033210826e-09,4.426651804777289e-05,9068.0,1.110845355222657e-16,72860346.0,6.44063814176477e-05
9817,8980,7867,7450,7943,8164,8030,1,-1850.2938480593712,1.0,-185230.8279772364,0.00011842059967640883,1.3885569240494785e-08,96373489.0,-4.37774757258015e-08,4.6345943948080255e-05,8980.0,9.399181942362114e-17,70653527.0,6.816622341219113e-05
9801,8943,7824,7336,7738,7853,7876,1,-1859.2179224608872,1.0,-168595.0504088365,0.00011899816033944483,1.4611276531922655e-08,96059601.0,-2.1346524316839883e-08,4.689347576232511e-05,8943.0,8.702188423593248e-17,69977856.0,6.897996956035508e-05
9821,8946,7826,7347,7702,8052,8674,1,-2641.1529125472716,1.0,-157842.47042493522,0.0001185886717832634,1.4747008180243736e-08,96452041.0,-9.722774776664613e-08,5.1617943702491664e-05,8946.0,6.150860114255706e-17,70019222.0,7.602072570029798e-05
9867,9044,8069,7721,8948,9469,8730,1,-2139.4103511511257,1.0,-372373.61525725544,0.00011646175964211303,1.1143130352825568e-08,97357689.0,8.333971713621436e-08,4.571226716095369e-05,9044.0,1.2153112076458622e-16,72984105.0,6.643526798617306e-05
9860,8972,7938,7531,8248,8206,8101,1,-1780.5651794053229,1.0,-219543.88814903135,0.0001180083773265323,1.300542428665929e-08,97219600.0,-2.499750929303013e-08,4.536151341175666e-05,8972.0,9.149251832221759e-17,71227674.0,6.64492071726165e-05
9838,8948,7824,7378,7766,7825,8086,1,-2003.523287920918,1.0,-167256.26295537903,0.00011887976211501549,1.4497999950549249e-08,96786244.0,-7.705374477586617e-08,4.772345716389589e-05,8948.0,7.83939963646962e-17,70016976.0,7.02895209372759e-05
9791,8919,7804,7334,7775,7925,7836,1,-1806.3101275418194,1.0,-171492.866149325,0.00011933060924443139,1.447439104187747e-08,95863681.0,-1.2734313254851166e-08,4.663758002350835e-05,8919.0,9.497861779128377e-17,69611680.0,6.857342261634963e-05
9858,8992,7971,7576,8969,9085,8335,1,-1953.0052324111157,1.0,-388595.4328202866,0.00011756447461222473,1.1019666796384081e-08,97180164.0,3.31383854469905e-08,4.488253803105416e-05,8992.0,1.325464145524907e-16,71683203.0,6.49373592106827e-05
9975,9211,8337,8249,10288,11839,10422,1,-3035.3975755354977,1.0,1019918.0193429767,0.00011331512292366393,8.551476528357132e-09,99500625.0,6.275366103556205e-07,4.701753915460952e-05,9211.0,1.6397303539098984e-16,76800444.0,6.782515749500075e-05
9965,9206,8401,8283,11299,11476,9869,1,-2417.4441558472054,1.0,257748.4581565971,0.00011313811992305387,7.147925162392873e-09,99301225.0,4.919591336832694e-07,4.2583295647035196e-05,9206.0,1.7672733507150174e-16,77348007.0,6.047317474246831e-05
10015,9212,8461,8306,11609,11791,9868,1,-2379.8796880535047,1.0,217146.28999554712,0.00011275408102892672,6.815192752091615e-09,100300225.0,4.847160104233186e-07,4.187312076917389e-05,9212.0,1.9360839462479852e-16,77951193.0,5.918802143849156e-05
9950,9123,8189,7955,9305,10223,9192,1,-2256.373625694745,1.0,-525469.0797768715,0.00011507754644120925,1.0367175280263761e-08,99002500.0,1.959185054596655e-07,4.5410032853843493e-05,9123.0,1.3471890653272723e-16,74716436.0,6.604209705183609e-05
9977,9219,8479,8515,11476,12190,10096,1,-2232.1813513255547,1.0,224843.50166170218,0.00011260612125568235,6.9836061883161475e-09,99540529.0,4.214851367489218e-07,4.165088098896723e-05,9219.0,2.1103707196980245e-16,78176380.0,5.940950144936293e-05
9887,9119,8373,8296,11842,12025,9718,1,-2171.708313682845,1.0,172149.31602688553,0.00011395325540551759,6.547624453666427e-09,97752769.0,4.560839185632986e-07,4.109102196967803e-05,9119.0,2.3966574430137786e-16,76361760.0,5.793997478233845e-05
9841,9053,8319,8098,12107,12062,9464,1,-2221.261091762409,1.0,147908.3919854254,0.00011474953186738639,6.269104643319422e-09,96845281.0,4.861283435028695e-07,4.097714679636036e-05,9053.0,2.6646013220953897e-16,75320226.0,5.720812283048213e-05
9966,9190,8423,8328,11591,12027,9848,1,-2302.1104148901004,1.0,208420.24883206806,0.00011313937636412982,6.821964854088639e-09,99321156.0,4.704128286861113e-07,4.172792037356708e-05,9190.0,2.178426814036449e-16,77415793.0,5.9076761709466485e-05
9925,9192,8469,8424,11263,12372,10254,1,-2534.743458378439,1.0,245104.94365627485,0.00011279048168625091,7.262964960612541e-09,98505625.0,5.0585270831048e-07,4.3236421661465256e-05,9192.0,2.0488247746166408e-16,77855517.0,6.168006944980927e-05
9897,9129,8334,8232,10973,11783,9653,1,-2230.793765238831,1.0,308201.24525621574,0.00011411396190353394,7.581925812676474e-09,97950609.0,4.107500744595707e-07,4.258534652756665e-05,9129.0,2.1460978813403654e-16,76089420.0,6.072728374000147e-05
9829,9045,8298,8142,11355,11209,9371,1,-2042.862987546343,1.0,224516.97039341266,0.00011497162420485072,7.115256851786637e-09,96609241.0,3.732790511896119e-07,4.141344981646781e-05,9045.0,2.0212071650458816e-16,75063708.0,5.855588600379354e-05
9887,9117,8217,8086,10145,11053,9649,1,-2478.326957066958,1.0,1272980.6306672313,0.00011485337834558226,8.757037902416468e-09,97752769.0,4.279543389468935e-07,4.512370978079126e-05,9117.0,1.6910041749089677e-16,74922606.0,6.497831119059384e-05
9951,9210,8367,8271,10897,11349,9717,1,-2290.2251966952917,1.0,361511.9474661014,0.00011334692778123938,7.650613051196226e-09,99022401.0,4.146353940782828e-07,4.267155978754959e-05,9210.0,1.7576500441839041e-16,77068437.0,6.09776324104155e-05
10026,9277,8518,8510,11053,12153,10422,1,-2616.4959727746455,1.0,325765.7493846173,0.00011190806429774421,7.515705240309455e-09,100520676.0,4.990708718886512e-07,4.361665655169713e-05,9277.0,1.7432553581816012e-16,79030004.0,6.256762212484532e-05
9930,9133,8341,8179,10343,11843,10605,1,-3281.2221629113465,1.0,764095.2451858646,0.00011378856914708847,8.537124484987788e-09,98604900.0,7.308239893445552e-07,4.8272130298285895e-05,9133.0,1.5229964590150597e-16,76186694.0,6.938686650363381e-05
9849,9019,8034,7778,8990,9682,8883,1,-2176.169110870156,1.0,-389599.75575302605,0.00011683235529624537,1.1021838851905922e-08,97002801.0,1.3746914203065842e-07,4.605319625510833e-05,9019.0,1.319096154201953e-16,72466680.0,6.707644942991096e-05
9957,9188,8338,8245,10013,11600,10271,1,-2873.079643242353,1.0,5762530.411717899,0.00011351265467777429,9.051331519922226e-09,99141849.0,5.251654280015244e-07,4.684347898577949e-05,9188.0,1.5287657230994098e-16,76617882.0,6.787343488408944e-05
9835,9044,8118,7906,9830,10933,9562,1,-2651.70559203643,1.0,-62380140.3686851,0.00011594214210992782,9.289267250785709e-09,96727225.0,4.5838829820141706e-07,4.678579084479033e-05,9044.0,1.7297089380377427e-16,73427310.0,6.737732955513889e-05
9779,8934,7932,7634,9051,9367,8655,1,-2132.8014841623954,1.0,-457662.0805935792,0.00011814024238223355,1.0837862270224737e-08,95628841.0,1.330793350639122e-07,4.6061349983363564e-05,8934.0,1.3747353066407193e-16,70872420.0,6.674844295664183e-05
9846,9041,8139,7946,9851,10589,9173,1,-2190.309669270132,1.0,67418506.33473818,0.0001159766535656429,9.276709162756907e-09,96943716.0,2.818291832508524e-07,4.451574835652068e-05,9041.0,1.7106465533871312e-16,73592838.0,6.416116198333434e-05
9957,9199,8323,8227,10299,11374,10021,1,-2664.2006070952966,1.0,964747.6525763858,0.00011358279562739102,8.530002520275519e-09,99141849.0,4.940355302057038e-07,4.537191829194925e-05,9199.0,1.5838641632006949e-16,76571600.0,6.540077114172601e-05
9922,9123,8134,7936,9526,10531,9732,1,-2829.4633536924566,1.0,-821554.9618761345,0.00011522239382831607,9.825289120512143e-09,98446084.0,4.636145647317939e-07,4.791538298653999e-05,9123.0,1.3449386414377334e-16,74214616.0,6.94300645663216e-05
9856,9007,8054,7764,9087,10040,9227,1,-2535.366586887125,1.0,-424628.65733258077,0.00011666385964352384,1.0829051183791557e-08,97140736.0,2.658649129609321e-07,4.772433005655644e-05,9007.0,1.3407388908852101e-16,72550432.0,6.932293074150871e-05
9778,8977,8003,7782,9809,10137,8863,1,-2117.8918791630595,1.0,10679993.513146102,0.00011734700150598961,9.265569599048749e-09,95609284.0,2.5264740992651677e-07,4.450490883425547e-05,8977.0,1.7719870645137697e-16,71850934.0,6.393195764234781e-05
9940,9168,8312,8226,10312,11069,9894,1,-2514.1425447683896,1.0,900693.1171285893,0.00011390185175495473,8.525995934717958e-09,98803600.0,4.469932234219073e-07,4.480073060429253e-05,9168.0,1.4893200267617527e-16,76212728.0,6.45730142716347e-05
9819,8975,7923,7548,8325,8858,8375,1,-2028.0510063749598,1.0,-226877.01033539683,0.00011797408059882792,1.2737573830700383e-08,96412761.0,-1.9556238607973276e-08,4.663461256081488e-05,8975.0,1.1333359327054186e-16,71116848.0,6.827996975821031e-05
9831,8973,7946,7591,8613,9321,8649,1,-2228.0719092424742,1.0,-272858.4257706054,0.00011774306155508655,1.193718703434015e-08,96648561.0,6.195403718988119e-08,4.718530996872682e-05,8973.0,1.2768921693463025e-16,71307404.0,6.879738699426642e-05
10009,9259,8490,8443,10122,10967,9800,1,-2102.008688135448,1.0,3113039.257207484,0.00011231936571863347,8.949750745692956e-09,100180081.0,2.6131298583567257e-07,4.290707950251207e-05,9259.0,1.2604456663908628e-16,78617400.0,6.23561053333584e-05
9979,9231,8482,8391,10895,11473,9926,1,-2299.5117332500067,1.0,377922.61079148407,0.00011251168720755876,7.740964004517129e-09,99580441.0,3.921836362564521e-07,4.260526560119124e-05,9231.0,1.5710893578549791e-16,78305824.0,6.104036181695991e-05
9951,9154,8270,8062,10321,11023,9519,1,-2419.6695282646597,1.0,910126.7252169001,0.00011430236028035045,8.481077764673593e-09,99022401.0,3.931303943612786e-07,4.4305086682411625e-05,9154.0,1.689672417776062e-16,75711850.0,6.350192142845021e-05
9929,9123,8259,8092,10031,11253,10168,1,-2991.3771891074493,1.0,3157424.233233235,0.00011441377894789225,8.997074785261501e-09,98585041.0,5.987026756631249e-07,4.7633838944807514e-05,9123.0,1.465857424936786e-16,75355116.0,6.869159415800961e-05
9886,9042,8065,7796,9116,10014,9305,1,-2584.210016191895,1.0,-426254.00742756505,0.00011632354395535869,1.0733249775063952e-08,97732996.0,2.8733402065757036e-07,4.7791933188358785e-05,9042.0,1.285444744024308e-16,72931795.0,6.945993078670609e-05
9906,9113,8301,8145,10213,11416,9738,1,-2459.0720382527197,1.0,1067608.3792879377,0.00011437386935645252,8.732978275095978e-09,98128836.0,4.094498679562414e-07,4.4852232254930366e-05,9113.0,1.759725934205169e-16,75655314.0,6.456809184672487e-05
9887,9117,8240,8060,9804,10960,9826,1,-2701.3490390250527,1.0,-3924212.6908198395,0.00011465407472703359,9.403047971163736e-09,97752769.0,4.48748074845802e-07,4.67069362847523e-05,9117.0,1.4391317615145266e-16,75132320.0,6.755342464581854e-05
9918,9118,8199,7991,9360,10588,9735,1,-2732.585136884366,1.0,-586280.7325006961,0.00011489227199941034,1.026383356558665e-08,98366724.0,3.826636709998308e-07,4.7685977167862144e-05,9118.0,1.2701162781887315e-16,74766681.0,6.93701752455234e-05
9877,9049,8076,7781,8786,9656,8893,1,-2203.230356382598,1.0,-308752.7983071561,0.00011634599554653151,1.1561477123799047e-08,97555129.0,9.422864054036101e-08,4.6384621896685985e-05,9049.0,1.2191203018762492e-16,73087800.0,6.777091883953508e-05
9873,9045,8000,7666,8682,9261,8679,1,-2182.6954483166346,1.0,-284874.1830703809,0.00011689074647796631,1.1733885682721818e-08,97476129.0,5.413204092698394e-08,4.6504405462717526e-05,9045.0,1.1776918353020295e-16,72368000.0,6.785673679790853e-05
9880,9055,8107,7823,9129,9771,8748,1,-1990.3117475954496,1.0,-455658.74426262337,0.0001161768629280016,1.074299328350039e-08,97614400.0,9.128500454303296e-08,4.463022012913024e-05,9055.0,1.3648368778994346e-16,73416992.0,6.486945211852485e-05
9999,9178,8322,8153,10207,10748,9341,1,-2099.4777595956357,1.0,1671492.952586212,0.00011390610218768148,8.703289474602096e-09,99980001.0,2.651218297634565e-07,4.294475560409247e-05,9178.0,1.5558251119097493e-16,76387638.0,6.182536446568612e-05
9965,9138,8220,7951,9794,10163,9149,1,-2231.775998091064,1.0,-2029271.1334337166,0.00011479397096962513,9.377789163187166e-09,99301225.0,2.3726282020556114e-07,4.432175493507071e-05,9138.0,1.361459305797208e-16,75122580.0,6.386809727946827e-05
9944,9102,8078,7729,8692,8989,8558,1,-1995.8556489045013,1.0,-281897.155875549,0.00011606077956301859,1.1747016597333843e-08,98883136.0,1.1354914778680297e-08,4.520205518882848e-05,9102.0,1.0263232378131883e-16,73534034.0,6.601738106966487e-05
9939,9195,8403,8311,10547,11221,9928,1,-2416.9530772328217,1.0,560364.3576755446,0.00011319654283024461,8.215324792966072e-09,98783721.0,4.1623665154233386e-07,4.382410637231706e-05,9195.0,1.466730250868573e-16,77273988.0,6.302911515318395e-05
9923,9130,8303,8155,10105,10974,9673,1,-2389.7999831993293,1.0,1844696.7295183311,0.00011426222019479631,8.906183207606466e-09,98465929.0,3.702072079798267e-07,4.4658979289386316e-05,9130.0,1.5124012601421396e-16,75814693.0,6.442750546549792e-05
9909,9114,8266,8035,10291,10921,9598,1,-2515.2004692599794,1.0,878182.5586508019,0.00011457802838134087,8.563892760504747e-09,98188281.0,4.2923108394334906e-07,4.4925571484930004e-05,9114.0,1.5708638195204942e-16,75344590.0,6.436177438209998e-05
9893,9077,8138,7900,9084,10570,9689,1,-2814.239909214928,1.0,-395947.0384852276,0.00011553543491297579,1.0864784058338368e-08,97871449.0,3.668211294498319e-07,4.88252888077675e-05,9077.0,1.3114099850289752e-16,73876764.0,7.120399742430986e-05
9882,9061,8086,7797,9050,10441,9682,1,-2973.5402948792735,1.0,-382233.3492712746,0.00011592621524219817,1.0895833250308076e-08,97653924.0,4.160458067616401e-07,4.9809247317101684e-05,9061.0,1.2917579043149657e-16,73275332.0,7.245420997948457e-05
9895,9080,8063,7778,8930,9915,9266,1,-2604.204377592875,1.0,-341175.50030074635,0.00011606312095965815,1.1135453110025297e-08,97911025.0,2.3876449219972867e-07,4.8098488698400065e-05,9080.0,1.217690951707426e-16,73220103.0,7.009583521351203e-05
9919,9086,8060,7731,8707,9409,8759,1,-2181.8537216041696,1.0,-281993.9171990305,0.00011621024125408172,1.1701060380050129e-08,98386561.0,5.377850668414818e-08,4.6253461225393374e-05,9086.0,1.1656253142350818e-16,73241220.0,6.756219107787851e-05
9939,9112,8224,8066,9597,11139,10034,1,-2894.7875733466954,1.0,-932419.270957972,0.00011472665072904317,9.799375530601933e-09,98783721.0,4.969517539912404e-07,4.8059459386254604e-05,9112.0,1.4611428758956141e-16,74945312.0,6.979435865011589e-05
9959,9171,8304,8154,9931,11306,10261,1,-3012.1003637996446,1.0,-11482888.463619655,0.0001138020244734359,9.180887871523734e-09,99181681.0,5.72937406126769e-07,4.7691268964136324e-05,9171.0,1.3817381118256951e-16,76164288.0,6.900024959382752e-05
9962,9184,8391,8248,10313,11474,10354,1,-2947.5052828592397,1.0,936840.2502060184,0.00011321856578759772,8.590368824969467e-09,99241444.0,5.768649248233798e-07,4.658122313295517e-05,9184.0,1.3740995490993832e-16,77071335.0,6.710640481376784e-05
9877,9044,8077,7817,9194,10097,9269,1,-2513.4436065203654,1.0,-481280.03202240146,0.00011625616896459035,1.056526830359422e-08,97555129.0,2.7788900425671223e-07,4.726914779919316e-05,9044.0,1.3437317455202835e-16,73056465.0,6.864577773699895e-05
9867,9027,8030,7728,8970,9779,9416,1,-2800.9892564269467,1.0,-363857.8333668462,0.0001165815105056404,1.1055724725147362e-08,97357689.0,3.354679648079148e-07,4.927862138005088e-05,9027.0,1.1081477595435899e-16,72494840.0,7.166184152986828e-05
9942,9096,8172,7929,9088,10285,9904,1,-2993.1598681673468,1.0,-381712.66130904516,0.00011513752629688028,1.0877805008494985e-08,98843364.0,4.279289140417457e-07,4.9593555546486416e-05,9096.0,1.0312019304682787e-16,74340684.0,7.23582625910281e-05
10015,9205,8299,8093,9445,10171,9719,1,-2604.594870449817,1.0,-604956.413746354,0.00011372101797957897,1.010643639798995e-08,100300225.0,3.219781414088794e-07,4.648534591866667e-05,9205.0,9.837940899247786e-17,76400594.0,6.767074954514589e-05
9987,9145,8159,7831,8749,9396,9098,1,-2393.1291527780313,1.0,-280374.4196574745,0.00011508797506599883,1.165564711347068e-08,99740169.0,1.0412292747284897e-07,4.6967570032066206e-05,9145.0,9.258661039549117e-17,74622214.0,6.870318783546702e-05
9941,9148,8349,8200,10352,12305,10868,1,-3518.600984716908,1.0,745397.9890588021,0.0001135785206172534,8.516473089587773e-09,98823481.0,8.200636182195972e-07,4.9272690784941976e-05,9148.0,1.6601882076125122e-16,76385001.0,7.086075025390682e-05
9867,9051,8125,7885,9573,10844,9677,1,-2808.6724044040056,1.0,-1082626.1196764521,0.00011580315900098153,9.7955919789869e-09,97357689.0,4.6931102342261774e-07,4.797729321927122e-05,9051.0,1.5649508821537854e-16,73547500.0,6.933487549037659e-05
9798,8926,7896,7517,8344,9119,8644,1,-2314.499686066886,1.0,-225877.30004835353,0.0001183847823786482,1.2705789802123613e-08,96000804.0,3.6404717459670645e-08,4.840997269486797e-05,8926.0,1.1814685131803413e-16,70487592.0,7.079822061564245e-05
9825,8974,7999,7681,8882,9301,8493,1,-1919.6559587116271,1.0,-361566.8155027475,0.00011749380042952287,1.1298690019894324e-08,96530625.0,4.6865908260638756e-08,4.502346078971428e-05,8974.0,1.317051879513616e-16,71791025.0,6.549175956277815e-05
9897,9074,8169,7886,9359,10158,9139,1,-2286.3844036997743,1.0,-627717.0395189843,0.00011554142596837017,1.027806184476026e-08,97950609.0,2.0777401253144314e-07,4.560601377821996e-05,9074.0,1.3473756986314187e-16,74133675.0,6.610735843690405e-05
9979,9152,8173,7873,8919,10080,9435,1,-2663.1436478912638,1.0,-315486.38637543865,0.0001148530174348911,1.1226209939282825e-08,99580441.0,2.2965589502549272e-07,4.800863830024833e-05,9152.0,1.1191395203820633e-16,74807469.0,7.010463929171771e-05
9970,9159,8261,8072,9580,11285,10448,1,-3334.842773301205,1.0,-809037.0933836714,0.00011405504719049132,9.827737433914318e-09,99400900.0,6.491182654445357e-07,4.9954553487268716e-05,9159.0,1.278860706080741e-16,75670760.0,7.253838007911682e-05
9901,9085,8122,7912,9245,10646,9863,1,-2973.417963239718,1.0,-484591.181009708,0.00011552079719449604,1.0459820278693787e-08,98029801.0,4.739233467512268e-07,4.931830227739847e-05,9085.0,1.3170982571817128e-16,73796492.0,7.176848811519149e-05
9942,9124,8243,8093,10360,11654,10627,1,-3449.3875171694335,1.0,747573.5988814873,0.00011437436069956197,8.417449361948067e-09,98843364.0,8.5646907170495e-07,4.919201731312134e-05,9124.0,1.5443309029505694e-16,75217375.0,7.057555771924396e-05
9939,9103,8142,7939,9539,10592,9907,1,-2984.0601809775308,1.0,-807477.2244692999,0.0001152659530313783,9.829713450382893e-09,98783721.0,5.341836180679792e-07,4.871267484984713e-05,9103.0,1.2949807568331327e-16,74124768.0,7.056782740307511e-05
9924,9064,8054,7772,8812,9820,9290,1,-2626.733383849136,1.0,-295962.5163342157,0.00011622448117540103,1.1443075186134335e-08,98485776.0,2.2880645371952298e-07,4.852074140930674e-05,9064.0,1.167960806152342e-16,73009510.0,7.086119154504705e-05
9838,9018,7978,7641,8673,9380,8677,1,-2203.664349054897,1.0,-287352.03699048446,0.00011721779575031113,1.1761023242027928e-08,96786244.0,6.198428882609092e-08,4.6753379824705336e-05,9018.0,1.2579830065220328e-16,71953582.0,6.818967095682148e-05
9957,9119,8187,7947,9733,10748,9862,1,-2937.2769640700553,1.0,-1454548.8876877753,0.00011490015670590354,9.477289081796222e-09,99141849.0,5.293651947732816e-07,4.7980160203159276e-05,9119.0,1.3770421891858133e-16,74665440.0,6.924073413713527e-05
9938,9099,8094,7743,8682,9216,8832,1,-2243.861150200929,1.0,-275883.22664109553,0.0001158798745944152,1.1801303297419653e-08,98763844.0,5.601804277239252e-08,4.652661714660782e-05,9099.0,9.970526239977114e-17,73655400.0,6.798329652251814e-05
9869,9021,8008,7719,8829,9822,9156,1,-2551.981573192181,1.0,-313502.29068782664,0.00011685325991407812,1.1387970881671386e-08,97397161.0,2.1608014124937285e-07,4.83101850189016e-05,9021.0,1.275349173859822e-16,72248176.0,7.043971399075815e-05
9837,9001,7958,7615,8540,8884,8296,1,-1854.541197300946,1.0,-265942.6875529388,0.00011762023316394546,1.2122646235976626e-08,96766569.0,-7.832458304563325e-09,4.5186463627551786e-05,9001.0,1.1791956295617325e-16,71637916.0,6.60251409506635e-05
9962,9120,8150,7874,9100,10641,10130,1,-3332.6233573012005,1.0,-367705.3924503554,0.00011499706899272276,1.079145454506935e-08,99241444.0,5.618049167441482e-07,5.1211536524215885e-05,9120.0,1.1382298156810606e-16,74336150.0,7.45691871947554e-05
9988,9181,8193,7941,9058,10569,10252,1,-3384.3809167005365,1.0,-345045.8120304597,0.0001142876742568223,1.0876479228238796e-08,99760144.0,5.541651697932534e-07,5.125212611422362e-05,9181.0,9.92006029629482e-17,75228126.0,7.482623992451396e-05
9930,9103,8141,7832,8801,9394,9016,1,-2278.474590369091,1.0,-306362.5714099524,0.00011552802137712735,1.1545936642985204e-08,98604900.0,1.0079005139453907e-07,4.6472652831460675e-05,9103.0,9.685820921085308e-17,74115664.0,6.793871153585533e-05
9890,9069,8049,7712,8853,9267,8595,1,-2037.9067911482234,1.0,-333548.5995614801,0.0001164587867444005,1.132404527481074e-08,97812100.0,4.4258130883378476e-08,4.5285022119092607e-05,9069.0,1.1884460940872906e-16,73004430.0,6.592989390181005e-05
9953,9157,8265,8061,9424,10423,9747,1,-2651.7242708392287,1.0,-635127.637383508,0.00011424236054894122,1.016293361708052e-08,99062209.0,3.4946032866696833e-07,4.696248902139802e-05,9157.0,1.115567081811779e-16,75690870.0,6.834676386627834e-05
9794,8953,7944,7624,8927,9615,8782,1,-2290.6494119890685,1.0,-378100.76145618135,0.00011786584059710493,1.1134214441983427e-08,95922436.0,1.503998030423105e-07,4.703153123754614e-05,8953.0,1.4210732703511351e-16,71130576.0,6.826666514099247e-05
9967,9169,8279,8075,9890,11503,10339,1,-3228.329266385571,1.0,-4107559.9093527147,0.00011391072813637793,9.23130981411737e-09,99341089.0,6.571108088879665e-07,4.879200098223126e-05,9169.0,1.472090227818002e-16,75918430.0,7.045972321793312e-05
9908,9083,8164,7932,9590,10533,9525,1,-2599.0556668851304,1.0,-1034955.0582196692,0.00011539974303742159,9.773192825755376e-09,98168464.0,3.7595299565869436e-07,4.6755752268125616e-05,9083.0,1.4214104454045015e-16,74161776.0,6.762774796390069e-05
9872,9011,8034,7719,9473,10031,9000,1,-2388.6972110133256,1.0,-830602.9165316432,0.00011682190422093562,9.93536354693699e-09,97456384.0,2.6267384507422516e-07,4.622615952083355e-05,9011.0,1.5455981497347408e-16,72402408.0,6.659008855808479e-05
9891,9080,8116,7825,9497,10303,9518,1,-2775.4610668718606,1.0,-833136.434663879,0.00011567173225438856,9.910220415408724e-09,97831881.0,4.1678353386826394e-07,4.782193909421805e-05,9080.0,1.320077579949707e-16,73701396.0,6.90504450209772e-05
9890,9090,8107,7777,9151,9672,8932,1,-2279.290779543755,1.0,-462736.3616842819,0.00011584020560142475,1.0650234715555108e-08,97812100.0,1.482493151483255e-07,4.588213489838124e-05,9090.0,1.2122469860169459e-16,73700737.0,6.654064767919005e-05
9925,9119,8112,7801,8892,9670,9003,1,-2330.4247334226366,1.0,-329552.59076174564,0.00011558524190792907,1.1250758905878548e-08,98505625.0,1.2190080841103086e-07,4.653195401639713e-05,9119.0,1.150833641616115e-16,73981440.0,6.786186053839669e-05
9962,9155,8198,7939,9252,10168,9581,1,-2697.396620960062,1.0,-473022.7657503641,0.00011465988021537288,1.0461123208686786e-08,99241444.0,3.2266365842364685e-07,4.753868171151374e-05,9155.0,1.1074544550034618e-16,75060888.0,6.914941527929984e-05
9982,9180,8212,7984,9344,10733,10279,1,-3336.0520428935306,1.0,-504045.8801572049,0.00011419542485719069,1.0245675573924238e-08,99640324.0,6.048505691697499e-07,5.04139477408176e-05,9180.0,1.0785787889579995e-16,75394372.0,7.332302488214959e-05
9924,9124,8141,7879,9314,10413,9893,1,-3090.0102843653813,1.0,-530977.4430790071,0.00011509732491719657,1.028537216870292e-08,98485776.0,5.109067864981613e-07,4.956758088632159e-05,9124.0,1.148396214099225e-16,74286625.0,7.192398865242589e-05
9801,8947,7950,7593,9034,9504,8577,1,-2134.04229107056,1.0,-434479.28282520047,0.00011793913290449294,1.0887533864962426e-08,96059601.0,1.0500038859736077e-07,4.596762075070459e-05,8947.0,1.472294073797242e-16,71136600.0,6.650010704214502e-05
9941,9057,8011,7674,8513,10089,10041,1,-3539.6604774644693,1.0,-217936.4066645433,0.00011622514811587882,1.220498070602833e-08,98823481.0,5.117686449678332e-07,5.4077619235317046e-05,9057.0,9.631916689555223e-17,72563638.0,7.917210687431747e-05
9917,8996,7941,7573,8334,10103,10054,1,-3679.732941856213,1.0,-191661.0204965103,0.00011705684830276501,1.2709215888316308e-08,98346889.0,5.405072508124706e-07,5.567504017263569e-05,8996.0,1.0176172642105223e-16,71445177.0,8.156056065511416e-05
9947,9044,7969,7592,8303,9690,9813,1,-3440.7407352808923,1.0,-191620.68400243437,0.00011661532309399205,1.2781246104009263e-08,98942809.0,3.859530268924979e-07,5.41683675219303e-05,9044.0,8.852505969957754e-17,72079605.0,7.942138048166764e-05
9931,9044,7996,7630,8293,9890,9930,1,-3493.764411536391,1.0,-190565.0279247708,0.00011643146703615313,1.2855497877988242e-08,98624761.0,4.098170646465309e-07,5.4415701155223434e-05,9044.0,8.982018525225792e-17,72323820.0,7.988446180768127e-05
9949,9068,8006,7639,8348,9940,9997,1,-3562.64803609124,1.0,-195157.0718846783,0.00011616956126552179,1.266890832564123e-08,98982601.0,4.4886968696379755e-07,5.4549485795997534e-05,9068.0,8.924366431884867e-17,72606414.0,8.000942729864995e-05
9989,9060,8022,7688,8591,10479,10442,1,-3919.051365694657,1.0,-216981.82126210976,0.00011601000598779279,1.199684428511503e-08,99780121.0,7.214614791497741e-07,5.5896526374685363e-05,9060.0,9.980967645231127e-17,72687342.0,8.174331610808095e-05
