B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9
10457,9532,8457,8033,10369,10597,9325,1,899425786809.3212,1088.8436349910353,1999.9998954425046,0.00010723860589812332,1.0,3.470526208265353e+32,7432250266555.1,-2.1333944068954976e+16,75280443.46685834
10580,9651,8554,8053,9118,9246,9125,1,690405134700.8623,1525.814406229721,2025.999913105581,0.0001095890410958904,1.0,1.9606201107183804e+32,8969198195903.584,-1.9871831438622452e+16,71496070.13690145
10500,9580,8433,7913,8969,9427,9140,1,717156145826.5659,1420.591916834624,2066.9999118282376,0.00010940919037199126,1.0,1.958857419733849e+32,8702027883693.9795,-1.7273736574142928e+16,71510576.11900756
10526,9592,8486,7982,9197,9490,8987,1,730448434913.059,1538.6756585879873,2039.99991209144,0.00011127183709803049,1.0,1.953287798339199e+32,8523526834197.925,-1.7967730197175002e+16,69218685.06216049
10539,9643,8538,8064,9494,9593,9052,1,743096009242.0583,1482.8147607630565,2000.999909376922,0.0001104728236853734,1.0,2.187817166544822e+32,8836568722339.021,-1.898984019982518e+16,70800579.23341179
10575,9621,8502,7947,8902,8989,8682,1,659580164701.393,1866.2549783068193,2072.999918712172,0.00011518083390923751,1.0,1.4718900546509876e+32,8737227314225.28,-1.7281587745383622e+16,64090563.42730393
10482,9576,8468,8011,9906,10261,9331,1,846109244914.0688,1143.4844557060715,2013.9999006524067,0.00010716964955524595,1.0,2.9957441283023896e+32,8042495224676.387,-1.9976989352043772e+16,75239919.72455795
10589,9667,8577,8070,9297,9582,9027,1,749819578698.1329,1544.8835316217908,2011.9999127348237,0.00011077877478675086,1.0,2.0591213624197893e+32,8894218847987.299,-1.859226623462376e+16,69984387.95814042
10518,9599,8459,7921,8999,9552,9202,1,738363948225.6781,1370.144472361809,2058.9999115106257,0.00010867202782003914,1.0,2.064158027243715e+32,8739486211135.948,-1.7436822359062946e+16,72353860.45096198
10548,9629,8497,7984,9239,9509,9066,1,733083322431.6302,1501.6373961510149,2050.9999113997765,0.00011030222810500773,1.0,2.054650831702006e+32,8715640765759.188,-1.816740841835881e+16,70491724.66113396
10378,9464,8421,7981,11386,11214,9005,1,1002621868630.3284,1174.0411093276261,1956.9998869517367,0.0001110494169905608,1.0,4.072946631422133e+32,6553685364217.51,-2.4285076070733016e+16,70075032.71126206
10620,9700,8610,8088,9348,9449,8977,1,728789588193.4156,1624.7425124351782,2009.9999135832877,0.00011139578923916676,1.0,2.0041240508827952e+32,9011233348569.488,-1.8904250874305136e+16,69133052.73488747
10611,9753,8793,8517,10989,11151,9553,1,1011103736165.2626,978.4910770334499,1817.9998939652414,0.00010467915837956663,1.0,4.556847398744052e+32,8818321854620.154,-2.4467190978421304e+16,81238003.76288332
10556,9710,8712,8362,10797,10382,8966,1,866552939284.8855,1412.0400693507995,1843.9999002793265,0.0001115324559446799,1.0,3.1123739019450134e+32,8766124891272.019,-2.346576922749248e+16,70965664.91266146
10568,9706,8696,8336,10669,10545,9214,1,897854069965.2004,1249.6091038406828,1871.9998987798954,0.00010853049706967658,1.0,3.4523110541981464e+32,8658860942784.93,-2.306638685913313e+16,74735191.60237503
10606,9801,8921,8750,11292,11487,9764,1,1070082803474.1783,777.4957778358144,1684.9998901293093,0.0001024170421958214,1.0,5.3979398184980716e+32,9594168295400.75,-2.5666020447986436e+16,86401270.6133054
10599,9776,8901,8688,11550,11395,9622,1,1046084986379.6746,886.8021939447126,1697.9998888578612,0.00010392849719393058,1.0,5.341214224760542e+32,9026955962420.168,-2.6528975091485756e+16,83340704.17886147
10556,9619,8464,7924,8900,9164,9006,1,680756499618.6165,1614.949803579223,2091.999915013972,0.00011103708638685321,1.0,1.752324702819424e+32,8804330632621.555,-1.7323656300581212e+16,69183538.2110103
10536,9593,8476,7972,9134,9579,9172,1,743351639814.6764,1405.1521035598705,2059.999910960527,0.00010902747492368077,1.0,2.1164118316872864e+32,8489785133975.134,-1.816316659234923e+16,72032052.11268729
10576,9639,8474,7922,8892,9097,8920,1,672941503784.8225,1704.968231285039,2101.9999163178236,0.00011210762331838565,1.0,1.6689361951872975e+32,8878754363628.078,-1.7664163155931782e+16,67783550.0972334
10563,9632,8507,7996,9135,8994,8707,1,653918535173.0938,1838.0466977985323,2055.9999162034565,0.00011485012059262664,1.0,1.5802684963900781e+32,8807291995052.125,-1.795861170126998e+16,64967491.27665106
10465,9542,8478,7977,9676,10253,9233,1,849298709391.0369,1200.157612406125,1986.9999037796752,0.00010830715910321672,1.0,2.706916676892381e+32,7953812518866.485,-1.9211183621954684e+16,73126750.93957008
10560,9729,8702,8411,10378,10692,9441,1,927510218724.4633,1065.415263748597,1857.999899031769,0.00010592098294672174,1.0,3.602904182717983e+32,9378823310747.303,-2.2067864295633948e+16,79362632.51226813
10589,9738,8728,8469,10607,10725,9386,1,933754810686.6217,1126.6137062937064,1860.9998982701309,0.00010654165778819519,1.0,3.722115270671632e+32,9112992198299.12,-2.2985763159927916e+16,78603037.85668084
10578,9735,8738,8479,10749,10851,9408,1,954607571220.8308,1086.6519214818911,1839.999896570076,0.00010629251700680272,1.0,3.9293311565767976e+32,9061502375881.965,-2.342891443674296e+16,79032557.46746118
10588,9741,8750,8474,10762,10784,9416,1,941186140622.4135,1095.7069732937684,1837.9998966944822,0.00010620220900594733,1.0,3.924023788396423e+32,9030516049450.555,-2.3531828643349788e+16,78985853.2246301
10629,9835,8959,8799,11687,11630,9805,1,1092686377430.7251,754.6366294067068,1669.9998867843951,0.00010198878123406426,1.0,6.047210679989109e+32,9564639486432.438,-2.725280436541822e+16,87357990.79162684
10583,9765,8783,8516,10776,11038,9554,1,989397562123.6213,962.5317086428701,1799.9998953396116,0.00010466820180029306,1.0,4.2778966830606915e+32,9422082218976.334,-2.3595577382906876e+16,81653601.55668183
10616,9774,8803,8518,10863,10999,9496,1,984541257313.1958,1037.5197745249568,1812.9998960228368,0.00010530749789385005,1.0,4.249021119932137e+32,9150396809563.172,-2.4067074022299124e+16,80324324.53146459
10614,9786,8764,8451,10597,10864,9556,1,960376492339.9628,1007.7488954344625,1849.999897435153,0.00010464629552113855,1.0,4.0616419344641424e+32,9452370367450.63,-2.31013045327604e+16,81176928.17979589
10581,9736,8818,8534,11247,11131,9488,1,998828048740.8876,997.457011948612,1762.9998919094196,0.00010539629005059021,1.0,4.6479318217409765e+32,8708519884636.953,-2.5258683951676404e+16,80155443.12111123
10515,9687,8686,8328,10501,10610,9345,1,906510262218.9391,1103.1743638077285,1828.9998978186613,0.00010700909577314071,1.0,3.5208928800682826e+32,9027952094701.928,-2.2266717689192384e+16,77126810.8042585
10575,9719,8739,8442,10782,10993,9520,1,979475012043.9692,988.5886473210224,1835.9998949698984,0.00010504201680672268,1.0,4.226058137886129e+32,8790619141506.156,-2.3527598999719456e+16,80453842.69926582
10605,9783,8788,8487,10986,11014,9469,1,984255836128.3867,1046.8857817323405,1816.999894747525,0.00010560777273207308,1.0,4.33098994901264e+32,9213257560747.848,-2.4423654172926304e+16,79869480.28474487
10588,9776,8777,8508,10843,10990,9524,1,979276421716.5377,994.3898089171975,1810.9998950469944,0.00010499790004199917,1.0,4.270576677646635e+32,9450924266362.893,-2.3839773131800612e+16,81173754.3298914
10581,9741,8749,8478,10729,11004,9530,1,983481908295.7896,984.8110687022901,1831.99989561447,0.0001049317943336831,1.0,4.191952944790583e+32,9109071038368.225,-2.338626040689039e+16,81011361.6928014
10627,9786,8821,8541,11079,11259,9656,1,1030805306383.8414,904.7660538236078,1805.9998926112876,0.00010356255178127589,1.0,4.905242326223329e+32,9032691811235.824,-2.4889360444510988e+16,83124609.05957533
10620,9769,8760,8505,10762,11168,9738,1,1014637421926.5358,846.3030085959886,1859.9998939258367,0.00010269049086054631,1.0,4.7062194989681815e+32,9097191700250.557,-2.368215856878729e+16,84681106.79891486
10604,9787,8776,8519,10787,11148,9656,1,1011157820491.0029,895.956942949408,1827.9998944491144,0.00010356255178127589,1.0,4.547186361634801e+32,9489618104190.525,-2.3717063208959212e+16,83525011.91001591
10609,9790,8815,8517,11125,11324,9705,1,1040153884426.8307,845.8036029671495,1793.999891176085,0.00010303967027305513,1.0,5.089856224531311e+32,9171364810545.174,-2.495802902608067e+16,83968086.91025531
10627,9786,8841,8606,11277,11468,9705,1,1069806811511.046,849.7225322636903,1785.9998903859141,0.00010303967027305513,1.0,5.326860248141207e+32,8961818677937.434,-2.5612762309078084e+16,84418174.6239075
10634,9822,8826,8585,10835,11413,9922,1,1061096463419.9891,687.3579251730483,1807.9998922863106,0.00010078613182826043,1.0,5.264897256441503e+32,9706529805242.225,-2.407375898482772e+16,88436545.85146295
10807,10028,9078,8895,11723,13287,11940,1,1416335098283.9775,-1262.1860465116279,1728.9998679791242,8.375209380234506e-05,1.0,1.6029632470701113e+33,10381671971492.64,-2.8589989677269572e+16,129612433.71604335
10745,9929,8977,8789,11224,12875,11723,1,1323930029173.1797,-1099.0820970873785,1767.999873047178,8.530239699735562e-05,1.0,1.2956318349888383e+33,9904608379062.041,-2.6222244106392036e+16,124324464.21138193
10670,9828,8837,8705,11195,12775,11423,1,1300875082162.293,-825.7359686888454,1832.9998728926748,8.754267705506434e-05,1.0,1.1554285919359194e+33,9193792248078.168,-2.5624207639936348e+16,118384516.54139784
10558,9728,8717,8565,11289,12755,11117,1,1290366805511.178,-592.3953743629949,1840.9998708445564,8.995232526760816e-05,1.0,1.0570467788085658e+33,8690066626569.26,-2.5061032992356268e+16,111878186.84449457
10584,9739,8727,8446,11382,12460,11067,1,1230806333043.8354,-519.7095505617978,1856.9998711501685,9.035872413481523e-05,1.0,1.0339148616474873e+33,8353978717217.512,-2.5576795836279784e+16,109063040.91303806
10590,9726,8776,8604,11472,12923,11193,1,1328128631990.0798,-635.0561015244139,1813.9998695340728,8.93415527561869e-05,1.0,1.1448670909064746e+33,8292688328590.598,-2.5978182419752628e+16,112798493.75531355
10616,9757,8756,8599,11178,12689,11223,1,1281050891567.5054,-654.8845456694775,1859.999872870747,8.910273545397844e-05,1.0,1.0679611770445612e+33,8661743429859.183,-2.5572628020711332e+16,113679984.87440199
10685,9884,8878,8710,10996,12761,11776,1,1288489532999.575,-1254.5516809027506,1806.9998722478158,8.491847826086956e-05,1.0,1.2467817137029945e+33,9986125652881.85,-2.497820747434001e+16,125843139.60808751
10755,9945,8917,8697,10598,12646,12057,1,1263735620946.1099,-1564.6444725604933,1837.9998761136158,8.29393713195654e-05,1.0,1.2501490115748319e+33,10463879733314.486,-2.393829406408359e+16,131098585.69661257
10713,9885,8974,8732,12021,13066,11350,1,1369429344094.1975,-669.1766416653911,1738.9998675267525,8.81057268722467e-05,1.0,1.363545449351923e+33,8881367809745.633,-2.8933519636341252e+16,115652107.06326531
10872,10078,9072,8927,11371,13087,11775,1,1388221183935.3284,-998.9786811339497,1799.9998751358835,8.492569002123143e-05,1.0,1.3950158179284558e+33,10783929519920.29,-2.753358281236425e+16,126462224.98562004
10531,9665,8736,8548,11469,12833,11160,1,1300654882509.7932,-665.8097093430998,1794.9998678893298,8.960573476702509e-05,1.0,1.1175073601243324e+33,8025211646756.87,-2.5635262359928224e+16,111835770.70261762
10686,9852,8823,8618,10964,12954,11851,1,1325904182332.3098,-1338.1222016365602,1862.999871033353,8.43810648890389e-05,1.0,1.307374684278908e+33,9376924427147.463,-2.4798372496286788e+16,126468608.62280463
10741,9901,8893,8643,10728,12754,12039,1,1284813968203.5842,-1545.4077152265957,1847.9998741157342,8.306337735692334e-05,1.0,1.2960621013926995e+33,9750462319924.627,-2.4301805057806576e+16,129839143.28159013
10790,9959,8950,8716,10860,12745,12184,1,1285730400753.8628,-1686.3626520204002,1839.9998730145999,8.207485226526593e-05,1.0,1.3953099727901436e+33,10055424918578.223,-2.5064864456395096e+16,133426864.00366244
9938,9119,8161,7906,9268,10226,10376,1,769204689618.0254,-539.2976725992568,1776.9998806906096,9.63762528912876e-05,1.0,3.721711350426377e+32,7778159973842.055,-1.5965943935618194e+16,95694381.94632307
9850,8986,7982,7704,8948,9979,10330,1,723582684343.1814,-609.824631726626,1867.9998806445892,9.680542110358179e-05,1.0,3.3020984258770965e+32,7047307633175.502,-1.4707522370759962e+16,93950810.54776064
9945,9094,8143,7840,9385,10307,10511,1,778424295423.2334,-707.2391578538857,1801.999877514606,9.513842641042717e-05,1.0,4.101763383479701e+32,7258418048003.093,-1.6282286415313342e+16,97260378.0899764
9973,9184,8234,7960,9725,10692,11089,1,828923610060.1625,-1455.4343434343434,1738.9998683200993,9.017945711966815e-05,1.0,5.740547968606525e+32,7886294040209.315,-1.7382877271270478e+16,109462284.97968872
9907,9062,8139,7828,9230,10597,11196,1,806366492775.1333,-1733.709257336982,1767.9998706372571,8.931761343336907e-05,1.0,5.245767584943407e+32,7292742307917.898,-1.5742709191506682e+16,110270690.06737863
9964,9146,8167,7865,9418,9917,10354,1,718484830217.6373,-493.1924977311687,1796.9998797356648,9.658103148541626e-05,1.0,3.697631212300296e+32,7704467140021.581,-1.6457485290765032e+16,94757672.62749794
9877,8994,8033,7733,8972,10157,9993,1,762487872831.9648,-136.51156837648912,1843.9998855917675,0.00010007004903432401,1.0,2.973007468157783e+32,6945331954357.126,-1.4896087937351622e+16,87528738.25108291
9913,9073,8088,7787,9124,10158,10258,1,759238990505.8707,-422.09686946249263,1824.9998822403204,9.748488984207447e-05,1.0,3.4264939514925535e+32,7424358912715.733,-1.5443941529644144e+16,92717986.2289145
9939,9101,8171,7909,9335,10611,11236,1,810507318289.2961,-1748.0347752332484,1767.9998700532387,8.8999644001424e-05,1.0,5.4606667273650204e+32,7490168905914.905,-1.6151464936181338e+16,111889443.95439036
9927,9100,8191,7928,9513,10421,11237,1,776154138806.107,-1795.4831590058536,1735.9998675673996,8.899172376968942e-05,1.0,5.5452121923835886e+32,7477115505026.126,-1.6606188498960288e+16,112027267.58991069
9939,9116,8119,7779,9332,9858,9464,1,729554571559.2057,520.823189287888,1819.9998898811828,0.00010566356720202873,1.0,2.520377424162244e+32,7522612404220.324,-1.6174843420046058e+16,78701977.14812031
9969,9139,8237,7980,9226,10286,10445,1,781045874385.6719,-585.53645732063,1731.999882280168,9.573958831977022e-05,1.0,3.7885932771693686e+32,7892232963180.026,-1.6022933065509804e+16,96886422.59189989
9826,8970,7924,7584,8756,9659,9385,1,694425319500.8881,495.19474065638263,1901.9998925906611,0.00010655301012253597,1.0,2.061926956356728e+32,7067357068308.868,-1.4118481123157866e+16,76946968.61659424
9897,9047,7938,7600,8618,9386,9408,1,658490660662.3994,566.7315150223737,1958.9998957237121,0.00010629251700680272,1.0,1.9454712797239578e+32,7487773496754.342,-1.3989494234981032e+16,77455366.36514966
9907,9101,8113,7835,9421,10154,9936,1,763602595183.3674,-33.58390781957849,1793.9998824445456,0.00010064412238325282,1.0,3.2338408997778043e+32,7603485065810.529,-1.6237878495036752e+16,87576534.15339015
9971,9120,8043,7628,8810,8906,8391,1,608734247282.8595,1550.3727823938918,1927.999907552722,0.00011917530687641521,1.0,1.2079679526478319e+32,7610391178921.813,-1.4741519959301206e+16,61067476.61662436
10102,9272,8200,7785,8978,8627,7910,1,579749788688.2394,1936.1353888953286,1901.9999151352167,0.00012642225031605562,1.0,9.529804532733024e+31,8358954328193.598,-1.5732224986447974e+16,54511003.152417704
9984,9114,8003,7530,8909,8556,7820,1,562845005555.0704,1931.5647498831229,1980.9999126679304,0.00012787723785166242,1.0,8.975759483433171e+31,7256546655042.298,-1.5012567116991076e+16,52514545.31745164
10141,9330,8226,7843,8567,8505,8016,1,570012694051.5681,1950.352733686067,1914.999918822401,0.000124750499001996,1.0,8.785616425805483e+31,9245903937861.79,-1.4781851992396336e+16,56355045.68734374
10116,9268,8170,7762,8339,8324,7927,1,545891933094.6479,2020.6962998558386,1945.9999209352081,0.00012615112905260502,1.0,7.6868514750998575e+31,8821400209350.945,-1.407090197550058e+16,54684885.09832662
10003,9180,8087,7710,8709,8728,8238,1,588109829269.7518,1696.446494042163,1915.999911337066,0.00012138868657441127,1.0,1.0577880690682065e+32,8253611312804.923,-1.461959208881559e+16,59368096.7188219
10097,9268,8207,7842,8602,8503,8023,1,565790073526.8926,1912.0411619428437,1889.9999175164994,0.0001246416552411816,1.0,8.870301241827742e+31,8835545690960.326,-1.4728442977629908e+16,56446002.73587919
10028,9186,8100,7706,8575,8641,8358,1,576098840642.4832,1665.1683832889712,1927.9999120121256,0.00011964584828906437,1.0,1.068120594378631e+32,8243204436018.542,-1.4341001461092632e+16,60868603.605503164
10116,9264,8169,7761,8445,8287,7966,1,537198766336.3988,2014.052129841921,1946.9999195264018,0.00012553351744915893,1.0,8.044062331280688e+31,8666846691352.599,-1.434290037099616e+16,55200235.55976934
10028,9203,8102,7681,8641,8708,8277,1,587189090876.0155,1699.5236564079007,1925.9999122158579,0.00012081672103419112,1.0,1.058122819455842e+32,8325090548735.228,-1.4526634398333084e+16,59596016.80079217
10035,9203,8235,7859,9393,8653,8010,1,565145180063.0365,1821.868138217959,1799.9999092725975,0.00012484394506866417,1.0,1.1076302750081963e+32,7887973421398.39,-1.6669191490279274e+16,56144104.628689475
10087,9229,8127,7723,8398,8193,7949,1,521969726594.6931,2027.8772122543635,1959.9999192701644,0.00012580198767140523,1.0,7.765124447216666e+31,8500636601340.331,-1.41042739161441e+16,54928177.990089945
10223,9401,8359,8031,9628,10903,10073,1,920756271517.3492,162.16179033293588,1863.9998889844355,9.927529038022436e-05,1.0,4.008906967375093e+32,8421009483727.871,-1.8130243027505228e+16,89637114.75562334
10194,9352,8329,7918,9823,10389,9650,1,834731435801.0857,574.4753104244875,1864.9998904810327,0.00010362694300518133,1.0,3.335491189065052e+32,7811129945447.784,-1.845619578692384e+16,81206480.7380302
10296,9489,8538,8298,10033,11970,10966,1,1100164719523.7458,-749.7059314954051,1757.9998784413583,9.119095385737735e-05,1.0,6.906502339086062e+32,8825874711443.951,-1.9769786692965692e+16,107704486.38314824
10336,9516,8506,8246,10175,11584,10550,1,1044772779463.3934,-232.65849447513813,1829.9998818710083,9.47867298578199e-05,1.0,5.915610905786969e+32,8614435616231.081,-2.034967669563961e+16,99331867.95860672
10340,9524,8531,8231,9765,11276,10447,1,991380628878.4436,-117.31473926924441,1808.9998881533902,9.572125969177754e-05,1.0,4.975470120288192e+32,9044730592370.664,-1.912388486805439e+16,96983356.66977619
10266,9452,8413,8133,9627,11145,10921,1,945320329952.0675,-789.2323912068192,1852.999881423133,9.156670634557274e-05,1.0,5.68073528170318e+32,8803213129727.793,-1.8316020330986384e+16,106148851.46428618
10382,9539,8562,8280,9944,11422,10549,1,1020156913219.7709,-183.28769042199264,1819.9998863328074,9.479571523367145e-05,1.0,5.496244283853505e+32,8747503590367.663,-1.9861265511467508e+16,98869598.93202198
10330,9483,8503,8212,9832,11622,10729,1,1045181734688.2228,-444.7638100154879,1826.999883740542,9.320533134495294e-05,1.0,5.867990951631783e+32,8503626796914.788,-1.9254378692343684e+16,102048403.40617621
10291,9476,8511,8216,10107,11635,11178,1,1030278840712.7472,-1055.4804469273743,1779.9998746597303,8.946144211844696e-05,1.0,7.334110351234706e+32,8540159513252.528,-1.9944877810797716e+16,111056907.31819128
10276,9439,8424,8110,9622,11053,10164,1,951039154743.4017,120.62317922735909,1851.999890058043,9.838646202282567e-05,1.0,4.217329564992147e+32,8526470737624.7,-1.836180953510085e+16,91346829.34457159
10435,9607,8650,8434,10144,11604,10574,1,1060641981341.3403,-149.70889348500518,1784.9998861199801,9.457159069415548e-05,1.0,5.897182287450703e+32,9171338831213.629,-2.0796760876268148e+16,100358599.76579775
10194,9360,8378,8008,9856,10554,9713,1,863000061935.7129,503.5141178700019,1815.999890042598,0.00010295480284155256,1.0,3.4929282558277115e+32,7998936026720.752,-1.8586604910019776e+16,82789656.00123964
10256,9437,8416,8082,9507,11515,10705,1,1015308646904.1512,-506.6700825010855,1839.9998850342672,9.341429238673517e-05,1.0,5.32806569407741e+32,8695103516908.683,-1.793598313842807e+16,101253106.14617154
10313,9450,8460,8101,9933,10837,9989,1,918942996673.6616,344.36024730091356,1852.9998897288133,0.00010011012113324657,1.0,4.141351610715582e+32,8081164774680.982,-1.9684994097890724e+16,87541934.65242252
10267,9443,8451,8183,9708,11156,10239,1,966791806089.6454,30.186088203657224,1815.999888418528,9.76657876745776e-05,1.0,4.459558589195106e+32,8692228261013.622,-1.8609893178571876e+16,93356963.4762826
10330,9484,8476,8171,9753,11222,10389,1,981427738193.8397,-64.67813224024238,1853.9998879735995,9.625565501973242e-05,1.0,4.849924960442603e+32,8555139163477.667,-1.8995251978863964e+16,95517937.1996237
10297,9455,8403,8102,9745,11232,10568,1,973972812631.1615,-307.2153668091168,1893.9998844103739,9.462528387585163e-05,1.0,5.21458280393325e+32,8393362649398.865,-1.8770438132512856e+16,98868663.24733247
10330,9449,8423,8150,9634,11403,10665,1,1005376563376.8317,-379.18486363237747,1906.9998856858329,9.376465072667604e-05,1.0,5.3759323103431996e+32,8205072164992.475,-1.857860132005939e+16,100661428.47519626
10197,9338,8277,7840,9247,10688,9929,1,883856148756.7294,290.3918413173653,1919.9998933186325,0.00010071507704703394,1.0,3.392559968132763e+32,7958937892771.901,-1.6868552695128186e+16,85505290.89163753
10274,9395,8411,8099,9976,11177,10459,1,963559003681.5631,-207.0139572336047,1862.9998824778177,9.561143512764126e-05,1.0,5.2308178916554316e+32,7729272185229.709,-1.9393958726671664e+16,96312876.98925966
10229,9392,8385,8003,10316,10978,9895,1,934352965048.931,346.99125523774825,1843.9998836523246,0.0001010611419909045,1.0,4.4393370260387065e+32,7662131974545.414,-2.0152802800067096e+16,85795175.03246562
10275,9440,8438,8133,9985,10924,9909,1,933001739612.2644,381.2779201757598,1836.9998889356411,0.00010091835704914725,1.0,4.084946742373732e+32,8285836239124.503,-1.924341526085696e+16,86939592.25742364
10200,9351,8347,8078,9960,11187,10477,1,956614273177.8,-312.1604540985072,1852.9998798384495,9.544716999140977e-05,1.0,5.2339489512099336e+32,7818619860539.565,-1.900035702076652e+16,97379874.17515899
10215,9386,8377,8075,9691,11132,10487,1,949253741598.3141,-307.79590370104205,1837.9998837334988,9.535615523982073e-05,1.0,4.892832351356643e+32,8309751536687.606,-1.8289743626018708e+16,97400841.11317515
10245,9422,8483,8182,10387,12113,10764,1,1128167021681.981,-558.9329645835053,1761.9998744286895,9.29022668153103e-05,1.0,7.088452103247716e+32,7983791119822.422,-2.061681518537323e+16,102767290.29098271
10274,9444,8429,8052,9736,10520,9826,1,863411678553.8634,477.9376425855513,1844.9998924768079,0.00010177081213108079,1.0,3.553389220872527e+32,8458736232961.833,-1.8816608912457604e+16,84772110.03773043
10329,9518,8521,8260,10312,11383,10312,1,1012089500647.9507,18.0752877097426,1807.9998830288696,9.69743987587277e-05,1.0,5.429764602822423e+32,8630760786820.537,-6117715136831316.0,94978184.3954935
10233,9406,8444,8171,10317,11589,10574,1,1031781090486.8372,-373.80826645957376,1788.9998766217614,9.457159069415547e-05,1.0,6.1355515542278005e+32,7987208688066.922,-2.0330877876366444e+16,99442547.32160167
10299,9453,8431,8078,9685,11026,10237,1,946513407256.7507,67.71866497369854,1867.9998891327887,9.768486861385171e-05,1.0,4.410259661784691e+32,8384873085791.481,-1.8636645081656988e+16,92152086.95495501
10266,9446,8439,8100,10215,10950,9736,1,939558023652.0753,534.0173515981735,1826.9998881784704,0.0001027115858668858,1.0,4.03522108418452e+32,8190527090983.135,-2.0054748830919944e+16,83705900.93753628
10271,9428,8439,8099,9991,11092,10062,1,959376086917.193,220.1735485034259,1831.9998870784511,9.938382031405288e-05,1.0,4.442308135423666e+32,8107175938931.837,-1.9627327988125164e+16,89181399.78439042
10305,9497,8570,8392,10630,12093,10810,1,1131169614284.045,-544.9640287769785,1734.9998737352435,9.250693802035152e-05,1.0,7.527924216230663e+32,8485311292188.64,-2.1769339842755492e+16,105448650.71751119
10287,9429,8476,8199,10320,12115,10417,1,1144414191474.9937,-132.60751134956666,1810.9998801456131,9.599692809830086e-05,1.0,6.165639740667323e+32,7791542849133.301,-2.0689454739333796e+16,96204325.7617241
10278,9430,8370,8068,9442,10551,9865,1,870158735835.9442,444.666856222159,1907.9998946539145,0.00010136847440446021,1.0,3.386067716979934e+32,8542391903836.1,-1.7797609321453378e+16,86058513.56799814
10281,9455,8463,8159,10658,11651,10366,1,1053478430675.5692,-89.50862586902412,1817.9998764929187,9.646922631680494e-05,1.0,6.20304160749948e+32,7854456226810.531,-2.148657515189834e+16,95262774.10938445
10216,9414,8469,8212,10392,11959,10696,1,1097075449061.5881,-518.6921983443432,1746.9998742446041,9.349289454001496e-05,1.0,6.772483547477198e+32,8202237961900.973,-2.051038194692662e+16,102216011.13126926
10271,9423,8419,8114,9841,11366,10610,1,994329998633.5543,-381.80001759633996,1851.9998824375452,9.42507068803016e-05,1.0,5.4774594775181964e+32,8171838864850.119,-1.8977371540433944e+16,99528288.08306333
10216,9363,8263,7918,9248,10601,10000,1,868953179131.7128,239.14649561362137,1952.9998927621,0.0001,1.0,3.4536108035790184e+32,8216334404388.013,-1.6919305960925412e+16,87815342.8303973
10192,9341,8256,7915,9312,10881,10081,1,912483869520.6792,121.45629997242901,1935.9998905393386,9.919650828290846e-05,1.0,3.745464532651412e+32,8079073544235.342,-1.7011439726564552e+16,89285739.903229
10386,9562,8611,8356,10330,11890,10879,1,1100023551148.5425,-545.119512195122,1774.9998790128993,9.192021325489476e-05,1.0,7.122770770411267e+32,8743289656975.283,-2.1137117922275348e+16,105727950.03125772
10307,9455,8446,8131,9675,11427,10685,1,1007117349904.6198,-427.5200840115516,1860.9998847847746,9.358914365933553e-05,1.0,5.463146141549767e+32,8396292644836.429,-1.864076188015606e+16,100817635.75735992
10200,9344,8338,7990,9956,11349,10270,1,992358476958.4678,-75.2612564983699,1861.9998821327645,9.73709834469328e-05,1.0,4.949448328403469e+32,7597363649933.025,-1.899666295187321e+16,92580596.13148384
10270,9455,8488,8290,10333,11972,10345,1,1117434340991.1418,-76.44086201135984,1781.9998805982577,9.666505558240696e-05,1.0,5.8758223605535725e+32,8378829972948.998,-2.191267326519514e+16,96219528.26956704
10313,9481,8552,8412,10807,12055,10435,1,1135734286840.4446,-124.66163417669017,1760.9998760176459,9.583133684714902e-05,1.0,6.786424655464491e+32,8121581497663.115,-2.2208533074074496e+16,98457359.55485284
10363,9549,8579,8464,10850,11964,10333,1,1126982167193.371,30.30842527582748,1783.9998783117899,9.677731539727088e-05,1.0,6.538112547934702e+32,8541719710769.137,-2.2608159660516856e+16,97056688.94872531
10379,9565,8587,8449,10834,12231,10448,1,1179997978782.817,-69.44002943340692,1791.999877631537,9.571209800918837e-05,1.0,7.029915805119168e+32,8554915464278.724,-2.2623717992717932e+16,98974210.7152638
10461,9625,8720,8644,11654,12652,10535,1,1272261760991.4656,-72.23363895036358,1740.999871339076,9.492168960607498e-05,1.0,8.955186415621255e+32,8194477301071.623,-2.5968275664248464e+16,101217918.78516975
10430,9604,8739,8646,11735,12553,10212,1,1257000758133.6885,202.92599378634588,1690.9998739439943,9.792401096748924e-05,1.0,7.920284295289709e+32,8175256217550.975,-2.6126856087962896e+16,94995226.96285103
10294,9469,8479,8292,10436,11468,10073,1,1030445777702.694,224.83493198465294,1814.9998830015957,9.927529038022436e-05,1.0,5.125803293944292e+32,8298079978193.029,-2.0877467667178376e+16,91266399.24947968
10336,9498,8528,8351,10609,11494,10245,1,1033542539282.7899,94.70523751522533,1807.9998807017091,9.760858955588091e-05,1.0,5.709887610683683e+32,8226462799145.903,-2.164773526554414e+16,94439827.79515265
