B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9,Hyperfeature_10
10091,9277,8365,8172,9596,11610,11185,1,8466.183335322303,8172.0,2358126021656125.0,112879019.0330995,0.36019127316198446,0.5257129843002386,17784.50909090909,9596.0,19357.0,68350608.0
10059,9251,8301,8109,9682,11645,11180,1,8416.404237502535,8109.0,2365824079281780.0,112470799.0443765,0.3699554270569811,0.5056591922559153,17812.50928381963,9682.0,19289.0,67304700.0
10066,9225,8304,8117,9569,11985,11510,1,8542.115878087374,8117.0,2692984565306880.0,115871169.03581136,0.40859826589595377,0.659108888634184,17702.33199195171,9569.0,19627.0,67395451.0
10139,9290,8397,8275,9801,12396,12025,1,8862.580963369996,8275.0,3179542680843750.0,121933499.05200745,0.4465880671668453,0.931227875745435,18100.48224852071,9801.0,20300.0,69476900.0
10092,9284,8376,8249,9679,11918,11403,1,8611.093154548125,8249.0,2523214377597312.0,115090478.04067174,0.3765520534861509,0.6578398611150956,17947.973365617432,9679.0,19652.0,69085375.0
10082,9228,8269,8069,9454,11515,10974,1,8304.60845769212,8069.0,2179802149208670.0,110650841.02375871,0.3513121296408272,0.4015647499413884,17535.84872611465,9454.0,19043.0,66714492.0
10072,9205,8235,8014,9546,11724,11098,1,8298.578069550562,8014.0,2321059623982200.0,111790153.03558175,0.3744990892531876,0.4277701515025223,17575.235741444867,9546.0,19112.0,65987276.0
10060,9215,8260,8032,9524,11845,11410,1,8431.112123637171,8032.0,2629695022248000.0,114796009.0323046,0.4089588377723971,0.5759451792464386,17570.985074626864,9524.0,19442.0,66336288.0
10072,9231,8264,8037,9370,11375,11128,1,8329.777231689357,8037.0,2349074221931008.0,112092343.01468389,0.3740319457889642,0.48060559261983865,17418.44871794872,9370.0,19165.0,66409731.0
10159,9285,8358,8167,9502,11834,11686,1,8626.248453751648,8167.0,2872697407281576.0,118729759.02269368,0.4210337401292175,0.7312749571256415,17681.43074581431,9502.0,19853.0,68251619.0
10115,9240,8277,8034,9229,11500,11314,1,8381.02036655944,8034.0,2542353452491680.0,114452422.99865422,0.39627884499214694,0.543393429722757,17272.067720090294,9229.0,19348.0,66489384.0
10068,9189,8217,7976,9312,11370,11079,1,8258.60696414983,7976.0,2321180491757193.0,111554450.01305781,0.37763173907752223,0.4453994076922974,17298.550264550264,9312.0,19055.0,65530816.0
10063,9201,8234,8008,9457,11858,11353,1,8387.513968580215,8008.0,2574710981123460.0,114256591.02692896,0.40624240952149626,0.5413920738910688,17478.214521452144,9457.0,19361.0,65929864.0
10044,9194,8231,8001,9353,11807,11472,1,8432.47533019968,8001.0,2697732943459632.0,115236239.01685539,0.421698457052606,0.6172071236844882,17365.578871201156,9353.0,19473.0,65848230.0
10081,9220,8276,8062,9435,11865,11899,1,8647.629796484161,8062.0,3127110499333488.0,119965717.02264485,0.46362977283711937,0.8361414848863837,17509.47987616099,9435.0,19961.0,66713050.0
10084,9226,8290,8103,9482,12010,12188,1,8807.564582243278,8103.0,3421634116318000.0,122915979.02685843,0.4927623642943305,1.0030915584586926,17598.460132890366,9482.0,20291.0,67165767.0
9998,9120,8116,7781,8963,11060,10849,1,8021.07359503628,7781.0,2192447189945792.0,108479149.98232034,0.378018728437654,0.3473158514224216,16751.517874396137,8963.0,18630.0,63142815.0
10093,9227,8294,8116,9551,12402,12126,1,8787.688808643348,8116.0,3344952836013360.0,122399843.03378929,0.4834820352061731,0.9097499367042632,17681.974169741698,9551.0,20242.0,67305988.0
10058,9206,8230,8000,9261,11573,11559,1,8461.555482688455,8000.0,2786428619724900.0,116271980.00578833,0.4324422843256379,0.6794593168116814,17271.03764115433,9261.0,19559.0,65832000.0
10083,9217,8230,8031,9289,11337,11123,1,8319.55046485626,8031.0,2329491300396400.0,112164331.00759786,0.37569866342648844,0.48168205785193763,17330.11460957179,9289.0,19154.0,66087099.0
10052,9186,8229,7998,9570,12266,12018,1,8655.006538660122,7998.0,3271541075510760.0,120816953.03999269,0.4885162231133795,0.8076891476118992,17584.593360995852,9570.0,20016.0,65807544.0
10009,9131,8149,7885,9235,11364,11158,1,8221.461164313909,7885.0,2425163358950934.0,111691579.01111042,0.401644373542766,0.4893826513236599,17130.18733850129,9235.0,19043.0,64246980.0
10111,9265,8332,8186,9565,12030,11912,1,8748.75589191448,8186.0,3081243765305088.0,120454143.03122528,0.4471915506481037,0.8821118654912434,17765.992673992674,9565.0,20098.0,68197566.0
9997,9120,8119,7810,9226,11223,11092,1,8133.414766189473,7810.0,2399681041626984.0,110897815.01133718,0.4042369749969208,0.4439981269069826,17046.12970168612,9226.0,18902.0,63401580.0
9962,9110,8135,7773,8864,9869,9399,1,7675.21943518166,7773.0,1011386856396150.0,93642235.97206037,0.19987707437000615,-0.2532837700154011,16644.079234972676,8864.0,17172.0,63225582.0
10005,9151,8156,7819,8939,9791,9253,1,7702.112329430844,7819.0,882645167357472.0,92585516.97609681,0.1758214811181952,-0.34086625153073863,16765.334896810506,8939.0,17072.0,63763945.0
10093,9271,8262,7952,8897,9489,9054,1,7825.259426598546,7952.0,681071121595152.0,91391074.9577632,0.13338174776083273,-0.5170676519902968,16855.648829431437,8897.0,17006.0,65691472.0
10046,9229,8262,7950,8991,9751,9055,1,7828.790913689662,7950.0,683000645219100.0,90975583.97333923,0.1337448559670782,-0.4764918276361573,16948.535545023697,8991.0,17005.0,65674950.0
10020,9203,8254,7937,9316,10040,9212,1,7824.8700012233,7937.0,800189858974800.0,92313451.01195863,0.15447055972861642,-0.362267896815511,17264.274147727272,9316.0,17149.0,65504061.0
10074,9270,8271,7970,9123,9594,9122,1,7849.4925662828255,7970.0,718883620763904.0,91904148.9836983,0.13928182807399347,-0.46496583477158077,17101.38065194532,9123.0,17092.0,65911900.0
10022,9164,8164,7821,8708,9274,8906,1,7684.755325397201,7821.0,644048274556960.0,89264836.94742602,0.13290053895149437,-0.5526211282821029,16534.95205479452,8708.0,16727.0,63842823.0
10152,9343,8327,8013,8677,9262,9047,1,7886.435070479449,8013.0,648637806545542.0,91854189.9230264,0.12417437252311757,-0.5966305208639274,16695.43254237288,8677.0,17060.0,66716238.0
10072,9266,8283,7964,8871,9274,9074,1,7841.636271028259,7964.0,691030277540460.0,91402400.95526657,0.13400941687794277,-0.5318720413619448,16841.63114071607,8871.0,17038.0,65957848.0
10048,9234,8249,7925,8975,9562,9816,1,7879.887340539881,7925.0,1263073681138056.0,98640982.97094811,0.22923990786762033,-0.12235584505253054,16907.385834109973,8975.0,17741.0,65365400.0
10007,9206,8254,7990,9304,9984,9571,1,7917.630177742474,7990.0,1030903740111516.0,95786567.01036005,0.19154349406348437,-0.2173210827560167,17305.365576102417,9304.0,17561.0,65941470.0
9979,9170,8190,7911,9461,9936,9593,1,7842.958594406596,7911.0,1082301447918600.0,95738139.03059182,0.20537240537240536,-0.18111502654826303,17387.2722007722,9461.0,17504.0,64783179.0
9980,9166,8188,7930,9188,10206,9615,1,7865.663044332782,7930.0,1086187653063600.0,95967314.00222293,0.20578895945285783,-0.1713535082122639,17128.012626262625,9188.0,17545.0,64922910.0
10018,9190,8200,7885,9033,9743,9041,1,7759.79291452784,7885.0,702751867040000.0,90581777.9824333,0.14097560975609755,-0.4501980043471738,16926.005076142133,9033.0,16926.0,64649115.0
10154,9364,8411,8122,8942,9538,9331,1,8015.070379125379,8122.0,798086117141859.0,94756303.95260394,0.1437403400309119,-0.46234113775848534,17070.70132013201,8942.0,17453.0,68306020.0
10132,9328,8318,8065,9064,9786,9315,1,7955.064667889073,8065.0,805620862575000.0,94388893.97068366,0.15027650877614812,-0.4156651427486603,17136.55149812734,9064.0,17380.0,67076605.0
10003,9178,8177,7846,8760,9429,8986,1,7716.686301254049,7846.0,684950616809160.0,89895942.95207982,0.13941543353308058,-0.497532627705778,16612.312148028963,8760.0,16832.0,64148896.0
10004,9179,8188,7911,9214,9688,9031,1,7790.05967473948,7911.0,678124652423680.0,90355154.00361887,0.13678553981436248,-0.46014776148403397,17135.013924050632,9214.0,16942.0,64767357.0
10054,9240,8226,7929,8845,9389,8988,1,7803.128158740877,7929.0,644074988154192.0,90374338.95513874,0.1287381473377097,-0.5415147447596295,16780.55831265509,8845.0,16917.0,65216025.0
10095,9295,8332,8036,8951,9659,9426,1,7937.015642634726,8036.0,909579697959360.0,95164894.96137191,0.16682669227076333,-0.35659613382201927,16994.024475524475,8951.0,17462.0,66947916.0
10058,9236,8291,8072,9663,10155,9446,1,7982.679865712653,8072.0,892171825525524.0,95017313.04402977,0.16572186708479072,-0.29826704800510884,17755.435443037975,9663.0,17518.0,66916880.0
9990,9157,8154,7892,9542,9736,9000,1,7769.859655943426,7892.0,663015503952000.0,89918999.04018216,0.1358842285994604,-0.44466026928911284,17451.616071428572,9542.0,16892.0,64343476.0
10016,9190,8189,7898,8918,9392,9026,1,7773.9941010451585,7898.0,682757015089488.0,90413440.96930192,0.13774575650262547,-0.5031590035092834,16823.193078324224,8918.0,16924.0,64668824.0
10021,9227,8258,8002,9156,9990,9430,1,7912.175978380612,8002.0,918310726606560.0,94507458.99206634,0.17292322596270282,-0.2935374415511183,17167.250867052022,9156.0,17432.0,66072514.0
10032,9207,8255,7978,9064,9913,9295,1,7873.262929289886,7978.0,834198345712875.0,93256733.98403975,0.1595396729254997,-0.36553903775633256,17050.24173553719,9064.0,17273.0,65850412.0
10070,9226,8203,7868,8468,9014,8848,1,7732.382338815096,7868.0,583467422807360.0,89108206.9102571,0.11946848713885164,-0.656223314409473,16340.911360799002,8468.0,16716.0,64533336.0
10079,9248,8239,7923,8752,9324,9020,1,7793.921982219218,7923.0,671679619427740.0,90921598.94311792,0.13314722660517053,-0.5456782933023118,16680.970610399396,8752.0,16943.0,65269674.0
9999,9180,8194,7933,9181,9855,9152,1,7819.893325961146,7933.0,749051428007168.0,91519998.99993066,0.14876739077373688,-0.4027993791914491,17123.69804400978,9181.0,17085.0,64995069.0
10002,9174,8179,7929,9372,9923,9137,1,7814.355770134896,7929.0,738364784953336.0,91397410.02095719,0.14769531727595062,-0.39670849883698106,17313.585714285713,9372.0,17066.0,64843362.0
10046,9222,8246,7980,9100,9703,9242,1,7869.912177329637,7980.0,793070836700464.0,92854372.98640715,0.15304390007276256,-0.4081909275943996,17088.435517970403,9100.0,17222.0,65795100.0
9977,9161,8174,7871,8879,9953,9273,1,7764.223137251028,7871.0,868635431449896.0,92525992.96805231,0.17151945192072424,-0.3272721356181534,16757.168488160292,8879.0,17144.0,64329683.0
9963,9121,8051,7639,8124,8742,8556,1,7487.930646768476,7639.0,508557150293052.0,85251982.8770291,0.11389889454726121,-0.6988474957703165,15767.153887982598,8124.0,16195.0,61493950.0
10050,9209,8181,7826,8662,9204,9099,1,7692.622782004368,7826.0,775237645739547.0,91454047.93663712,0.15560444933382228,-0.47847155865914054,16493.638328530258,8662.0,16925.0,64016680.0
9989,9145,8182,7906,9263,9760,9359,1,7807.860484124636,7906.0,910361770744748.0,93496409.01256314,0.17758494255683208,-0.3086226880927426,17179.889807162534,9263.0,17265.0,64678986.0
9978,9166,8144,7845,8928,9571,9112,1,7724.273137473842,7845.0,765712709945344.0,90928646.97315015,0.1555746561886051,-0.4129107104809018,16780.47142857143,8928.0,16957.0,63881835.0
10066,9229,8211,7918,8800,9487,9102,1,7792.301718663092,7918.0,726575313256128.0,91629832.95104735,0.144196809158446,-0.4856869712500227,16724.254344391786,8800.0,17020.0,65006780.0
9959,9122,8091,7698,8526,9195,8986,1,7558.197962119125,7698.0,757681493437008.0,89500558.92988065,0.15918922259300458,-0.46227501372726437,16229.371946964411,8526.0,16684.0,62276820.0
10030,9202,8162,7815,8815,9371,8991,1,7678.8001628348775,7815.0,704382407001504.0,90188719.95589562,0.14408233276157806,-0.4874776768183216,16636.432098765432,8815.0,16806.0,63778215.0
10076,9252,8261,7967,9316,10217,9568,1,7881.641124932849,7967.0,1045388559314528.0,96416735.00670055,0.19380220312310859,-0.22670252195182725,17293.48289473684,9316.0,17535.0,65807420.0
10011,9199,8182,7882,9071,9789,9348,1,7777.6815658603555,7882.0,917427226076832.0,93592174.9857056,0.1791737961378636,-0.3090555166077992,16961.38510638298,9071.0,17230.0,64482642.0
9973,9145,8086,7724,8648,9008,8701,1,7580.906646449685,7724.0,555816207238292.0,86783772.94231541,0.12082611921840218,-0.6071360183390713,16377.829433962264,8648.0,16425.0,62448540.0
9962,9129,8102,7727,8561,9250,9016,1,7591.416846846895,7727.0,762871337744096.0,89826406.93343942,0.15909651937793137,-0.4543585143539667,16293.515346181299,8561.0,16743.0,62596427.0
10033,9248,8250,7931,9087,9759,9311,1,7823.664840597385,7931.0,874547313750000.0,93426572.98209666,0.16727272727272727,-0.34195866391543484,17026.383720930233,9087.0,17242.0,65422819.0
10107,9348,8378,8106,9304,10131,9614,1,8028.334592544877,8106.0,1017621259434208.0,97178310.99509512,0.17999522559083314,-0.2428643911553318,17420.094645080946,9304.0,17720.0,67903962.0
10096,9345,8437,8177,9967,10202,9301,1,8080.680510803743,8177.0,744169821207956.0,93912196.06225272,0.13322270949389595,-0.3781156580523341,18207.387596899225,9967.0,17478.0,68981172.0
9975,9152,8187,7872,9167,9794,9174,1,7758.011322962766,7872.0,800606848515012.0,91519823.00145769,0.15903261267863686,-0.37119959039595485,17048.742574257427,9167.0,17046.0,64440192.0
10123,9336,8375,8126,9175,10031,9691,1,8055.886310413842,8126.0,1063781827109375.0,98111682.98226984,0.18686567164179105,-0.22822120637291268,17309.571729957806,9175.0,17817.0,68047124.0
10063,9256,8271,7940,8803,9426,9199,1,7821.436404508762,7940.0,792286745728581.0,92578734.94833481,0.1522185950912828,-0.44771888516680597,16749.301587301587,8803.0,17139.0,65663800.0
9969,9158,8154,7839,8953,9485,8992,1,7713.4358855948,7839.0,689329746239616.0,89650238.97690997,0.1414029923963699,-0.4667763915503713,16799.715551181103,8953.0,16831.0,63911367.0
10194,9422,8489,8271,9371,10052,9583,1,8187.053152023881,8271.0,906042125768416.0,97698683.99437876,0.15455295087760632,-0.3396858770728271,17652.049817739975,9371.0,17854.0,70204248.0
10075,9297,8348,8135,9216,10351,9812,1,8089.68585689472,8135.0,1146714972127296.0,98865710.99103661,0.20088643986583612,-0.13734200134699165,17360.470314318976,9216.0,17947.0,67902845.0
10049,9239,8257,7978,8838,9663,9297,1,7870.988978464585,7978.0,836049893128407.0,93434848.95442899,0.15974324815308225,-0.3931126521382496,16822.58794384806,8838.0,17275.0,65866368.0
10044,9247,8263,7955,8790,9478,9218,1,7841.511999500726,7955.0,794905606072446.0,92594808.94780427,0.15285005445963937,-0.43477253241399455,16751.34370015949,8790.0,17173.0,65724210.0
9973,9177,8217,7922,9541,9782,8930,1,7804.028759842486,7922.0,607769028488160.0,89067819.03798479,0.12267250821467689,-0.4695426793573389,17481.337962962964,9541.0,16852.0,65087152.0
9945,9117,8141,7798,8982,9551,8992,1,7671.160094773676,7798.0,711567550010688.0,89434430.98478131,0.14666502886623264,-0.44200741188264686,16788.09761163032,8982.0,16790.0,63475720.0
10012,9191,8184,7867,8899,9432,8972,1,7738.632068346653,7867.0,664022483055360.0,89836634.96698979,0.13501955034213098,-0.5057238065927862,16773.06828391734,8899.0,16839.0,64375661.0
10046,9247,8262,7972,8960,9582,9165,1,7857.027700826742,7972.0,746351301096180.0,92080753.96777357,0.14439603001694504,-0.45028508060272204,16939.34069981584,8960.0,17137.0,65856692.0
10081,9270,8273,7969,8927,9488,9044,1,7845.466843071026,7969.0,665418799696700.0,91181606.96137807,0.12994077118336758,-0.5237863536751058,16902.90554592721,8927.0,17013.0,65919568.0
10126,9323,8332,8069,9020,9783,9399,1,7965.809648994949,8069.0,867824312890080.0,95183671.96621583,0.15962554008641383,-0.37834796925713393,17096.295660036165,9020.0,17468.0,67222839.0
10161,9385,8463,8272,9369,10711,10249,1,8288.574123266348,8272.0,1451231993584737.0,104150336.99812517,0.2336051045728465,0.04764658821302722,17651.444444444445,9369.0,18521.0,69997664.0
10771,9934,8879,8256,9866,9416,8695,1,8151.0672355237275,8256.0,300927736544305.0,93662538.99292189,0.04944250478657507,-0.7730988221510618,18131.122651933703,9866.0,16951.0,73296768.0
10785,9909,8814,8155,9696,9257,9103,1,7979.592243821129,8155.0,670407667051824.0,98184956.97783893,0.10755616065350579,-0.6419229684523182,17858.48852157943,9696.0,17258.0,71870015.0
10846,9953,8849,8221,9564,8901,8975,1,8063.614481022942,8221.0,529900334087150.0,97351823.95911792,0.08520736806418805,-0.7934811144168942,17791.41263650546,9564.0,17196.0,72739408.0
10085,9289,8297,8035,9045,11038,11043,1,8295.38871801416,8035.0,2286688903384896.0,111379696.97285575,0.36254067735326023,0.45521358695821434,17087.72596153846,9045.0,19078.0,66658360.0
10055,9251,8260,7960,8939,9677,9523,1,7872.31903646313,7960.0,1015530232592400.0,95763286.96490268,0.18922518159806295,-0.27326676601907246,16906.132616487455,8939.0,17483.0,65741640.0
10041,9256,8254,7968,9066,9536,9120,1,7851.381253541422,7968.0,715774539939840.0,91583038.97885098,0.13956869396656166,-0.4629260106404756,17042.172307692308,9066.0,17088.0,65759904.0
10025,9232,8248,7961,8930,9660,9338,1,7859.364164376318,7961.0,874752343000704.0,93622786.96598712,0.16694956353055287,-0.353486553628042,16898.270319634703,8930.0,17299.0,65654367.0
10756,9867,8807,8311,10381,9466,8494,1,8262.217570488348,8311.0,120564469372098.0,91369957.04934794,0.02077892585443397,-0.8413530399794276,18714.162666666667,10381.0,16805.0,73186666.0
10628,9732,8589,7996,9137,8539,8264,1,7919.25402988384,7996.0,163384294826592.0,87838054.9346537,0.031202701129351498,-0.9888194271365288,17138.362843729043,9137.0,16260.0,68669648.0
10746,9855,8696,8090,9230,8648,8493,1,7982.974229468808,8090.0,258824409814464.0,91274269.93206143,0.04634314627414903,-0.9425441241118664,17325.3364116095,9230.0,16583.0,70342550.0
10897,9974,8827,8200,9219,8500,8393,1,8142.360372666874,8200.0,126212039674721.0,91466912.91786878,0.02186473320493939,-1.0944857811968316,17423.886769964243,9219.0,16593.0,72373200.0
10010,9200,8171,7847,8642,9822,9831,1,7810.421567816132,7847.0,1302236263193664.0,98418139.93523069,0.24280993758413902,-0.08827834313637509,16494.73611111111,8642.0,17678.0,64109990.0
10005,9162,8120,7722,8525,9809,10059,1,7734.021660827018,7722.0,1549978160875200.0,100650352.92507495,0.287807881773399,0.025108807926039634,16252.217567567568,8525.0,17781.0,62694918.0
10704,9815,8661,8020,8929,8370,7992,1,8029.510810599218,8020.0,-16786091409696.0,85554358.90052736,-0.0032328830389100564,-1.138312485331261,16953.518309859155,8929.0,16012.0,69453200.0
9996,9190,8161,7840,8615,9953,10008,1,7842.115024807144,7840.0,1445084790997824.0,100049974.93305685,0.2656537189069967,0.00588989294594931,16460.677045619115,8615.0,17848.0,63974400.0
10771,9874,8756,8130,9420,8531,7976,1,8184.014861910908,8130.0,-94171041138944.0,85917470.95158437,-0.017587939698492462,-1.1296544369117862,17556.017764618802,9420.0,16106.0,71178150.0
10697,9783,8676,8046,9069,8417,8198,1,7999.617987889671,8046.0,93797354301696.0,87702202.9210339,0.01751959428307976,-1.0867127173026694,17119.94226044226,9069.0,16244.0,69799050.0
10781,9878,8754,8127,9237,8562,8332,1,8066.682414133816,8127.0,130892935278960.0,89835622.93037687,0.023417866118345898,-1.0413330511690473,17369.26360103627,9237.0,16459.0,71135631.0
10721,9828,8749,8123,9743,9128,8705,1,7988.0574618984265,8123.0,387800704016310.0,93335008.99108438,0.06652188821579609,-0.7669001474146181,17874.30572597137,9743.0,16828.0,71060004.0
10705,9796,8736,8095,9880,9378,9032,1,7921.204808395303,8095.0,645875440164864.0,96696591.00832188,0.107257326007326,-0.6130527112284622,17984.812121212122,9880.0,17127.0,70709825.0
10059,9267,8269,7993,8989,11081,11270,1,8344.529870336435,7993.0,2525261405416190.0,113376198.96890497,0.396299431612045,0.5712368651233917,16989.470093457945,8989.0,19263.0,66086124.0
10726,9828,8774,8193,10201,9827,9123,1,8029.366818215887,8193.0,653154440183640.0,97862420.03640194,0.10599498518349669,-0.5585386028388264,18409.605714285713,10201.0,17316.0,71877189.0
10830,9925,8798,8138,9688,8711,7868,1,8239.731171239127,8138.0,-164435669425440.0,85218306.97533111,-0.030688792907478973,-1.0766288122305552,17833.12609457093,9688.0,16006.0,71589986.0
10737,9835,8672,8067,9071,8597,8277,1,8004.520609088121,8067.0,130716613601280.0,88878424.91554277,0.02421586715867159,-1.0238540423216336,17142.842136854742,9071.0,16344.0,69948957.0
10673,9786,8671,8037,9419,8756,8224,1,7981.257558521494,8037.0,115628017799008.0,87782974.96082568,0.02156614000691962,-0.9443600038132355,17462.409090909092,9419.0,16261.0,69680790.0
10594,9712,8621,7998,9600,8976,8319,1,7910.123794491285,7998.0,198468435804759.0,88139803.98813818,0.03723465955225612,-0.8371475544606787,17606.046277665995,9600.0,16317.0,68942760.0
10636,9711,8658,8054,9736,9153,8533,1,7935.816947473286,8054.0,306388472883948.0,90765520.0023807,0.055324555324555325,-0.7863456077344099,17798.948888888888,9736.0,16587.0,69723478.0
10031,9197,8188,7877,8838,10740,10910,1,8120.779662909542,7877.0,2218466264260320.0,109449118.9592038,0.3704201270151441,0.4053903821755621,16721.602682313496,8838.0,18787.0,64488999.0
10591,9675,8618,8070,9859,9525,8676,1,7936.082457046707,8070.0,390485711538144.0,91896191.01848873,0.07031793919702947,-0.6885470661502863,17940.024590163935,9859.0,16746.0,69539190.0
9985,9169,8101,7763,8574,10128,10443,1,7879.972125778977,7763.0,1836696237675240.0,104283796.93040875,0.3308233551413406,0.214024557222762,16342.501771793055,8574.0,18206.0,62880300.0
9986,9160,8133,7774,8575,10204,10490,1,7903.923717897484,7774.0,1884546241988760.0,104763628.9315842,0.3339481126275667,0.23681906087198254,16354.509567682495,8575.0,18264.0,63218168.0
10020,9189,8151,7814,8622,10582,10845,1,8043.969614909278,7814.0,2183922783237195.0,108677743.93405147,0.3718562139614771,0.37735035052442245,16441.589413447782,8622.0,18659.0,63684100.0
10724,9833,8663,8024,9083,8427,7966,1,8044.099951538017,8024.0,-34674078209932.0,85435348.9171921,-0.006695140251644927,-1.1114214553369082,17111.889701401586,9083.0,15990.0,69503888.0
10573,9659,8591,7936,9653,8951,8085,1,7890.103877052392,7936.0,88910638835865.0,85490788.99918701,0.017343731812361773,-0.8685048502101198,17597.626086956523,9653.0,16021.0,68170240.0
10464,9558,8510,7934,9608,9193,8467,1,7808.142296313081,7934.0,326825465911100.0,88607154.00501876,0.0626321974148061,-0.7372737242206506,17551.268691588786,9608.0,16401.0,67510406.0
10795,9872,8742,8099,9271,8536,8160,1,8079.282925279186,8099.0,38040095456640.0,88095358.93494755,0.006977808281857698,-1.0767688449787454,17375.314304461943,9271.0,16259.0,70793359.0
10874,9938,8789,8115,9130,8384,8006,1,8154.083357148911,8115.0,-67409485536734.0,87065248.91126011,-0.012401865968824668,-1.1810405696960957,17249.653096330276,9130.0,16121.0,71314620.0
10734,9823,8665,8010,9372,8783,8037,1,8000.931010028141,8010.0,16292767742775.0,86277193.95166557,0.0031159838430467397,-0.9708904224854353,17387.88105726872,9372.0,16047.0,69398640.0
10792,9871,8772,8105,10293,9240,7891,1,8183.738036906124,8105.0,-129940059933216.0,85167562.04082853,-0.02439580483356133,-0.8864504973796553,18414.24248496994,10293.0,15996.0,71088955.0
10012,9180,8151,7828,8782,10512,10931,1,8088.279658779824,7828.0,2253530582167293.0,109452101.95449907,0.38068948595264385,0.43015562389179085,16616.364227642276,8782.0,18759.0,63798200.0
9989,9173,8122,7772,8619,10380,10825,1,8007.170907407875,7772.0,2180121408422900.0,108141748.9355343,0.3758926372814578,0.3857973430548217,16396.67299270073,8619.0,18597.0,63116412.0
9981,9187,8152,7849,8785,10529,10866,1,8094.139806205545,7849.0,2178579199913088.0,108464410.95405924,0.37009322865554467,0.41844560935690056,16640.5627090301,8785.0,18715.0,63977199.0
9989,9154,8152,7797,8695,10687,10952,1,8073.805291315033,7797.0,2296260423370240.0,109410478.94703032,0.3870215897939156,0.4359829944314272,16498.025502318393,8695.0,18749.0,63553347.0
10496,9557,8502,7887,9329,8961,8185,1,7802.77231384837,7887.0,176310082676520.0,85917943.9753592,0.03505057633498,-0.8563452885968791,17222.758354755784,9329.0,16072.0,67047387.0
9986,9153,8097,7761,8709,9477,9141,1,7633.085046677751,7761.0,827029638743220.0,91291165.94881628,0.17043349388662468,-0.3916235408211962,16476.077525450273,8709.0,16902.0,62833056.0
9884,9041,8045,7721,9406,9654,8885,1,7589.845631432767,7721.0,669364243633500.0,87828224.0386381,0.144686140459913,-0.41834976055745354,17143.15271966527,9406.0,16606.0,62107724.0
9880,9027,8019,7671,8965,9494,8823,1,7532.698700264429,7671.0,653595698422656.0,87180061.99289857,0.143658810325477,-0.45757751900649807,16644.383606557378,8965.0,16494.0,61506078.0
9896,9020,7947,7559,8412,8992,8656,1,7401.546447322471,7559.0,599694825294288.0,85668430.92750244,0.13803951176544607,-0.5624716725901332,15976.093665768194,8412.0,16215.0,60063814.0
9864,9002,7933,7552,8432,9058,8771,1,7399.764185805995,7552.0,672864669582161.0,86525913.93218389,0.15366191856800707,-0.49735514762175853,15989.27374301676,8432.0,16323.0,59902464.0
9862,9031,8067,7784,9502,10215,9241,1,7685.765051984271,7784.0,876198763374993.0,91143982.04941328,0.180612371389612,-0.25762193506380043,17307.62222222222,9502.0,17025.0,62785744.0
9940,9115,8113,7811,9210,9754,9171,1,7696.6431475879945,7811.0,820953490598640.0,91168910.0101394,0.16763219524220388,-0.3453324292476193,17031.7,9210.0,16982.0,63362832.0
9916,9081,8055,7739,8984,9734,9071,1,7614.594516998707,7739.0,783953821140300.0,89957105.98902044,0.1653631284916201,-0.3680150218094103,16731.303648068668,8984.0,16810.0,62329906.0
9867,8986,7989,7642,9222,9698,8773,1,7500.684010871542,7642.0,633279714305823.0,86571963.02542065,0.14156965828013518,-0.4379378548945097,16875.848062015502,9222.0,16415.0,61044296.0
9863,9032,8006,7645,8749,9293,8699,1,7503.687472920954,7645.0,587680273690856.0,85806934.96745469,0.13165126155383464,-0.5171031725395755,16400.862657091562,8749.0,16344.0,61198225.0
9905,9019,7987,7618,8756,9234,8728,1,7468.020272473723,7618.0,618023636645520.0,86459566.96976462,0.13897583573306624,-0.5189456551441215,16380.630113141862,8756.0,16346.0,60837348.0
9861,8986,7934,7536,8450,9181,8724,1,7380.844893676518,7536.0,652403811799872.0,86036086.93635595,0.14973531635996976,-0.4969961456281034,15991.340892983699,8450.0,16260.0,59783088.0
9962,9137,8114,7802,9027,9778,9250,1,7690.199685351781,7802.0,881820724424000.0,92157748.98763178,0.17845698792210993,-0.3191208771674933,16837.34438502674,9027.0,17052.0,63297626.0
9896,9016,7961,7590,8525,9166,8726,1,7437.375319675005,7590.0,628244634007456.0,86361220.94219418,0.1426956412510991,-0.5245901893840105,16120.536105032823,8525.0,16316.0,60416400.0
9837,8990,7976,7599,8747,9210,8697,1,7454.785781708047,7599.0,607494150896256.0,85561084.9720203,0.1376629889669007,-0.5069335246407439,16352.971559633028,8747.0,16296.0,60602025.0
9894,9039,7952,7565,8473,8971,8781,1,7410.542316849775,7565.0,675196674883584.0,86887993.93298176,0.1529175050301811,-0.508322748771102,16043.323715693174,8473.0,16346.0,60149315.0
9899,9040,7955,7552,8311,9012,8816,1,7396.377399349523,7552.0,705178436153600.0,87278398.91205968,0.15889377749842867,-0.4950469247761068,15867.755667506297,8311.0,16368.0,60068608.0
