B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7
10276,9373,8318,7930,8676,9430,9336,1,-768355572929.2527,2.0696265781242023,8318.000124160792,8317.999999988204,10276.0,-11664.38472233879,-11946.776770655662
10314,9404,8354,7990,8795,9686,9572,1,-798076781561.0225,2.0623538346294588,8354.000123331549,8353.999999988087,10314.0,-12255.298187235327,-12176.771325621186
10301,9403,8342,7969,8694,9482,9403,1,-778276341173.9218,2.0725096668520857,8342.000124654114,8341.999999988215,10301.0,-11664.295725116575,-12069.42131389432
10289,9416,8354,7977,8731,9480,9421,1,-777985756937.1761,2.0773383289955643,8354.000124134927,8353.999999988306,10289.0,-12894.357723317029,-12019.906626827229
10294,9427,8354,7980,8787,9671,9550,1,-794300478189.218,2.0657090007469456,8354.000123549058,8353.99999998817,10294.0,-12294.120030831207,-12215.10089790864
10274,9389,8349,7921,8676,9415,9422,1,-766118149691.493,2.061658895000224,8349.000124615888,8348.99999998832,10274.0,-12441.403761989073,-12033.1498251327
10323,9452,8428,8123,9087,9895,9692,1,-829506443101.0254,2.099780270749794,8428.000119446171,8427.999999988251,10323.0,-11894.268420765646,-11862.596227482652
10253,9417,8368,8015,8845,9736,9558,1,-799912994845.7086,2.0877036353691274,8368.00012360295,8367.99999998811,10253.0,-12163.740556675471,-12105.440661977009
10287,9402,8366,8013,8897,9532,9445,1,-785621010048.1631,2.0886674912959347,8366.000120605444,8365.999999988391,10287.0,-11757.190300470716,-11670.20223880223
10321,9445,8409,8100,9049,9923,9671,1,-829314163277.6234,2.0929437779308264,8409.000119858983,8408.999999988158,10321.0,-11978.357292114404,-11944.23766999508
10299,9407,8392,8081,8955,9583,9316,1,-797448205982.7249,2.1224881471810555,8392.000119935716,8391.999999988355,10299.0,-12204.258585546733,-11436.68302125563
10275,9382,8354,7981,8866,9547,9334,1,-782795179920.1512,2.0899362191550397,8354.000120457993,8353.999999988311,10275.0,-11788.630603232235,-11600.710742727912
10311,9420,8421,8087,8973,9621,9359,1,-802133868375.1958,2.1198162857305367,8421.000119876362,8420.999999988395,10311.0,-11717.880248229285,-11475.616165051033
10679,9919,9198,9181,11995,13078,11378,1,-1282354445309.1357,2.286587054573283,9198.000088886472,9197.999999988939,10679.0,-10447.13265719092,-10444.886990218154
10804,10021,9123,8839,10795,11349,10502,1,-1084109552744.4313,2.201852908377735,9123.000097530872,9122.999999989855,10804.0,-11031.351160823266,-11024.759562245825
10792,10014,9185,9026,11345,11892,10637,1,-1158583479153.7803,2.2599173312750604,9185.000092342338,9184.999999989728,10792.0,-10526.987592989713,-10522.35773474977
10666,9904,9135,8987,11593,12175,10482,1,-1167201509928.8196,2.289014498253227,9135.00008897081,9134.999999989466,10666.0,-10003.284313235476,-9999.431641486924
10681,9904,9098,8964,11433,11957,10460,1,-1144996848105.692,2.276231810554656,9098.000090490681,9097.999999989494,10681.0,-10142.062523287732,-10137.779505064373
10683,9937,9201,9194,11850,12716,11118,1,-1249105345322.2095,2.3088993536110207,9201.000090198888,9200.99999998914,10683.0,-10380.77901834547,-10378.00575610963
10769,9987,9105,8761,10910,11487,10543,1,-1084021053028.3394,2.1807047426070088,9105.000094973908,9104.999999989841,10769.0,-10907.770872507637,-10902.425534677965
10810,10000,9078,8745,10584,11537,10869,1,-1090891106492.0763,2.1384257344915776,9078.00010107783,9077.999999989499,10810.0,-11805.727941126694,-11800.138469533977
10704,9967,9190,9084,11496,12188,10775,1,-1185268555262.953,2.291949244505846,9190.00009246101,9189.99999998945,10704.0,-10456.864477836203,-10453.024052677887
10666,9941,9229,9255,12120,12769,10829,1,-1260621087256.0144,2.3584335361715336,9229.000086651886,9228.999999989308,10666.0,-9835.499065096443,-9832.656041693659
10681,9907,9165,9073,11811,12981,11200,1,-1258108589593.3984,2.260601000166257,9165.000089483956,9164.999999988913,10681.0,-10498.014356887095,-10495.52115078408
10678,9923,9166,9079,11905,13547,11744,1,-1313447403628.7202,2.225922090017522,9166.000090027603,9165.999999988553,10678.0,-10855.443534400973,-10853.572962029975
10666,9936,9218,9161,11838,13317,11576,1,-1301350167015.9844,2.27143667663748,9218.000091940883,9217.999999988675,10666.0,-10790.446401800142,-10788.258363381305
10832,9977,9045,8729,10457,11424,10889,1,-1080474309461.1803,2.1239897060051156,9045.000102735665,9044.999999989408,10832.0,-11965.785256967978,-11959.717032935394
10730,9928,9022,8726,10548,11576,10933,1,-1084090539168.3368,2.1433163915423084,9022.000102413811,9021.99999998923,10730.0,-11827.745589559487,-11822.607618844548
10621,9892,9133,9058,11768,12403,10737,1,-1193381405985.8735,2.30436965246878,9133.000088667197,9132.999999989317,10621.0,-10055.94908244049,-10052.840393779428
10605,9931,9270,9272,12060,12614,10700,1,-1240472175437.7542,2.3952502297680516,9270.000088090575,9269.999999989392,10605.0,-9694.235465605001,-9691.130288102751
10639,9849,9123,9068,11890,12720,10841,1,-1227297169710.318,2.2938689535641634,9123.000087342523,9122.999999989037,10639.0,-10000.292782167879,-9997.533110609307
10631,9875,9116,9060,11735,12946,11229,1,-1247053878542.281,2.2639593477865443,9116.000090832285,9115.999999988755,10631.0,-10577.936499720214,-10575.462111359273
10675,9950,9228,9263,12095,13011,11243,1,-1286699492827.1484,2.3270075403191646,9228.00008828272,9227.999999989093,10675.0,-10263.234184018453,-10260.843395243643
10759,9917,8922,8534,10079,11140,10884,1,-1023268815389.3926,2.0710597272989846,8922.000107075593,8921.99999998925,10759.0,-12474.870369027009,-12468.223923220397
10655,9791,8845,8618,10947,11823,10195,1,-1085833871719.686,2.1709858566360856,8845.000091673563,8844.999999989022,10655.0,-10527.173688839728,-10522.080156222983
10599,9732,8759,8469,10100,11323,10330,1,-1016639700124.7578,2.1186795024785567,8759.000105119356,8758.999999988555,10599.0,-11701.246185415235,-11693.435434792646
10651,9912,9171,9115,11806,12836,11245,1,-1246307858261.0337,2.279885227271999,9171.00009045927,9170.999999989,10651.0,-10530.022468593601,-10527.520635635756
10627,9877,9122,9088,11857,12765,11068,1,-1232961155263.1196,2.2865647163460396,9122.000088839952,9121.999999989004,10627.0,-10290.226668548981,-10287.67350357258
10634,9768,8849,8620,10831,11659,10295,1,-1068926889144.4358,2.1689757152386786,8849.000094020252,8848.99999998901,10634.0,-10663.760309371522,-10658.59103789301
10585,9785,9022,8949,11575,12366,10726,1,-1171521766913.58,2.2697566043075192,9022.000089948986,9021.999999988931,10585.0,-10151.354163590171,-10148.228909663605
10610,9732,8858,8609,12516,12499,9888,1,-1141820148223.1064,2.2065023926883027,8858.000070469086,8857.999999989752,10610.0,-8559.343571435747,-8557.051148295795
10692,9914,9048,8828,10798,11671,10746,1,-1101822561621.4663,2.2019966120391796,9048.000099445671,9047.99999998927,10692.0,-11245.306340770225,-11240.233440916905
10706,9917,8954,8634,10226,11020,10621,1,-1019130897988.5184,2.1378373116255562,8954.000105503583,8953.999999989433,10706.0,-11860.863909066516,-11853.362822521089
10626,9746,8819,8589,10442,11502,10191,1,-1049975710877.2856,2.167047470842479,8819.000100049398,8818.999999988704,10626.0,-11066.405249967018,-11059.07745382347
10590,9733,8785,8511,10121,11292,10328,1,-1018023501249.3108,2.1367259191346166,8785.000105606854,8784.99999998859,10590.0,-11630.25852029162,-11622.267421347748
10672,9827,8872,8687,11022,12621,10782,1,-1170208596375.3015,2.1450498038444965,8872.000093920675,8871.99999998839,10672.0,-11137.688701122239,-11134.124122720285
10559,9703,8782,8549,12068,12699,10299,1,-1146458429525.6196,2.159040012612901,8782.000076340497,8781.999999989119,10559.0,-9413.649013909057,-9411.47602022412
10537,9661,8743,8534,10964,11957,10308,1,-1075371271099.7484,2.1559200254174185,8743.00009147883,8742.999999988595,10537.0,-10458.856427169747,-10454.838635542299
10614,9834,9074,9024,11678,12402,10796,1,-1188024267938.268,2.2855978785819238,9074.000089530928,9073.999999989079,10614.0,-10148.87846190967,-10145.820550162178
10576,9833,9106,9081,11725,12204,10621,1,-1172237101865.9834,2.331621296703597,9106.000089472438,9105.999999989264,10576.0,-9851.803057716661,-9848.450637898077
10679,9832,8888,8651,10727,11796,10659,1,-1089956861397.7169,2.142150569703067,8888.000097243206,8887.999999988928,10679.0,-11289.767785588916,-11285.061642334898
10630,9907,9186,9206,12007,12844,11120,1,-1257051047802.3806,2.3263540364268653,9186.000088651112,9185.999999989077,10630.0,-10181.702852818806,-10179.203161625792
10614,9861,9115,9057,11748,12748,11189,1,-1225617620204.8145,2.270440505548984,9115.000090475747,9114.999999988911,10614.0,-10480.047354221017,-10477.551421349639
10667,9833,8896,8726,11274,12220,10275,1,-1137603544421.9111,2.2007048366004613,8896.000088709558,8895.999999989002,10667.0,-10329.499598522088,-10325.275166667037
10649,9810,8841,8631,10673,11662,10206,1,-1072079604881.9695,2.175529063191837,8841.00009650358,8840.999999988915,10649.0,-10914.774634445115,-10908.456046937368
10641,9778,8854,8652,10952,11625,10087,1,-1070477280869.033,2.195426271112362,8854.000091721222,8853.99999998915,10641.0,-10312.44188694,-10306.83038771062
10644,9806,8883,8675,10644,11595,10314,1,-1070858665438.0625,2.185559825986388,8883.000098227818,8882.999999988935,10644.0,-10979.675766474662,-10973.414860402037
10628,9792,8842,8620,10433,11571,10455,1,-1060273242376.9082,2.157131395496294,8842.000101745945,8841.999999988722,10628.0,-11428.710661801037,-11422.39706862505
10647,9816,8871,8617,10442,11658,10609,1,-1069770239283.0829,2.1416428831211487,8871.000102046799,8870.999999988744,10647.0,-11610.727372670615,-11605.00287279105
10653,9926,9247,9326,12347,13080,11136,1,-1299633771150.3022,2.363799853563667,9247.000085630903,9246.999999989155,10653.0,-9856.79381167245,-9854.522736510487
10640,9791,8867,8668,10868,11997,10554,1,-1106626873129.401,2.1639362099971757,8867.000095285573,8866.999999988742,10640.0,-10979.37943767594,-10974.940382874007
10707,9834,8917,8716,11190,12292,10442,1,-1147278405265.945,2.1753855691989514,8917.000090099778,8916.999999988897,10707.0,-10575.555801291779,-10571.463173509339
10672,9875,8937,8642,10373,11174,10620,1,-1030882077614.3531,2.147675982942042,8937.000103223738,8936.999999989317,10672.0,-11607.859479358904,-11601.40528269099
10633,9837,8978,8813,10903,11646,10591,1,-1091535272496.769,2.218968388366817,8978.000097166494,8977.999999989164,10633.0,-10839.624165840436,-10834.745313268348
10573,9810,9059,9033,11696,12566,10940,1,-1200270840752.3457,2.2876566902862563,9059.000090313026,9058.999999988868,10573.0,-10248.489220342373,-10245.719839827398
10591,9816,9036,8953,11532,12422,11007,1,-1178017471582.9539,2.2492721212906677,9036.000091483349,9035.999999988922,10591.0,-10502.041562690629,-10499.220840748585
10691,9825,8884,8696,10751,11986,10649,1,-1114506820771.479,2.1541788606683427,8884.000097538155,8883.999999988695,10691.0,-11284.816154895398,-11280.017678168064
10594,9861,9092,9004,11531,12561,11246,1,-1198316378135.695,2.2524669814237965,9092.000093234057,9091.999999988906,10594.0,-10772.947670446814,-10770.314546999776
10671,9826,8933,8773,11402,12534,10623,1,-1173540282125.1694,2.1900422440114347,8933.000088756397,8932.999999988817,10671.0,-10481.595109591108,-10478.283125689977
10612,9826,9023,8884,11301,12019,10898,1,-1133283431749.5579,2.227905967271996,9023.000093198109,9022.999999989153,10612.0,-10624.881554588585,-10621.568774799965
10533,9744,8935,8758,11097,11779,10483,1,-1086764444637.4819,2.2321975819853628,8935.000093811457,8934.99999998904,10533.0,-10367.13671583236,-10363.051236496522
10571,9796,8981,8798,11051,11913,10779,1,-1108121704506.3994,2.216047403322033,8981.000095984788,8980.999999988995,10571.0,-10799.94746384551,-10796.172030818605
10668,9803,8894,8751,11794,12421,10301,1,-1159724840933.0444,2.206375482618716,8894.000081632288,8893.999999989217,10668.0,-9728.20355416158,-9725.126923204534
10656,9868,9053,8946,11534,12691,11336,1,-1209958039440.7485,2.2072639989020795,9053.000091843189,9052.999999988833,10656.0,-10917.171900751517,-10914.694524548595
10672,9890,9073,8969,11545,12479,11054,1,-1194606175767.582,2.2322484462147703,9073.00009095296,9072.999999989075,10672.0,-10663.590148466497,-10660.703295808416
10679,9931,9228,9224,12132,12982,11094,1,-1278905887751.4614,2.3239534302297518,9228.000086802725,9227.999999989153,10679.0,-10059.403329574146,-10056.953347940493
10682,9798,8891,8734,11604,12230,10319,1,-1141181824206.638,2.195531287358866,8891.000083782592,8890.999999989215,10682.0,-9898.1312216865,-9894.733889481264
10636,9772,8863,8690,11287,12088,10309,1,-1117423382185.2346,2.1913923976889667,8863.000088123736,8862.999999989002,10636.0,-10206.698590931188,-10202.774468149742
10639,9787,8843,8633,10753,11911,10500,1,-1094163281369.3489,2.1551565508074404,8843.000096419544,8842.99999998871,10639.0,-11084.04596596802,-11079.218942261261
10652,9800,8870,8640,10467,11786,10572,1,-1084896211074.8951,2.150634136935639,8870.0001019159,8869.999999988579,10652.0,-11535.807083392538,-11529.979740936564
10656,9847,8939,8734,10785,12062,10717,1,-1122773809394.235,2.174381109136151,8939.000098513128,8938.99999998873,10656.0,-11310.740649015388,-11306.158713864505
10669,9839,8912,8714,10755,11878,10681,1,-1104479994389.68,2.165240558619553,8912.000098114886,8911.999999988844,10669.0,-11285.112939574756,-11280.355856474744
10647,9811,8915,8756,12180,12416,10187,1,-1157634981307.827,2.224517381143288,8915.0000766235,8914.999999989597,10647.0,-9201.760871232618,-9199.11462000398
10696,9836,8897,8738,10936,12222,10531,1,-1142454639614.9707,2.1767227376483156,8897.000094846693,8896.999999988653,10696.0,-10989.457976627713,-10984.810296768232
10636,9778,8846,8617,11981,12523,10166,1,-1147882808353.859,2.1778881005066992,8846.000077356623,8845.99999998935,10636.0,-9439.602057528315,-9436.939478652665
10625,9760,8839,8611,11444,12597,10569,1,-1152664464182.5024,2.1458363990180063,8839.000085870337,8838.999999988742,10625.0,-10343.421009350019,-10340.552854164835
10640,9778,8812,8583,10493,11864,10512,1,-1083641199976.0322,2.1353512455496,8812.000100251224,8811.99999998848,10640.0,-11464.888123808625,-11459.341187504266
10711,9841,8909,8689,10565,11835,10524,1,-1101654903803.8118,2.158512395951637,8909.000100203992,8908.999999988719,10711.0,-11417.849209498792,-11411.797824044723
10673,9825,8883,8718,10763,12120,10502,1,-1127902270374.6665,2.177222455158937,8883.000097605149,8882.999999988551,10673.0,-11165.72499285924,-11160.522611677312
10662,9813,8894,8749,10984,12110,10614,1,-1129813077685.5015,2.1821968097760704,8894.000094660567,8893.999999988737,10662.0,-10925.72153700452,-10921.454427255136
10624,9769,8849,8733,11278,12429,10449,1,-1153306337205.072,2.1961939620381083,8849.000089687712,8848.999999988602,10624.0,-10422.005162888603,-10418.325365938304
10721,9824,8854,8676,11250,12315,10381,1,-1145648052473.9385,2.159027038841284,8854.000087991612,8853.999999988884,10721.0,-10494.498718080958,-10490.54752388125
10630,9751,8783,8512,11317,11733,10050,1,-1061825674630.8419,2.1498399837589615,8783.000083841387,8782.999999989432,10630.0,-9850.633574731914,-9846.712894806271
10613,9749,8826,8635,11670,12479,10320,1,-1143762159423.4507,2.1753928650862044,8826.0000822326,8825.999999988991,10613.0,-9854.28839042213,-9851.382172244594
10618,9741,8788,8575,10745,11851,10417,1,-1079208526516.1624,2.143832136908619,8788.000095324283,8787.999999988657,10618.0,-10955.224161574984,-10950.4428586119
10671,9814,8851,8599,10328,11467,10300,1,-1052454138099.3071,2.1526543435630887,8851.000102338376,8850.9999999888,10671.0,-11457.73270472699,-11449.86995124213
10619,9781,8868,8707,11005,12374,10492,1,-1144246960697.1182,2.1869772017283298,8868.000094021807,8867.99999998846,10619.0,-10789.91159524713,-10785.714141009761
10573,9718,8775,8632,11161,12346,10319,1,-1126921799774.5488,2.18069257391563,8775.00008989748,8774.999999988477,10573.0,-10397.956132400443,-10394.135558084188
10717,9837,8902,8773,11558,12299,10317,1,-1156520223589.9539,2.200482175893466,8902.000084719732,8901.999999989162,10717.0,-10042.366276472043,-10038.708823810062
10674,9786,8853,8637,10503,11836,10481,1,-1091368195360.8358,2.1499759161202894,8853.000100587398,8852.999999988519,10674.0,-11394.988374032495,-11388.950294413582
10737,9872,8883,8711,11112,11989,10225,1,-1121519519376.5708,2.181416765522118,8883.000089835286,8882.999999989142,10737.0,-10524.342811984694,-10519.302470495491
10761,9874,8880,8627,10835,11981,10230,1,-1112447086942.9587,2.147621274003134,8880.000092972405,8879.99999998898,10761.0,-10911.214698631618,-10905.405434162898
10706,9830,8831,8559,10422,11284,10146,1,-1034293798391.8677,2.1422103996778956,8831.000098580238,8830.999999989139,10706.0,-11143.92403811865,-11135.816768305525
10629,9753,8797,8563,11070,11748,10107,1,-1069450848380.0494,2.1630888174628917,8797.000088588995,8796.999999989139,10629.0,-10222.526326735006,-10217.890258207914
10619,9739,8826,8637,10686,12006,10480,1,-1101316979558.9731,2.161757759369423,8826.000097906603,8825.999999988408,10619.0,-11084.25641424779,-11079.234955513286
10643,9791,8812,8551,10297,11944,10763,1,-1087179093251.3473,2.1052639507502042,8812.000104431245,8811.999999988258,10643.0,-12026.394982203343,-12021.04353547938
10603,9758,8852,8694,11195,12382,10649,1,-1141553484645.7102,2.173345500624631,8852.000091202179,8851.999999988591,10603.0,-10654.83535772526,-10651.473762977515
10651,9751,8811,8667,10953,12102,10598,1,-1117332836083.3933,2.153151518033786,8811.00009363028,8810.99999998857,10651.0,-10891.968386473523,-10887.919117257949
10602,9686,8752,8528,10743,11760,10365,1,-1063455877496.5127,2.133858719658938,8752.000094384128,8751.99999998863,10602.0,-10797.705140104401,-10793.011822651806
10717,9864,8921,8722,11475,12366,10305,1,-1156054392825.9868,2.1862448978911435,8921.00008540767,8920.999999989172,10717.0,-10188.203096611109,-10184.461621823055
10747,9867,8883,8625,10437,11658,10306,1,-1080840160188.2863,2.144378978232211,8883.000100142119,8882.999999988859,10747.0,-11449.533505130548,-11441.868144038104
10767,9891,8915,8712,10937,12003,10497,1,-1126096295254.7212,2.154669977422976,8915.000093355513,8914.999999989037,10767.0,-11015.790515554898,-11010.878997278283
10677,9815,8855,8639,10517,12152,10983,1,-1121050339336.4048,2.1123589286520215,8855.000102251175,8854.999999988298,10677.0,-11942.177744345081,-11937.79461232973
10599,9773,8833,8689,11114,12769,10842,1,-1176094315356.2385,2.156740101792373,8833.000093356663,8832.999999988166,10599.0,-10985.532750074475,-10982.409820991266
10580,9704,8727,8532,10374,11555,10247,1,-1043264373998.1135,2.148197960344826,8727.000100763962,8726.999999988435,10580.0,-11232.102540894328,-11225.378446491039
10612,9746,8787,8616,10803,11980,10401,1,-1095540529030.7543,2.1599166403663537,8787.000095096939,8786.999999988551,10612.0,-10905.866911216326,-10901.12175799242
10653,9782,8808,8583,10758,11992,10338,1,-1096660099738.2216,2.1455749453371187,8808.000094857223,8807.999999988648,10653.0,-10976.282513711358,-10971.184306696836
10546,9721,8778,8656,11122,12602,10561,1,-1150527756727.243,2.176547221147755,8778.00009213632,8777.999999988175,10546.0,-10673.295641676585,-10669.886936095285
10253,9364,8356,7946,9328,9634,8934,1,-784754848906.9229,2.121673868391363,8356.000107131424,8355.999999988799,10253.0,-10335.412308281011,-10267.706202678019
10268,9442,8585,8444,10912,12257,10490,1,-1062850215013.4309,2.168861740093563,8585.000094205734,8584.999999987607,10268.0,-10378.404855338002,-10375.44634334238
10211,9321,8307,7955,9437,10189,9363,1,-822222902039.9813,2.0903995231227177,8307.000107808699,8306.999999988098,10211.0,-10878.839324860983,-10862.895073335847
10203,9355,8391,8075,9856,10889,9563,1,-897373737148.8854,2.121698522965288,8391.000103332399,8390.999999987851,10203.0,-10697.780662029465,-10689.108460783798
10255,9358,8413,8100,9793,10926,9840,1,-907819400336.5293,2.095082752363711,8413.000105544097,8412.999999987733,10255.0,-11055.046774954826,-11047.27849424541
10288,9484,8653,8495,11111,13069,10940,1,-1142300241337.461,2.15287521712315,8653.000093762243,8652.999999987162,10288.0,-10478.362666264147,-10476.179897648628
10191,9335,8373,8031,9871,10651,9576,1,-872039041809.9608,2.1071956628987336,8373.000101980484,8372.999999988122,10191.0,-10552.007201801502,-10543.97215913235
10227,9348,8428,8085,10426,10759,9348,1,-889897534200.6364,2.1414079616189703,8428.000091568465,8427.999999988671,10227.0,-9520.816286636054,-9514.423234838196
10202,9314,8370,8023,10180,10760,9338,1,-880988683861.4817,2.1228717230688936,8370.000095006391,8369.99999998832,10202.0,-9864.260766700456,-9856.955901866837
10237,9373,8421,8122,10083,11005,10038,1,-915231753495.74,2.0913062501278734,8421.000100970194,8420.999999988016,10237.0,-10835.43072594368,-10830.140689411928
10205,9303,8307,7905,9375,10212,9304,1,-840815976620.7424,2.080269742973353,8307.000108237473,8306.999999988022,10205.0,-10909.058029961885,-10891.704439503526
10271,9368,8408,8100,9776,10896,9918,1,-906755019909.0406,2.0842652590991624,8408.000105881893,8407.999999987764,10271.0,-11173.518507166133,-11166.00385041325
10176,9295,8310,7928,9392,9871,9055,1,-796024419049.5275,2.1187877245419364,8310.000107090455,8309.999999988393,10176.0,-10389.967404254487,-10362.928839825796
10199,9332,8352,8011,9614,10010,9062,1,-817295852567.7794,2.144253801585795,8352.000103868399,8351.999999988531,10199.0,-10128.01828789361,-10106.714019915311
10171,9303,8302,7942,9608,10551,9613,1,-852662898027.1674,2.073306319185181,8302.00010582685,8301.99999998786,10171.0,-10975.255242063588,-10966.281806640072
10196,9330,8361,8059,9989,11503,10211,1,-945352641340.5747,2.0622022780511147,8361.000103244372,8360.999999987249,10196.0,-11210.309713143954,-11205.760135015742
10232,9337,8365,8002,9552,9952,9039,1,-814471580662.8771,2.1362904490214993,8365.000104492638,8364.999999988566,10232.0,-10175.338748887789,-10148.904234966802
10197,9298,8303,7939,9758,10873,9744,1,-880452302151.5138,2.054919654789768,8303.0001031592,8302.999999987676,10197.0,-10970.134411805346,-10963.20980051746
10194,9304,8328,7961,9488,9976,9038,1,-809117439812.1703,2.1287632842252586,8328.000105519768,8327.999999988388,10194.0,-10274.945533792612,-10249.552754668835
10188,9287,8301,7924,9579,10461,9474,1,-845010383120.1177,2.075101243998068,8301.000105252659,8300.999999987913,10188.0,-10813.357219652626,-10802.799791876452
10228,9308,8256,7826,9040,9190,8600,1,-735552246440.5294,2.1131337073106025,8256.000109055856,8255.999999988877,10228.0,-10009.62701524184,-10067.046923611462
10174,9284,8216,7797,9135,9594,8726,1,-760915680229.3915,2.0997745977860642,8216.00010819937,8215.999999988435,10174.0,-10707.316988206177,-10373.236861356756
