Attribute,Run,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,

Training-Accuracy,0,0.8216374269005847,0.850877192982456,0.8830409356725147,0.8859649122807017,0.9181286549707602,0.9298245614035089,0.935672514619883,0.9415204678362573,0.9502923976608186,0.9590643274853802,0.9590643274853802,0.9649122807017544,0.9678362573099415,0.9678362573099415,0.9766081871345028,0.97953216374269,0.9824561403508772,0.9824561403508772,0.9824561403508772,0.9824561403508772,0.9824561403508772,0.9883040935672515,0.9883040935672515,0.9912280701754387,0.9912280701754387,0.9912280701754387,0.9912280701754387,0.9912280701754387,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257
Training-Accuracy,1,0.7894736842105262,0.8713450292397661,0.8713450292397661,0.9035087719298246,0.9181286549707602,0.935672514619883,0.935672514619883,0.9415204678362574,0.9444444444444445,0.9532163742690059,0.9561403508771931,0.9619883040935672,0.9619883040935672,0.9678362573099415,0.9678362573099415,0.9766081871345028,0.9766081871345028,0.9766081871345028,0.9766081871345028,0.9766081871345028,0.9766081871345028,0.9766081871345028,0.9766081871345028,0.97953216374269,0.97953216374269,0.97953216374269,0.97953216374269,0.97953216374269,0.97953216374269,0.97953216374269,0.97953216374269,0.97953216374269,0.97953216374269,0.97953216374269,0.97953216374269,0.97953216374269,0.97953216374269,0.97953216374269,0.97953216374269,0.97953216374269,0.97953216374269,0.97953216374269,0.97953216374269,0.97953216374269,0.97953216374269,0.97953216374269,0.97953216374269,0.97953216374269,0.97953216374269,0.97953216374269
Training-Accuracy,2,0.7894736842105264,0.8684210526315789,0.912280701754386,0.9181286549707602,0.9385964912280702,0.9415204678362573,0.9502923976608186,0.9561403508771931,0.9590643274853802,0.9649122807017544,0.9736842105263158,0.9736842105263158,0.97953216374269,0.97953216374269,0.9824561403508772,0.9883040935672515,0.9883040935672515,0.9883040935672515,0.9883040935672515,0.9912280701754387,0.9912280701754387,0.9912280701754387,0.9912280701754387,0.9912280701754387,0.9912280701754387,0.9912280701754387,0.9912280701754387,0.9912280701754387,0.9912280701754387,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128
Training-Accuracy,3,0.8128654970760234,0.8830409356725145,0.8918128654970761,0.9181286549707602,0.9327485380116959,0.9415204678362573,0.9444444444444443,0.9502923976608186,0.9590643274853802,0.9619883040935674,0.9649122807017544,0.9649122807017544,0.9707602339181287,0.9766081871345028,0.9824561403508771,0.9853801169590642,0.9853801169590642,0.9883040935672515,0.9912280701754387,0.9912280701754387,0.9912280701754387,0.9912280701754387,0.9912280701754387,0.9912280701754387,0.9912280701754387,0.9912280701754387,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,1.0,1.0,1.0,1.0
Training-Accuracy,4,0.827485380116959,0.8830409356725147,0.8918128654970761,0.9327485380116959,0.9327485380116959,0.9385964912280702,0.9444444444444443,0.9590643274853802,0.9619883040935672,0.9707602339181286,0.9766081871345028,0.9766081871345028,0.9766081871345028,0.9824561403508771,0.9853801169590644,0.9912280701754387,0.9941520467836257,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128,0.9970760233918128
Training-Accuracy,5,0.7865497076023392,0.871345029239766,0.9093567251461988,0.912280701754386,0.9298245614035089,0.9385964912280702,0.9415204678362573,0.9532163742690059,0.9678362573099415,0.9678362573099415,0.9678362573099415,0.9678362573099415,0.9707602339181287,0.9736842105263158,0.976608187134503,0.9824561403508771,0.9824561403508771,0.9853801169590644,0.9883040935672515,0.9883040935672515,0.9883040935672515,0.9912280701754387,0.9912280701754387,0.9912280701754387,0.9912280701754387,0.9941520467836257,0.9970760233918128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Training-Accuracy,6,0.8596491228070176,0.8654970760233919,0.8771929824561404,0.8947368421052632,0.8918128654970761,0.9093567251461988,0.9298245614035089,0.9298245614035089,0.9444444444444443,0.9473684210526315,0.9502923976608187,0.9532163742690059,0.9561403508771931,0.9590643274853802,0.976608187134503,0.97953216374269,0.9853801169590642,0.9883040935672515,0.9970760233918128,0.9970760233918128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Training-Accuracy,7,0.8304093567251463,0.8771929824561404,0.8976608187134504,0.9064327485380117,0.9064327485380117,0.9298245614035089,0.9327485380116958,0.956140350877193,0.956140350877193,0.956140350877193,0.9590643274853802,0.9619883040935672,0.9619883040935672,0.9649122807017543,0.9649122807017543,0.9678362573099415,0.9678362573099415,0.9678362573099415,0.9678362573099415,0.9678362573099415,0.9678362573099415,0.9707602339181287,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9766081871345028,0.97953216374269,0.9824561403508772,0.9824561403508772,0.9824561403508772,0.9853801169590642,0.9853801169590642,0.9853801169590642,0.9883040935672515,0.9883040935672515,0.9883040935672515,0.9883040935672515,0.9883040935672515,0.9883040935672515,0.9883040935672515,0.9883040935672515,0.9883040935672515,0.9883040935672515,0.9883040935672515,0.9883040935672515,0.9883040935672515,0.9883040935672515,0.9883040935672515,0.9883040935672515
Training-Accuracy,8,0.8333333333333334,0.8771929824561403,0.8771929824561403,0.8947368421052632,0.9239766081871346,0.9444444444444445,0.9444444444444445,0.9444444444444445,0.9502923976608187,0.9590643274853802,0.9619883040935672,0.9649122807017543,0.9678362573099415,0.9736842105263158,0.9766081871345028,0.97953216374269,0.97953216374269,0.97953216374269,0.97953216374269,0.97953216374269,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771
Training-Accuracy,9,0.7631578947368421,0.8654970760233919,0.8771929824561403,0.9005847953216374,0.9181286549707602,0.9181286549707602,0.9327485380116959,0.9385964912280702,0.9502923976608187,0.9502923976608187,0.9532163742690059,0.9619883040935672,0.9619883040935672,0.9678362573099415,0.9736842105263158,0.9766081871345028,0.9766081871345028,0.97953216374269,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771
